"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Gminy Urzędów";"060708";"3";"1";"2";"2";"708";"Bęczyn"
"Rada Gminy Urzędów";"060708";"4";"1";"5";"5";"437";"Moniaki, Moniaki - Kolonia"
"Rada Gminy Urzędów";"060708";"5";"1";"2";"2";"495";"Wierzbica, Wierzbica - Kolonia, Wierzbica Kręglica"
"Rada Gminy Urzędów";"060708";"6";"2";"4";"7";"768";"Popkowice Księże, Leśniczówka, Popkowice"
"Rada Gminy Urzędów";"060708";"7";"1";"2";"2";"396";"Zadworze"
"Rada Gminy Urzędów";"060708";"8";"1";"3";"3";"487";"Skorczyce"
"Rada Gminy Urzędów";"060708";"9";"1";"3";"3";"435";"Leszczyna, Józefin"
"Rada Gminy Urzędów";"060708";"10";"1";"3";"3";"429";"Mikuszewskie"
"Rada Gminy Urzędów";"060708";"11";"2";"5";"8";"895";"Urzędów ulice: Dębniak, Hevelki, Janowska, Kościelna, Kościuszki, Krakowska, Królowej Jadwigi, Krótka, Lubelska, Opolska, Partyzantów, Podwalna, Polna, Prof. Wośko, Różnych, Rynek, Staszica, Wodna, Żabia, Błażeja Dzikowskiego. Kajetanówka"
"Rada Gminy Urzędów";"060708";"12";"1";"4";"4";"625";"Rankowskie , Góry"
"Rada Gminy Urzędów";"060708";"13";"1";"3";"3";"479";"Zakościelne"
"Rada Gminy Wilkołaz";"060709";"1";"1";"2";"2";"348";"Pułankowice"
"Rada Gminy Wilkołaz";"060709";"2";"2";"4";"6";"643";"Rudnik Kolonia, Rudnik Szlachecki, Wólka Rudnicka"
"Rada Gminy Wilkołaz";"060709";"3";"1";"2";"2";"354";"Wilkołaz Trzeci"
"Rada Gminy Wilkołaz";"060709";"4";"1";"3";"3";"297";"Zalesie"
"Rada Gminy Wilkołaz";"060709";"5";"2";"4";"5";"553";"Wilkołaz Drugi, Wilkołaz Dolny"
"Rada Gminy Wilkołaz";"060709";"6";"1";"4";"4";"312";"Marianówka, Obroki"
"Rada Gminy Wilkołaz";"060709";"7";"2";"2";"4";"642";"Wilkołaz Pierwszy"
"Rada Gminy Wilkołaz";"060709";"8";"2";"2";"4";"531";"Wilkołaz Górny, Wilkołaz Stacja Klejowa, Zdrapy"
"Rada Gminy Wilkołaz";"060709";"9";"2";"6";"8";"411";"Ewunin, Ostrów"
"Rada Gminy Wilkołaz";"060709";"10";"1";"3";"3";"321";"Ostrów Kolonia"
"Rada Gminy Zakrzówek";"060710";"1";"2";"4";"8";"657";"Bystrzyca"
"Rada Gminy Zakrzówek";"060710";"2";"2";"4";"8";"701";"Majdan - Grabina, Świerczyna"
"Rada Gminy Zakrzówek";"060710";"3";"1";"4";"4";"254";"Rudnik Pierwszy"
"Rada Gminy Zakrzówek";"060710";"4";"1";"4";"4";"394";"Rudnik Drugi, Józefin"
"Rada Gminy Zakrzówek";"060710";"5";"2";"3";"6";"960";"Sulów, Góry Kolonia"
"Rada Gminy Zakrzówek";"060710";"6";"2";"4";"8";"652";"Studzianki, Studzianki - Kolonia"
"Rada Gminy Zakrzówek";"060710";"7";"4";"4";"14";"1479";"Lipno, Majorat, Zakrzówek, Zakrzówek Nowy"
"Rada Gminy Zakrzówek";"060710";"8";"1";"4";"4";"535";"Zakrzówek - Wieś, Rudki, "
"Rada Gminy Abramów";"060802";"1";"2";"6";"10";"532";"Abramów"
"Rada Gminy Abramów";"060802";"2";"1";"4";"4";"307";"Ciotcza"
"Rada Gminy Abramów";"060802";"3";"1";"3";"3";"267";"Dębiny"
"Rada Gminy Abramów";"060802";"4";"2";"4";"8";"353";"Glinnik"
"Rada Gminy Abramów";"060802";"5";"1";"4";"4";"197";"Marcinów"
"Rada Gminy Abramów";"060802";"6";"1";"3";"3";"200";"Michałówka"
"Rada Gminy Abramów";"060802";"7";"1";"3";"3";"251";"Sosnówka"
"Rada Gminy Abramów";"060802";"8";"2";"5";"10";"469";"Wielkie, Izabelmont"
"Rada Gminy Abramów";"060802";"9";"2";"6";"10";"480";"Wielkolas"
"Rada Gminy Abramów";"060802";"10";"2";"5";"9";"403";"Wolica"
"Rada Gminy Firlej";"060803";"1";"2";"5";"8";"636";"Bykowszczyzna, Wola Skromowska, Wólka Rozwadowska"
"Rada Gminy Firlej";"060803";"2";"1";"4";"4";"383";"Sułoszyn, Pożarów"
"Rada Gminy Firlej";"060803";"3";"3";"6";"11";"927";"Firlej"
"Rada Gminy Firlej";"060803";"4";"1";"4";"4";"302";"Czerwonka Gozdów, Czerwonka Poleśna, Wólka Mieczysławska"
"Rada Gminy Firlej";"060803";"5";"1";"5";"5";"346";"Baran, Kunów"
"Rada Gminy Firlej";"060803";"6";"1";"2";"2";"406";"Serock"
"Rada Gminy Firlej";"060803";"7";"1";"3";"3";"419";"Przypisówka"
"Rada Gminy Firlej";"060803";"8";"2";"4";"8";"530";"Łukówiec, Zagrody Łukówieckie"
"Rada Gminy Firlej";"060803";"9";"1";"2";"2";"410";"Majdan Sobolewski, Sobolew, Sobolew Kolonia"
"Rada Gminy Firlej";"060803";"10";"2";"4";"8";"434";"Nowy Antonin, Stary Antonin"
"Rada Gminy Jeziorzany";"060804";"1";"4";"3";"11";"640";"Jeziorzany, Drewnik, Stawik"
"Rada Gminy Jeziorzany";"060804";"2";"1";"2";"2";"172";"Blizocin"
"Rada Gminy Jeziorzany";"060804";"3";"4";"3";"11";"822";"Przytoczno"
"Rada Gminy Jeziorzany";"060804";"4";"3";"3";"8";"403";"Krępa, Skarbiciesz"
"Rada Gminy Jeziorzany";"060804";"5";"1";"3";"3";"144";"Stoczek Kocki, Skrawki"
"Rada Gminy Jeziorzany";"060804";"6";"1";"2";"2";"151";"Walentynów, Nowiny Przytockie"
"Rada Gminy Jeziorzany";"060804";"7";"1";"2";"2";"141";"Wola Blizocka"
"Rada Gminy Kamionka ";"060805";"1";"2";"3";"6";"712";"Samoklęski, Samoklęski Kolonia Pierwsza, Samoklęski Kolonia Druga, Rudka Gołębska, Stanisławów Duży"
"Rada Gminy Kamionka ";"060805";"2";"1";"2";"2";"351";"Syry, Amelin"
"Rada Gminy Kamionka ";"060805";"3";"1";"2";"2";"501";"Starościn, Starościn Kolonia, Zofian"
"Rada Gminy Kamionka ";"060805";"4";"1";"3";"3";"242";"Biadaczka, Dąbrówka, Wólka Krasienińska"
"Rada Gminy Kamionka ";"060805";"5";"2";"2";"4";"831";"Kamionka I ulice: Kocka, Litewska, 3 Maja, Dragowska, Krótka, Wąska, Michowska strona prawa numery parzyste, Browarna, Katowska, Lubartowska, Nowy Rynek, Rynek, Poprzeczna, Szeroka, Słoneczna, Nowa, Grabowy Las, Krzywy Dąb"
"Rada Gminy Kamionka ";"060805";"6";"2";"1";"2";"585";"Kamionka II ulice: Leśna, Michowska, strona lewa numery nieparzyste, Warszawska, 600-Lecia, Kościelna, Szkolna, Niska, Grobelna, Nadrzeczna, Wesoła, Łąkowa, Cicha, Lubelska, Zielona, Kokosz, Ostrów, Stare Pole"
"Rada Gminy Kamionka ";"060805";"7";"1";"1";"1";"385";"Kierzkówka, Kierzkówka Kolonia, Polny Młyn"
"Rada Gminy Kamionka ";"060805";"8";"1";"2";"2";"217";"Ciemno"
"Rada Gminy Kamionka ";"060805";"9";"2";"3";"5";"725";"Kozłówka, Bratnik"
"Rada Gminy Kamionka ";"060805";"10";"2";"2";"3";"588";"Siedliska, Kamionka III - Nowy Skrobów"
"Rada Miejska w Kocku";"060806";"1";"4";"8";"15";"1430";"m. Kock - dzielnica: Kock-Wschód ulice: Cmentarna, Hanki Sawickiej, Józefa Piłsudskiego, Lubartowska, Ogrodowa, Pocztowa, PCK, Wincentego Pstrowskiego, Świętego Jana Chrzciciela, Tadeusza Kościuszki, Zastodolna, Zaszkolna, 1 Maja, 22 Lipca, plac Anny Jabłonowskiej; część ulic: Berka Joselewicza od Nr 1 do Nr 18; Janka Krasickiego od Nr 1 do Nr 36; Wojska Polskiego od Nr 1 do Nr 36 Sołectwo: Annówka"
"Rada Miejska w Kocku";"060806";"2";"4";"9";"15";"1521";"m. Kock - dzielnica: Kock-Zachód ulice: Ariańska, Adama Mickiewicza, Biskupów Płockich, Bolesława Prusa, Gen. F. Kleeberga, Gen. Kruka, Henryka Sienkiewicza, Hugo Kołłątaja, Marcina Stępnia, Władysława Jagiełły, 27 Wołyńskiej Dywizji AK, Polna, Przechodnia, Sportowa, Stodolna, Warszawska, Łukowska, Kolonia Kock, Pogodna, część ulic: Berka Joselewicza od Nr 19 do Nr 106; Janka Krasickiego od Nr 40 do Nr 142; Wojska Polskiego od Nr 37 do Nr 137"
"Rada Miejska w Kocku";"060806";"3";"1";"3";"3";"535";"Sołectwa: Górka, Lipniak"
"Rada Miejska w Kocku";"060806";"4";"1";"3";"3";"458";"Sołectwo: Talczyn"
"Rada Miejska w Kocku";"060806";"5";"1";"4";"4";"269";"Sołectwa: Annopol, Wygnanka"
"Rada Miejska w Kocku";"060806";"6";"1";"2";"2";"384";"Sołectwo: Białobrzegi"
"Rada Miejska w Kocku";"060806";"7";"1";"1";"1";"300";"Sołectwa: Białobrzegi Kolonia, Ruska Wieś, Bożniewice"
"Rada Miejska w Kocku";"060806";"8";"2";"3";"5";"593";"Sołectwa: Poizdów, Poizdów Kolonia, Zakalew"
"Rada Miasta Lubartów";"060801";"1";"5";"6";"60";"4355";"ulice: 3 Maja, Al. Zwycięstwa, Batalionów Chłopskich, Bolesława Chrobrego, Bolesława Śmiałego, Chopina, Harcerska, Kazimierza Wielkiego, Klonowa, Królowej Jadwigi, Jana III Sobieskiego, Królów Polskich, Leśna, Lipowa, Mieszka I, Paderewskiego, Sienkiewicza, Słowackiego (strona nieparzysta), Spacerowa, Stefana Batorego, Wieniawskiego, Władysława Jagiełły, Władysława Łokietka, Wiśniowa, Zygmunta I Starego, Zygmunta II Augusta."
"Rada Miasta Lubartów";"060801";"2";"5";"7";"65";"4639";"ulice: 11 Listopada, Akacjowa, Armii Krajowej (strona parzysta), Astronautów, Błękitna, Bohaterów Monte Cassino, Bukowa, Chmielna, Ciołkowskiego, Cisowa, Czeremchowa, Dębowa, Farna, Findera, Firleja, Fornalskiej, Gagarina, Gen. Władysława Andersa, Gen. Kleeberga, Gen. Jana W.Kiwerskiego, Gen. Orlicz-Dreszera, Gojdana, Gwiezdna, Hanki Sawickiej, Heweliusza, Hubalczyków, Jana Pawła II (nr 14), Jasna, Jaśminowa, Jesionowa, Kalinowa, Kasztanowa, Kawalerzystów, Kombatantów, Kopernika, Kosmiczna, Kosmonautów, Kościuszki, Krasickiego, Kręta, Krzywe Koło (oprócz bloku 34), Ks. Szulca, Księżycowa, Lotników, Lubelska (strona nieparzysta od początku do nr 41), Magnoliowa, Mickiewicza, Nadrzeczna, Ogrodowa, Okopowa, Olchowa, Osikowa, Parkowa, Partyzancka, Planetarna, Polarna, Polesie, Północna, Pradnik, Rynek I (strona parzysta), Rynek II, Saperów, Sławińskiego, Słowackiego (strona parzysta), Gen. Stanisława Maczka, Świerkowa, Tęczowa, Topolowa, Twardowskiego, Ułańska, Waryńskiego, Weteranów, Wierzbowa, Wojska Polskiego, Zielona, Żwirki i Wigury"
"Rada Miasta Lubartów";"060801";"3";"5";"6";"59";"4474";"ulice: Al. 1000-lecia, Annoborska, Armii Krajowej (strona nieparzysta), Armii Ludowej, Baczyńskiego, Bema, Broniewskiego, Cmentarna, Czwartaków, Jana Pawła II (nr 4 i 6), Kolejowa, Kozłowiecka, Krańcowa, Kwiatowa, Legionów, Lubelska (strona parzysta), Moniuszki, Mostowa, Nowodworska, Obywatelska, Piękna, Pocztowa, Poniatowskiego, Powstańców W-wy, Prusa, Przechodnia, Przemysłowa, Reja, Różana, Rynek I (strona nieparzysta), Składowa, Słoneczna, Szaniawskiego, Targowa, Wandy Śliwiny, Wąska, Wrzosowa, Wspólna, Zachodnia, Żeromskiego, Żołnierska"
"Rada Miasta Lubartów";"060801";"4";"6";"8";"85";"5179";"ulice: 1 Maja, Ametystowa, Bursztynowa, Cicha, Hutnicza, Krzywe Koło (blok 34), Ks. J. Popiełuszki, Lubelska (strona nieparzysta - od nr 45 do końca), Ludwika Stanisława Licińskiego, Łąkowa, Piaskowa, Polna, Szafirowa, Rubinowa, Szkolna, Turkusowa, Zielna"
"Rada Gminy Lubartów";"060807";"1";"1";"4";"4";"707";"Łucka"
"Rada Gminy Lubartów";"060807";"2";"1";"6";"6";"766";"Baranówka, Łucka kolonia"
"Rada Gminy Lubartów";"060807";"3";"1";"2";"2";"725";"Majdan Kozłowiecki, Trzciniec, Wandzin"
"Rada Gminy Lubartów";"060807";"4";"1";"4";"4";"559";"Skrobów, Wola Mieczysławska"
"Rada Gminy Lubartów";"060807";"5";"1";"4";"4";"679";"Skrobów Kolonia"
"Rada Gminy Lubartów";"060807";"6";"1";"5";"5";"475";"Wólka Rokicka, Wólka Rokicka Kolonia"
"Rada Gminy Lubartów";"060807";"7";"1";"3";"3";"481";"Rokitno"
"Rada Gminy Lubartów";"060807";"8";"1";"6";"6";"431";"Nowodwór"
"Rada Gminy Lubartów";"060807";"9";"1";"6";"6";"314";"Nowodwór Piaski"
"Rada Gminy Lubartów";"060807";"10";"1";"3";"3";"734";"Lisów, Trójnia"
"Rada Gminy Lubartów";"060807";"11";"1";"6";"6";"563";"Mieczysławka, Wola Lisowska, Wincentów"
"Rada Gminy Lubartów";"060807";"12";"1";"5";"5";"547";"Szczekarków"
"Rada Gminy Lubartów";"060807";"13";"1";"4";"4";"549";"Annobór"
"Rada Gminy Lubartów";"060807";"14";"1";"4";"4";"482";"Brzeziny"
"Rada Gminy Lubartów";"060807";"15";"1";"2";"2";"290";"Chlewiska"
"Rada Gminy Michów";"060808";"1";"4";"4";"12";"1418";"Michów"
"Rada Gminy Michów";"060808";"2";"1";"3";"3";"367";"Rudzienko Kolonia, Trzciniec, Natalin"
"Rada Gminy Michów";"060808";"3";"1";"2";"2";"354";"Rudzienko I, Rudzienko II"
"Rada Gminy Michów";"060808";"4";"1";"2";"2";"315";"Meszno, Kruszyna, Miastkówek, Budki"
"Rada Gminy Michów";"060808";"5";"1";"3";"3";"384";"Mejznerzyn, Katarzyn II"
"Rada Gminy Michów";"060808";"6";"1";"2";"2";"354";"Katarzyn I, Węgielce, Chudowola, Anielówka"
"Rada Gminy Michów";"060808";"7";"1";"3";"3";"345";"Ostrów, Krupy, Giżyce Wieś, Giżyce Kolonia"
"Rada Gminy Michów";"060808";"8";"1";"2";"2";"299";"Rawa, Wólka Michowska, Zofianówka, Lipniak"
"Rada Gminy Michów";"060808";"9";"1";"2";"2";"318";"Gawłówka, Podlodówek, Młyniska"
"Rada Gminy Michów";"060808";"10";"1";"2";"2";"404";"Rudno"
"Rada Gminy Michów";"060808";"11";"1";"2";"2";"159";"Aleksandrówka, Elżbietów"
"Rada Gminy Michów";"060808";"12";"1";"3";"3";"455";"Wypnicha, Gołąb, Gołąb Kolonia"
"Rada Gminy Niedźwiada";"060809";"1";"1";"3";"3";"346";"Niedźwiada, Klementynów"
"Rada Gminy Niedźwiada";"060809";"2";"1";"2";"2";"354";"Niedźwiada Kolonia"
"Rada Gminy Niedźwiada";"060809";"3";"1";"2";"2";"257";"Brzeźnica Leśna"
"Rada Gminy Niedźwiada";"060809";"4";"1";"2";"2";"432";"Brzeźnica Bychawska"
"Rada Gminy Niedźwiada";"060809";"5";"1";"2";"2";"339";"Brzeźnica Bychawska Kolonia"
"Rada Gminy Niedźwiada";"060809";"6";"1";"2";"2";"347";"Berejów"
"Rada Gminy Niedźwiada";"060809";"7";"1";"2";"2";"218";"Zabiele"
"Rada Gminy Niedźwiada";"060809";"8";"2";"3";"5";"811";"Tarło, Tarło Kolonia"
"Rada Gminy Niedźwiada";"060809";"9";"2";"3";"5";"812";"Pałecznica, Pałecznica Kolonia"
"Rada Gminy Niedźwiada";"060809";"10";"2";"2";"3";"473";"Brzeźnica Książęca, Zabiele Kolonia"
"Rada Gminy Niedźwiada";"060809";"11";"1";"2";"2";"279";"Brzeźnica Książęca Kolonia"
"Rada Gminy Niedźwiada";"060809";"12";"1";"3";"3";"413";"Górka Lubartowska"
"Rada Gminy Ostrówek";"060811";"1";"1";"5";"5";"288";"Dębica"
"Rada Gminy Ostrówek";"060811";"2";"1";"2";"2";"198";"Zawada"
"Rada Gminy Ostrówek";"060811";"3";"1";"5";"5";"118";"Antoniówka"
"Rada Gminy Ostrówek";"060811";"4";"1";"5";"5";"216";"Kamienowola"
"Rada Gminy Ostrówek";"060811";"5";"1";"3";"3";"120";"Cegielnia"
"Rada Gminy Ostrówek";"060811";"6";"1";"5";"5";"309";"Ostrówek - Kolonia"
"Rada Gminy Ostrówek";"060811";"7";"1";"4";"4";"213";"Jeleń, Dębica - Kolonia"
"Rada Gminy Ostrówek";"060811";"8";"1";"5";"5";"263";"Luszawa"
"Rada Gminy Ostrówek";"060811";"9";"1";"5";"5";"169";"Ostrówek Wieś"
"Rada Gminy Ostrówek";"060811";"10";"3";"5";"13";"713";"Leszkowice"
"Rada Gminy Ostrówek";"060811";"11";"1";"2";"2";"200";"Żurawiniec, Żurawiniec - Kolonia"
"Rada Gminy Ostrówek";"060811";"12";"2";"6";"11";"496";"Tarkawica, Babczyzna"
"Rada Miejska w Ostrowie Lubelskim";"060810";"1";"1";"2";"2";"372";"Sołectwo Bójki; Ostrów Lubelski, ulice : Unicka, Partyzantów"
"Rada Miejska w Ostrowie Lubelskim";"060810";"2";"1";"4";"4";"288";"Ostrów Lubelski, ulice: Batalionów Chłopskich, Gęsia, Piękna, Błotna, Ogrodowa, Słoneczna, Leśna, Księżycowa, Kwiatowa, Piaskowa, Wrzosowa, Zielona, Wczasowa, Poprzeczna"
"Rada Miejska w Ostrowie Lubelskim";"060810";"3";"1";"4";"4";"297";"Ostrów Lubelski, ulice: Długa, Krótka, Poniatowskiego, Kościuszki, Niecała"
"Rada Miejska w Ostrowie Lubelskim";"060810";"4";"1";"4";"4";"280";"Ostrów Lubelski, ulice: Floriańska, Batorego, Cicha, Reymonta, Folwarczna, Mickiewicza, Sienkiewicza, Czerwonego Krzyża, Żabia, Pod Lipami, Zagłoby"
"Rada Miejska w Ostrowie Lubelskim";"060810";"5";"1";"4";"4";"298";"Ostrów Lubelski, ulice: Polna, Przemysłowa, Nowy Świat, Spółdzielcza, Lubartowska, Strażacka, Garbarska, Wąska, Okopowa, Lubelska, Parczewska"
"Rada Miejska w Ostrowie Lubelskim";"060810";"6";"1";"4";"4";"327";"Ostrów Lubelski, ulice: Łęczyńska, Króla Zygmunta, Jana Pawła II"
"Rada Miejska w Ostrowie Lubelskim";"060810";"7";"1";"2";"2";"242";"Jamy"
"Rada Miejska w Ostrowie Lubelskim";"060810";"8";"1";"4";"4";"242";"Kazanów Kolonia"
"Rada Miejska w Ostrowie Lubelskim";"060810";"9";"1";"2";"2";"199";"Kazanów Wieś"
"Rada Miejska w Ostrowie Lubelskim";"060810";"10";"1";"3";"3";"398";"Kolechowice I, Kolechowice II"
"Rada Miejska w Ostrowie Lubelskim";"060810";"11";"1";"4";"4";"331";"Kolechowice Folwark, Kolechowice Kolonia"
"Rada Miejska w Ostrowie Lubelskim";"060810";"12";"2";"3";"5";"611";"Rudka Kijańska, Rozkopaczew I"
"Rada Miejska w Ostrowie Lubelskim";"060810";"13";"1";"3";"3";"321";"Rozkopaczew II"
"Rada Miejska w Ostrowie Lubelskim";"060810";"14";"1";"2";"2";"207";"Wólka Stara Kijańska"
"Rada Gminy Serniki";"060812";"1";"3";"5";"14";"799";"Wola Sernicka"
"Rada Gminy Serniki";"060812";"2";"1";"3";"3";"191";"Wólka Zabłocka"
"Rada Gminy Serniki";"060812";"3";"3";"5";"15";"757";"Nowa Wola"
"Rada Gminy Serniki";"060812";"4";"2";"5";"10";"619";"Brzostówka"
"Rada Gminy Serniki";"060812";"5";"1";"5";"5";"239";"Wólka Zawieprzycka"
"Rada Gminy Serniki";"060812";"6";"1";"3";"3";"205";"Czerniejów"
"Rada Gminy Serniki";"060812";"7";"1";"5";"5";"362";"Serniki"
"Rada Gminy Serniki";"060812";"8";"1";"3";"3";"304";"Serniki - Kolonia"
"Rada Gminy Serniki";"060812";"9";"1";"4";"4";"251";"Nowa Wieś"
"Rada Gminy Serniki";"060812";"10";"1";"4";"4";"134";"Wola Sernicka - Kolonia"
"Rada Gminy Uścimów";"060813";"1";"1";"2";"2";"204";"Drozdówka"
"Rada Gminy Uścimów";"060813";"2";"1";"4";"4";"198";"Głębokie"
"Rada Gminy Uścimów";"060813";"3";"2";"3";"6";"314";"Maśluchy"
"Rada Gminy Uścimów";"060813";"4";"3";"4";"12";"451";"Nowy Uścimów"
"Rada Gminy Uścimów";"060813";"5";"1";"4";"4";"101";"Orzechów Kolonia"
"Rada Gminy Uścimów";"060813";"6";"1";"4";"4";"317";"Stary Uścimów"
"Rada Gminy Uścimów";"060813";"7";"1";"2";"2";"216";"Nowa Jedlanka"
"Rada Gminy Uścimów";"060813";"8";"1";"3";"3";"235";"Rudka Starościańska"
"Rada Gminy Uścimów";"060813";"9";"1";"3";"3";"173";"Stara Jedlanka"
"Rada Gminy Uścimów";"060813";"10";"1";"4";"4";"118";"Stara Jedlanka - P.G. Ryb"
"Rada Gminy Uścimów";"060813";"11";"2";"4";"7";"409";"Krasne"
"Rada Miejska w Bełżycach";"060901";"1";"4";"6";"14";"2526";"Bełżyce, ulice: Bychawska; Cicha; Fabryczna; Ks.Bp.T. Wilczyńskiego 71, 75A, 81, 79; Lubelska 78, 78A, od nr 80 do nr 195; Miła; Pocztowa; Północna; Słoneczna od nr 38 do nr 62; Sympatyczna; Wesoła; Wojska Polskiego."
"Rada Miejska w Bełżycach";"060901";"2";"3";"7";"13";"2117";"Bełżyce, ulice: 1 Maja; Ks. W. Bargieła; Bednarska; Doktora Klarnera; Elekcyjna, Ewangelicka; Gminna; Grażewicza; Jabłoniowa; Jakuba Nachmana; Kazimierska; Klonowa; Kopernika od nr 1 do nr 81; Kościuszki od nr 1 do nr 8; Krakowska; Kręta; Krótka; Ks. Bp.T. Wilczyńskiego od nr 3 do nr 70, od nr 72 do 75, 76A, 77, 78, 80 i od nr 82 do nr 103; Kwiatowa; Lubelska od nr 4 do nr 77, 79;  Łączna; Mała; Milenijna; Ogrodowa; Partyzantów; Polna; Plac Kościelny; Prebendarska; Przemysłowa; Przeskok; Rolnicza; Rynek; Rzeczna; Sadowa; Słoneczna od nr 1 do nr 35; Spokojna; Sportowa; Spółdzielcza; Szewska; Szpitalna; Śródpole; Tysiąclecia; Zagrodowa; Zamkowa; Zielona; Żeromskiego; Żytnia."
"Rada Miejska w Bełżycach";"060901";"3";"1";"4";"4";"922";"Bełżyce, ulice: Kościuszki od nr 12 do nr 169; Kopernika od nr 82 do nr 203; Szkolna; Przelotowa; Wzgórze"
"Rada Miejska w Bełżycach";"060901";"4";"1";"3";"3";"785";"Babin; Wymysłówka"
"Rada Miejska w Bełżycach";"060901";"5";"1";"3";"3";"1061";"Krężnica Okrągła; Zagórze; Malinowszczyzna."
"Rada Miejska w Bełżycach";"060901";"6";"1";"2";"2";"626";"Matczyn; Matczyn PDPS; Wojcieszyn; Zosin."
"Rada Miejska w Bełżycach";"060901";"7";"1";"5";"5";"737";"Podole; Jaroszewice."
"Rada Miejska w Bełżycach";"060901";"8";"1";"4";"4";"748";"Skrzyniec; Skrzyniec Kolonia; Stare Wierzchowiska; Wierzchowiska Dolne; Wierzchowiska Górne; Zalesie."
"Rada Miejska w Bełżycach";"060901";"9";"1";"3";"3";"567";"Chmielnik; Chmielnik Kolonia."
"Rada Miejska w Bełżycach";"060901";"10";"1";"3";"3";"788";"Wronów; Kierz; Cuple; Płowizny."
"Rada Gminy Borzechów";"060902";"1";"2";"4";"6";"467";"Borzechów, Kępa Borzechowska."
"Rada Gminy Borzechów";"060902";"2";"1";"2";"2";"198";"Majdan Skrzyniecki"
"Rada Gminy Borzechów";"060902";"3";"1";"3";"3";"311";"Borzechów Kolonia"
"Rada Gminy Borzechów";"060902";"4";"1";"2";"2";"133";"Białawoda, Kaźmierów"
"Rada Gminy Borzechów";"060902";"5";"1";"4";"4";"179";"Dąbrowa, Osina"
"Rada Gminy Borzechów";"060902";"6";"1";"3";"3";"304";"Kłodnica Dolna"
"Rada Gminy Borzechów";"060902";"7";"1";"3";"3";"237";"Kłodnica Górna"
"Rada Gminy Borzechów";"060902";"8";"1";"2";"2";"155";"Łopiennik Kolonia"
"Rada Gminy Borzechów";"060902";"9";"1";"3";"3";"201";"Łopiennik, Majdan Radliński"
"Rada Gminy Borzechów";"060902";"10";"1";"2";"2";"183";"Ludwinów, Zakącie"
"Rada Gminy Borzechów";"060902";"11";"1";"3";"3";"196";"Kępa"
"Rada Gminy Borzechów";"060902";"12";"1";"2";"2";"258";"Kępa Kolonia"
"Rada Gminy Borzechów";"060902";"13";"1";"3";"3";"223";"Łączki, Grabówka, Majdan Borzechowski"
"Rada Gminy Borzechów";"060902";"14";"1";"1";"1";"148";"Dobrowola, Ryczydół"
"Rada Miejska w Bychawie";"060903";"1";"3";"6";"14";"2052";"Bychawa, ulice: Podzamcze, Pileckiego, Budnego, Zamkowa, 11 Listopada, Reja, Wyspiańskiego, Grodzany, Partyzantów od nr 2 do nr 118a (parzyste), Żeromskiego, Dabrowskiej, Koźmiana, Orzeszkowej, Konopnickiej, Słowackiego, Makuszyńskiego, Fredry, Szkolna, Prusa, Batalionów Chłopskich, Ks. D. Maja, 1 Maja, Ks. P. Ściegiennego, Ks. A. Kwiatkowskiego, Rynek, Lubelska od nr 1 do nr 15 (nieparzyste) i od nr 2 do nr 22 (parzyste), Kopernika, Podwale, Chopina, Batorego, Kościuszki, Piłsudskiego od nr 1 do nr 23 (nieparzyste) i od nr 2 do nr 16 (parzyste)., Sołectwa: Gałęzów Kolonia Pierwsza, Leśniczówka, Łęczyca, Podzamcze."
"Rada Miejska w Bychawie";"060903";"2";"4";"6";"21";"2566";"Bychawa, ulice: Zadębie, Rataja, Spokojna, Sportowa, Lubelska od nr 17 do nr 27 (nieparzyste) i od nr 24 do nr 32 (parzyste), Piłsudskiego od nr 18 do nr 86 (parzyste) i od nr 25 do nr 87 (nieparzyste), Partyzantów od nr 1 do nr 25 (nieparzyste), Armii Krajowej; Andersa; Grota Roweckiego, Sikorskiego, Szarych Szeregów, Baczyńskiego, Powstańców Warszawy, Sienkiewicza, Reymonta, Marysin, Mickiewicza, Piękna, Dąbrowskiego, Świerczewskiego., Sołectwa: Marysin, Zadębie."
"Rada Miejska w Bychawie";"060903";"3";"2";"6";"11";"1291";"Sołectwa: Bychawka Pierwsza, Bychawka Druga, Bychawka Druga Kolonia, Bychawka Trzecia, Bychawka Trzecia Kolonia, Zdrapy, Wincentówek."
"Rada Miejska w Bychawie";"060903";"4";"2";"6";"11";"1302";"Sołectwa: Osowa, Osowa Kolonia, Wola Duża Kolonia, Olszowiec, Olszowiec Kolonia, Romanów, Kosarzew Dolny Kolonia, Skawinek, Wola Duża, Wandzin., Bychawa, ulica Wandzin."
"Rada Miejska w Bychawie";"060903";"5";"2";"6";"11";"1275";"Sołectwa: Gałęzów, Wola Gałęzowska, Wola Gałęzowska Kolonia, Józwów; Kowersk, Gałęzów Kolonia Druga."
"Rada Miejska w Bychawie";"060903";"6";"2";"6";"10";"1265";"Sołectwa: Stara Wieś Pierwsza, Stara Wieś Druga, Stara Wieś Trzecia, Zaraszów, Zaraszów-Kolonia, Urszulin."
"Rada Gminy Garbów";"060904";"1";"3";"6";"16";"1725";"Garbów I, Garbów II"
"Rada Gminy Garbów";"060904";"2";"2";"4";"8";"803";"Bogucin"
