"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miasta Kielce";"266101";"1";"5";"7";"65";"33734";"1 Maja od nr 51 do nr 75 (nieparzyste) i od nr 54 do nr 106A (parzyste), Adama Mickiewicza, Akacjowa, Aleja 1000-Lecia Państwa Polskiego, Aleja IX Wieków Kielc, Aleja Solidarności od nr 5 do nr 23 (nieparzyste), Aleksandry Dobrowolskiej, Astronautów, Bartosza Głowackiego, Biskupa Wincentego Kadłubka, Bodzentyńska, Bukowa, Cicha, Cypriana Kamila Norwida, Czarnowska, Czerwonego Krzyża, Dąbrowska, Dębowa, Domaniówka od nr 1 do nr 3A (nieparzyste) i od nr 4 do nr 6 (parzyste), Duża, Elizy Orzeszkowej od nr 2A do nr 14 (parzyste), Ewangelicka, Gabrieli Zapolskiej od nr 23 do nr 41 (nieparzyste), Głęboczka, Henryka Sienkiewicza, Hipoteczna, Ignacego Paderewskiego, Jana i Jędrzeja Śniadeckich, Jana Kasprowicza, Jana Kilińskiego-Mała, Jana Pawła II od nr 2 do nr 8A (parzyste) i od nr 3 do nr 9 (nieparzyste), Jarońskich, Jarzębinowa, Jasna, Jaworowa, Jesionowa, Józefa Bema, Józefa Szermentowskiego, Juliusza Słowackiego, Kapitulna, Kasztanowa, Kąpielowa, Klonowa od nr 1 do nr 45 (nieparzyste) i od nr 22 do nr 38 (parzyste), Konstantego Ildefonsa Gałczyńskiego, Kosynierów, Kozia, Krakowska od nr 2 do  nr 20A (parzyste), Krzywa, Leopolda Staffa, Leśna, Lotnicza, Ludwika Zamenhofa, Marii Konopnickiej, Masłowska numer 5, Mikołaja Kopernika, Mikołaja Reja, Miodowa, Modrzewiowa, Mostowa, Niecała, Niska, Nowa, Nowowiejska, Nowy Świat, Ogrodowa, Orla, Owocowa, Panoramiczna, Piesza, Piotrkowska, Plac Najświętszej Maryi Panny, Plac Stanisława Moniuszki, Plac Świętego Wojciecha, Plac Wolności, Plac Zamkowy, Plac Artystów, Plac Konstytucji 3 Maja, Plac Niepodległości, Planty, Pocieszka, Polna, Prosta od nr 2 do nr 52 (parzyste) i od nr 13 do nr 41A (nieparzyste), Przechodnia, Przecznica, Przelot, Radiowa, Robotnicza numery: 1, 8, 10, 10A, 49, Równa, Rynek, Sabinówek, Sadowa, Seminaryjska, Silniczna, Składowa, Skwer Harcerski im. Szarych Szeregów, Skwer im. Jana Bularskiego, Skwer Stefana Żeromskiego, Solna, Spacerowa, Stanisława Staszica, Stanisława Toporowskiego od nr 1 do nr 57B (nieparzyste) i od nr 6A do nr 68 (parzyste), Stanisława Wyspiańskiego, Stara, Starodomaszowska, Stefana Okrzei, Stefana Żeromskiego, Stolarska, Studencka, Studzienna, Szpitalna, Szydłówek Dolny, Szydłówek Górny, Świętego Leonarda, Tadeusza Kościuszki, Targowa, Tarnowska od nr 8 do nr 30 (parzyste), Topolowa, Turystyczna od nr 1 do nr 17 (nieparzyste), Warszawska od nr 2 do nr 148 (parzyste) i od nr 3 do nr 113 (nieparzyste), Wesoła, Wierzbowa, Winnicka, Wiosenna, Wiśniowa, Wojewódzka, Wojska Polskiego od nr 5 do nr 43 i od nr 49 do nr 73 (nieparzyste), Wspólna, Zacisze, Zagnańska od nr 1 do nr 61 (nieparzyste i parzyste) i od nr 66 do nr 84B (parzyste), Zagórska od nr 2 do nr 24 (parzyste) i od nr 3 do nr 15 (nieparzyste), Zamkowa, Zdrojowa, Złota, Zygmunta Wróblewskiego, Źródłowa od nr 10 do nr 20 (parzyste), Żabia, Żelazna, Żytnia."
"Rada Miasta Kielce";"266101";"2";"5";"9";"75";"32583";"1 Maja od nr 77 do nr 191B (nieparzyste) i od nr 108 do nr 254 (parzyste), Adama Naruszewicza, Batalionów Chłopskich, Białogońska, Bolesława Chrobrego, Bolesława Markowskiego, Częstochowska, Dąbrówki, Dewońska, Długa, Działkowa, Edmunda Massalskiego, Edwarda Meissnera, Fałdowa, Gliniana, Górnicza, Graniczna, Grochowa, Gruchawka, Grunwaldzka numer 59, Grzegorza Piramowicza, Gwarków, Helenówek, Henryka Połowniaka, Herbska, Hercyńska, Hilarego Mali, Hoża, Hubalczyków, Iglasta, Jagiellońska od nr 2 do nr 54 (parzyste) i od nr 3 do nr 55 (nieparzyste), Jarząbek, Jerzego Bogumiła Puscha, Jerzego Szajnowicza Iwanowa, Jędrusiów, Jurajska, Kaczowa, Karbońska, Karola Olszewskiego, Kazimierza Kaznowskiego, Kazimierza Smolaka, Kazimierza Wielkiego, Kolejarzy, Kredowa, Krótka, Krucza, Lecha, Lisia, Lubiczna, Łazy, Łąkowa od nr 19 do nr 23 (nieparzyste), Łódzka, Machnowicka, Malików, Mariana Raciborskiego, Marii Curie-Skłodowskiej, Miedziana, Mieszka I, Miła, Młoda, Niewachlowska, Oficerska, Oskara Kolberga, Pawia, Piaseczny Dół, Piastowska, Piekoszowska od nr 2 do nr 386 (parzyste) i od nr 53 do nr 373 (nieparzyste), Podwalna, Ponurego Piwnika, Poprzeczna, Pradło, Praussów, Przejazd, Przemysłowa, Przęsłowa, Przygodna, Robotnicza (parzyste i nieparzyste z wyłączeniem numerów: 1, 8, 10, 10A, 49), Romualda Mielczarskiego od nr 117 do nr 149 (nieparzyste), Romualda Traugutta, Rzepichy, Samuela Bogumiła Linde, Skrajna, Skrzetlewska, Sokola, Sowia, Starowiejska, Stawki, Strycharska, Sylwestra Kowalczewskiego, Szczygla, Szklana, Ślichowicka, Średnia, Świętej Weroniki, Tartaczna, Tektoniczna, Towarowa, Transportowców, Triasowa, Tytusa Chałubińskiego, Władysława Łokietka, Wronia, Wróbla, Wygoda, Wygon, Zakładowa, Zamość, Zastawie, Zbigniewa Wilka Kruszelnickiego, Żelaznogórska, Żurawia."
"Rada Miasta Kielce";"266101";"3";"5";"8";"69";"33733";"Aleksandra Gierymskiego, Aleksandra Janowskiego, Andrzeja Struga, Artura Grottgera, Barczańska, Beskidzka, Bęczkowska, Bieszczadzka, Biskupa Mieczysława Jaworskiego, Domaniówka od nr 7 do nr 35 (nieparzyste) i od nr 10 do nr 34 (parzyste), Elizy Orzeszkowej od nr 15 do nr 55 (nieparzyste) i od nr 24 do nr 52 (parzyste), Emilii Znojkiewiczowej, Florentyny Malskiej, Folwarczna, Franciszka Loefflera, Franciszka Smuglewicza, Gabrieli Zapolskiej od nr 5 do nr 7 (nieparzyste), Generała Władysława Sikorskiego, Heleny Modrzejewskiej, Ignacego Daszyńskiego, Jacka Malczewskiego, Jana Kiepury, Jana Nowaka Jeziorańskiego, Jana Samsonowicza, Jana Styki, Jeleniowska, Józefa Brandta, Józefa Chełmońskiego, Józefa Elsnera, Juliana Fałata, Karczunek, Karkonoska, Karola Kurpińskiego, Karpacka, Klonowa od nr 40A do nr 60 (parzyste) i od nr 51 do nr 121 (nieparzyste), Ludomira Różyckiego, Ludwika Solskiego, Magazynowa, Marii Krzyżanowskiej, Marszałka Józefa Piłsudskiego, Masłowska od nr 9B do nr 29 (nieparzyste), Mieczysławy Ćwiklińskiej, Mikołaja Gomółki, Olgi Boznańskiej, Orląt Lwowskich, Osiedle Na Stoku, Osiedle Sieje, Peryferyjna, Piaski Małe, Piaski Nad Rzeką, Pienińska, Piwowarska, Północna, Radomska, Rafała Hadziewicza, Sieje, Skwer Świętej Jadwigi Królowej, Stanisława Toporowskiego od nr 63 do nr 83 (nieparzyste), Starogórska, Stefana Jaracza, Sudecka, Szybowcowa, Świętego Pawła, Tatrzańska, Turystyczna od nr 6 do nr 22 (parzyste), Walerego Przyborowskiego, Warszawska od nr 141 do nr 421 (nieparzyste) i od nr 152 do nr 430 (parzyste), Wincentego Witosa, Wincentego z Kielc, Wita Stwosza, Władysława Maleckiego, Władysława Orkana, Wojciecha Bogusławskiego, Wojciecha Kossaka, Wojciecha Żywnego, Wschodnia, Wysoka, Zagnańska od nr 65 do nr 97A (nieparzyste) i od nr 110 (parzyste i nieparzyste), Zofii Nałkowskiej, Zygmunta Noskowskiego."
"Rada Miasta Kielce";"266101";"4";"5";"8";"70";"33201";"Agrestowa, Aleja Księdza Jerzego Popiełuszki, Aleja Solidarności od nr 14 do nr 36 (parzyste), Andrzeja Frycza Modrzewskiego, Armii Ludowej, Barwinek, Bąkowa, Berberysowa, Bitwy nad Bzurą, Bohaterów Warszawy, Bolesława Prusa, Brunona Jasieńskiego, Brzechowska, Brzoskwiniowa, Brzozowa, Cedro Mazur, Cedrowa, Cedzyńska, Ceglana, Chabrowa, Ciekocka, Cisowa, Cmentarna, Czołgistów, Daleka, Daleszycka, Dąbrowszczaków, Dionizego Czachowskiego od nr 37 do nr 111 (nieparzyste) i od nr 40 do nr 108 (parzyste), Dereniowa, Dobra, Dobrzyńska, Domaszowska, Domki, Duńska, Dymińska od nr 1 do nr 73 (nieparzyste) i od nr 40 do nr 88 (parzyste), Dzielna, Emilii Plater, Fryderyka Chopina, Generała Bolesława Szareckiego, Generała Franciszka Kleeberga, Generała Józefa Hauke-Bosaka, Generała Stanisława Maczka, Generała Stefana Grota-Roweckiego, Generała Tadeusza Klimeckiego, Generała Władysława Andersa, Generała Zygmunta Berlinga, Głogowa, Górna, Grenadierów, Gustawa Morcinka, Helska, Jadwigi Prendowskiej od nr 4 do nr 6 (parzyste), Jałowcowa, Jana Chryzostoma Paska od nr 1 do nr 3 (nieparzyste) i od nr 6 do nr 12 (parzyste), Jana Karskiego, Jana Kochanowskiego, Jana Matejki, Jarzynowa, Jaśminowa, Jędrzejowska, Jodłowa, Juliana Tuwima, Karola Szymanowskiego, Klecka, Kocka, Kontradmirała Józefa Unruga, Kapitana Władysława Raginisa, Księdza Ignacego Jana Skorupki, Księcia Józefa Poniatowskiego, Księdza Piotra Ściegiennego od nr 85 do nr 189A (nieparzyste), Kujawska, Kutnowska, Legnicka, Leszczyńska, Litewska, Lubrzanka, Ludwiki Wawrzyńskiej, Łopianowa, Łotewska, Łukowa, Łysogórska, Majora Henryka Sucharskiego, Maksymiliana Strasza, Malinowa, Małopolska, Mazurska, Mąchocka, Mieczysława Karłowicza, Modlińska, Monte Cassino, Morelowa, Nad Wizną, Napękowska, Narciarska, Narwicka, Niestachowska, Norweska, Oboźna, Oksywska, Orzechowa, Otrocz, Piaskowa, Pińczowska, Plac Świętego Stanisława Biskupa, Pułkownika Stanisława Dąbka, Pod Telegrafem, Podgórska, Podlasie, Poleska, Poligonowa, Pomorska, Powstania Styczniowego, Prochownia, Prosta od nr 45 do nr 233A (nieparzyste) i od nr 60A do nr 290 (parzyste), Radlińska, Radostowa, Rakowska, Rolna, Romualda, Rozmarynowa, Rumiankowa, Sandomierska, Saperów, Skalista od nr 1 do nr 7 (nieparzyste), Skwer 50–Lecia KSM, Sosnowa, Spółdzielcza, Stanisława Konarskiego, Starowapiennikowa, Stefana Starzyńskiego, Studziankowska, Sybiraków, Szczecińska, Szwedzka od nr 2A do nr 10 (parzyste) i od nr 1 do nr 7 (nieparzyste), Śląska, Świętego Stanisława Kostki, Świerczyńska, Świerkowa, Świętojańska, Świętokrzyska, Tadeusza Włoszka, Tadeusza Zielińskiego, Tarnowska od nr 7 do nr 9 (nieparzyste) i od nr 60 do nr 110 (parzyste), Tobrucka, Tujowa, Ułańska, Wapiennikowa numery: 39F, 45, 45A, Warkocz, Warzywna, Wiejska, Wielkopolska, Wikaryjska, Włoszczowska, Wojska Polskiego od nr 79 do nr 313 (nieparzyste) i od nr 80 do nr 282 (parzyste), Wrzosowa, Wydryńska, Zagórska od nr 17B do nr 235 (nieparzyste) i od nr 36 do nr 328 (parzyste), Zbożowa, Zielna, Zwierzyniecka, Źródłowa od nr 17A do nr 21 (nieparzyste), Żniwna."
"Rada Miasta Kielce";"266101";"5";"5";"8";"70";"33282";"1905 Roku, Adolfa Dygasińskiego, Alabastrowa, Aleja Górników Staszicowskich, Aleja Legionów, Aleja Na Stadion, Aleksandra Fredry, Aleksandrówka, Augustyna Kordeckiego, Armii Krajowej, Barytowa, Bernardyńska, Będzińska, Biesak, Bobrowa, Bobrzańska, Boczna, Bocznica, Borowa, Biskupa Czesława Kaczmarka, Braterska, Browarna, Bruszniowa, Brzezinki – Skwer, Bursztynowa, Buska, Charsznicka, Chęcińska, Chłodna, Chłopska, Chorzowska, Ciepła, Cynkowa, Czernidło, Diamentowa, Dionizego Czachowskiego od nr 1 do nr 31 (nieparzyste) i od nr 6 do nr 28 (parzyste), Do Modrzewia, Dobromyśl, Dolna, Dolomitowa, Dymińska od nr 4 do nr 36 (parzyste), Dyrekcji Głównej, Dzika, Fabryczna, Fosforytowa, Gajowa, Galenowa, Garbarska, Giętkówka, Gipsowa, Giserska, Grabinów, Granitowa, Grobla, Gromadzka, Grunwaldzka od nr 1 do nr 47 (nieparzyste) i od nr 2 do nr 28 (parzyste), Grzybowa, Hugona Kołłątaja, Husarska, Hutnicza, Iłżecka, Jadwigi Prendowskiej od nr 1 do nr 7 (nieparzyste) i numer 2, Jagiellońska od nr 59 do nr 109A (nieparzyste) i od nr 60 do nr 92 (parzyste), Jagodowa, Jana Chryzostoma Paska od nr 14 do nr 17 (parzyste i nieparzyste), Jana III Sobieskiego, Jana Pawła II od nr 13 do nr 19 (nieparzyste), Jana Tarnowskiego, Janczarska, Janowska, Janusza Kusocińskiego, Jaskółcza, Jeziorko, Józefa Zaorskiego, Jurija Gagarina, Kalcytowa, Kalinowa, Kamienna, Karczówka – Klasztor, Karczówkowska, Karola Chodkiewicza, Karola Henryka Kadena, Kolonia, Konecka, Końcowa, Krakowska od nr 1 do nr 293 (nieparzyste) i od nr 32 do nr 380 (parzyste), Kruszcowa, Kryształowa, Krzemionkowa, Księdza Antoniego Źrałka, Księdza Piotra Ściegiennego od nr 1 do nr 71 (nieparzyste) i od nr 2 do nr 340 (parzyste) oraz od nr 201 do nr 499 (nieparzyste), Ksawerego Druckiego-Lubeckiego, Kuźników, Kwarciana, Kwarcytowa, Laskowa, Leona Skibińskiego, Leśniówka, Lisowczyków, Lubelska, Łagowska, Łanowa, Łąkowa od nr 1 do nr 9 (nieparzyste) i od nr 8 do nr 10 (parzyste), Łopuszniańska, Mahometańska, Malachitowa, Mała Zgoda, Mariana Langiewicza, Mariana Sołtysiaka Barabasza, Marii Opielińskiej, Marmurowa, Maślana, Mechaników, Miechowska, Mineralna, Mleczna, Młyńska, Mokra, Na Ługach, Na Stole, Nałęczów, Natalii Machałowej, Obrońców Westerplatte, Obrzeżna, Okólnik, Okrężna, Olkuska, Ołowiana, Opatowska, Opoczyńska, Osobna, Owsiana, Pakosz, Pallotyńska, Pancerna, Pańska, Parkowa, Patrol, Petyhorska, Piekoszowska od nr 1 do nr 51 (nieparzyste), Pietraszki, Piotra Michałowskiego, Pirytowa, Plac Marszałka Józefa Piłsudskiego, Plażowa, Podhalańska, Podklasztorna, Podleśna, Południowa, Posłowicka, Przegony, Przyłogi, Ptasia, Rajtarska, Romualda Mielczarskiego od nr 35 do nr 111/113 (nieparzyste), Różana, Rybna, Rzeczna, Rzeszowska, Sędziszowska, Siedmiu Źródeł, Sienna, Skalista od nr 12 do 54F (parzyste) i od 13 do 91 (nieparzyste), Skibowa, Skowronki, Sławkowska, Słoneczna, Spokojna, Stacyjna, Stanisława Żółkiewskiego, Stefana Artwińskiego, Stefana Batorego, Stefana Czarnieckiego, Stokowa, Sucha, Sukowska, Szkolna, Szwedzka od nr 11 do nr 25 (nieparzyste) i od nr 14 do nr 16 (parzyste), Szwoleżerów, Ślazy, Ślusarska, Świętej Barbary, Świętego Rafała Kalinowskiego, Tarasowa, Tatarska, Trzuskawicka, Urzędnicza, Ustronie, Wapiennikowa od nr 1 do nr 19 (nieparzyste), Wąsosz, Weterynaryjna, Wiślicka, Władysława Dzikowskiego, Wodna, Wojciecha Szczepaniaka, Wojska Polskiego od nr 6 do nr 68 (parzyste), Wolbromska, Wójtostwo, Wybraniecka, Za Torem, Za Walcownią, Zagonowa, Zagrabowicka, Zagrodowa, Zakopiańska, Zakręt, Zalesie, Zamknięta, Zamojska, Zapomniana, Zaścianek, Zenobiusza Klembowskiego, Zgoda, Zgórska, Zimna, Zygmunta Kwasa, Żwirowa."
"Rada Miasta Busko-Zdrój";"260101";"1";"6";"6";"65";"7294";"miasto Busko-Zdrój, Osiedle: Kościuszki, Gen. Andersa, Pułaskiego, Piłsudskiego, Leszka Czarnego, Świerczewskiego bl. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, , Ulice: Kochanowskiego, Broniewskiego, Dąbrowskiej, Sienkiewicza, Chopina, Kopernika, Kusocińskiego, Kwiatowa, Wieniawskiego, Armii Krajowej, Mickiewicza, Boczna, Waryńskiego, Topolowa, Uchnasta, Moniuszki, Młyńska, Korczaka, Orzeszkowej, Konopnickiej, Polna, Reja, Siesławska, Kościuszki, Promyk, Zachodnia, Tęczowa, S.Batorego, S. Wyszyńskiego, Boh. Warszawy, Witosa, Bat.Chłopskich, Dmowskiego, Jasna, Kilińskiego, Poprzeczna, Pocztowa, Pl. Zwycięstwa, Złota, Jabłoniowa, Wiosenna, Wrzosowa, Zielona, Jaśminowa, Klonowa, Morelowa."
"Rada Miasta Busko-Zdrój";"260101";"2";"5";"6";"57";"7146";"miasto Busko-Zdrój, Osiedle: Świerczewskiego bl. 14, 15, 16, Sikorskiego, Legionów Polskich., Ulice: Partyzantów, Widuchowska, Łagiewnicka, Szydłowska, Jagiellońska, Hołdu Pruskiego, Targowa, Piekarska, Pl. Targowy, Niwa, Skałki, Mała, Kazimierza Wielkiego, Wojska Polskiego, Stawowa, Krótka, Ogrodowa, Reymonta, Mikułowicka, Gaik, Gwardii Ludowej, Nadole, Objazdowa, Działkowicza, Szarych Szeregów, Grunwaldzka, Królowej Jadwigi, Langiewicza, Szaniecka, Żeromskiego, Ppłka Srogiego, Różana, Staszica, Sądowa, Prusa, Dygasińskiego, Rehabilitacyjna, Starkiewicza, 1 Maja, 12 Stycznia, Słoneczna, Bajkowa, Rzewuskiego, Parkingowa, Westerplatte, Rokosza, Ceglana, Grotta, Kol. Górka, Lipowa, Sole, Armii Ludowej, Ładna, Spacerowa, Słowackiego, Sezamkowa, Pawia, Zacisze, Źródlana, Norwida, Krystyny Jamroz, Dr Leopolda Byrkowskiego, Orzechowa, Wspólna, Spokojna."
"Rada Miasta Busko-Zdrój";"260101";"3";"5";"6";"52";"6851";"Zwierzyniec, Szaniec, Galów, Młyny, Skorzów, Kameduły, Nowy Folwark, Mikułowice, Las Winiarski, Wełecz, Siesławice, Zbludowice, Owczary, Kawczyce, Wolica, Chotelek, Biniątki, Kostki Duże, Kostki Małe, Oleszki."
"Rada Miasta Busko-Zdrój";"260101";"4";"5";"6";"52";"5963";"Sołectwa:, Kołaczkowice, Widuchowa, Ruczynów, Zbrodzice, Żerniki Górne, Błoniec, Nowa Wieś, Pęczelice, Szczaworyż, Skotniki Duże, Skotniki Małe, Radzanów, Olganów, Dobrowoda, Baranów, Gadawa, Bilczów, Budzyń, Słabkowice, Służów, Palonki, Podgaje, Kotki, Janina, Bronina, Łagiewniki, Elżbiecin."
"Rada Gminy Gnojno";"260102";"1";"2";"3";"5";"541";"Balice, Bugaj, Kostera"
"Rada Gminy Gnojno";"260102";"2";"2";"3";"6";"482";"Falki, Janowice Poduszowskie, Rzeszutki, Zawada"
"Rada Gminy Gnojno";"260102";"3";"3";"4";"9";"787";"Gnojno, Poręba, Pożogi"
"Rada Gminy Gnojno";"260102";"4";"1";"3";"3";"245";"Glinka, Wola Bokrzycka"
"Rada Gminy Gnojno";"260102";"5";"1";"1";"1";"208";"Gorzakiew, Płośnia"
"Rada Gminy Gnojno";"260102";"6";"2";"3";"5";"443";"Grabki Małe, Jarząbki, Zofiówka"
"Rada Gminy Gnojno";"260102";"7";"1";"3";"3";"261";"Skadla, Wola Zofiowska"
"Rada Gminy Gnojno";"260102";"8";"1";"2";"2";"274";"Janowice Raczyckie, Maciejowice, Zagrody"
"Rada Gminy Gnojno";"260102";"9";"2";"4";"6";"542";"Januszowice, Raczyce, Ruda, Wólka Bosowska"
"Rada Gminy Nowy Korczyn";"260103";"1";"3";"7";"15";"1018";"Nowy Korczyn, Grotniki Duże"
"Rada Gminy Nowy Korczyn";"260103";"2";"1";"6";"6";"302";"Grotniki Małe, Harmoniny, Rzegocin"
"Rada Gminy Nowy Korczyn";"260103";"3";"1";"6";"6";"304";"Podraje, Podzamcze, Łęka"
"Rada Gminy Nowy Korczyn";"260103";"4";"1";"6";"6";"430";"Ostrowce, Górnowola, Kawęczyn"
"Rada Gminy Nowy Korczyn";"260103";"5";"1";"6";"6";"387";"Czarkowy, Żukowice"
"Rada Gminy Nowy Korczyn";"260103";"6";"1";"5";"5";"350";"Stary Korczyn, Winiary"
"Rada Gminy Nowy Korczyn";"260103";"7";"1";"6";"6";"399";"Piasek Wielki"
"Rada Gminy Nowy Korczyn";"260103";"8";"2";"7";"13";"642";"Badrzychowice, Strożyska, Ucisków"
"Rada Gminy Nowy Korczyn";"260103";"9";"1";"4";"4";"330";"Sępichów"
"Rada Gminy Nowy Korczyn";"260103";"10";"3";"5";"15";"1192";"Błotnowola, Brzostków, Parchocin, Pawłów"
"Rada Gminy Pacanów";"260104";"1";"1";"1";"1";"472";"Sroczków, Zborówek Nowy"
"Rada Gminy Pacanów";"260104";"2";"3";"5";"11";"1339";"Pacanów, Książnice, Kwasów"
"Rada Gminy Pacanów";"260104";"3";"1";"2";"2";"458";"Komorów, Kółko Żabieckie"
"Rada Gminy Pacanów";"260104";"4";"2";"4";"5";"787";"Oblekoń, Trzebnica, Podwale"
"Rada Gminy Pacanów";"260104";"5";"2";"4";"6";"753";"Słupia, Niegosławice, Chrzanów"
"Rada Gminy Pacanów";"260104";"6";"2";"4";"4";"917";"Wójcza, Wójeczka, Biechów, Wola Biechowska, Zołcza Ugory"
"Rada Gminy Pacanów";"260104";"7";"1";"2";"2";"468";"Karsy Duże, Karsy Małe, Karsy Dolne, Biskupice, Zborówek Stary"
"Rada Gminy Pacanów";"260104";"8";"1";"1";"1";"536";"Rataje Słupskie"
"Rada Gminy Pacanów";"260104";"9";"2";"3";"4";"744";"Grabowica, Żabiec, Rataje Karskie, Kępa Lubawska"
"Rada Gminy Solec-Zdrój";"260105";"1";"1";"2";"2";"169";"Wieś: Sułkowice"
"Rada Gminy Solec-Zdrój";"260105";"2";"1";"2";"2";"394";"Wieś: Kików, Zagaje Kikowskie"
"Rada Gminy Solec-Zdrój";"260105";"3";"2";"4";"5";"537";"Wieś: Zborów"
"Rada Gminy Solec-Zdrój";"260105";"4";"1";"2";"2";"217";"Wsie: Magierów, Żuków"
"Rada Gminy Solec-Zdrój";"260105";"5";"1";"2";"2";"269";"Wsie: Chinków, Kolonia Zagajów, Zagajów, Zagórzany"
"Rada Gminy Solec-Zdrój";"260105";"6";"1";"3";"3";"373";"Wieś: Wełnin"
"Rada Gminy Solec-Zdrój";"260105";"7";"1";"2";"2";"287";"Wsie: Piasek Mały, Strażnik"
"Rada Gminy Solec-Zdrój";"260105";"8";"3";"5";"9";"724";"Wieś: Solec-Zdrój"
"Rada Gminy Solec-Zdrój";"260105";"9";"1";"2";"2";"297";"Wieś: Włosnowice, Zielonki"
"Rada Gminy Solec-Zdrój";"260105";"10";"2";"4";"5";"498";"Wieś: Piestrzec"
"Rada Gminy Solec-Zdrój";"260105";"11";"1";"2";"2";"352";"Wieś: Świniary, Ludwinów"
"Rada Gminy Stopnica ";"260106";"1";"2";"4";"8";"1099";"Stopnica"
"Rada Gminy Stopnica ";"260106";"2";"1";"5";"5";"357";"Białoborze, Falęcin Nowy"
"Rada Gminy Stopnica ";"260106";"3";"1";"4";"4";"514";"Falęcin Stary, Kąty Nowe, Kąty Stare-Folwarki"
"Rada Gminy Stopnica ";"260106";"4";"1";"2";"2";"298";"Mariampol-Borek, Suchowola"
"Rada Gminy Stopnica ";"260106";"5";"1";"3";"3";"500";"Mietel, Szczeglin"
"Rada Gminy Stopnica ";"260106";"6";"1";"6";"6";"604";"Klępie Dolne, Klępie Górne, Nowa Wieś"
"Rada Gminy Stopnica ";"260106";"7";"1";"1";"1";"324";"Czyżów"
"Rada Gminy Stopnica ";"260106";"8";"1";"5";"5";"487";"Dziesławice, Jastrzębiec, Żerniki Dolne"
"Rada Gminy Stopnica ";"260106";"9";"1";"5";"5";"351";"Prusy, Skrobaczów"
"Rada Gminy Stopnica ";"260106";"10";"1";"5";"5";"465";"Smogorzów"
"Rada Gminy Stopnica ";"260106";"11";"1";"4";"4";"424";"Konary, Podlasek, Szklanów, Topola"
"Rada Gminy Stopnica ";"260106";"12";"1";"4";"4";"404";"Wolica"
"Rada Gminy Stopnica ";"260106";"13";"1";"3";"3";"330";"Bosowice, Szczytniki, Zaborze"
"Rada Gminy Stopnica ";"260106";"14";"1";"4";"4";"410";"Kuchary, Strzałków"
"Rada Gminy Tuczępy";"260107";"1";"1";"2";"2";"270";"Brzozówka, Kargów"
"Rada Gminy Tuczępy";"260107";"2";"1";"2";"2";"173";"Chałupki"
"Rada Gminy Tuczępy";"260107";"3";"1";"2";"2";"224";"Góra"
"Rada Gminy Tuczępy";"260107";"4";"1";"2";"2";"189";"Grzymała"
"Rada Gminy Tuczępy";"260107";"5";"1";"2";"2";"171";"Nieciesławice"
"Rada Gminy Tuczępy";"260107";"6";"2";"2";"4";"341";"Podlesie, Wierzbica"
"Rada Gminy Tuczępy";"260107";"7";"1";"2";"2";"128";"Sieczków"
"Rada Gminy Tuczępy";"260107";"8";"2";"2";"4";"481";"Tuczępy"
"Rada Gminy Tuczępy";"260107";"9";"1";"3";"3";"247";"Januszkowice, Dobrów, Rzędów"
"Rada Gminy Tuczępy";"260107";"10";"1";"2";"2";"297";"Jarosławice"
"Rada Gminy Tuczępy";"260107";"11";"3";"2";"6";"545";"Niziny"
"Rada Gminy w Wiślicy";"260108";"1";"1";"3";"3";"472";"Gorysławice, Sielec"
"Rada Gminy w Wiślicy";"260108";"2";"1";"2";"2";"343";"Kobylniki"
"Rada Gminy w Wiślicy";"260108";"3";"1";"3";"3";"468";"Wiślica"
"Rada Gminy w Wiślicy";"260108";"4";"1";"2";"2";"418";"Jurków"
"Rada Gminy w Wiślicy";"260108";"5";"1";"4";"4";"373";"Koniecmosty, Kuchary"
"Rada Gminy w Wiślicy";"260108";"6";"1";"3";"3";"283";"Ostrów, Wawrowice"
"Rada Gminy w Wiślicy";"260108";"7";"1";"3";"3";"363";"Brzezie, Gluzy, Hołudza"
"Rada Gminy w Wiślicy";"260108";"8";"1";"3";"3";"366";"Chotel Czerwony"
"Rada Gminy w Wiślicy";"260108";"9";"1";"3";"3";"306";"Łatanice"
"Rada Gminy w Wiślicy";"260108";"10";"1";"2";"2";"182";"Górki"
"Rada Gminy w Wiślicy";"260108";"11";"1";"1";"1";"250";"Szczerbaków"
"Rada Gminy w Wiślicy";"260108";"12";"1";"3";"3";"278";"Szczytniki"
"Rada Gminy w Wiślicy";"260108";"13";"1";"1";"1";"228";"Skotniki Dolne"
"Rada Gminy w Wiślicy";"260108";"14";"1";"2";"2";"224";"Skotniki Górne"
"Rada Gminy w Wiślicy";"260108";"15";"1";"2";"2";"301";"Skorocice"
"Rada Gminy Imielno";"260201";"1";"1";"3";"3";"195";"Imielno"
"Rada Gminy Imielno";"260201";"2";"1";"3";"3";"190";"Imielnica"
"Rada Gminy Imielno";"260201";"3";"1";"3";"3";"240";"Jakubów"
"Rada Gminy Imielno";"260201";"4";"1";"4";"4";"221";"Dalechowy, Karczunek, Rajchotka"
"Rada Gminy Imielno";"260201";"5";"1";"4";"4";"251";"Wygoda, Dzierszyn"
"Rada Gminy Imielno";"260201";"6";"1";"4";"4";"295";"Sobowice"
