"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miasta Kędzierzyn-Koźle";"160301";"3";"5";"8";"67";"12155";" OSIEDLE KUŹNICZKA, ULICE: Akacjowa, Aleja Spokojna, Brzozowa, Gajowa, Głogowa, Grabowa, Grunwaldzka od nr 68 do końca i od nr 69 do końca, Jaśminowa, Jaworowa, Jesionowa, Jodłowa, Kalinowa, Leszczynowa, Lipowa, Modrzewiowa, Morwowa, Ogrodowa, Orzechowa, Platanowa, Starowiejska, Topolowa, Wiśniowa., ,  OSIEDLE ŚRÓDMIEŚCIE , ULICE: Aleja Jana Pawła II od nr 2 do nr 38 i od  nr1 do nr 37, Aleja  Ignacego Lisa, Aroniowa, Astrów, Bałtycka, Biały Ług, Konstantego Damrota, Henryka Dąbrowskiego, Romana Dmowskiego, Dworcowa, Jana Dzierżonia, Jurija Gagarina, Aleksandra Głowackiego, Grunwaldzka od 1 do 67 i od 2 do 66, Harcerska, Jagodowa, Jarzębinowa, Doktora Judyma, Kanałowa, Kosmonautów, Kościelna, Krótka, 11 Listopada, Józefa Lompy, 1 Maja, 9 Maja, Malinowa, Jana Matejki, Karola Miarki, Miła, Morelowa, Nowa, Parkowa, Piękna, Pionierów, Plac Grunwaldzki, Plac Wolności, Plebiscytowa, Pogodna, Poprzeczna, Powstańców, Poziomkowa, Północna, Kazimierza Pułaskiego, Pusta, Przyjemna, Słoneczna, Pawła Stalmacha, Romualda Traugutta, Wąska, Wojska Polskiego, Zamknięta, Zaścianek, Zgodna., , "
"Rada Miasta Kędzierzyn-Koźle";"160301";"4";"7";"9";"101";"16294";"OSIEDLE PIASTÓW, ULICE: Aleja Jana Pawła II od nr 39 do końca i od nr  40 do końca, Adama Benisza, Leszka Białego, Bolesława Krzywoustego, Bolesława Śmiałego, Bulwar Wschodni, Karola Chodkiewicza, Dobrawy, Walentego Fojkisa, Karola Gajdzika, Romana Horoszkiewicza, Jana Kellera, Wojciecha Korfantego, Zygmunta Kuczyńskiego, Władysława Łokietka,  Janusza Meissnera, Królowej Jadwigi, Mieszka I, Przemysława II , Józefa Wieczorka , Kazimierza Wielkiego, Alfonsa Zgrzebnioka..,  OSIEDLE AZOTY, ULICE: Chemików, Dąbrowa Leśna, Jordanowska, Mostowa, Władysława Grabskiego, Józefa Piłsudskiego, Przodowników Pracy, Wincentego Witosa, Ludwika Waryńskiego.,  OSIEDLE BLACHOWNIA , ULICE: Boczna, Władysława Broniewskiego, Energetyków, Ludowa, Kornela Makuszyńskiego, Naftowa, Niepodległości, Owocowa , Przyjaźni, Wincentego Pstrowskiego, Władysława Reymonta, Stara Droga, Stara Śluza, Strzelecka, Szkolna,  Juliana Tuwima, Wyzwolenia, Zwycięstwa.,  OSIELDE LENARTOWICE, Heleny Modrzejewskiej, Zofii Nałkowskiej, Nowowiejska, Połanieckich, Lwa Tołstoja.,  OSIEDLE CISOWA, ULICE: Barbary, Jana Brzechwy, Ciasna, Dolna, Elżbiety, Aleksandra Fredry, Górna, Jesienna, Letnia,  Lokalna, Marii, Modra, Nadrzeczna, Odległa, Orna, Piesza, Pochyła, Prosta, Przeskok, Radosna, Skrajna, Urszuli, Wakacyjna,  Wesoła, Wiosenna,  Wspólna, Zakątek, Zofii.,  OSIEDLE MIEJSCE KŁODNICKIE, ULICE: Czajki, Czyżyków, Jaskółek, Krucza, Kukułcza, Skowronków, Słowicza, Szpaków.,  OSIEDLE SŁAWIĘCICE, ULICE: Adama Asnyka, Ignacego Daszyńskiego, Dąbrowszczaków, Edwarda Dembowskiego, Josepha von Eichendorffa, Konstantego Ildefonsa Gałczyńskiego, Poli Gojawiczyńskiej, Kameralna, Jana Kasprowicza, Roberta Kocha, Hugo Kołłątaja, Leona Kruczkowskiego, Książąt Opolskich, Ks. Amanda Droni, Ks. Piotra Ściegiennego, Mała, 8 Marca, Niezdrowicka, Władysława Orkana, Powstańca Filipa Pieli, Aleksandra Puszkina, Sadowa, Serdeczna, Sławięcicka, Spacerowa, Stanisława Staszica, Stefana Batorego, Szczęśliwa, Świerkowa, Kazimierza Przerwy Tetmajera, Księdza Jana Twardowskiego, Kornela Ujejskiego, Walerego Wróblewskiego, Wydmowa, Narcyzy Żmichowskiej., "
"Rada Gminy Pawłowiczki";"160304";"1";"2";"4";"6";"1030";"Sołectwo Pawłowiczki"
"Rada Gminy Pawłowiczki";"160304";"2";"1";"2";"2";"458";"Sołectwa:Chrósty, Dobieszów, Radoszowy"
"Rada Gminy Pawłowiczki";"160304";"3";"2";"2";"4";"983";"Sołectwa: Ostrożnica, Przedborowice"
"Rada Gminy Pawłowiczki";"160304";"4";"1";"2";"2";"473";"Sołectwa: Dobrosławice, Maciowakrze"
"Rada Gminy Pawłowiczki";"160304";"5";"1";"3";"3";"376";"Sołectwo: Ucieszków"
"Rada Gminy Pawłowiczki";"160304";"6";"1";"2";"2";"575";"Sołectwo: Grudynia Wielka"
"Rada Gminy Pawłowiczki";"160304";"7";"1";"2";"2";"323";"Sołectwa: Grudynia Mała, Jakubowice, Milice"
"Rada Gminy Pawłowiczki";"160304";"8";"1";"2";"2";"379";"Sołectwa: Borzysławice, Karchów, Ligota Wielka"
"Rada Gminy Pawłowiczki";"160304";"9";"2";"2";"3";"878";"Sołectwa: Gościęcin, Kózki, Mierzęcin"
"Rada Gminy Pawłowiczki";"160304";"10";"1";"2";"2";"444";"Sołectwo: Urbanowice"
"Rada Gminy Pawłowiczki";"160304";"11";"1";"2";"2";"249";"Sołectwo: Trawniki"
"Rada Gminy Pawłowiczki";"160304";"12";"1";"2";"2";"533";"Sołectwa: Grodzisko, Naczęsławice"
"Rada Gminy  Polska Cerekiew";"160305";"1";"1";"3";"3";"326";"Sołectwo Ciężkowice"
"Rada Gminy  Polska Cerekiew";"160305";"2";"5";"3";"15";"1140";"Sołectwo Polska Cerekiew"
"Rada Gminy  Polska Cerekiew";"160305";"3";"1";"2";"2";"160";"Sołectwo Jaborowice"
"Rada Gminy  Polska Cerekiew";"160305";"4";"1";"2";"2";"194";"Sołectwa Ligota Mała, Połowa"
"Rada Gminy  Polska Cerekiew";"160305";"5";"1";"2";"2";"289";"Sołectwa Dzielawy, Witosławice"
"Rada Gminy  Polska Cerekiew";"160305";"6";"1";"2";"2";"265";"Sołectwo Grzędzin"
"Rada Gminy  Polska Cerekiew";"160305";"7";"1";"3";"3";"290";"Sołectwo Wronin"
"Rada Gminy  Polska Cerekiew";"160305";"8";"1";"2";"2";"245";"Sołectwa Łaniec, Koza, Mierzęcin"
"Rada Gminy  Polska Cerekiew";"160305";"9";"3";"3";"7";"847";"Sołectwo Zakrzów"
"Rada Gminy Reńska Wieś";"160306";"1";"2";"2";"3";"776";"Sołectwa: Mechnica, Kamionka"
"Rada Gminy Reńska Wieś";"160306";"2";"1";"2";"2";"438";"Sołectwo Poborszów"
"Rada Gminy Reńska Wieś";"160306";"3";"2";"4";"6";"1035";"Sołectwa: Większyce, Pociękarb, Radziejów"
"Rada Gminy Reńska Wieś";"160306";"4";"1";"2";"2";"332";"Sołectwo Komorno"
"Rada Gminy Reńska Wieś";"160306";"5";"3";"4";"8";"1334";"Sołectwo Reńska Wieś"
"Rada Gminy Reńska Wieś";"160306";"6";"3";"3";"7";"1219";"Sołectwa: Dębowa, Długomiłowice"
"Rada Gminy Reńska Wieś";"160306";"7";"1";"2";"2";"408";"Sołectwa: Naczysławki, Gierałtowice"
"Rada Gminy Reńska Wieś";"160306";"8";"1";"2";"2";"683";"Sołectwo Pokrzywnica"
"Rada Gminy Reńska Wieś";"160306";"9";"1";"2";"2";"594";"Sołectwa: Łężce, Bytków"
"Rada Miejska w Byczynie";"160401";"1";"2";"7";"13";"1213";"Miasto Byczyna: ulice: Basztowa, Bolesława Chrobrego, Dworcowa, Herbiniusa, Hołubka, Hotelowa, Klonowa, Kluczborska, Koëllinga, Kościuszki, Kośnego, Krasińskiego, Kwiasowskiego, Lazara, 11 Listopada, Mickiewicza, Moniuszki, Parkowa, Plac Dworcowy, Polanowicka, Poznańska, Sadowa, Słoneczna od nr 13, Słowackiego, Spokojna, Wałowa od nr 2 do 28, Żółkiewskiego"
"Rada Miejska w Byczynie";"160401";"2";"1";"6";"6";"534";"Sołectwa: Ciecierzyn, Gołkowice, Jaśkowice"
"Rada Miejska w Byczynie";"160401";"3";"4";"7";"24";"1868";"Miasto Byczyna: ulice: 3 Maja, Błonie, Borkowska, Brzozowa, Cegielniana, Chopina, Częstochowska, Długa, Floriańska, Górna, Kościelna, Krótka, Nasalska, Okrężna, Paruszowicka, Plac Wolności, Polna, Poprzeczna, Rynek, Słoneczna od nr 1 do 8, Szpitalna, Stawowa, Wałowa od nr 30, Wąska, Wiejska, Zamojskiego."
"Rada Miejska w Byczynie";"160401";"4";"1";"4";"4";"500";"Sołectwa: , Dobiercice , ulice: Jana Pawła II, Parkowa, Sienkiewicza, Stawowa, Św. Jana z Dukli, , Paruszowice, Paruszowice - Kolonia Długa."
"Rada Miejska w Byczynie";"160401";"5";"1";"5";"5";"703";"Sołectwa: Janówka, Kostów, Miechowa."
"Rada Miejska w Byczynie";"160401";"6";"1";"4";"4";"581";"Sołectwa: Borek, Roszkowice, Sierosławice."
"Rada Miejska w Byczynie";"160401";"7";"1";"3";"3";"544";"Sołectwa: Gosław, Nasale, Pogorzałka, Pszczonki, Wojsławice"
"Rada Miejska w Byczynie";"160401";"8";"1";"4";"4";"391";"Sołectwa: Polanowice, Polanowice - Brzózki."
"Rada Miejska w Byczynie";"160401";"9";"1";"5";"5";"528";"Sołectwa: Jakubowice, Proślice."
"Rada Miejska w Byczynie";"160401";"10";"1";"2";"2";"537";"Sołectwo: Biskupice."
"Rada Miejska w Byczynie";"160401";"11";"1";"4";"4";"372";"Sołectwa: Chudoba, Kochłowice, Sarnów."
"Rada Miejska w Kluczborku";"160402";"1";"6";"7";"69";"9205";"Miasto Kluczbork- ulice: Generała Andersa, Armii Krajowej, Bankowa, Stefana Batorego, Generała Bema, Bożka, Bolesława Chrobrego, Aleja Czerwonego Krzyża, Damrota, Generała Dąbrowskiego, Drukarska, Drzymały, Dworcowa, Księdza Dzierżona, Fabryczna, Ficka, Plac Floriana, Gazowa, Graniczna, Grunwaldzka, Generała Hallera, Władysława Jagiełły, Kani, Katowicka, Kilińskiego, Kochanowskiego, Aleja Kolejowa, Bora Komorowskiego, Kopernika, Korfantego, Kościelna, Kościuszki, Krakowska, Krakusa, Krótka, Krzywa, Księdza Ściegiennego, Kujakowicka, Kwiatowa, Leśna, Lompy, Władysława Łokietka, Generała Maczka, Marszałka Piłsudskiego, Plac Gdacjusza, Plac Matejki, Miarki, Mickiewicza, Mieszka I, Młyńska, Moniuszki, Plac Niepodległości, Nowodworska, Ogrodowa, Generała Okulickiego, Opolska, Paderewskiego, Aleja Parkowa, Parkowa, Piastowska, Piekarska, Platter, Plebiscytowa, Podwale, Aleja Pokoju, Księcia Poniatowskiego, Powstańców Śląskich, Generała Pułaskiego, Robotnicza, Grota Roweckiego, Różana, Rynek, Generała Sikorskiego, Skłodowskiej-Curie, Słoneczna, Jana III Sobieskiego, Aleja Spacerowa, Sportowa, Sybiraków, Zygmunta Starego, Staszica, Strzelecka, Szewska, szpitalna, Plac Targowy, Towarowa, Waryńskiego, Wąska, Witosa, Aleja Wodna, Wolności, Wołczyńska, Zamkowa, Żeromskiego."
"Rada Miejska w Kluczborku";"160402";"2";"8";"7";"81";"11546";"Miasto Kluczbork - ulice: Boznańskiej, Broniewskiego, Byczyńska, Chełmońskiego, Chopina, Cybisa Fałata, Gałczyńskiego, Gniazdowskiego, Gersona, Gierymskiego, Grottgera, Jagiellońska, Jana Brzechwy, Jana Pawła II, Jaronia, Kantora, Kardynała Sapiehy, Kardynała Wyszyńskiego, Klasztorna, Kołłątaja, Konopnickiej, Księdza Curzydły, Księdza Popiełuszki, Plac Konstytucji 3 Maja, Kossaka, Ligonia, Malczewskiego, Matejki, Michałowskiego, Morcinka, Norwida, Ossowskiego, Podkowińskiego, Polna, Reymonta, Rodakowskiego, Sienkiewicza, Słowackiego, Styki, Szenwalda, Tuwima, Witkacego, Wyczółkowskiego, Wyspiańskiego."
"Rada Miejska w Kluczborku";"160402";"3";"7";"6";"49";"10030";"Sołectwa: Bażany, Bąków, Biadacz, Bogacica, Bogacka Szklarnia, Bogdańczowice, Borkowice, Czaple Stare z przysiółkiem Czaple Wolne, Gotartów, Krasków, Krzywizna, Kujakowice Dolne, Kujakowice Górne, Kuniów, Ligota Dolna, Ligota Górna z przysiółkiem Ligota Zamecka, Łowkowice, Maciejów, Nowa Bogacica, Smardy Dolne, Smardy Górne, Unieszów, Żabiniec."
"Rada Gminy Lasowice Wielkie";"160403";"1";"2";"2";"4";"961";"Sołectwo Chocianowice"
"Rada Gminy Lasowice Wielkie";"160403";"2";"1";"3";"3";"200";"Sołectwo Ciarka"
"Rada Gminy Lasowice Wielkie";"160403";"3";"1";"4";"4";"544";"Sołectwo Gronowice"
"Rada Gminy Lasowice Wielkie";"160403";"4";"1";"2";"2";"458";"Sołectwo Lasowice Małe"
"Rada Gminy Lasowice Wielkie";"160403";"5";"2";"3";"4";"708";"Sołectwo Jasienie"
"Rada Gminy Lasowice Wielkie";"160403";"6";"1";"3";"3";"266";"Sołectwa: Tuły, Oś"
"Rada Gminy Lasowice Wielkie";"160403";"7";"2";"3";"5";"802";"Sołectwo Laskowice"
"Rada Gminy Lasowice Wielkie";"160403";"8";"2";"3";"4";"807";"Sołectwa: Lasowice Wielkie, Trzebiszyn"
"Rada Gminy Lasowice Wielkie";"160403";"9";"2";"3";"4";"794";"Sołectwa: Chudoba, Szumirad"
"Rada Gminy Lasowice Wielkie";"160403";"10";"1";"2";"2";"393";"Sołectwo Wędrynia"
"Rada Miejska w Wołczynie";"160404";"1";"3";"8";"14";"2218";"miasto Wołczyn - ulice: Brzechwy, Dożynkowa, Harcerska, Jadwigi, Kluczborska, Leśna, Ligonia, Opolska, Osiedle Młodych, Przyjaciół, Przemysłowa, Stalmacha, Sobótki, Waryńskiego"
"Rada Miejska w Wołczynie";"160404";"2";"4";"4";"14";"2757";"miasto Wołczyn - ulice: Astrów, Azaliowa, Bzowa, Byczyńska, Chabrów, Drzymały, Dworcowa, Hugona Kołłątaja, Irysowa, Jaśminowa, Fabryczna, Kościelna, Kościuszki, Krokusowa, Krótka, Ks. Dzierżona, Kwiatów Polskich, Karola Miarki, Młyńska, Namysłowska, Plac Partyzantów, Plac Wolności, Polna, Powstańców, Poznańska, Różana, Rynek, Rzeczna, Sienkiewicza, Słowackiego, Szpitalna, Szymonowska, Świerczewskiego, Traugutta, Tulipanowa, Wrzosowa"
"Rada Miejska w Wołczynie";"160404";"3";"1";"5";"5";"1059";"Sołectwo: Duczów Mały i Duczów Wielki, Sołectwo: Brynica , - Markowe , Sołectwo: Wierzbica Górna, - Folwark Wierzbica Górna, - Kołoczek, - Wałda"
"Rada Miejska w Wołczynie";"160404";"4";"1";"2";"2";"747";"Sołectwo Bruny, Sołectwo: Komorzno, - Sułaszów, - Wolna Wieś, - Zajdak"
"Rada Miejska w Wołczynie";"160404";"5";"1";"2";"2";"512";"Sołectwo: Krzywiczyny"
"Rada Miejska w Wołczynie";"160404";"6";"1";"1";"1";"475";"Sołectwo:Szymonków"
"Rada Miejska w Wołczynie";"160404";"7";"1";"6";"6";"783";"Sołectwo: Ligota Wołczyńska, - Ligota Mała, Sołectwo: Świniary Małe, Sołectwo: Świniary Wielkie, Sołectwo: Wierzbica Dolna"
"Rada Miejska w Wołczynie";"160404";"8";"1";"5";"5";"665";"Sołectwo: Gierałcice, Sołectwo: Markotów Mały, Sołectwo: Markotów Duży"
"Rada Miejska w Wołczynie";"160404";"9";"1";"5";"5";"1062";"Sołectwo: Szum, Sołectwo: Wąsice, Sołectwo: Wierzchy"
"Rada Miejska w Wołczynie";"160404";"10";"1";"5";"5";"1104";"Sołectwo: Brzezinki, Sołectwo: Skałągi, Sołectwo: Rożnów"
"Rada Miejska w Gogolinie";"160501";"1";"3";"6";"14";"1827";"Miasto Gogolin - ulice: Aleja Przyjaciół Dübendorf, Asnyka, Bema, Buczka, Chopina, Elsnera, Fabryczna, Kasztanowa od nr 1 do 53 lewa strona i od nr 2 - 60 prawa strona, Kąpielowa, Kolejowa, Konopnickiej, Kościelna, Krapkowicka od nr 1 do 85 lewa strona i od nr 2 do 64 prawa strona, Kwiatowa, Lompy, Matejki, Norwida, Ogrodowa, Parkowa, Prusa, Róż, Sienkiewicza, Skłodowskiej, Słowackiego, Sportowa, Szkolna, Piotra Świerca, Urocza, Wyzwolenia, Zamknięta, Zielona, Żeromskiego"
"Rada Miejska w Gogolinie";"160501";"2";"3";"6";"14";"2263";"Miasto Googlin  - ulice: Aleja św. Urbana, Akacjowa, Boczna, Chrobrego, Ciemna, Czereśniowa, Dębowa, Plac Dworcowy, Dzierżonia, Graniczna, Harcerska, Kozielska, Krótka, Ks. Stanisława Schulza, Ligonia, Młyńska, Obrowiecka, Pawła, Plebiscytowa, Podgórna, Podleśna, Powstańców, Rybacka, Skarbowa, Słoneczna, Spacerowa, Spokojna, Spółdzielców, Stawowa, Strzebniów, Strzelecka, Szpitalna, Wojska Polskeigo, Wygoda"
"Rada Miejska w Gogolinie";"160501";"3";"2";"6";"10";"1218";"Miasto Gogolin - ulice: Bagienna, Brzozowa, Fredry, Jasna, Górna, Kamienna, Kasztanowa od nr 55 do końca lewa strona i od nr 62 do końca prawa strona, Krapkowicka od nr 87 do końca lewa strona i od nr 66 do końca prawa strona, Lipowa, Łąkowa, Leśna, Malińska, Marzanny, Nowa, Pasieczna, Przyjaciół Schongau, Przyjaźni, Romantyczna, Sadowa, Sosnowa, Świerkowa, Torowa, Wapienna, Wąska, Wierzbowa, Wiśniowa"
"Rada Miejska w Gogolinie";"160501";"4";"1";"5";"5";"750";"Sołectwo: Górażdże"
"Rada Miejska w Gogolinie";"160501";"5";"1";"2";"2";"507";"Sołectwo: Chorula"
"Rada Miejska w Gogolinie";"160501";"6";"1";"4";"4";"950";"Sołectwa: Dąbrówka, Obrowiec, Zakrzów"
"Rada Miejska w Gogolinie";"160501";"7";"2";"3";"4";"1166";"Sołectwo: Kamień Śląski"
"Rada Miejska w Gogolinie";"160501";"8";"1";"5";"5";"560";"Sołectwo: Kamionek"
"Rada Miejska w Gogolinie";"160501";"9";"1";"5";"5";"1039";"Sołectwa: Malnia, Odrowąż"
"Rada Miejska w Krapkowicach";"160502";"1";"7";"6";"57";"6649";"Miasto Krapkowice- ulice: Aleja Lipowa, Azalii, Basztowa, Bławatków, Bursztynowa, Bzów, Cicha, Czecha, Drzymały, Dworcowa, Dzierżonia, Osiedle Fabryczne, Fabryczna, Głęboka, Głowackiego, Kamienna, Kilińskiego, Kolejowa, Konopnickiej, Konwalii, Kołłątaja, Kościelna, Kościuszki, Kozielska, Krawiecka, Krasińskiego, Kusocińskiego, Kwiatowa, Limanowskiego, Lompy, 1-Maja, Malinowskiego, Marusarzówny, Mieszka I, Mimozy, Młyńska, Moniuszki, Narcyzów, Odrzańska, Opolska, Orkana, Parkowa, Pocztowa, Podgórna, Portowa, Osiedle Powstańców Śląskich, Prudnicka, Przemysłowa, Przybrzeżna, Pstrowskiego, Pułaskiego, Rodzinna, Rybacka, Rynek, Różana, Sądowa, Sienkiewicza, Słowackiego, Staszica, Słoneczna, Sportowa, Stokrotek, Szkolna, Targowa, Tulipanów, Osiedle 1000-lecia, Wodna, Wolności, Wrzosów, Wyzwolenia, Zamkowa"
"Rada Miejska w Krapkowicach";"160502";"2";"8";"6";"64";"7641";"Miasto Krapkowice - ulice: Andersa, Armii Ludowej, Bema, Bohaterów Westerplatte, Bolesława Chrobrego, Bożka,  Broniewskiego, Brzechwy, Buczka, Cegielniana, Chopina, Dambonia, Damrota, Dąbrowskiego, Dąbrowskiej, Dębowa, Działkowa, I Dywizji, Elsnera, Górna, Grunwaldzka, Harcerska, Hotelowa, Jagiellońska, Aleja Jana Pawła II, Kani, Kasprowicza, Kochanowskiego, Kopernika, Korfantego, Korczaka, Księdza Duszy, Księdza Koziołka, Krasickiego, Krótka, Leśna, Ligonia, 3-Maja, 19-Marca, Miarki, Mickiewicza, Gustawa Morcinka, Cypriana Kamila Norwida, Odrowążów, Ogrodowa, O. Maksymiliana Marii Kolbe,  Olimpijska, Osiedle Sady, Osiedle XXX-lecia, Orzeszkowej, Plac Josepha von Eichendorffa, Emilii Plater, Piastowska, Polna, Bolesława Prusa, Reja, Reymonta,  Strzelców Bytomskich, Transportowa, Traugutta, Tuwima, Waryńskiego, Wiejska, Wróblewskiego, Wyspiańskiego, Zwycięstwa, Żeromskiego "
"Rada Miejska w Krapkowicach";"160502";"3";"6";"4";"25";"5274";"Gmina Krapkowice - sołectwa (wsie - przysiółki) Borek, Dąbrówka Górna, Gwoździce, Kórnica, Nowy Dwór Prudnicki, Pietna, Rogów Opolski, Rogów Opolski–Posiłek, Steblów, Ściborowice, Ściborowice-Jarczowice, Ściborowice-Wesoła, Żużela, Żywocice,  Ligota"
"Rada Gminy Strzeleczki";"160503";"1";"2";"3";"6";"652";"sołectwo Dobra z przysiółkiem Nowy Bud"
"Rada Gminy Strzeleczki";"160503";"2";"1";"3";"3";"619";"sołectwo Dziedzice, sołectwo Smolarnia z przysiółkiem Serwitut"
"Rada Gminy Strzeleczki";"160503";"3";"1";"4";"4";"417";"sołectwo Komorniki z przysiółkiem Nowy Młyn"
"Rada Gminy Strzeleczki";"160503";"4";"1";"3";"3";"608";"sołectwo Kujawy, sołectwo Wawrzyńcowice"
"Rada Gminy Strzeleczki";"160503";"5";"1";"4";"4";"480";"sołectwo Łowkowice"
"Rada Gminy Strzeleczki";"160503";"6";"1";"3";"3";"284";"sołectwo Moszna z przysiółkiem Urszulanowice"
"Rada Gminy Strzeleczki";"160503";"7";"1";"2";"2";"388";"sołectwo Pisarzowice z przysiółkiem Buława"
"Rada Gminy Strzeleczki";"160503";"8";"2";"4";"7";"650";"sołectwo Racławiczki"
"Rada Gminy Strzeleczki";"160503";"9";"3";"3";"9";"1316";"sołectwo Strzeleczki"
"Rada Gminy Strzeleczki";"160503";"10";"1";"1";"1";"286";"sołectwo Ścigów z przysiółkiem Kopalina"
"Rada Gminy Strzeleczki";"160503";"11";"1";"3";"3";"545";"sołectwo Zielina"
"Rada Gminy Walce";"160504";"1";"2";"2";"3";"713";"sołectwo  BROŻEC"
"Rada Gminy Walce";"160504";"2";"1";"1";"1";"358";"sołectwo  KROMOŁÓW, sołectwo  KROMOŁÓW przys. Czerniów, "
"Rada Gminy Walce";"160504";"3";"2";"3";"5";"514";"sołectwo  ROZKOCHÓW, sołectwo  ĆWIERCIE, "
"Rada Gminy Walce";"160504";"4";"2";"2";"3";"726";"sołectwo  STRADUNIA"
"Rada Gminy Walce";"160504";"5";"2";"2";"3";"430";"sołectwo  GROCHOLUB, sołectwo  ZABIERZÓW, "
"Rada Gminy Walce";"160504";"6";"5";"2";"10";"1570";"sołectwo  WALCE"
"Rada Gminy Walce";"160504";"7";"1";"2";"2";"413";"sołectwo  DOBIESZOWICE"
"Rada Miejska w Zdzieszowicach";"160505";"1";"2";"6";"11";"1401";"Miasto Zdzieszowice, ulice: Boczna, Bolesława Chrobrego za wyjątkiem nr 8, Chopina, Dworcowa, Friedricha, Górna od nr 1 do 26, 31, 33, 43, Harcerska, Kozielska, Miarki, Myśliwca od nr 1 do 36 i od nr 43 do 62, Odrzańska, Ogrodowa, Opolska, Osadników, Parkowa, Pokoju, Skrajna, Solownia, Sportowa, Wschodnia, Za Odrą, Zuchów."
"Rada Miejska w Zdzieszowicach";"160505";"2";"2";"5";"8";"1834";"Miasto Zdzieszowice, ulice: Dunikowskiego, Generała Zawadzkiego, Góry św. Anny od nr 22, Graniczna, Katowicka, Kopernika, Krótka, Kwiatowa, 22-Lipca, Mickiewicza, Piaskowa, Pionierów, Plac 1-Maja, Polna, Prusa, Roosevelta, Rozwadzka, Sienkiewicza, Słowackiego, Strzelecka, Wigury, Wolności, Żwirki, Żymierskiego, Żyrowska."
"Rada Miejska w Zdzieszowicach";"160505";"3";"2";"5";"9";"2037";"Miasto Zdzieszowice, ulice: Filarskiego, Góry św. Anny do nr 21a, Korfantego, Kościuszki, Nowa, Orzeszkowej, Powstańców Śl."
"Rada Miejska w Zdzieszowicach";"160505";"4";"2";"5";"9";"1769";"Miasto Zdzieszowice, ulice: Akacjowa, Fabryczna, Leśna, Zielona."
"Rada Miejska w Zdzieszowicach";"160505";"5";"1";"5";"5";"1376";"Miasto Zdzieszowice, ulice: Bolesława Chrobrego nr 8, Piastów – blok nr 1, 2, 3, 4, 5, 6, 7, 8, 9, 14."
"Rada Miejska w Zdzieszowicach";"160505";"6";"2";"6";"10";"1575";"Miasto Zdzieszowice, ulice: Górna nr 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, Myśliwca nr 37, 39, 41, Piastów blok nr 10, 11, 12, 13, 15, 16, 17, 18, 19, 21, 22."
"Rada Miejska w Zdzieszowicach";"160505";"7";"1";"4";"4";"847";"Sołectwo (wieś): Januszkowice."
"Rada Miejska w Zdzieszowicach";"160505";"8";"2";"6";"11";"1501";"Sołectwo (wsie): Krępna, Rozwadza."
"Rada Miejska w Zdzieszowicach";"160505";"9";"1";"6";"6";"1120";"Sołectwa (wieś): Jasiona, Oleszka z przysiółkiem Dalnia, Żyrowa."
"Rada Gminy Domaszowice";"160601";"1";"4";"3";"9";"858";"Sołectwo Domaszowice z przysiółkiem Zalesie"
"Rada Gminy Domaszowice";"160601";"2";"3";"3";"7";"610";"Sołectwo Strzelce z przysiółkiem Szerzyna"
"Rada Gminy Domaszowice";"160601";"3";"2";"3";"5";"327";"Sołectwa: Dziedzice i Włochy"
"Rada Gminy Domaszowice";"160601";"4";"2";"2";"4";"325";"Sołectwo Siemysłów z przysiółkami: Wielka Kolonia i Wygoda"
"Rada Gminy Domaszowice";"160601";"5";"1";"1";"1";"181";"Sołectwo Polkowskie"
"Rada Gminy Domaszowice";"160601";"6";"1";"2";"2";"260";"Sołectwo Woskowice Górne z przysiółkiem Świbne"
"Rada Gminy Domaszowice";"160601";"7";"1";"3";"3";"268";"Sołectwo Gręboszów z przysiółkami: Kopalina, Sułoszów i Stary Gręboszów"
"Rada Gminy Domaszowice";"160601";"8";"1";"2";"2";"220";"Sołectwa: Wielołęka, Zofijówka i Nowa Wieś z przysiółkami: Międzybrodzie i Piekło"
"Rada Miejska w Namysłowie";"160602";"1";"8";"8";"104";"8292";"Miasto Namysłów obejmujące ulice: , Akacjowa, Brzechwy, Brzeska, M.Buczka, Cicha, F.Chopina, M.Dąbrowskiej, J.Długosza, S.Drzewieckiego, Fabryczna, M.Falskiego, J.Iwaszkiewicza, Jana Pawła II, Jaśminowa, Kalinowa, Kombatantów, Konwalii, M.Kopernika, T.Kościuszki, Kwiatowa, Łączańska, Łąkowa, 1 Maja, Makowa, Malinowa, Mariańska, A.Mickiewicza, S.Moniuszki, Na Skarpie, Nad Widawą, G.Narutowicza, Ogrodowa, Orląt Lwowskich, S.Okrzei, Pamięci Sybiraków, Pastewna, Plac Pod Grzybkiem, E.Plater, Polna, B.Prusa, Radosna, M.Reja, W.S.Reymonta, Różana, Sejmowa, M.Skłodowskiej-Curie, Słoneczna, Słonecznikowa, Spokojna, Stawowa, ppor.S.Sworowskiego, Tęczowa, Tulipanowa, Wesoła, Wiejska, Wileńska, W.Witosa, Wrzosowa, Zielona, S.Żeromskiego."
