"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miejska w Choszcznie";"320202";"4";"6";"7";"59";"4992";"Baczyn, Bonin, Brzostno, Chełpa, Czernice, Gleźno, Golcza, Gostyczyn, Kołki, Koplin, Korytowo, Krzowiec, Łaszewo, Nowe Żeńsko, Oraczewice, Pakość, Piasecznik, Płoki, Radaczewo, Radlice, Raduń, Roztocze, Rudniki, Rzecko, Rzeczki, Sławęcin, Smoleń, Stary Klukom, Stawin, Stradzewo, Sulechówek, Sulino, Suliszewo, Sułowo, Wardyń, Witoszyn, Wysokie, Zamęcin, Zwierzyn "
"Rada Miejska w Drawnie";"320203";"1";"5";"9";"31";"1547";"Drawno, ulice: Choszczeńska, Jeziorna, Energetyków, Konopnickiej, Kościelna, Kościuszki, Krótka, Kwiatowa, Leśna, Leśników, Łąkowa, Ogrodowa, Piaskowa, Plac Wolności, Plac Zgody, Pomorska, Poprzeczna, Potokowa, Saperów, Sienkiewicza, Szkolna, Szpitalna, Tylna, Zdrojowa;, Sołectwo Drawno: Zdanów;, Kolonie: Borki, Brać, Dobrojewo, Dolina, Janków, Kawczyn, Kępa, Kniewo, Maciejów, Ostrożyce, Pszczewko, Przysiekiercze, Sambórz, Siecienko, Śmieszkowo, Wiśniewo, Zacisze."
"Rada Miejska w Drawnie";"320203";"2";"2";"7";"11";"575";"Drawno:, ulice: Chomętowska, Kaliska, Kolejowa, Polna, Słoneczna, Stacja Kolejowa."
"Rada Miejska w Drawnie";"320203";"3";"1";"6";"6";"281";"Sołectwo Chomętowo:, miejscowości: Chomętowo, Podegrodzie, Sieniawa., kolonie: Skrzaty, Zalesie."
"Rada Miejska w Drawnie";"320203";"4";"1";"5";"5";"320";"Sołectwo Barnimie:, miejscowości: Barnimie, Borowiec, Drawnik, Żółwinko."
"Rada Miejska w Drawnie";"320203";"5";"2";"7";"13";"665";"Sołectwo Dominikowo: Brodźce, Dominikowo, Gładysz., Sołectwo Konotop: Bogdanka, Konotop, Międzybórz., Sołectwo Niemieńsko: Niemieńsko, Niemieńsko Zamek, Nowa Korytnica., Sołectwo Jaźwiny: Jaźwiny, kol. Sówka, Rogoźnica, Zatom."
"Rada Miejska w Drawnie";"320203";"6";"2";"3";"6";"519";"Sołectwo Brzeziny: Brzeziny, Gack, Karpinek., Sołectwo Kiełpino: Karpin, Kiełpino, Kostrzewa., Sołectwo Podlesie: Podlesie."
"Rada Miejska w Drawnie";"320203";"7";"2";"6";"9";"465";"Sołectwo Święciechów: Rościn, Święciechów., Sołectwo Żółwino: Prostynia, Żółwino."
"Rada Gminy Krzęcin";"320204";"1";"5";"2";"10";"999";"Sołectwa Krzęcin, Mielęcin i Nowy Klukom"
"Rada Gminy Krzęcin";"320204";"2";"2";"2";"4";"446";"Sołectwa Kaszewo i Rakowo"
"Rada Gminy Krzęcin";"320204";"3";"1";"2";"2";"266";"Sołectwo Żeńsko"
"Rada Gminy Krzęcin";"320204";"4";"2";"2";"4";"409";"Sołectwo Chłopowo"
"Rada Gminy Krzęcin";"320204";"5";"3";"2";"6";"667";"Sołectwa Granowo i Przybysław"
"Rada Gminy Krzęcin";"320204";"6";"2";"2";"4";"356";"Sołectwa Objezierze i Słonice"
"Rada Miejska w Pełczycach";"320205";"1";"5";"5";"14";"2228";"Miasto Pełczyce"
"Rada Miejska w Pełczycach";"320205";"2";"4";"4";"13";"1615";"Boguszyny, Brzyczno, Bukwica, Kukadło, Lubiana, Lubianka, Nadarzyn, Płotno, Puszczyn, Sułkowo"
"Rada Miejska w Pełczycach";"320205";"3";"2";"4";"6";"983";"Chrapowo, Golejewo, Jagów, Łyskowo, Niesporowice, Sarnik, Wierzchno"
"Rada Miejska w Pełczycach";"320205";"4";"4";"4";"14";"1592";"Będargowiec, Będargowo, Bolewice, Jarosławsko, Krzynki, Ługowo, Przekolno, Przyłeki, Trynno, Trzęsacz"
"Rada Miejska w Reczu";"320206";"1";"4";"4";"14";"1266";"ul. Aleja Wolności, Cicha, Choszczeńska, Chyża, Stefana Czarnieckiego, Jana Kochanowskiego, Marii Konopnickiej, Leśna, Lipowa, Lubanowska, Murarska, Owocowa, , Podgórna, Polna, Promenada, Mikołaja Reja, Różana, Rybacka, Rynek, Rubinowa, Henryka Sienkiewicza, Juliusza Słowackiego, Srebrna, Stargardzka, Staromiejska, Stawowa, Szumin, Trzebiń, Tylna, Wolności, Wysoka, Zielna, Złota., "
"Rada Miejska w Reczu";"320206";"2";"4";"5";"15";"1173";"ul. Kolejowa, Ratuszowa, Słoneczna, Środkowa"
"Rada Miejska w Reczu";"320206";"3";"4";"3";"12";"1263";"Pomień, Rajsko, Grabowiec, Kraśnik, Jarostowo, Pamięcin, Żeliszewo, Chełpina, Nętkowo, Lubieniów, Lestnica, Rybnica, Witosław."
"Rada Miejska w Reczu";"320206";"4";"3";"4";"10";"889";"Sokoliniec, Sicko, Trzebień, Rybaki, Sulibórz Słutowo, Suliborek, Wielgoszcz, Zdbino"
"Rada Miejska w Czaplinku";"320301";"1";"3";"4";"11";"1966";"Miasto - Osiedle Nr 1 - ulice: Akacjowa, Apteczna, Brzozowa, Dąbrowskiego, Długa, Drahimska, Górna, Jagiellońska, Jarzębinowa, Jesionowa, Jeziorna, Kasztanowa, Kręta, Leśników od Nr 1 do Nr 21, 23, 25, 27, Lipowa, Młyńska, Moniuszki, Nadbrzeże Drawskie, Ogrodowa, Parkowa, Pięciu Pomostów, Polna, Rynek, Rzeczna, Generała Władysława Sikorskiego, Słoneczna, Szczecinecka, Wąska, Wiejska."
"Rada Miejska w Czaplinku";"320301";"2";"5";"4";"18";"3101";"Miasto - Osiedle Nr 2 - ulice: Generała Józefa Bema, Bydgoska, Ceglana, Czarnkowskiego, Bolesława Chrobrego, Jana Długosza, Dworcowa, Gdańska, Grunwaldzka, Kamienna, Kaszubska, Jana Kochanowskiego Nr 6, 10, 16, 18, 20, 20a, Komunalna, Kolejowa, Kościuszki, Mazurska, Jana Chryzostoma Paska, Pilska, Pławieńska, Poznańska, Pomorska, Rzeźnicka, Spokojna, Studzienna, Tartaczna, Toruńska, Wałecka, Warmińska, Pawła Wasznika, Zbożowa, Złocieniecka, Żuławska., , Osiedle Nr 4 - ulice: Leśników Nr 22, 24, 26, 28."
"Rada Miejska w Czaplinku";"320301";"3";"1";"4";"4";"766";"Miasto - Osiedle Nr 3 - ulice: Jana Kochanowskiego Nr 1, 2, 3, 4, 5, 7, 8, 12, Mickiewicza, Staszica, Żeromskiego."
"Rada Miejska w Czaplinku";"320301";"4";"2";"4";"8";"1346";"Gmina - sołectwa: Czarne Wielkie, Drahimek, Kluczewo, Kołomąt, Kuszewo, Nowe Drawsko, Prosino, Prosinko, Stare Drawsko, Sikory, Stare Gonne, Żerdno."
"Rada Miejska w Czaplinku";"320301";"5";"2";"4";"7";"1217";"Gmina - sołectwa: Głęboczek, Łazice, Łąka, Niwka, Piaseczno, Pławno, Psie Głowy, Rzepowo, Siemczyno, Żelisławie."
"Rada Miejska w Czaplinku";"320301";"6";"2";"5";"7";"1248";"Gmina - sołectwa: Broczyno, Byszkowo, Czarne Małe, Machliny, Łysinin, Ostroróg, Trzciniec."
"Rada Miejska w Drawsku Pomorskim";"320302";"1";"3";"5";"9";"2748";"Miasto-ulice: Akacjowa, Boczna, Józefa Chełmońskiego, Juliana Fałata, Aleksandra Gierymskiego, Głogowa, Artura Grottgera, Jarzębinowa, Jaśminowa, Kalinowa, Kłosy, Juliusza Kossaka, Lipowa, Józefa Tadeusza Makowskiego, Jacka Malczewskiego, Piotra Michałowskiego, Adama Mickiewicza, Miodowa, Połczyńska, Bolesława Prusa, Witolda Reinera, Henryka Rodakowskiego, Rzemieślnicza, Henryka Siemiradzkiego, Juliusza Słowackiego, Jana Stanisławskiego, Stolarska, Juliana Tuwima, Stanisława Witkiewicza, Wrzosowa, Leona Wyczółkowskiego, Michała Wywiórskiego, Stefana Żeromskiego"
"Rada Miejska w Drawsku Pomorskim";"320302";"2";"2";"3";"5";"1830";"Miasto-ulice: Bednarska, Grunwaldzka, Jagiellońska, Płk. Jana Kilińskiego, Plac Marii Konopnickiej, Plac Konstytucji, Gen. Tadeusza Kościuszki, Kujawska, 4-go Marca, Pocztowa, 11-go Pułku Piechoty, Ratuszowa, Słowiańska, Sybiraków, Wodna"
"Rada Miejska w Drawsku Pomorskim";"320302";"3";"3";"4";"8";"2620";"Miasto-ulice: Basztowa, Bieszczadzka, Brzozowa, Cmentarna, Gajowa, Gdyńska, Górska, Jeleniogórska, Karkonoska, Karpacka, Kaszubska, Kosynierów, Królewiecka, Krótka, Lubuska, Łowicka, Jana Matejki, Marynarska, Mazurska, Morska, Obrońców Westerplatte, Orlicka, Park Fryderyka Chopina, Plac Bałtycki, Plac Gdański, Pomorska, Seminaryjna, Gen. Władysława Sikorskiego, Starogrodzka, Sudecka, Śląska, Świętokrzyska, Tatrzańska, Toruńska, Warmińska, Zamkowa, Zakopiańska"
"Rada Miejska w Drawsku Pomorskim";"320302";"4";"3";"4";"8";"2515";"Miasto-ulice: Bydgoska, Bolesława Chrobrego, Dworcowa, Gnieźnieńska, Jasna, Jeziorna, Kaliska, Kolejowa, Koleśno, Łąkowa, Stanisława Moniuszki, Ogrodowa, Plac Elizy Orzeszkowej, Plac Grudziądzki, Marsz. Józefa Piłsudskiego, Polna, Poznańska, Sadowa, Stefana Okrzei, Słoneczna, Ks. Stanisława Staszica, Jana III Sobieskiego, Spokojna, Szczecińska, Warszawska, Zdroje, Złocieniecka"
"Rada Miejska w Drawsku Pomorskim";"320302";"5";"1";"2";"2";"1150";"Gmina-miejscowości: Cianowo, Jankowo, Karwice, Konotop, Kumki, Krzynno, Mielenko Drawskie, Oleszno, Ustok, Woliczno, Zbrojewo, Ziemsko, Żołędowo"
"Rada Miejska w Drawsku Pomorskim";"320302";"6";"2";"4";"7";"1560";"Gmina-miejscowości: Gajewo, Gajewko, Golina, Lasocin, Łabędzie, Nętno, Olchowiec, Roztoki, Rydzewo, Zagozd, Zarańsko, Żółte, Żółcin"
"Rada Miejska w Drawsku Pomorskim";"320302";"7";"1";"3";"3";"1277";"Gmina-miejscowości: Dalewo, Gudowo, Linowno, Suliszewo, Zagórki"
"Rada Miejska w Kaliszu Pomorskim";"320303";"1";"5";"11";"26";"2025";"Akacjowa, Błonie Kaszubskie, Bolesława Chrobrego, Bolesława Krzywoustego, Bydgoska, Drawska, Gdańska, Generała Sikorskiego, Generała Świerczewskiego, Grunwaldzka, Janowiecka, Jasna, Jaśminowa,  Kilińskiego, Kołobrzeska, Koszalińska, Lipinki, Lipowa, Mickiewicza, Młyńska, Ogrodowa, Piaskowa, Podgórna, Polna, Półwiejska, Rybacka, Sprzymierzonych, Suchowska, Strzelecka, Szczecińska, Toruńska, Tylna, Świętego Wojciecha, Wczasowa, Wiśniowa, Wschodnia, Wolności "
"Rada Miejska w Kaliszu Pomorskim";"320303";"2";"4";"7";"19";"1477";"Aleja Prof. Leona Mroczkiewicza, Brzozowa, Dworcowa, Kolejowa, Kwiatowa, Leśna, Modrzewiowa, Poprzeczna, Powiatowa, Przemysłowa, Sosnowa, Świerkowa, Tartaczna, Wojska Polskiego, Wrocławska"
"Rada Miejska w Kaliszu Pomorskim";"320303";"3";"3";"5";"13";"1267";"Biały Zdrój, Bralin, Cybowo, Dębsko, Krężno, Prostynia, Stara Korytnica, Suchowo"
"Rada Miejska w Kaliszu Pomorskim";"320303";"4";"3";"7";"14";"1094";"Giżyno, Pomierzyn, Pępłówek, Poźrzadło Wielkie, Sienica, Stara Studnica "
"Rada Gminy Ostrowice";"320304";"1";"1";"1";"1";"145";"Przytoń, Karpno, Kiełpin, Węglin, Przystanek, Tęczyn"
"Rada Gminy Ostrowice";"320304";"2";"1";"1";"1";"132";"Dołgie, Grzybno"
"Rada Gminy Ostrowice";"320304";"3";"1";"2";"2";"112";"Borne, Jutrosin, Kolno"
"Rada Gminy Ostrowice";"320304";"4";"1";"1";"1";"146";"Jelenino, Szczytniki"
"Rada Gminy Ostrowice";"320304";"5";"1";"2";"2";"118";"Siecino, Dobrosław"
"Rada Gminy Ostrowice";"320304";"6";"3";"4";"8";"495";"Ostrowice, Donatowo, Gronowo, Drzeńsko, Śródlesie"
"Rada Gminy Ostrowice";"320304";"7";"3";"2";"4";"391";"Nowe Worowo, Kania Górka"
"Rada Gminy Ostrowice";"320304";"8";"2";"2";"3";"288";"Bolegorzyn, Grabinek, Śmidzięcino, Smołdzęcino"
"Rada Gminy Ostrowice";"320304";"9";"2";"3";"4";"232";"Chlebowo, Cieminko, Szczycienko, Płocie"
"Rada Gminy Wierzchowo";"320305";"1";"4";"4";"11";"949";"Otrzep, Sośnica, Świerczyna, Wielboki"
"Rada Gminy Wierzchowo";"320305";"2";"1";"3";"3";"274";"Będlino, Garbowo, Nowe Laski"
"Rada Gminy Wierzchowo";"320305";"3";"1";"2";"2";"307";"Osiek Drawski"
"Rada Gminy Wierzchowo";"320305";"4";"5";"4";"16";"1259";"Wierzchowo"
"Rada Gminy Wierzchowo";"320305";"5";"4";"4";"13";"862";"Żabin, Żabinek"
"Rada Miejska w Złocieńcu";"320306";"1";"2";"8";"12";"1723";"Miasto: ulice: Bolesława Chrobrego, Cienista, Dworcowa, Gliniasta, Głowackiego, Kościuszki, Mickiewicza od nr 9 do 19 (nieparzyste) i od nr 14 do 22 (parzyste), Mieszka I, Mirosławiecka, Okrzei, Piaskowa, Pusta, Rakowo, 15 Sierpnia, Słoneczna, Witosa., Gmina: sołectwo: Bobrowo"
"Rada Miejska w Złocieńcu";"320306";"2";"2";"7";"12";"1670";"Miasto: ulice: Brzozowa, Bydgoska, Cegielniana, Chopina, Drawska, Gdyńska, Gnieźnieńska, Kańsko, Kasztanowa, Kaszubska, Kolejowa, Kosowo, Koszalińska, Kujawska, Jeziorna, Leśna, 5 Marca od nr 17 do 43 A (nieparzyste), 5 Marca od nr 24 do 42 (parzyste), Mazowiecka, Miła, Podgórze, Polna, Pomorska, Poznańska, Przesmyk, Prusa, Pyrzycka, Rybacka 1 i 6, Sadowa, , Spacerowa, Spokojna, Szczecińska, Szkolna, Toruńska, Warmińska, Warszawska, Wąska, Widok, Wielkopolska, Zakole, Żeromskiego"
"Rada Miejska w Złocieńcu";"320306";"3";"3";"8";"16";"2759";"Miasto: ulice: Aleja Piastów, Bohaterów Monte Cassino, Czaplinecka od nr 14 do nr 28 (parzyste), Czaplinecka od nr 17 do nr 19A (nieparzyste), Grunwaldzka, Lotników, Obrońców, Westerplatte, Myśliwska, Pszczelarska, Racławicka, Tkacka, Wyzwolenia, Zdobywców Wału Pomorskiego, Zwycięstwa"
"Rada Miejska w Złocieńcu";"320306";"4";"2";"8";"12";"1664";"Miasto: ulice: Czaplinecka od nr 2 do nr 12 (parzyste), Czaplinecka od nr 5 do nr 15 (nieparzyste), I Dywizji Wojska Polskiego, Generała Sikorskiego, Jaśminowa, Jana Pawła II, , Kresowiaków, Kręta, Kwiatowa, 11 Listopada, 5-go Marca od nr 1 do 15 (nieparzyste) od nr 2 do 20 (parzyste), Marszałka Piłsudskiego, Mickiewicza od nr 1 do 5 (nieparzyste), Mickiewicza od nr 2 do 12A (parzyste), Nowa, Orzeszkowej, 3 Pułku Piechoty, Plac 3 Maja, Plac 650-lecia, Połczyńska od nr 2 do 10 (parzyste), Połczyńska od nr 3 do 19 C (nieparzyste), Włókiennicza, Zaułek."
"Rada Miejska w Złocieńcu";"320306";"5";"3";"8";"20";"2511";"Miasto: ulice: Armii Polskiej, Bohaterów Warszawy, Kościelna, Boczna, Cieszyńska, Generała Okulickiego, Gronowska, Jasna, Letnia, Lipowa, Łąkowa, Mała, Młyńska, Modrzewiowa, Myczkowskiego, Na Skarpie, Ogrodowa, Ogród Pałacowy, Parkowa, Plac Walki Młodych, Podmiejska, Połczyńska od nr 14 do nr 28, Północna, Równa, Rybacka 2, Rzemieślnicza, Sosnowa, Sportowa, Sybiraków, Stary Rynek, Staszica, Stolarska, Śląska, Świerkowa, Truskawkowa, Wiosenna, Targowa, Wodna, Wolności, Zielona."
"Rada Miejska w Złocieńcu";"320306";"6";"1";"4";"4";"857";"Miasto: ulice: Czwartaków, Kosynierów, Nadrzeczna, Pancerniaków, Szwoleżerów, Ułanów"
"Rada Miejska w Złocieńcu";"320306";"7";"1";"4";"4";"575";"Gmina: sołectwo: Cieszyno, Stare Worowo, Warniłęg"
"Rada Miejska w Złocieńcu";"320306";"8";"1";"6";"6";"922";"Gmina: sołectwo: Darskowo, Kosobudy, Lubieszewo, Rzęśnica, Stawno"
"Rada Miejska w Goleniowie";"320402";"1";"7";"6";"67";"9300";"Część miasta Goleniowa obejmująca ulice: Akacjową, Aleję Róż, Gen. Andersa, , Asnyka, Cichą, Ciołkowskiego, Dąbrowskiej, Drzymały, Gen. Grota-Roweckiego, , Grunwaldzką, Iwaszkiewicza, Kasprowicza, Kochanowskiego, Kołłątaja, Konopnickiej, , Konstytucji 3 Maja, Kopernika, Kruczkowskiego, Lipową, Matejki, Moniuszki, , Nadrzeczną, Nałkowskiej, Niemcewicza, Norwida, Orzeszkowej, Piaskową, Plac Planty, Prusa, Przestrzenną, Reja, Reymonta, Rondo Pionierów Ziemi Goleniowskiej, , Sienkiewicza, Słowiańską, Sportową, Staszica, Szczecińską, Wrzosową, , Wyspiańskiego, Zieloną Drogę, Żeromskiego."
"Rada Miejska w Goleniowie";"320402";"2";"7";"6";"67";"9124";"Część miasta Goleniowa obejmująca ulice: Armii Krajowej, Baczyńskiego, Bankową, , Barnima I, Błękitną, Boczną, Bogusława X, Bohaterów Warszawy, Botaniczną, , Brązową, I Brygady Legionów, Brzozową, Chłopską, Chopina, Chrobrego, Dębową, , Dworcową, Ekologiczną, Fabryczną, Fioletową, Gałczyńskiego, Graniczną, , Grenadierów, Inwalidzką, Jagiellonki, Króla Władysława Jagiełły, Jana Pawła II, , Jaworową, Jodłową, Kalinową, Kilińskiego, Gen. Kleeberga, Ks. Kolbe, Kolejową, , Kolorową, Kombatantów, Korczaka, Ks. Kordeckiego, Kościuszki, Krasińskiego, , Krótką, Krzywoustego, Ks. Włodarczyka, Ks. Kowalskiego, Kurcząt, Kwiatową, , Lawendową, Leśną, 11 Listopada, Ludową, Łąkową, Króla Władysława Łokietka, , Maszewską, Metalową, Mickiewicza, Mikołajczyka, Miłosza, Młynarską, Na Polanie, , Narutowicza, Niepodległości, Nowogardzką, Odrodzenia, Ofiar Katynia, Ogrodową, , Owocową, Paderewskiego, Parkową, Partyzantów, Piastów, Plac Bramy Wolińskiej, , Plac Lotników, Plac Mieszka I, Plac Piłsudskiego, Plac Strażacki, Plater, Pocztową, , Polną, Polską, Pomorską, Powrotną, Przemysłową, Przyrodniczą, Ptasią, Pułaskiego, , Puszkina, Robotniczą, Rondo Hanzeatyckie, Rondo Schroedera, Roślinną, Rybacką, , Rzemieślniczą, Sadową, Seledynową, Sielską, Sikorskiego, Słoneczną, Słoneczne, Wzgórze, Słowackiego, Jana III Sobieskiego, Sosnową, Spacerową, Spokojną, , Stargardzką, Starzyńskiego, Szarotki, Szarych Szeregów, Szkolną, Świerkową, , Tartaczną, Tęczową, Torową, Tuwima, Uroczą, Walecznych, Ks. Wawrzyniaka, Wąską, Wiejską, Wileńską, Wiosenną, Witosa, Wojska Polskiego, Wolińską, Ks. Kard., Wyszyńskiego, Wytwórczą, Zachodnią, Zacisze, Zakładową, Zaułek, Zieloną, Zielone, Wzgórze, Żniwną, Żółtą."
"Rada Miejska w Goleniowie";"320402";"3";"7";"6";"54";"8684";"Część gminy Goleniów obejmująca miejscowości: Bącznik, Białuń, Bolechowo, , Borzysławiec, Budno, Burowo, Czarną Łąkę (osada Bystra), Danowo, Domastryjewo, , Glewice, Imno, Kąty, Kliniska Wielkie (osady Pucie i Pucko), Komarowo (osady Ininka, i Inoujście), Krępsko, Lubczyna (osada Kępy Lubczyńskie), Łaniewo, Łęsko, Łozienicę, , Marszewo, Miękowo (osada Gniazdowo), Modrzewie, Mosty, Mosty-Osiedle, , Niewiadowo, Podańsko, Pucice, Rurzycę (wieś Rurka), Stawno, Święta (osady, Bolesławice i Kamieniska), Tarnowiec, Tarnówko, Wierzchosław, Zabród, Załom, , Żdżary, Żółwia, Żółwia Błoć."
"Rada Miejska w Maszewie";"320403";"1";"3";"4";"12";"1344";"Bagna, Bęczno, Dębice, Godowo, Jenikowo, Korytowo, Leszczynka, Maszewko, Stodólska"
"Rada Miejska w Maszewie";"320403";"2";"2";"4";"7";"779";"Bielice, Kolonia Maszewo, Mokre, Nastazin, Sokolniki, Wałkno"
"Rada Miejska w Maszewie";"320403";"3";"3";"4";"12";"1452";"część miasta Maszewo obejmujące ulice : , 22 Lipca, 8-go Marca, Broniewskiego, Brzozowa, Chopina, Głowackiego,           H. Sawickiej, Iwaszkiewicza, Jedności Narodowej, Konopnickiej. Leśna, Lipowa, Moniuszki, Nowogardzka, Obodrytów, Ogrodowa, Okrzei, Polna, Słoneczna, Żeromskiego, "
"Rada Miejska w Maszewie";"320403";"4";"2";"4";"8";"1007";"część miasta Maszewo obejmujące ulice :, 1-go Maja, Buczka, Grunwaldzka, Kilińskiego, Kościuszki, Ks.K. Świetlińskiego, Mickiewicza, Plac Wolności, Sienkiewicza, Stargardzka, Szkolna, Świerczewskiego, Wojska Polskiego, "
"Rada Miejska w Maszewie";"320403";"5";"2";"4";"8";"818";"Budzieszowce, Dobrosławiec, Jarosławki, Maciejewo, Pogrzymie, Radzanek, Wisławie"
"Rada Miejska w Maszewie";"320403";"6";"3";"4";"9";"1128";"Dąbrowica, Darż, Mieszkowo, Przemocze, Rożnowo, Swojcino, Tarnowo, Zagórce"
"Rada Miejska w Nowogardzie";"320404";"1";"7";"6";"75";"6871";"Bohaterów Warszawy, Gryfitów, Jana Pawła II, Krótka, Łąkowa, Radosława, Światowida, 15 Lutego, Adama Asnyka, Księcia Józefa Poniatowskiego, Kwietniowa, Ogrodowa, Zaciszna, Stefana Żeromskiego, Cmentarna, Jana Kasprowicza, Jana Kochanowskiego, Magazynowa, Adama Mickiewicza, Młynarska, Nadtorowa, Polna, Mikołaja Reja, Władysława Reymonta, Henryka Sienkiewicza, Juliusza Słowackiego, Wartcka, , Batalionów Chłopskich, Dąbrowszczaków, Dworcowa, Górna, Kazimierza Wielkiego, Fabryczna, Jana Kilińskiego, 700-Lecia, 3 Maja, Pocztowa, Stanisława Rzeszowskiego, Ludwika Waryńskiego, Zielona."
"Rada Miejska w Nowogardzie";"320404";"2";"7";"6";"72";"6700";"Bankowa, Blacharska, Stefana Czarnieckiego, Kard. Stefana Wyszyńskiego, Luboszan, Lutyków, 5 Marca, Osiedlowa, Plac Wolności, Warszawska, Armii Krajowej, Brzozowa, Bartosza Głowackiego, Cypriana Kamila Norwida, Dębowa, Stefana Grota Roweckiego, Jesionowa, Jodłowa, Kosynierów, Tadeusza Kościuszki, Lipowa, Macieja Rataja, Plac Szarych Szeregów, Racławicka, Teodora Roosevelta, Władysława Sikorskiego, Stolarska, Szkolna, Świerkowa, Wiejska, Zamkowa, Jarosława Dąbrowskiego, Gen. Leopolda Okulickiego, Kościelna, Kowalska, Marsz, Józefa Piłsudskiego, Monte Cassino, Promenada, Romualda Traugutta, Wileńska, Wojska Polskiego, Gen. Józefa  Bema, Gen. Józefa  Wybickiego, Leśna, Stanisława Staszica,  Smużyny,  Pustać."
"Rada Miejska w Nowogardzie";"320404";"3";"7";"6";"71";"5958";"Boguszyce, Brzozowo, Jarchlino, Konarzewo, Maszkowo, Wojcieszyn, Żabowo, Żabówko, Bieniczki, Bieńczyce, Bromierz, Kulice, Osowo, Ostrzyca, Sąpolnica, Sąpole, Słajsino, Wierzbięcin, Długołęka, Krasnołęka, Wyszomierz, Olchowo,  Miękkie,  Nowe Wyszomierki,  Stare Wyszomierki, Radłowo, Starogoszcz,  Kościuszki,  Gardna, Sieciechowo, Czermnica, Strzelewo, Świerczewo, Suchy Las, Płotkowo, Bochlin, Błotno, Błotny Młyn, Karsk, Warnkowo, Dąbrowa, Grabin, Łegno, Miodne, Ogary, Sikorki, Trzechel, Dobroszyn, Olszyca, Ogorzele, Ptaszkowo, Wierzchęcino, Zakłodzie, Glicko,  Lestkowo, Orzechowo, Orzesze, Struga, Szczytniki, Wierzchy, Wołowiec, Zatocze"
"Rada Gminy Osina";"320405";"1";"5";"3";"15";"723";"Sołectwo OSINA"
"Rada Gminy Osina";"320405";"2";"1";"2";"2";"176";"Sołectwo REDŁO"
"Rada Gminy Osina";"320405";"3";"1";"2";"2";"154";"Sołectwo WĘGORZYCE"
"Rada Gminy Osina";"320405";"4";"3";"2";"6";"415";"Sołectwo KIKORZE, Sołectwo KRZYWICE, Sołectwo PRZYPÓLSKO, kol. KAŁUŻNA"
"Rada Gminy Osina";"320405";"5";"2";"2";"4";"335";"Sołectwo KOŚCIUSZKI, Sołectwo REDOSTOWO"
"Rada Gminy Osina";"320405";"6";"1";"3";"3";"184";"Sołectwo BODZĘCIN"
"Rada Gminy Osina";"320405";"7";"2";"2";"4";"267";"Sołectwo WĘGORZA"
"Rada Gminy Przybiernów";"320406";"1";"5";"2";"10";"1389";"Borowik, Przybiernów, Sosnowice"
"Rada Gminy Przybiernów";"320406";"2";"3";"2";"6";"708";"Brzozowo, Kartlewo, Machowica, Miodowice, Rzystnowo, Zabierzewo"
"Rada Gminy Przybiernów";"320406";"3";"3";"4";"9";"856";"Buk, Czarnogłowy, Świętoszewko, Świętoszewo"
"Rada Gminy Przybiernów";"320406";"4";"2";"2";"4";"529";"Derkacz, Leszczno, Moracz, Rokita, Włodzisław"
"Rada Gminy Przybiernów";"320406";"5";"2";"2";"4";"674";"Babigoszcz, Budzieszewice, Dzieszkowo, Dzisna, Łożnica, Sobieszewo, Żychlikowo"
"Rada Gminy Stepnica";"320407";"1";"2";"2";"3";"504";"Część Sołectwa Stepnica - Osiedle 40-lecia PRL"
"Rada Gminy Stepnica";"320407";"2";"5";"4";"12";"1399";"Część sołectwa Stepnica obejmująca ulice: ul. Przemysława, ul. Władysława Sikorskiego, ul. Rybacka, ul. Młynarska, ul. Tadeusza Kościuszki, ul. Portowa, ul. Jagiellońska, ul. Mokra, ul. Wojska Polskiego, ul. Sportowa, ul. Łąkowa, ul. Słoneczna ul. Bolesława Krzywoustego, ul. Bolesława Chrobrego, ul. Królowej Jadwigi, ul. Jana III Sobieskiego, ul. Antoniego Ludwiczaka ul. Tęczowa, ul. Władysława Jagiełły, ul. Bolesława Śmiałego, ul. Mieszka I, ul. Księdza Bolesława Domańskiego, Parkowa., Sołectwo: Bogusławie obejmujące miejscowości: Bogusławie, Czerwonak i Rogów oraz część miejscowości Stepnica obejmująca ulice Polną i Leśną , "
"Rada Gminy Stepnica";"320407";"3";"1";"3";"3";"297";"Sołectwa: Stepniczka, Miłowo "
"Rada Gminy Stepnica";"320407";"4";"1";"2";"2";"200";"Sołectwa: Budzień, Widzieńsko "
"Rada Gminy Stepnica";"320407";"5";"4";"3";"10";"924";"Sołectwa: Zielonczyn, Żarnówko, Żarnowo, Racimierz, Łąka, Jarszewko "
"Rada Gminy Stepnica";"320407";"6";"2";"2";"3";"555";"Sotectwa: Czarnocin, Kopice, Gąsierzyno, Piaski Małe "
"Rada Gminy Brojce";"320501";"1";"5";"5";"22";"1011";"Brojce"
"Rada Gminy Brojce";"320501";"2";"1";"4";"4";"292";"Kiełpino, Raciborów, Smokęcino"
"Rada Gminy Brojce";"320501";"3";"2";"3";"5";"372";"Pruszcz, Przybiernowo"
"Rada Gminy Brojce";"320501";"4";"1";"3";"3";"177";"Strzykocin, Grąd"
