"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Gminy Sławno";"100707";"9";"1";"2";"2";"418";"Antoniówka, Ostrożna"
"Rada Gminy Sławno";"100707";"10";"1";"1";"1";"524";"Gawrony"
"Rada Gminy Sławno";"100707";"11";"1";"3";"3";"325";"Kunice"
"Rada Gminy Sławno";"100707";"12";"2";"2";"3";"767";"Grążowice, Józefów, Zachorzów - Kolonia, Zachorzów "
"Rada Gminy Sławno";"100707";"13";"1";"3";"3";"383";"Dąbrowa, Popławy, Psary"
"Rada Gminy Sławno";"100707";"14";"1";"2";"2";"420";"Kamilówka, Kozenin, Owadów"
"Rada Gminy Żarnów";"100708";"1";"3";"5";"10";"940";"Żarnów"
"Rada Gminy Żarnów";"100708";"2";"1";"3";"3";"349";"Trojanowice, Budków"
"Rada Gminy Żarnów";"100708";"3";"3";"3";"7";"1028";"Grębenice, Łysa Góra, Sielec, Paszkowice, Nadole, Niemojowice, Topolice, Nowa Góra, Bronów"
"Rada Gminy Żarnów";"100708";"4";"1";"3";"3";"377";"Antoniów, Chełsty, Marcinków, Jasion, Malenie, Siedlów, Adamów, Tomaszów, Kamieniec"
"Rada Gminy Żarnów";"100708";"5";"2";"3";"5";"785";"Skórkowice, Skumros, Poręba, Klew, Klew-Kolonia, Afryka, Dąbie, Ławki, Młynek, Ruszenice, Ruszenice-Kolonia"
"Rada Gminy Żarnów";"100708";"6";"1";"4";"4";"453";"Malków, Soczówki, Wierzchowisko"
"Rada Gminy Żarnów";"100708";"7";"2";"2";"4";"553";"Miedzna Murowana, Straszowa Wola"
"Rada Gminy Żarnów";"100708";"8";"2";"4";"7";"594";"Dłużniewice, Pilichowice, Zdyszewice, Myślibórz, Widuch"
"Rada Gminy Dłutów";"100803";"1";"5";"5";"15";"1065";"Miejscowości: Borkowice, Dłutówek, Dłutów"
"Rada Gminy Dłutów";"100803";"2";"1";"2";"2";"183";"Miejscowość:  Budy Dłutowskie"
"Rada Gminy Dłutów";"100803";"3";"1";"3";"3";"301";"Miejscowości: Dąbrowa, Pawłówek"
"Rada Gminy Dłutów";"100803";"4";"1";"2";"2";"293";"Miejscowość:  Huta Dłutowska"
"Rada Gminy Dłutów";"100803";"5";"1";"3";"3";"260";"Miejscowości: Czyżemin, Leszczyny Duże"
"Rada Gminy Dłutów";"100803";"6";"1";"3";"3";"143";"Miejscowości: Leszczyny Małe, Tążewy"
"Rada Gminy Dłutów";"100803";"7";"1";"2";"2";"190";"Miejscowości: Lesieniec, Redociny"
"Rada Gminy Dłutów";"100803";"8";"1";"2";"2";"217";"Miejscowości: Jastrzębieniec, Kłucjasz, Kociołki Las, Piętków, Stoczki-Porąbki, Świerczyna"
"Rada Gminy Dłutów";"100803";"9";"1";"3";"3";"306";"Miejscowości: Łaziska, Orzk"
"Rada Gminy Dłutów";"100803";"10";"1";"3";"3";"230";"Miejscowości: Drzewociny, Mierzączka Duża"
"Rada Gminy Dłutów";"100803";"11";"1";"2";"2";"210";"Miejscowość:  Ślądkowice"
"Rada Gminy w Dobroniu";"100804";"1";"1";"5";"5";"335";"Dobroń Duży"
"Rada Gminy w Dobroniu";"100804";"2";"1";"6";"6";"503";"Dobroń Mały"
"Rada Gminy w Dobroniu";"100804";"3";"2";"5";"10";"747";"Dobroń Poduchowny"
"Rada Gminy w Dobroniu";"100804";"4";"1";"4";"4";"392";"Markówka, Wincentów, Wymysłów"
"Rada Gminy w Dobroniu";"100804";"5";"1";"5";"5";"464";"Zakrzewki"
"Rada Gminy w Dobroniu";"100804";"6";"1";"5";"5";"326";"Barycz, Ldzań"
"Rada Gminy w Dobroniu";"100804";"7";"1";"5";"5";"346";"Mogilno Duże, Mogilno Małe"
"Rada Gminy w Dobroniu";"100804";"8";"1";"4";"4";"320";"Morgi, Róża"
"Rada Gminy w Dobroniu";"100804";"9";"2";"4";"8";"801";"Chechło Pierwsze"
"Rada Gminy w Dobroniu";"100804";"10";"2";"6";"10";"727";"Chechło Drugie"
"Rada Gminy w Dobroniu";"100804";"11";"2";"5";"8";"741";"Orpelów, Poleszyn, Przygoń"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"1";"1";"6";"6";"1133";"Armii Krajowej, Boczna, Cegielniana, Dąbrowska, Działkowa, Gdańska, Kościelna, Księdza Kazimierza Janika, Krakowska, Generała Mariana Langiewicza od nr 39 do końca, Łanowa, Łąkowa, Łódzka od nr 38 do końca, Cypriana Kamila Norwida, Nowa, Ogrodowa, Owocowa, Plantowa, Przygraniczna, Marii Skłodowskiej-Curie, Spółdzielcza, Uprawna, Warzywnicza"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"2";"1";"4";"4";"874";"Browarna, Chmielna, Górna, Jęczmienna, Kątna, Jana Kilińskiego od nr 60 do końca,  Kosynierów, Legionów, Miodowa, Nasienna, Piwna, Plac Wolności od nr 40 do nr 60, Słodowa, Ułanów"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"3";"2";"3";"6";"2078";"Akacjowa, Aleksandrowska, Bechcice, Brzozowa, Bukowa, Czereśniowa, Dąbrowa, Dębowa, Ignacew, Jarzębinowa, Jesienna, Jesionowa, Jodłowa, Kasztanowa, Klonowa, Marii Konopnickiej, Konwaliowa, Kręta, Krzywa, Leszczynowa, Letniskowa, Lipowa, Liściasta,   Lutomierska,   Łużycka,  Mała, Adama Mickiewicza,   Mirosławice,  Modrzewiowa,  Nad Jasienią od nr 1 do nr 53, Nadrzeczna, Niesięcin, Elizy Orzeszkowej, Plac Wolności od nr 1 do nr 38A,  Polna, Poprzeczna, Poziomkowa, Rszewska, Rszew Legionowo, Sasankowa, Henryka Sienkiewicza, Słoneczna, Sosnowa, Srebrna-Dąbrowa, Stare Bechcice, Świerkowa, Wierzbowa, Wiosenna, Wiśniowa, Wodociągowa, Wrzosowa, Wycieczkowa od nr 1 do nr 12, Zgierska od nr 51 do końca (N), od nr 64 do końca (P) Zielona "
"Rada Miejska w Konstantynowie Łódzkim";"100801";"4";"1";"3";"3";"976";"Bażancia, Bociania, Cmentarna, Gołębia, Jaskółcza, Jastrzębia, Józefów, Kasztelańska, Jana Kilińskiego od nr 1 do nr 59, Krótka nr 4, 5, od nr 14 do nr 24, Krucza, Łaska, Łódzka od nr 1 do nr 25, Piaskowa, Plac Tadeusza Kościuszki od nr 1 do nr 6 i od nr 11 do końca, Rysia, Sarnia, Skrzydlata, Słowicza, Sobolowa, Szpacza, Wiewiórcza, Wycieczkowa od nr 13 do końca, Wypoczynkowa, Zajęcza"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"5";"1";"4";"4";"1147";"Krzysztofa Kamila Baczyńskiego, Władysława Broniewskiego, Jana Kasprowicza, Jana Kochanowskiego, Kolejowa, Księdza Hugona Kołłątaja, Krótka od nr 11 do nr 13 i od nr 34 do końca, Generała Mariana Langiewicza od nr 1 do nr 38C, Leśna, 1 Maja, Zofii Nałkowskiej, Marii Pawlikowskiej-Jasnorzewskiej, Południowa, Bolesława Prusa, Mikołaja Reja, Srebrzyńska, Kazimierza Tetmajera, Julina Tuwima, Stanisława Wyspiańskiego, Zacisze, Zagajnikowa, Ziołowa"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"6";"1";"4";"4";"670";"Księdza Stanisława Czernika, Mikołaja Kopernika, Mikołaja Krzywiec-Okołowicza, Prezydenta Gabriela Narutowicza od nr 1 do nr 23 (N) i nr 10, Sadowa od nr 1 do nr 17, Zgierska nr 16, Zgierska nr 20"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"7";"1";"4";"4";"895";"Mjr Henryka Sucharskiego"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"8";"1";"3";"3";"929";"Grunwaldzka, Księdza Zygmunta Łabentowicza, Łódzka od nr 26 do nr 36A, MarszałkaJózefa Piłsudskiego od nr 1 do nr 12, Północna, Stefana Żeromskiego"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"9";"1";"5";"5";"1012";"Dolna, Marszałka Józefa Piłsudskiego od nr 33 do nr 39  i od nr 41 do nr 59, Nad Jasienią od nr 54 do końca, Juliusza Słowackiego"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"10";"1";"3";"3";"1116";"Marszałka Józefa Piłsudskiego od nr 14 do nr 15, od nr 16 do nr 20 (P), od nr 17 do nr 21 (N), od nr 22 do nr 27A, Marszałka Józefa Piłsudskiego od nr 29 do nr 31A"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"11";"1";"5";"5";"767";"Jana Pawła II, 8 Marca, Plac Tadeusza Kościuszki od nr 7 do nr 10, Sadowa od nr 18 do końca, Zgierska od nr 1 do nr 12 i nr 14"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"12";"1";"4";"4";"794";"Genarała Józefa Bema, Ignacego Daszyńskiego, Kaczeńcowa, Kwiatowa, Prezydenta Gabriela Narutowicza od nr 25 do końca, Stanisława Moniuszki, Generała Kazimierza Pułaskiego, Generała Józefa Sowińskiego"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"13";"1";"5";"5";"1049";"Marszałka Józefa Piłsudskiego nr 28, Zgierska od nr 13 do nr 19(N), Zgierska nr 18, Zgierska od nr 22 do nr 30(P)"
"Rada Miejska w Konstantynowie Łódzkim";"100801";"14";"1";"5";"5";"1137";"Prezydenta Gabriela Narutowicza nr 2 i nr 4, Marszałka Józefa Piłsudskiego nr 40, Zgierska od nr 23 do nr 33 (N), Zgierska od nr 32 do nr 34(P), Zgierska od nr 35 do nr 50 i od nr 52 do nr  62 (P)"
"Rada Gminy Ksawerów";"100805";"1";"2";"3";"5";"971";"ul. Zachodnia (numery parzyste), ul. Letnia, a następnie wzdłuż granicy z m. Pabianic i m. Łódź, Sołectwo Ksawerów-Zachód"
"Rada Gminy Ksawerów";"100805";"2";"3";"2";"6";"1248";"ul. Zachodnia (numery nieparzyste od 1 do 29), ul. Jana Pawła II (numery parzyste od 2 do 28), ul. Nowotki (numery nieparzyste), ul. Wschodnia (numery parzyste od 2 do 62), ul. Mały Skręt (od 10 do końca), Sołectwo Ksawerów - Północ"
"Rada Gminy Ksawerów";"100805";"3";"4";"3";"9";"1483";"ul. Wschodnia (numery parzyste od nr 64 do końca), ul. Ksawerowska, ul. Widzewska, ul. Zachodnia (numery nieparzyste od nr 31 do końca), ul. Jana Pawła II (numery nieparzyste od 1 do nr 27), ul. Nowotki (numery parzyste), Sołectwo Ksawerów - Południe"
"Rada Gminy Ksawerów";"100805";"4";"4";"4";"10";"1672";"ul. Mały Skręt (od nr 2 do nr 8), następnie na wschód wzdłuż granicy z m.Łódź, a następnie wzdłuż granicy z wsiami Nowa Gadka, Wola Zaradzyńska, ul. Hubala, ul. Zaradzyńska, ul. Wschodnia (numery nieparzyste), co stanowi Sołectwo Ksawerów - Wschód"
"Rada Gminy Ksawerów";"100805";"5";"2";"2";"4";"602";"Sołectwa: Wola Zaradzyńska, Nowa Gadka"
"Rada Gminy Lutomiersk";"100806";"1";"1";"3";"3";"367";"Antoniew, Czołczyn, Dziektarzew"
"Rada Gminy Lutomiersk";"100806";"2";"3";"5";"11";"1195";"Lutomiersk"
"Rada Gminy Lutomiersk";"100806";"3";"2";"4";"7";"816";"Babice, Kazimierz"
"Rada Gminy Lutomiersk";"100806";"4";"1";"3";"3";"457";"Babiczki, Mirosławice"
"Rada Gminy Lutomiersk";"100806";"5";"1";"3";"3";"391";"Albertów, Stanisławów Stary, Zdziechów"
"Rada Gminy Lutomiersk";"100806";"6";"1";"4";"4";"291";"Puczniew"
"Rada Gminy Lutomiersk";"100806";"7";"1";"4";"4";"300";"Franciszków, Mianów, Wola Puczniewska, Żurawieniec"
"Rada Gminy Lutomiersk";"100806";"8";"1";"3";"3";"307";"Charbice Dolne, Charbice Górne, Madaje Nowe, Orzechów"
"Rada Gminy Lutomiersk";"100806";"9";"1";"3";"3";"438";"Jerwonice, Malanów, Szydłów, Szydłówek"
"Rada Gminy Lutomiersk";"100806";"10";"1";"3";"3";"477";"Bechcice, Florentynów, Legendzin"
"Rada Gminy Lutomiersk";"100806";"11";"1";"4";"4";"436";"Mikołajewice, Prusinowice, Zalew"
"Rada Gminy Lutomiersk";"100806";"12";"1";"3";"3";"456";"Wrząca"
"Rada Gminy Pabianice";"100807";"1";"2";"3";"5";"630";"Bychlew"
"Rada Gminy Pabianice";"100807";"2";"1";"4";"4";"296";"Hermanów, Terenin"
"Rada Gminy Pabianice";"100807";"3";"1";"3";"3";"290";"Jadwinin, Władysławów"
"Rada Gminy Pabianice";"100807";"4";"1";"3";"3";"403";"Rydzyny"
"Rada Gminy Pabianice";"100807";"5";"1";"3";"3";"471";"Pawlikowice"
"Rada Gminy Pabianice";"100807";"6";"1";"2";"2";"286";"Górka Pabianicka"
"Rada Gminy Pabianice";"100807";"7";"1";"3";"3";"288";"Petrykozy, Petrykozy - Osiedle"
"Rada Gminy Pabianice";"100807";"8";"1";"3";"3";"285";"Szynkielew"
"Rada Gminy Pabianice";"100807";"9";"1";"3";"3";"417";"Gorzew, Okołowice, Porszewice, Świątniki"
"Rada Gminy Pabianice";"100807";"10";"2";"3";"5";"637";"Piątkowisko"
"Rada Gminy Pabianice";"100807";"11";"1";"4";"4";"416";"Konin, Kudrowice, Majówka"
"Rada Gminy Pabianice";"100807";"12";"2";"3";"5";"483";"Huta Janowska, Janowice, Wola Żytowska, Wysieradz, Żytowice"
"Rada Miejska w Pabianicach";"100802";"1";"6";"5";"49";"15967";"Granica miasta do rzeki Dobrzynki w kierunku północnym, wzdłuż ul. Rypułtowickiej do ulicy Widzewskiej, ul. Konstantynowska do ul. Warszawskiej, ul. Warszawska do ul. Lipowej, wzdłuż ul. Grobelnej do ul. Strażackiej, ul. Zamkowa do ul. Kardynała Wyszyńskiego, ul. Broniewskiego, ul. Wyspiańskiego w kierunku południowym, ul. Skłodowskiej-Curie do ul. Konopnickiej, ul. Jana Pawła II, ul. Cmentarna, ul. Niecała, ul. Ostatnia, ul. Łaska do granicy miasta."
"Rada Miejska w Pabianicach";"100802";"2";"6";"5";"50";"15413";"Granice miasta od strony południowej wzdłuż rzeki Dobrzynki do ul. Rydzyńskiej, rzeka Dobrzynka do ul. Grobelnej, wzdłuż ul. Grobelnej, ul. Lipowa, ul. Zamkowa, do ul. Kardynała Wyszyńskiego, ul. Broniewskiego, ul. Wyspiańskiego, ul. Skłodowskiej-Curie do ul. Konopnickiej, ul. Jana Pawła II, ul. Cmentarna, ul. Niecała, ul. Ostatnia, ul. Łaska do granicy miasta."
"Rada Miejska w Pabianicach";"100802";"3";"6";"5";"48";"15415";"Rzeka Dobrzynka w kierunku południowym od ul. Zamkowej do ul. Rydzyńskiej, granica miasta wzdłuż rzeki Dobrzynki do ul. Granicznej, ul. Graniczna, ul. 20 Stycznia do ul. Waltera Janke, ul. 20 Stycznia do ul. Stefana Grota Roweckiego, ul. Nawrockiego, ul. Piotra Skargi, ul. Boczna, ul. Żytnia, ul. Narcyza Gryzla, ul. Stefana Grota Roweckiego do rzeki Dobrzynki."
"Rada Miejska w Pabianicach";"100802";"4";"5";"5";"41";"11202";"Granica miasta od północy wzdłuż ul. Widzewskiej, granica miasta, ul. Ksawerowska, ul. Zaradzyńska, granica miasta do ul. Granicznej, ul. 20 Stycznia, ul. Nawrockiego, ul. Piotra Skargi, ul. Boczna, ul. Żytnia, ul. Narcyza Gryzla, ul. Stefana Grota Roweckiego do rzeki Dobrzynki, ul. Grobelna, ul. Zamkowa, ul. Warszawska do ul. Konstantynowskiej, ul. Widzewska."
"Rada Miejska w Działoszynie";"100901";"1";"2";"3";"5";"1497";"Działoszyn, ulice:, Bankowa, Brzozowa, Bugaj, Cmentarna, Częstochowska, Dębowa, Grunwaldzka, Klonowa, Kościelna, Krótka, Leśna, Narutowicza, Niecała, Ogrodowa 1-1, 4-4, 5-5, Ożegowska, Parkowa, Piłsudskiego 1-18, 28-30, Plac Kościuszki, Plac Wolności, Podgórna, Podłęczna, Polna, Prosta, Przemysłowa, Targowa, Usługowa, Wieluńska, Wronia, Zamkowa, Żurawia"
"Rada Miejska w Działoszynie";"100901";"2";"2";"5";"7";"1559";"Działoszyn, ulice:, Dmowskiego, Jurgielewiczowej, Kopernika, Krasickiego, Krupy, Mickiewicza, Modrakowa, Nadwarciańska, Obrony Narodowej, Pokoju, Ogrodowa 9-9, 15-15, 17-17, 2-3, Paderewskiego, Piłsudskiego 31-74, Plac Geodetów, Plac Jana Pawła II, Sadowska, Sienkiewicza, Sikorskiego, Szkolna, Słoneczna, Wierzbowa, Wiśniowa, Wojska Polskiego, Wyzwolenia, Władysława Łokietka, Żeromskiego"
"Rada Miejska w Działoszynie";"100901";"3";"3";"9";"15";"2065";"Działoszyn, ulice:, Armii Krajowej 1-3, 6-6, 1000-lecia PP 11-13, 25 lecia PRL 7-10, Bolesława Chrobrego 18-18, Grota Roweckiego, Konopnickiej 1-2, 15-15, 17-17, Piłsudskiego 19-27, Starzyńskiego 16-16"
"Rada Miejska w Działoszynie";"100901";"4";"3";"5";"9";"1898";"Trębaczew, ulice:, Blok Kolejowy, Cmentarna, Dojazdowa, Emilii Plater, Energetyczna, Kolejowa, Kolejowa – Zakład Kredowy, Kredowa, Lipowa, Obwodowa, Łąkowa, Ogrodowa, Parkowa, Polna, Południowa, Przemysłowa, Północna, Reja, Sikorskiego, Spacerowa, Stefana Batorego, Stodulskiego, Strażacka, Szkolna, Słoneczna, Traktorowa, Wiśniowa, Wyzwolenia, Zacisze, Zagrodowa, Zielona, Osiedle Awaryjne, Barak Mieszkalny"
"Rada Miejska w Działoszynie";"100901";"5";"1";"6";"6";"741";"Posmykowizna, Sadowiec Wieś, Sadowiec Niwa, Sadowiec Pieńki, Sadowiec Wrzosy, Grądy, Zalesiaki, Zalesiaki Pieńki"
"Rada Miejska w Działoszynie";"100901";"6";"1";"3";"3";"685";"Raciszyn, ulice:, Częstochowska, Działoszyńska, Klonowa, Kościelna, Kwiatowa, Leśna, Lisowska, Ogrodowa, Polna, Południowa, Przemysłowa, Szkolna, Wapienna, Wschodnia, Zielona, Śródwiejska"
"Rada Miejska w Działoszynie";"100901";"7";"1";"3";"3";"670";"Szczyty ulice:, Leśna, Niżankowska, Nowowiejska, Szkolna, Wieluńska, Szczyty Błaszkowizna, Szczyty Las"
"Rada Miejska w Działoszynie";"100901";"8";"1";"2";"2";"777";"Draby, Młynki, Bugaj, Węże, Kolonia Lisowice, Patoki Małe, Kiedosy, Szczepany"
"Rada Miejska w Działoszynie";"100901";"9";"1";"5";"5";"616";"Bobrowniki, Kapituła, Sęsów, Niżankowice, Lisowice, Wójtostwo, Tasarze"
"Rada Gminy w Kiełczygłowie";"100902";"1";"2";"7";"14";"573";"Kiełczygłów, ulice : Piotrkowska, Tysiąclecia, Świerczewskiego, Wąska, Zielona, Kiełczygłów Okupniki, Kolonia Kiełczygłów"
"Rada Gminy w Kiełczygłowie";"100902";"2";"1";"2";"2";"210";"Obrów"
"Rada Gminy w Kiełczygłowie";"100902";"3";"1";"3";"3";"213";"Glina Duża, Glina Mała"
"Rada Gminy w Kiełczygłowie";"100902";"4";"1";"5";"5";"193";"Gumnisko, Podrwinów, Beresie Duże"
"Rada Gminy w Kiełczygłowie";"100902";"5";"1";"7";"7";"158";"Osina Duża, Osina Mała, Beresie Małe"
"Rada Gminy w Kiełczygłowie";"100902";"6";"1";"6";"6";"230";"Dryganek Duży, Dryganek Mały, Kule"
"Rada Gminy w Kiełczygłowie";"100902";"7";"1";"5";"5";"272";"Brutus, Otok, Studzienica"
"Rada Gminy w Kiełczygłowie";"100902";"8";"1";"7";"7";"240";"Skoczylasy, Chruścińskie, Ławiana"
"Rada Gminy w Kiełczygłowie";"100902";"9";"1";"6";"6";"224";"Kiełczygłówek, Kuszyna"
"Rada Gminy w Kiełczygłowie";"100902";"10";"1";"5";"5";"177";"Dąbrowa, Pierzyny Duże"
"Rada Gminy w Kiełczygłowie";"100902";"11";"1";"6";"6";"195";"Huta, Lipie, Pierzyny Małe"
"Rada Gminy w Kiełczygłowie";"100902";"12";"2";"7";"13";"561";"Chorzew"
"Rada Gminy w Kiełczygłowie";"100902";"13";"1";"5";"5";"319";"Tuchań, Kolonia Chorzew"
"Rada Gminy Nowa Brzeźnica";"100903";"1";"1";"4";"4";"364";"Kruplin Radomszczański, Kruplin - Barbarówka, Kruplin - Parcela, Kruplin - Pisaki, Kruplin Średni"
"Rada Gminy Nowa Brzeźnica";"100903";"2";"2";"6";"10";"589";"Nowa Brzeźnica, Nowa Brzeźnica - Łączki"
"Rada Gminy Nowa Brzeźnica";"100903";"3";"2";"4";"6";"572";"Stara Brzeźnica, Ważne Młyny, Gojsc, Płaczki"
"Rada Gminy Nowa Brzeźnica";"100903";"4";"2";"4";"8";"432";"Dworszowice Kościelne, Dworszowice Kościelne Kolonia, Glinki, Madera, Stoczki, Zimna Woda"
"Rada Gminy Nowa Brzeźnica";"100903";"5";"1";"3";"3";"270";"Konstantynów, Pieńki Dworszowskie, Łążek, Płaszczyzna, Orczuchy"
"Rada Gminy Nowa Brzeźnica";"100903";"6";"1";"3";"3";"197";"Kuźnica, Trzebca"
"Rada Gminy Nowa Brzeźnica";"100903";"7";"2";"3";"5";"513";"Prusicko, Jedle, Kaflarnia, Kolonia Gidelska, Miroszowy, Moczydła, Rybaki, Rzędowie, Zapole"
"Rada Gminy Nowa Brzeźnica";"100903";"8";"1";"3";"3";"249";"Wólka Prusicka, Wierzba"
"Rada Gminy Nowa Brzeźnica";"100903";"9";"3";"5";"11";"754";"Dubidze, Dubidze Janów, Pieńki Dubidzkie, Dubidze Kolonia"
"Rada Miejska w Pajęcznie";"100904";"1";"3";"5";"9";"2072";"Miasto Pajęczno ulice: Cmentarna, Górna, Leśna, 700-Lecia, 22 Lipca, Mała, Majorat, 1 Maja, Międzyzakładowa, Osiedlowa, Przedszkolna, Przemysłowa, Przedszkolna, Sosnowa, Spółdzielcza, Wiśniowa."
"Rada Miejska w Pajęcznie";"100904";"2";"2";"5";"7";"1114";"Miasto Pajęczno ulice: Długa, Kilińskiego, Kopernika, Kościuszki, Krótka, Krucza, Okólna, Ogrodowa, Parkowa, Plac Dworcowy, Południowa, Poprzeczna, Rowerowa, Sadowa, Strażacka, Świerczewskiego, Wieluńska, Zdrojowa."
"Rada Miejska w Pajęcznie";"100904";"3";"1";"3";"3";"913";"Miasto Pajęczno ulice: Armii Krajowej, Botaniczna, Chopina, Dąbrowskiego, Długosza, Grunwaldzka, Jagiellońska, Jana Pawła II, Józefa Piłsudskiego, Konstytucji, Leszka Czarnego, Makuszyńskiego, Moniuszki, Narutowicza, Norwida, Prusa, Reymonta, Sienkiewicza, Spokojna, Sportowa, Srebrna, 17 Stycznia, Tuwima, Zielona, Złota, Żeromskiego."
"Rada Miejska w Pajęcznie";"100904";"4";"2";"6";"8";"1591";"Miasto Pajęczno ulice: Plac M. Bielskiego, Brzozowa, Bukowa, Częstochowska, Jaśminowa, Jodłowa, Kalinowa, Klonowa, Kochanowskiego, Kwiatowa, 35 Lecia PRL, Letnia, Lipowa, Mickiewicza, Olszówka, Piaskowa, Polna, Plac PKWN, Północna, Reja, Różana, Słoneczna, Słowackiego, Spacerowa, Ściegienna, Targowa, Wiosenna, Wrzosowa, Wschodnia, Wypoczynkowa, Wysoka, Zachodnia, Zagajnikowa, Źródelna, Żywiczna."
"Rada Miejska w Pajęcznie";"100904";"5";"1";"4";"4";"589";"Sołectwa: Nowe Gajęcice, Patrzyków."
"Rada Miejska w Pajęcznie";"100904";"6";"1";"5";"5";"743";"Sołectwa: Czerkiesy, Makowiska, Podmurowaniec."
"Rada Miejska w Pajęcznie";"100904";"7";"1";"4";"4";"705";"Sołectwa: Janki, Ładzin - Murowaniec, Podładzin, Stare Gajęcice."
"Rada Miejska w Pajęcznie";"100904";"8";"1";"4";"4";"478";"Sołectwa: Niwiska Górne, Niwiska Dolne, Wydrzynów."
"Rada Miejska w Pajęcznie";"100904";"9";"1";"4";"4";"452";"Sołectwa: Łężce, Siedlec."
"Rada Miejska w Pajęcznie";"100904";"10";"1";"5";"5";"605";"Sołectwa: Dylów Rządowy, Dylów Szlachecki."
"Rada Miejska w Pajęcznie";"100904";"11";"1";"4";"4";"450";"Sołectwa: Dylów A - Tuszyn, Kurzna - Barany, Lipina, Wręczyca."
"Rada Gminy Rząśnia";"100905";"1";"3";"5";"11";"910";"Rząśnia, Żary, "
"Rada Gminy Rząśnia";"100905";"2";"3";"9";"14";"768";"Biała, "
"Rada Gminy Rząśnia";"100905";"3";"1";"5";"5";"332";"Suchowola Wieś, Suchowola Majątek, "
"Rada Gminy Rząśnia";"100905";"4";"1";"2";"2";"367";"Broszęcin, Krysiaki - Marcelin, Kodrań, Augustów, "
"Rada Gminy Rząśnia";"100905";"5";"2";"3";"5";"354";"Stróża, Zabrzezie, "
"Rada Gminy Rząśnia";"100905";"6";"1";"3";"3";"213";"Będków, "
"Rada Gminy Rząśnia";"100905";"7";"2";"3";"6";"378";"Zielęcin, "
"Rada Gminy Rząśnia";"100905";"8";"1";"2";"2";"320";"Gawłów, "
"Rada Gminy Rząśnia";"100905";"9";"1";"3";"3";"237";"Rekle, "
"Rada Gminy Siemkowice";"100906";"1";"4";"8";"22";"1001";"Siemkowice, Łukomierz"
"Rada Gminy Siemkowice";"100906";"2";"3";"4";"12";"807";"Radoszewice, Kije"
"Rada Gminy Siemkowice";"100906";"3";"1";"4";"4";"381";"Zmyślona, Pieńki Laskowskie, Mierzanów, Bugaj Radoszewicki, Katarzynopole, "
"Rada Gminy Siemkowice";"100906";"4";"2";"5";"9";"554";"Lipnik"
"Rada Gminy Siemkowice";"100906";"5";"1";"4";"4";"325";"Kolonia Lipnik, Delfina"
"Rada Gminy Siemkowice";"100906";"6";"1";"2";"2";"143";"Borki, Laski"
"Rada Gminy Siemkowice";"100906";"7";"2";"5";"8";"516";"Ożegów"
"Rada Gminy Siemkowice";"100906";"8";"1";"2";"2";"254";"Ignaców, Mokre"
"Rada Gminy Strzelce Wielkie";"100907";"1";"4";"5";"16";"1051";"Skąpa, Strzelce Wielkie"
"Rada Gminy Strzelce Wielkie";"100907";"2";"1";"3";"3";"189";"Wola Jankowska"
"Rada Gminy Strzelce Wielkie";"100907";"3";"2";"2";"4";"571";"Górki, Zamoście-Kolonia, Zamoście "
"Rada Gminy Strzelce Wielkie";"100907";"4";"1";"3";"3";"347";"Dębowiec Mały, Dębowiec Wielki"
"Rada Gminy Strzelce Wielkie";"100907";"5";"4";"4";"9";"964";"Pomiary, Wiewiec, Wola Wiewiecka"
"Rada Gminy Strzelce Wielkie";"100907";"6";"2";"4";"8";"531";"Antonina, Wistka"
"Rada Gminy Strzelce Wielkie";"100907";"7";"1";"4";"4";"253";"Marzęcice"
"Rada Gminy w Sulmierzycach";"100908";"1";"1";"3";"3";"241";"Bogumiłowice"
"Rada Gminy w Sulmierzycach";"100908";"2";"1";"1";"1";"284";"Łęczyska, Wola Wydrzyna"
"Rada Gminy w Sulmierzycach";"100908";"3";"1";"3";"3";"239";"Piekary"
"Rada Gminy w Sulmierzycach";"100908";"4";"2";"3";"5";"612";"Dworszowice Pakoszowe, Ostrołęka"
"Rada Gminy w Sulmierzycach";"100908";"5";"1";"2";"2";"267";"Eligiów"
"Rada Gminy w Sulmierzycach";"100908";"6";"1";"3";"3";"160";"Kodrań"
"Rada Gminy w Sulmierzycach";"100908";"7";"1";"2";"2";"132";"Kuźnica"
"Rada Gminy w Sulmierzycach";"100908";"8";"2";"5";"7";"456";"Sulmierzyce Wieś"
"Rada Gminy w Sulmierzycach";"100908";"9";"3";"5";"9";"827";"Sulmierzyce Kolonia"
