"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miejska w Lęborku";"220801";"4";"5";"6";"54";"6827";"Dworcowa, Grunwaldzka, Jedności Robotniczej, 10 Marca, Warszawska, Bolesława Krzywoustego, Ceynowy, Drętowo, Kartuska, Kaszubska, Kolonia, Obrońców Wybrzeża, Polskich Marynarzy, Abrahama, Grudziądzka, Jana Pawła II, Aleksandra Majkowskiego, Mieszka I, Mściwoja II, Nałkowskiej, Piecewo, Rogali, Staffa, Tczewska, Toruńska, Tuwima, Żeromskiego, Czecha, Generała Bema, Kościuszki, Marusarzówny, Teligi, Władysława IV, Konopackiej, Kusocińskiego, Henryka Łasaka, Małoszycka, Olimpijczyków, Osiedle Leśne, Roszarnicza, Słupska, Sportowa, Stamma, Zwarowska"
"Rada Miejska w Łebie";"220802";"1";"5";"7";"24";"1013";"Ulice: Abrahama, Derdowskiego, Grunwaldzka, Kopernika, Kościelna, 11-go Listopada, Olszewskiego, Piekarska, Rąbka, Sienkiewicza, Turystyczna, Wróblewskiego, Wybrzeże, Piwna, Plac Dworcowy, Powstańców Warszawy, Zielona."
"Rada Miejska w Łebie";"220802";"2";"5";"5";"18";"1134";"Ulice: Brzozowa, Chełmońskiego, Kościuszki (od nr 1 do 55), Krótka, Leśna, Matejki, Nad Ujściem, Nadmorska, Westerplatte, Okrzei, Pocztowa, Sosnowa, Sportowa, Szkolna, Topolowa, Tysiąclecia, Wojska Polskiego, 10-go Marca, Zawiszy Czarnego (nr: 14, 16, 18 i 20), 1-go Maja."
"Rada Miejska w Łebie";"220802";"3";"5";"7";"22";"1198";"Ulice: Bolesława Chrobrego, Bema, Grabskiego, Jagiellońska, Kościuszki (od nr 56 do końca), Kwiatkowskiego, Kwiatowa, Łąkowa, Sucharskiego, Mickiewicza, Mieszka I, Niedziałkowskiego, Nowęcińska, Ogrodowa, Paderewskiego, Parkowa, Piastów, Emilii Plater, Mikołaja Reja, Starzyńskiego, Teligi, Wysockiego, Zawiszy Czarnego (z wyjątkiem nr: 14, 16, 18 i 20)."
"Rada Gminy Nowa Wieś Lęborska";"220804";"1";"3";"6";"11";"2072";"Nowa Wieś Lęborska, Czarnówko, Kanin, "
"Rada Gminy Nowa Wieś Lęborska";"220804";"2";"1";"3";"3";"442";"Kębłowo Nowowiejskie, Łowcze"
"Rada Gminy Nowa Wieś Lęborska";"220804";"3";"3";"4";"8";"1739";"Mosty, Lubowidz, Jamy, Ługi, "
"Rada Gminy Nowa Wieś Lęborska";"220804";"4";"2";"4";"6";"1325";"Darżewo, Laska, Pogorzelice, Dziechlino, Leśnice, Piaskowa, Małoszyce, Rybki, "
"Rada Gminy Nowa Wieś Lęborska";"220804";"5";"1";"5";"5";"877";"Chocielewko, Redkowice, Żelazkowo, Niebędzino, "
"Rada Gminy Nowa Wieś Lęborska";"220804";"6";"1";"5";"5";"544";"Janowiczki, Janowice, Rozgorze, "
"Rada Gminy Nowa Wieś Lęborska";"220804";"7";"1";"4";"4";"428";"Krępa Kaszubska"
"Rada Gminy Nowa Wieś Lęborska";"220804";"8";"1";"2";"2";"961";"Garczegorze, Darżkowo, Janisławiec, Pogorszewo, Wilkowo Nowowiejskie, Obliwice, "
"Rada Gminy Nowa Wieś Lęborska";"220804";"9";"1";"5";"5";"966";"Łebień, Lędziechowo, "
"Rada Gminy Nowa Wieś Lęborska";"220804";"10";"1";"4";"4";"574";"Tawęcino, Bąsewice, Karlikowo Lęborskie, Rekowo Lęborskie, "
"Rada Gminy Wicko";"220805";"1";"1";"2";"2";"274";"Białogarda, Gęś"
"Rada Gminy Wicko";"220805";"2";"2";"7";"10";"746";"Wicko, Skarszewo, Poraj, Górka"
"Rada Gminy Wicko";"220805";"3";"3";"7";"13";"766";"Charbrowo, Charbrowski Bór, Cegielnia Charbrowska, Krakulice, Podroże"
"Rada Gminy Wicko";"220805";"4";"1";"6";"6";"387";"Wrzeście, Komaszewo, Wrześcienko"
"Rada Gminy Wicko";"220805";"5";"1";"4";"4";"230";"Szczenurze, Dychlino"
"Rada Gminy Wicko";"220805";"6";"1";"3";"3";"291";"Łebieniec, Steknica"
"Rada Gminy Wicko";"220805";"7";"1";"2";"2";"215";"Sarbsk, Dymnica, Ulinia"
"Rada Gminy Wicko";"220805";"8";"1";"2";"2";"439";"Nowęcin"
"Rada Gminy Wicko";"220805";"9";"1";"3";"3";"266";"Żarnowska"
"Rada Gminy Wicko";"220805";"10";"2";"2";"4";"562";"Maszewko, Bargędzino, Gąska, Kopaniewo, Nieznachowo, Roszczyce, Zdrzewno"
"Rada Gminy Wicko";"220805";"11";"1";"3";"3";"281";"Wojciechowo, Strzeszewo"
"Rada Gminy Lichnowy";"220903";"1";"4";"4";"16";"971";"Sołectwo Lisewo"
"Rada Gminy Lichnowy";"220903";"2";"2";"5";"8";"400";"Sołectwo Boręty "
"Rada Gminy Lichnowy";"220903";"3";"1";"3";"3";"184";"Sołectwo Dąbrowa"
"Rada Gminy Lichnowy";"220903";"4";"1";"4";"4";"318";"Sołectwo Lichnówki"
"Rada Gminy Lichnowy";"220903";"5";"3";"4";"12";"687";"Sołectwo Lichnowy i Pordenowo"
"Rada Gminy Lichnowy";"220903";"6";"1";"3";"3";"213";"Sołectwo Parszewo"
"Rada Gminy Lichnowy";"220903";"7";"1";"3";"3";"215";"Sołectwo Tropiszewo i Starynia"
"Rada Gminy Lichnowy";"220903";"8";"2";"4";"6";"592";"Sołectwo Szymankowo"
"Rada Gminy Malbork";"220904";"1";"1";"5";"5";"212";"Sołectwo: Cisy"
"Rada Gminy Malbork";"220904";"2";"1";"6";"6";"185";"Sołectwo: Kraśniewo"
"Rada Gminy Malbork";"220904";"3";"1";"5";"5";"194";"Sołectwo: Grobelno"
"Rada Gminy Malbork";"220904";"4";"1";"6";"6";"330";"Sołectwa: Kamionka, Kamienica, Kałdowo Wieś"
"Rada Gminy Malbork";"220904";"5";"1";"5";"5";"334";"Sołectwo: Kościeleczki"
"Rada Gminy Malbork";"220904";"6";"2";"6";"12";"366";"Sołectwo: Stogi"
"Rada Gminy Malbork";"220904";"7";"1";"6";"6";"204";"Sołectwo: Szawałd"
"Rada Gminy Malbork";"220904";"8";"1";"6";"6";"272";"Sołectwa: Lasowice Wielkie, Pielica"
"Rada Gminy Malbork";"220904";"9";"1";"5";"5";"168";"Sołectwa: Lasowice Małe, Lasowice AgroLawi"
"Rada Gminy Malbork";"220904";"10";"2";"6";"12";"395";"Sołectwo: Tragamin"
"Rada Gminy Malbork";"220904";"11";"3";"6";"17";"735";"Sołectwa: Nowa Wieś, Wielbark"
"Rada Miasta Malborka";"220901";"1";"7";"4";"43";"10273";"17-go Marca – od ul. J. Piłsudskiego do Alei Rodła ( obie strony tj. od nr 1 do nr 2 i od nr 31 do końca), Agrestowa, Akacjowa, Akademicka, Aleja Rodła, Aleja Wojska Polskiego, Gen. W. Andersa, Boczna, Brukowa, Brzozowa, Bukowa, Bydgoska, Ceglana, F. Chopina, Ciepła, Cisowa, Czereśniowa, Daleka, J. Dąbrowskiego, Dębowa, Dworcowa, Działkowa, Elbląska, Głogowa, Główna, Gen. Grota-Roweckiego, Grudziądzka, Jaśminowa, Jesionowa, Kielecka, J. Kiepury, Klonowa, Koszykowa, Kościelna, T. Kościuszki, M. Krajewskiego, Krzywa, Kwiatowa, Kwidzyńska, Leśna, Lotnicza, Lubelska, Łąkowa, Gen. S. Maczka, Malinowa, Marszałkowska, Mazurów, Młodych, Nogatowa Ogrodowa, Okopowa, Parkowa, Piaskowa, Piastowska, Pilotów, J. Piłsudskiego, Plac Narutowicza Poczty Gdańskiej, Pomorska, Porzeczkowa, Rakowiec, M. Reja, Różana, Saperów, Solna, L. Solskiego, Sportowa, Stare Miasto, Starościńska, K. Szymanowskiego, Tczewska, Topolowa, Toruńska, Wałowa, Warecka, Warszawska, Warsztatowa, Wąska, Wierzbowa, Wilcza, Wiosenna, Wiślana, W. Witosa, Wołyńska, M. Wróblewskiego, Wspólna, Zamkowa, Zieleniecka, Żelazna, Żuławska."
"Rada Miasta Malborka";"220901";"2";"7";"4";"48";"10748";"Gen. J. Bema, R. Cebertowicza, K. Chodkiewicza, B. Chrobrego, J. Czerskiego, B. Dybowskiego, J. Fałata, Gen. de Gaulle’a, Jaskółcza, M. Konopnickiej, T. Kotarbińskiego, św. Faustyny Kowalskiej, Krakowska, J. I. Kraszewskiego, Krucza, Plac Kusocińskiego, E. Kwiatkowskiego, J. Matejki, K. Michałowskiego, S. Mikołajczyka, C.K. Norwida, F. Nowowiejskiego, S. Okrzei, Orla, E. Orzeszkowej, Partyzantów, Pionierów Pomianowskiego, Poznańska, B. Prusa, W. Reymonta, Rolnicza, Sadowa, Gen. W. Sikorskiego, M. Skłodowskiej-Curie, Słoneczna, Słowicza, M. Smoluchowskiego, Mjr H. Sucharskiego., Torowa, Plac Waryńskiego, Boh. Westerplatte, J. Wybickiego, Plac S. Wyspiańskiego."
"Rada Miasta Malborka";"220901";"3";"7";"4";"43";"10374";"17-go marca - od Al. Rodła do ul. Pasteura (obie strony tj. od nr 6 do nr 32), 500-Lecia, Admiralicji, Aleja Armii Krajowej, A. Asnyka, Bałtycka, S. Batorego, J. Bażyńskiego, W. Broniewskiego, B. Czecha, Dąbrówki, H. Derdowskiego, S. Dygata, K.I. Gałczyńskiego, W.B. Głowackiego, Góralska, Grunwaldzka, S. Hadyny, Gen. J. Hallera, Jagiellońska, W. Jagiełły, Jana Pawła II, Jasna, S. Jaracza, J. Kasprowicza Plac Kazimierza Wielkiego, J. Kochanowskiego, H. Konopackiej, M. Kopernika, J. Korczaka, Kostki, Koszalińska, Krótka, B. Krzywoustego, H. Łasaka, Plac 3-go Maja, B. Malinowskiego, Mała, Plac Małachowskiego, H. Marusarzówny, Mazowiecka, A. Mickiewicza, Mieszka I, Miła, H. Modrzejewskiej, Morska, Na Skarpie, Olimpijczyków, H. Ordonówny, L. Pasteura, Piękna, W. Pola, Polna, Poprzeczna, J.H. Prądzyńskiego, W. Pstrowskiego, K. Pułaskiego, Gen. W. Raczkiewicza, M. Rodziewiczówny, Rzemieślnicza, H. Sienkiewicza, Skwer Esperanto, J. Słowackiego, Plac Słowiański,  Słupecka, Jana III-go Sobieskiego, Aleja Sprzymierzonych, Plac L. Staffa, F. Stamma, A. Struga, Szeroka, Bolesława Śmiałego, Targowa, Teligi, J. Tuwima, Urocza, S. Walasiewiczówny, J. Wejhera, Widokowa, Wileńska, Włościańska, Plac Wolności, Kardynała Stefana Wyszyńskiego, Zaciszna, Zagórna, Zakopiańska, Plac L. Zamenhofa, G. Zapolskiej, Zygmunta Starego, Żeglarska, Żeromskiego, Żwirki i Wigury"
"Rada Gminy Miłoradz";"220906";"1";"1";"3";"3";"164";"wieś Bystrze"
"Rada Gminy Miłoradz";"220906";"2";"1";"3";"3";"173";"wieś Gnojewo"
"Rada Gminy Miłoradz";"220906";"3";"1";"3";"3";"131";"wieś Stara Wisła"
"Rada Gminy Miłoradz";"220906";"4";"3";"3";"9";"502";"wieś Kończewice"
"Rada Gminy Miłoradz";"220906";"5";"1";"3";"3";"154";"wieś Mątowy Małe"
"Rada Gminy Miłoradz";"220906";"6";"1";"2";"2";"240";"wieś Mątowy Wielkie"
"Rada Gminy Miłoradz";"220906";"7";"4";"3";"12";"809";"wieś Miłoradz"
"Rada Gminy Miłoradz";"220906";"8";"2";"3";"6";"321";"wieś Pogorzała Wieś"
"Rada Gminy Miłoradz";"220906";"9";"1";"2";"2";"196";"wieś Stara Kościelnica"
"Rada Miejska w Nowym Stawie";"220907";"1";"2";"4";"6";"834";"miejscowości: Martąg, Dębina, Chlebówka, Świerki "
"Rada Miejska w Nowym Stawie";"220907";"2";"3";"4";"12";"1232";"Nowy Staw ulice: Bankowa, Generała Józefa Bema, Obrońców Westerplatte, Zwycięstwa, Plac Kardynała Stefana Wyszyńskiego, Rynek Kościuszki, Powstańców, Grunwaldzka, Kolejowa, Słowackiego, Aleja Cukrowników"
"Rada Miejska w Nowym Stawie";"220907";"3";"3";"4";"12";"1142";"Nowy Staw ulice: Jana Pawła II, Kopernika, Rynek Kazimierza Pułaskiego, Wita Stwosza, Żuławska, Gdańska"
"Rada Miejska w Nowym Stawie";"220907";"4";"2";"4";"8";"818";"miejscowości: Brzózki, Mirowo, Stawiec, Kącik, Pręgowo Żuławskie, Trępnowy, Tralewo, Laski"
"Rada Miejska w Nowym Stawie";"220907";"5";"3";"4";"12";"1069";"Nowy Staw ulice: Adama Asnyka, Wadysława Broniewskiego, Chopina, Daszyńskiego, Marii Konopnickiej, Lipowa, Matejki, Mickiewicza, Młyńska, Ogrodowa, Okrzei, Bolesława Prusa, Henryka Sienkiewicza, Wiejska, Wincentego Witosa "
"Rada Miejska w Nowym Stawie";"220907";"6";"2";"4";"8";"1051";"miejscowości: Lipinka, Lubstowo, Myszewo, Nidowo, Półmieście"
"Rada Gminy Stare Pole";"220908";"1";"1";"2";"2";"215";"Złotowo"
"Rada Gminy Stare Pole";"220908";"2";"1";"4";"4";"274";"Kikojty, Kławki, Szaleniec, Szlagnowo"
"Rada Gminy Stare Pole";"220908";"3";"1";"2";"2";"278";"Krzyżanowo"
"Rada Gminy Stare Pole";"220908";"4";"4";"3";"10";"921";"STARE POLE: Dworcowa, Grunwaldzka, Krótka, Marynarki Wojennej, Kaczynos Kolonia"
"Rada Gminy Stare Pole";"220908";"5";"3";"3";"9";"686";"STARE POLE: Akacjowa, Gen. Bema, Kasztanowa, M. Kopernika, T. Kościuszki, A. Mickiewicza, Jana Pawła II, E. Orzeszkowej, B. Prusa, M. Reja, Wł. Reymonta, H. Sienkiewicza, Słoneczna, J. Słowackiego, Sportowa, Topolowa, S. Żeromskiego"
"Rada Gminy Stare Pole";"220908";"6";"1";"2";"2";"281";"Kaczynos"
"Rada Gminy Stare Pole";"220908";"7";"1";"2";"2";"303";"Ząbrowo"
"Rada Gminy Stare Pole";"220908";"8";"2";"4";"6";"485";"Janówka, Krasnołęka, Królewo"
"Rada Gminy Stare Pole";"220908";"9";"1";"2";"2";"225";"Klecie, Kraszewo, Parwark"
"Rada Miejska w Krynicy Morskiej";"221001";"1";"5";"4";"17";"392";"Bursztynowa, Gdańska, Piaskowa, Słoneczna."
"Rada Miejska w Krynicy Morskiej";"221001";"2";"5";"4";"20";"375";"Bojerowców, Bosmańska, Chabrowa, Drogowców, Krynicka, Liliowa, Łąkowa, Marynarzy, Orzechowa, Piękna, Poprzeczna, Przechodnia, Przyjaźni, Różana, Rybacka, Szałwiowa, Szkolna, Topolowa, Turystyczna, Urocza, Wiejska, Wierzbowa, Willowa, Wiślana, Zabytkowa, Zalewowa, Zielona, Żeglarzy"
"Rada Miejska w Krynicy Morskiej";"221001";"3";"5";"4";"18";"366";"Aptekarzy, Bałtycka, Brzozowa, Cicha, Drukarzy, Górników, Korczaka, Krótka, Leśna, Lotników, Metalowców, Młodzieży, Morska, Nafciarzy, Niska, Nowa, Olchowa, Parkowa, Plastyków, Portowa, Rzeźbiarzy, Sienkiewicza, Świerczewskiego, Teleexpressu,  Tkaczy, Wasilewskiego, Wąska, Wodna, Wojska Polskiego, Wysoka, Zdrojowa, Żeromskiego, Żołnierzy."
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"1";"1";"6";"6";"1395";"ULICE: Kopernika, Obrońców Westerplatte, Plac Wolności, Sikorskiego, Wąska, Wejhera"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"2";"1";"8";"8";"1004";"ULICE: Bursztynowa, Długa, Jantarowa, Jasna, Jaśminowa, Kanałowa, Kwiatowa, Łąkowa, Morska (21-97), Nowa, Podmiejska, Portowa, Rzeczna, Sadowa, Słoneczna, Szkolna, Wesoła, Wiejska, Wrzosowa"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"3";"2";"8";"11";"1456";"ULICE: Brzask, Gdańska, Osiedle Kardynała S. Wyszyńskiego, Rynek"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"4";"1";"12";"12";"1291";"ULICE: Asnyka, Bałtycka, Broniewskiego, Cicha, Dworcowa, Iwaszkiewicza, Kościuszki, Krasińskiego, Mickiewicza, Słowackiego, Sołdka, Urocza, Zaułek, Żeromskiego"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"5";"1";"8";"8";"1209";"ULICE: Boczna, Chabrowa, Dąbrowskiego, Kochanowskiego, Kolejowa, Krótka, Mleczna, Okopowa, Osiedle Na Wspólnej, Polna, Przemysłowa, Pszenna, Robotnicza, Różana, Sienkiewicza, Starocińska, Towarowa, Traugutta, Warszawska (Nr 7 – 52), Zagonowa, Zielona"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"6";"2";"10";"16";"1707";"ULICE: Chrobrego, Drzymały, Konopnickiej, 3 Maja, Makowa, Morska (Nr 2-4a), Ogrodowa, Orzeszkowej, Osiedle Nad Tugą, Osiedle Zacisze, Przejazd, Reja, Sportowa, Tczewska, Tuwima, Wałowa, Warszawska (Nr 1-6), Willowa"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"7";"1";"6";"6";"967";"Sołectwa: Jazowa, Rakowiska, Rakowo, Wierciny"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"8";"1";"7";"7";"1087";"Sołectwa: Kmiecin, Solnica"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"9";"1";"4";"4";"785";"Sołectwa: Marynowy, Myszewko, Rychnowo Żuławskie"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"10";"1";"10";"10";"1138";"Sołectwa: Lubieszewo, Orłowo, Stawiec, Tuja"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"11";"1";"8";"8";"772";"Sołectwa: Kępiny Małe, Kępki, Stobna, Wężowiec"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"12";"1";"5";"5";"738";"Sołectwa: Marzęcino, Orliniec, Powalina"
"Rada Miejska w Nowym Dworze Gdańskim";"221002";"13";"1";"6";"6";"828";"Sołectwa: Gozdawa, Gozdawa Osada, Starocin, Żelichowo"
"Rada Gminy Ostaszewo";"221003";"1";"2";"4";"7";"312";"Nowa Kościelnica, Pułkownikówka"
"Rada Gminy Ostaszewo";"221003";"2";"2";"5";"9";"338";"Piaskowiec, Groblica"
"Rada Gminy Ostaszewo";"221003";"3";"4";"5";"17";"787";"Ostaszewo"
"Rada Gminy Ostaszewo";"221003";"4";"2";"5";"9";"367";"Jeziernik, Komarówka, Lubiszynek Pierwszy"
"Rada Gminy Ostaszewo";"221003";"5";"1";"3";"3";"184";"Gniazdowo"
"Rada Gminy Ostaszewo";"221003";"6";"2";"3";"6";"355";"Nowa Cerkiew"
"Rada Gminy Ostaszewo";"221003";"7";"2";"3";"6";"202";"Palczewo"
"Rada Gminy Stegna";"221004";"1";"3";"9";"25";"1896";"Stegna"
"Rada Gminy Stegna";"221004";"2";"1";"8";"8";"397";"Popowo, Rybina"
"Rada Gminy Stegna";"221004";"3";"1";"7";"7";"625";"Nowotna, Świerznica, Tujsk"
"Rada Gminy Stegna";"221004";"4";"1";"6";"6";"346";"Chełmek, Chełmek - Osada, Stobiec"
"Rada Gminy Stegna";"221004";"5";"1";"5";"5";"593";"Dworek, Niedźwiedzica, Niedźwiedziówka, Stare Babki, Wybicko"
"Rada Gminy Stegna";"221004";"6";"1";"6";"6";"450";"Broniewo, Bronowo, Szkarpawa, Wiśniówka"
"Rada Gminy Stegna";"221004";"7";"1";"7";"7";"829";"Jantar, Jantar - Leśniczówka"
"Rada Gminy Stegna";"221004";"8";"1";"6";"6";"330";"Chorążówka, Głobica, Stegienka, Stegienka - Osada"
"Rada Gminy Stegna";"221004";"9";"1";"6";"6";"327";"Junoszyno"
"Rada Gminy Stegna";"221004";"10";"1";"7";"7";"616";"Mikoszewo"
"Rada Gminy Stegna";"221004";"11";"2";"6";"11";"1046";"Drewnica, Izbiska, Przemysław"
"Rada Gminy Stegna";"221004";"12";"1";"4";"4";"476";"Książęce Żuławy, Żuławki"
"Rada Gminy Sztutowo";"221005";"1";"4";"4";"12";"835";"Sztutowo  -  ul. Bałtycka , ul. Błękitna, ul. Bukowa, ul. Cicha , ul. Gdańska od Nr 1-27, 29, 29 A, 31, 31 A, 33, 35, Nr 37, 39, 41, Nr 43-61, ul. Kolejowa, ul. Krótka , ul. Kwiatowa, ul. Lipowa , ul. Marii Konopnickiej, ul. Morska Nr 1, 3, 5, 7, 9a, ul. Muzealna , ul. Obozowa Nr 1, 3, 5, 7, 7A, 7B, 7C, 7D, 7E i Nr 9-27, ul. Okrężna , ul. Pocztowa , ul. Pogodna, ul. Polna, ul. Przemysłowa, ul. Słoneczna, ul. Sportowa , ul. Szkolna , ul. Turystyczna, ul. Wąska ul. Wczasowa, ul. Zalewowa Nr 1, 3, 5, 7, 7A, 7B."
"Rada Gminy Sztutowo";"221005";"2";"4";"3";"11";"787";"Sztutowo - Grochowo Drugie, ul. Bursztynowa, ul. Gdańska Nr 28, 30A, 34, 36, 40, 42, 63, 65, 67, 69, 71, 73 , ul. Grzybowa, ul. Jagodowa, ul. Jaśkowa Polana , ul.Kanałowa, ul. Kormoranów, ul. Królewiecka. ul. Mierzeja Park , ul. Leśna , ul. Morska Nr 2, 4, 6, 8, ul. Obozowa Nr 2, 2A, 4, 6, 8, ul. Parkowa , ul. Różana , ul. Sztutowska Kępa , ul. Wrzosowa, ul. Zalewowa Nr 2, 4, 6, 8, 10 i od Nr 10 A-10 H i od Nr 11-23, ul. Zaułek . "
"Rada Gminy Sztutowo";"221005";"3";"3";"4";"9";"596";"Kąty Rybackie, Kąty Rybackie-Skowronki"
"Rada Gminy Sztutowo";"221005";"4";"3";"2";"4";"533";"Kobyla Kępa , Łaszka, Grochowo Trzecie, Płonina , Graniczna "
"Rada Gminy Sztutowo";"221005";"5";"1";"2";"2";"182";"Groszkowo, Groszkowo Pierwsze"
"Rada Miasta Helu";"221101";"1";"1";"3";"3";"210";"Wiejska 24 - 37, Żeromskiego 8, 12, 14, 16, 21, 24 AB, Kaszubska, "
"Rada Miasta Helu";"221101";"2";"1";"3";"3";"241";"Wiejska 38 - 75"
"Rada Miasta Helu";"221101";"3";"1";"3";"3";"202";"Wiejska 76 – 130"
"Rada Miasta Helu";"221101";"4";"1";"3";"3";"178";"Bałtycka, Kuracyjna, Wiejska 131 - 143"
"Rada Miasta Helu";"221101";"5";"1";"3";"3";"234";"Admirała Steyera 18, 20, 32, 38, 40, Leśna 1, 2, 3, 4, 5, 9, 11 BC, 13, 14, 16, Sosnowa"
"Rada Miasta Helu";"221101";"6";"1";"3";"3";"172";"Leśna 6, 8 A"
"Rada Miasta Helu";"221101";"7";"1";"3";"3";"174";"Leśna 7, 8 B"
"Rada Miasta Helu";"221101";"8";"1";"3";"3";"180";"Leśna 10, 12"
"Rada Miasta Helu";"221101";"9";"1";"3";"3";"275";"Boczna, Dworcowa, Helska, Kapitańska 5, 7, 8, 9, 10, Komandorska, Obrońców Helu 1, Rybacka"
"Rada Miasta Helu";"221101";"10";"1";"3";"3";"201";"Obrońców Helu 2 - 13 AB"
"Rada Miasta Helu";"221101";"11";"1";"3";"3";"234";"Admirała Steyera 4 CD, Kapitańska 1, 2, 3, 4, 6, Komandora Przybyszewskiego, Obrońców Helu 13 C"
"Rada Miasta Helu";"221101";"12";"1";"3";"3";"216";"Admirała Steyera 4 AB, 6, 8, 10 D"
"Rada Miasta Helu";"221101";"13";"1";"3";"3";"227";"Admirała Steyera 10 ABC, 12, 14, Żeromskiego 2 BCD"
"Rada Miasta Helu";"221101";"14";"1";"3";"3";"190";"Żeromskiego 2 A, 4, 5, 6, Szkolna"
"Rada Miasta Helu";"221101";"15";"1";"3";"3";"269";"Lipowa, Morska, Plażowa, Portowa, Sikorskiego, Wiejska 2-23"
"Rada Miasta Jastarnia";"221102";"1";"1";"2";"2";"235";"Jastarnia: Błękitna, Nad Zatoką, M. Stelmaszczyka, Szyprów, Sportowa."
"Rada Miasta Jastarnia";"221102";"2";"1";"3";"3";"194";"Jastarnia: Kaszubska, Ogrodowa od nr 61 do nr 178, Zachodnia."
"Rada Miasta Jastarnia";"221102";"3";"1";"3";"3";"152";"Jastarnia: Nadmorska, Ogrodowa od nr 1 do nr 60, Plażowa."
"Rada Miasta Jastarnia";"221102";"4";"1";"4";"4";"151";"Jastarnia: Krzywa, D. Piepera, Ks. Stefańskiego."
"Rada Miasta Jastarnia";"221102";"5";"1";"5";"5";"179";"Jastarnia: Abrahama, Bałtycka, Krótka, Męczenników Piaśnicy, Rynkowa."
"Rada Miasta Jastarnia";"221102";"6";"1";"2";"2";"213";"Jastarnia: A. Mickiewicza od nr 61 do nr 142, Portowa, Sztormowa, Polna, Jeżynowa."
"Rada Miasta Jastarnia";"221102";"7";"1";"3";"3";"226";"Jastarnia: Południowa, Rybacka, Szkolna, Zdrojowa, Spokojna.  "
"Rada Miasta Jastarnia";"221102";"8";"1";"4";"4";"220";"Jastarnia: Braci Kłosów, Herrmanna, Jana z Kolna, T. Kościuszki, A. Mickiewicza od nr 1 do nr 60, Plac Necla"
"Rada Miasta Jastarnia";"221102";"9";"1";"4";"4";"226";"Jastarnia: F. Ceynowy, Leśna, Wydmowa, Ks. W. Kossak-Główczewskiego."
"Rada Miasta Jastarnia";"221102";"10";"1";"3";"3";"212";"Jastarnia: Ks. B. Sychty od nr 1 do nr 80, Wschodnia."
"Rada Miasta Jastarnia";"221102";"11";"1";"2";"2";"209";"Jastarnia: Ks. B. Sychty od nr 81 do nr 166."
"Rada Miasta Jastarnia";"221102";"12";"1";"3";"3";"248";"Kuźnica: Gen. J. Hallera, Helska, Ks. Szynalewskiego od nr 1 do nr 7."
"Rada Miasta Jastarnia";"221102";"13";"1";"2";"2";"255";"Kuźnica: Kotwiczna, Morska, Ks. Szynalewskiego od nr 8 do nr 33 B, Żeglarska, Maszopów, Bursztynowa, Plac Rybaków."
"Rada Miasta Jastarnia";"221102";"14";"1";"3";"3";"240";"Jurata: Ratibora od nr 1 do nr 65."
"Rada Miasta Jastarnia";"221102";"15";"1";"3";"3";"230";"Jurata: Kasztanowa, Ks. Gołębiowskiego, Mestwina, Międzymorze, Ratibora od nr 66 do nr 77, Sosnowa, Świętopełka, Wojska Polskiego."
"Rada Gminy w Kosakowie";"221105";"1";"1";"5";"5";"256";"Sołectwo Mechelinki"
"Rada Gminy w Kosakowie";"221105";"2";"3";"6";"17";"1670";"Sołectwo Mosty"
"Rada Gminy w Kosakowie";"221105";"3";"1";"5";"5";"682";"Sołectwo Pierwoszyno"
"Rada Gminy w Kosakowie";"221105";"4";"2";"6";"8";"753";"Sołectwo Rewa"
"Rada Gminy w Kosakowie";"221105";"5";"1";"6";"6";"728";"Sołectwo Kosakowo"
"Rada Gminy w Kosakowie";"221105";"6";"2";"5";"10";"1076";"Sołectwo Dębogórze i Sołectwo Dębogórze Wybudowanie"
"Rada Gminy w Kosakowie";"221105";"7";"1";"4";"4";"269";"Sołectwo Kazimierz"
"Rada Gminy w Kosakowie";"221105";"8";"2";"4";"7";"1147";"Sołectwo Pogórze"
"Rada Gminy w Kosakowie";"221105";"9";"2";"5";"8";"859";"Sołectwo Suchy Dwór"
"Rada Gminy Krokowa";"221106";"1";"1";"2";"2";"464";"Białogóra, Górczyn, Słuchowo"
"Rada Gminy Krokowa";"221106";"2";"1";"2";"2";"462";"Prusiewo, Brzyno"
"Rada Gminy Krokowa";"221106";"3";"2";"4";"5";"1104";"Wierzchucino"
"Rada Gminy Krokowa";"221106";"4";"1";"3";"3";"583";"Żarnowiec"
"Rada Gminy Krokowa";"221106";"5";"1";"3";"3";"398";"Odargowo, Dębki"
