"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Gminy Siepraw";"120906";"5";"2";"4";"6";"824";"Sołectwo Czechówka"
"Rada Gminy Siepraw";"120906";"6";"4";"2";"6";"1542";"Sołectwo Zakliczyn"
"Rada Miejska w Sułkowicach";"120907";"1";"3";"5";"11";"2185";"Miasto Sułkowice - ulice:, Ptasznica, Osiedle Zielona, Szkolna, Sucha Góra, Zarzecze, Polna, Zagumnie, 1 Maja, Na Oblasek, 21 Stycznia, Krzywa, Sportowa, Smereczyńskiego"
"Rada Miejska w Sułkowicach";"120907";"2";"4";"5";"12";"2783";"Miasto Sułkowice - ulice:, Rynek, 24 Lipca, Wolności, Ślusarska, Wyzwolenia, Kowalska, Na Węgry, Wąska, Zagroda, Na Granicy, Tysiąclecia, Partyzantów, Starowiejska, 11 Listopada"
"Rada Miejska w Sułkowicach";"120907";"3";"2";"3";"6";"1383";"Sołectwo Harbutowice"
"Rada Miejska w Sułkowicach";"120907";"4";"4";"5";"13";"2615";"Sołectwo Rudnik"
"Rada Miejska w Sułkowicach";"120907";"5";"1";"3";"3";"722";"Sołectwo Biertowice"
"Rada Miejska w Sułkowicach";"120907";"6";"1";"3";"3";"1219";"Sołectwo Krzywaczka"
"Rada Gminy w Tokarni";"120908";"1";"4";"4";"15";"1799";"Sołectwo Krzczonów, Zawadka"
"Rada Gminy w Tokarni";"120908";"2";"3";"3";"9";"1317";"Sołectwo Skomielna Czarna"
"Rada Gminy w Tokarni";"120908";"3";"4";"5";"15";"1598";"Część Sołectwa Tokarnia /bez przysiółka Więcierza/"
"Rada Gminy w Tokarni";"120908";"4";"2";"3";"5";"783";"Część sołectwa Tokarnia /przysiółek Więcierza/"
"Rada Gminy w Tokarni";"120908";"5";"1";"2";"2";"332";"Sołectwo Więciórka"
"Rada Gminy w Tokarni";"120908";"6";"1";"3";"3";"519";"Sołectwo Bogdanówka"
"Rada Gminy Wiśniowa";"120909";"1";"1";"2";"2";"332";"Sołectwo Glichów"
"Rada Gminy Wiśniowa";"120909";"2";"1";"3";"3";"355";"Sołectwo Kobielnik"
"Rada Gminy Wiśniowa";"120909";"3";"3";"3";"9";"1198";"Sołectwo Lipnik"
"Rada Gminy Wiśniowa";"120909";"4";"1";"3";"3";"382";"Sołectwo Poznachowice Dolne"
"Rada Gminy Wiśniowa";"120909";"5";"3";"3";"7";"931";"Sołectwo Węglówka"
"Rada Gminy Wiśniowa";"120909";"6";"2";"2";"4";"491";"Sołectwo Wierzbanowa"
"Rada Gminy Wiśniowa";"120909";"7";"4";"4";"11";"1648";"Sołectwo Wiśniowa"
"Rada Gminy Chełmiec";"121002";"1";"8";"5";"59";"7392";"Sołectwa - Chełmiec, Świniarsko, Mała Wieś, Biczyce Dolne, Biczyce Górne, Niskowa, Trzetrzewina"
"Rada Gminy Chełmiec";"121002";"2";"5";"4";"32";"4447";"Sołectwa - Krasne Potockie, Chomranice, Klęczany, Marcinkowice, Rdziostów, Wola Marcinkowska"
"Rada Gminy Chełmiec";"121002";"3";"8";"5";"51";"7696";"Sołectwa - Wielogłowy, Dąbrowa, Ubiad, Wola Kurowska, Kurów, Klimkówka, Wielopole, Naściszowa, Januszowa, Librantowa, Paszyn, Piątkowa, Boguszowa, Kunów"
"Rada Gminy w Gródku n./Dunajcem";"121003";"1";"3";"4";"10";"1498";"Sołectwo - Rożnów"
"Rada Gminy w Gródku n./Dunajcem";"121003";"2";"1";"3";"3";"487";"Sołectwo - Roztoka Brzeziny "
"Rada Gminy w Gródku n./Dunajcem";"121003";"3";"1";"2";"2";"418";"Sołectwo - Tropie"
"Rada Gminy w Gródku n./Dunajcem";"121003";"4";"2";"3";"5";"952";"Sołectwa - Bartkowa Posadowa, Bujne"
"Rada Gminy w Gródku n./Dunajcem";"121003";"5";"1";"2";"2";"467";"Sołectwo - Podole Górowa"
"Rada Gminy w Gródku n./Dunajcem";"121003";"6";"2";"4";"8";"1010";"Sołectwa - Przydonica, Przydonica-Glinik"
"Rada Gminy w Gródku n./Dunajcem";"121003";"7";"1";"3";"3";"498";"Sołectwo - Jelna"
"Rada Gminy w Gródku n./Dunajcem";"121003";"8";"1";"2";"2";"259";"Sołectwa - Jelna-Działy, Lipie"
"Rada Gminy w Gródku n./Dunajcem";"121003";"9";"1";"2";"2";"322";"Sołectwo - Sienna"
"Rada Gminy w Gródku n./Dunajcem";"121003";"10";"1";"2";"2";"210";"Sołectwo - Zbyszyce"
"Rada Gminy w Gródku n./Dunajcem";"121003";"11";"1";"2";"2";"574";"Sołectwo - Gródek nad Dunajcem "
"Rada Gminy Grybów";"121004";"1";"5";"3";"28";"4283";"Sołectwa - Cieniawa, Ptaszkowa, Stara Wieś"
"Rada Gminy Grybów";"121004";"2";"6";"4";"40";"5352";"Sołectwa - Biała Niżna, Chodorowa, Krużlowa Niżna, Krużlowa Wyżna, Siołkowa"
"Rada Gminy Grybów";"121004";"3";"5";"3";"28";"3803";"Sołectwa - Binczarowa, Florynka, Kąclowa, Wawrzka"
"Rada Gminy Grybów";"121004";"4";"5";"3";"30";"4005";"Sołectwa - Gródek, Polna, Stróże, Wyskitna"
"Rada Miejska w Grybowie";"121001";"1";"4";"5";"12";"1148";"Miasto - Grybów; Osiedle Biała Wyżna"
"Rada Miejska w Grybowie";"121001";"2";"1";"2";"2";"292";"Miasto - Grybów; Osiedle Sośnie (ul. Sośnie Dolne, Sośnie Górne)"
"Rada Miejska w Grybowie";"121001";"3";"4";"5";"11";"1394";"Miasto - Grybów; Osiedle Śródmieście (ul. Armii Krajowej, Gen. Bema, Grunwaldzka, Kolejowa, Krótka, Mała, 600 Lecia, Parkowa, Rzeźnicka, Wąska, Wyspiańskiego, Zielona)"
"Rada Miejska w Grybowie";"121001";"4";"4";"4";"11";"1471";"Miasto - Grybów; Osiedle Strzylawki (ul. Strzylawki), Osiedle Śródmieście (ul. Akacjowa, Anielewicza, Chłodna, Cicha, Cmentarna, Dębowa, Dolna, Górki, Jakubowskiego, Kazimierza Wielkiego, Kilińskiego, Klonowa, Kochanowskiego, Kościelna, Leszczynowa, Moniuszki, Na Skarpie, Na Stoku, Ogrodowa, Pocztowa, Przedmieście, Rynek, Słoneczna, Szkolna, Topolowa, Węgierska, Wiejska, Zacisze)"
"Rada Miejska w Grybowie";"121001";"5";"2";"4";"6";"671";"Miasto - Grybów; Osiedle Śródmieście II (ul. Czerwona Góra, Grottgera, Kościuszki, Równie, Spokojna, Turystyczna, Zdrojowa)"
"Rada Gminy Kamionka Wielka";"121005";"1";"1";"2";"2";"452";"Sołectwo - Bogusza"
"Rada Gminy Kamionka Wielka";"121005";"2";"1";"4";"4";"629";"Sołectwo - Królowa Górna"
"Rada Gminy Kamionka Wielka";"121005";"3";"1";"3";"3";"548";"Sołectwa - Królowa Polska, Mszalnica Zagóra"
"Rada Gminy Kamionka Wielka";"121005";"4";"5";"8";"21";"2327";"Sołectwo - Kamionka Wielka"
"Rada Gminy Kamionka Wielka";"121005";"5";"1";"2";"2";"286";"Sołectwo - Kamionka Mała"
"Rada Gminy Kamionka Wielka";"121005";"6";"1";"4";"4";"596";"Sołectwo - Jamnica"
"Rada Gminy Kamionka Wielka";"121005";"7";"3";"5";"9";"1340";"Sołectwo - Mystków"
"Rada Gminy Kamionka Wielka";"121005";"8";"2";"3";"4";"839";"Sołectwo - Mszalnica"
"Rada Gminy Korzenna";"121006";"1";"2";"2";"4";"1667";"Sołectwa - Bukowiec, Lipnica Wielka"
"Rada Gminy Korzenna";"121006";"2";"1";"2";"2";"401";"Sołectwo - Janczowa"
"Rada Gminy Korzenna";"121006";"3";"1";"2";"2";"766";"Sołectwo - Jasienna"
"Rada Gminy Korzenna";"121006";"4";"2";"2";"4";"1436";"Sołectwo - Korzenna"
"Rada Gminy Korzenna";"121006";"5";"1";"2";"2";"885";"Sołectwo - Koniuszowa"
"Rada Gminy Korzenna";"121006";"6";"1";"2";"2";"424";"Sołectwo - Łęka"
"Rada Gminy Korzenna";"121006";"7";"1";"2";"2";"729";"Sołectwa - Łyczana, Trzycierz"
"Rada Gminy Korzenna";"121006";"8";"1";"1";"1";"460";"Sołectwo - Miłkowa"
"Rada Gminy Korzenna";"121006";"9";"1";"2";"2";"743";"Sołectwo - Mogilno"
"Rada Gminy Korzenna";"121006";"10";"1";"2";"2";"560";"Sołectwo - Posadowa Mogilska"
"Rada Gminy Korzenna";"121006";"11";"1";"2";"2";"857";"Sołectwa - Siedlce, Słowikowa"
"Rada Gminy Korzenna";"121006";"12";"2";"3";"5";"1363";"Sołectwa - Wojnarowa, Niecew"
"Rada Miejska w Krynicy-Zdroju";"121007";"1";"1";"7";"7";"965";"Miasto - Krynica-Zdrój; ul. Kraszewskiego (numery nieparzyste od 155 do końca i numery parzyste od 144 do końca), Ludowa, Nadbrzeżna, Szczawiczne, Wiejska, Zawodzie"
"Rada Miejska w Krynicy-Zdroju";"121007";"2";"2";"7";"14";"2025";"Miasto - Krynica-Zdrój; ul. Czarny Potok, Reymonta"
"Rada Miejska w Krynicy-Zdroju";"121007";"3";"2";"6";"11";"1820";"Miasto - Krynica-Zdrój; ul. Źródlana, Graniczna, Słoneczna, Halna, Krótka, Reja"
"Rada Miejska w Krynicy-Zdroju";"121007";"4";"1";"7";"7";"984";"Miasto - Krynica-Zdrój; ul. Kraszewskiego (numery nieparzyste od 1 do 153 i numery parzyste od 2 do 142), Cmentarna, Księdza Władysława Gurgacza, Rzeźniana"
"Rada Miejska w Krynicy-Zdroju";"121007";"5";"1";"7";"7";"830";"Miasto - Krynica-Zdrój; ul. Bulwary Dietla, Doktora Ebersa, Kościuszki, Aleja Nikifora Krynickiego, Aleja Nowotarskiego, Piękna, Polna, Szkolna, Zamkowa, Zdrojowa"
"Rada Miejska w Krynicy-Zdroju";"121007";"6";"2";"7";"14";"1909";"Miasto - Krynica-Zdrój; ul. Generała Andersa, Cicha, Dąbrowskiego, Jastrzębia, Kiepury, Kościelna, Leśna, Park im. Romana Nitribitta, Park Sportowy im. dr Juliana Zawadowskiego, Podgórna, Marszałka Piłsudskiego, Księdza Jerzego Popiełuszki, Pułaskiego, Profesora Świdzińskiego, Wysoka, Wspólna, Zieleniewskiego, Zielona"
"Rada Miejska w Krynicy-Zdroju";"121007";"7";"1";"7";"7";"1060";"Miasto - Krynica-Zdrój; ul. Jaworowa, Sądecka, Słotwińska, Stara Droga, Tysiąclecia, Aleja Tysiąclecia"
"Rada Miejska w Krynicy-Zdroju";"121007";"8";"2";"8";"13";"1828";"Sołectwa - Tylicz, Muszynka"
"Rada Miejska w Krynicy-Zdroju";"121007";"9";"1";"5";"5";"1019";"Sołectwa - Mochnaczka Niżna, Mochnaczka Wyżna"
"Rada Miejska w Krynicy-Zdroju";"121007";"10";"1";"4";"4";"451";"Sołectwa - Czyrna, Piorunka"
"Rada Miejska w Krynicy-Zdroju";"121007";"11";"1";"5";"5";"939";"Sołectwa - Berest, Polany"
"Rada Gminy Łabowa";"121008";"1";"2";"6";"10";"529";"Sołectwo - Barnowiec, Czaczów"
"Rada Gminy Łabowa";"121008";"2";"2";"6";"10";"599";"Sołectwo - Maciejowa, Składziste"
"Rada Gminy Łabowa";"121008";"3";"5";"7";"28";"1248";"Sołectwa - Łabowa, Łabowiec, Uhryń"
"Rada Gminy Łabowa";"121008";"4";"1";"5";"5";"341";"Sołectwo - Kotów, Kamianna"
"Rada Gminy Łabowa";"121008";"5";"3";"4";"10";"828";"Sołectwa - Nowa Wieś, Łosie"
"Rada Gminy Łabowa";"121008";"6";"1";"4";"4";"273";"Sołectwo - Roztoka Wielka"
"Rada Gminy Łabowa";"121008";"7";"1";"4";"4";"173";"Sołectwo - Krzyżówka"
"Rada Gminy w Łącku";"121009";"1";"2";"4";"6";"1717";"Sołectwa - Brzyna, Jazowsko"
"Rada Gminy w Łącku";"121009";"2";"1";"3";"3";"858";"Sołectwa - Czarny Potok, Szczereż"
"Rada Gminy w Łącku";"121009";"3";"1";"3";"3";"887";"Sołectwa - Czerniec, Zarzecze"
"Rada Gminy w Łącku";"121009";"4";"1";"3";"3";"739";"Sołectwo - Kadcza"
"Rada Gminy w Łącku";"121009";"5";"1";"3";"3";"573";"Sołectwo - Kicznia"
"Rada Gminy w Łącku";"121009";"6";"3";"4";"9";"2277";"Sołectwo - Łącko"
"Rada Gminy w Łącku";"121009";"7";"1";"4";"4";"762";"Sołectwo - Maszkowice"
"Rada Gminy w Łącku";"121009";"8";"2";"3";"6";"1466";"Sołectwa - Obidza, Łazy Brzyńskie"
"Rada Gminy w Łącku";"121009";"9";"1";"1";"1";"779";"Sołectwa - Wola Kosnowa, Wola Piskulina"
"Rada Gminy w Łącku";"121009";"10";"1";"3";"3";"892";"Sołectwo - Zabrzeż"
"Rada Gminy w Łącku";"121009";"11";"1";"2";"2";"675";"Sołectwo - Zagorzyn"
"Rada Gminy w Łososinie Dolnej";"121010";"1";"2";"2";"3";"932";"Sołectwo - Bilsko"
"Rada Gminy w Łososinie Dolnej";"121010";"2";"2";"1";"2";"1056";"Sołectwo - Łososina Dolna"
"Rada Gminy w Łososinie Dolnej";"121010";"3";"1";"1";"1";"448";"Sołectwa - Tabaszowa, Znamirowice"
"Rada Gminy w Łososinie Dolnej";"121010";"4";"1";"1";"1";"394";"Sołectwo - Rąbkowa"
"Rada Gminy w Łososinie Dolnej";"121010";"5";"1";"1";"1";"551";"Sołectwa - Białawoda, Zawadka"
"Rada Gminy w Łososinie Dolnej";"121010";"6";"1";"1";"1";"659";"Sołectwo - Świdnik"
"Rada Gminy w Łososinie Dolnej";"121010";"7";"1";"1";"1";"353";"Sołectwa - Skrzętla, Rojówka, Łyczanka"
"Rada Gminy w Łososinie Dolnej";"121010";"8";"2";"2";"3";"1179";"Sołectwo - Tęgoborze"
"Rada Gminy w Łososinie Dolnej";"121010";"9";"1";"2";"2";"677";"Sołectwa - Stańkowa, Wronowice, Żbikowice"
"Rada Gminy w Łososinie Dolnej";"121010";"10";"1";"2";"2";"642";"Sołectwa - Michalczowa, Łęki"
"Rada Gminy w Łososinie Dolnej";"121010";"11";"1";"1";"1";"340";"Sołectwo - Witowice Górne"
"Rada Gminy w Łososinie Dolnej";"121010";"12";"1";"1";"1";"444";"Sołectwo - Witowice Dolne"
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"1";"1";"2";"2";"757";"Miasto - Muszyna; ul. Kościuszki, Leśna, Podgórna, Pułaskiego "
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"2";"3";"6";"9";"2055";"Miasto - Muszyna; ul. Basztowa, Lipowa, Mściwujewskiego, Nowa, Ogrodowa, Piłsudskiego, Zazamcze, Al. Zdrojowa, Zefirka, Zielona"
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"3";"2";"4";"5";"1327";"Miasto - Muszyna; ul. Grunwaldzka, Jasna, Kity, Kościelna, Krótka, Polna, Rolanda, Rynek, Słoneczna, 21-Stycznia"
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"4";"1";"1";"1";"361";"Sołectwo - Andrzejówka"
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"5";"1";"2";"2";"511";"Sołectwo - Milik"
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"6";"1";"4";"4";"782";"Sołectwo - Żegiestów (w tym przysiółek: Łopata Polska)"
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"7";"3";"2";"4";"1510";"Sołectwa - Dubne, Leluchów, Powroźnik, Wojkowa"
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"8";"1";"2";"2";"354";"Sołectwo - Jastrzębik"
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"9";"1";"2";"2";"677";"Sołectwo - Szczawnik"
"Rada Miasta i Gminy Uzdrowiskowej Muszyna";"121011";"10";"1";"3";"3";"728";"Sołectwo - Złockie"
"Rada Gminy Nawojowa";"121012";"1";"2";"3";"5";"456";"Sołectwo - Bącza Kunina"
"Rada Gminy Nawojowa";"121012";"2";"2";"1";"2";"908";"Sołectwo - Frycowa"
"Rada Gminy Nawojowa";"121012";"3";"1";"1";"1";"408";"Sołectwa - Homrzyska, Złotne"
"Rada Gminy Nawojowa";"121012";"4";"3";"3";"6";"1371";"Sołectwo - Nawojowa (część sołectwa położona po prawej stronie drogi krajowej Nowy Sącz - Krynica poczynając od granicy z miastem Nowy Sącz do centrum Nawojowej oraz po prawej stronie drogi powiatowej Nawojowa - Bącza Kunina od centrum Nawojowej do potoku ""Ziajowskiego""(po SAOL))"
"Rada Gminy Nawojowa";"121012";"5";"3";"3";"5";"1200";"Sołectwo - Nawojowa (część sołectwa położona po lewej stronie drogi krajowej Nowy Sącz - Krynica poczynając od granicy z miastem Nowy Sącz do centrum Nawojowej oraz po lewej stronie drogi powiatowej Nawojowa - Bącza Kunina od centrum Nawojowej do granicy z sołectwem Bącza Kunina i po prawej stronie od potoku ""Ziajowskiego"" do granicy z sołectwem Bącza Kunina)"
"Rada Gminy Nawojowa";"121012";"6";"1";"2";"2";"362";"Sołectwo - Popardowa"
"Rada Gminy Nawojowa";"121012";"7";"1";"1";"1";"378";"Sołectwo - Żeleźnikowa Mała"
"Rada Gminy Nawojowa";"121012";"8";"2";"3";"5";"786";"Sołectwo - Żeleźnikowa Wielka"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"1";"2";"4";"7";"1005";"Miasto - Piwniczna-Zdrój; Osiedle Miasto (ul. Bolesława Chrobrego, Daszyńskiego, Halna, Kazimierza Wielkiego, Kolejowa, Kościuszki, Krakowska {od Rynku do cmentarza}, Krynicka, 3-go Maja, Marciszewskiego, Ogrodowa, Partyzantów, Rynek, Rzeszutka, Sobieskiego, Targowa, Źródlana, przysiółki: Bziniaki, Hale, Jeziory, Łazarkówka, Pola)"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"2";"1";"4";"4";"687";"Miasto - Piwniczna-Zdrój; Osiedle Zdrojowe (ul. Leśna, Zdrojowa, przysiółki: Skorupy, Walczaki), Osiedle Zawodzie (przysiółki: Banie, Łomnickie, Śmigowskie, Zabanie)"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"3";"1";"4";"4";"449";"Miasto - Piwniczna-Zdrój; Osiedle Borownice (ul. Krakowska {od cmentarza w dół}, przysiółki: Borownice, Witkowskie)"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"4";"2";"4";"6";"900";"Miasto - Piwniczna-Zdrój; Osiedle Hanuszów (ul. Gąsiorowskiego, Węgierska, przysiółki: Kosmydle, Podolik, Więckówka, Zapotok), Osiedle Majerz (ul. Nadbrzeżna, przysiółki: Karpały, Zagrody)"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"5";"1";"2";"2";"716";"Miasto - Piwniczna-Zdrój; Osiedle Czercz (ul. Szczawnicka, Słoneczna, Wilcze Doły, przysiółki: Kijanki, Latawcowa, Łazy, Piwowary)"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"6";"2";"2";"4";"958";"Miasto - Piwniczna-Zdrój; Osiedle Kosarzyska (przysiółki; Błankowa, Cerchla, Cichoniówka, Kosarzyska, Lyskowa, Magóry, Niewinna, Obidza, Podbukowiec, Polana, Rewałówka, Sucha Dolina, Świniarki, Tromowa, Trześniowy Groń, Werbówki, Zaczerczyk, Zamakowisko, Zwór)"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"7";"1";"2";"2";"788";"Sołectwa - Młodów, Głębokie"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"8";"1";"2";"2";"481";"Sołectwo - Kokuszka"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"9";"3";"3";"7";"1402";"Sołectwo - Łomnica-Zdrój"
"Rada Miasta i Gminy Piwniczna-Zdrój";"121013";"10";"1";"2";"2";"861";"Sołectwa - Zubrzyk, Wierchomla Wielka (wsie: Wierchomla Wielka, Wierchomla Mała)"
"Rada Gminy Podegrodzie";"121014";"1";"3";"5";"15";"2048";"Sołectwa - Brzezna, Chochorowice"
"Rada Gminy Podegrodzie";"121014";"2";"1";"4";"4";"634";"Sołectwo - Długołęka-Świerkla"
"Rada Gminy Podegrodzie";"121014";"3";"2";"5";"8";"1086";"Sołectwo - Gostwica"
"Rada Gminy Podegrodzie";"121014";"4";"1";"5";"5";"457";"Sołectwa - Juraszowa, Rogi"
"Rada Gminy Podegrodzie";"121014";"5";"1";"5";"5";"562";"Sołectwo - Naszacowice"
"Rada Gminy Podegrodzie";"121014";"6";"1";"3";"3";"413";"Sołectwo - Mokra Wieś"
"Rada Gminy Podegrodzie";"121014";"7";"1";"4";"4";"820";"Sołectwo - Olszana"
"Rada Gminy Podegrodzie";"121014";"8";"1";"3";"3";"440";"Sołectwo - Olszanka"
"Rada Gminy Podegrodzie";"121014";"9";"2";"5";"10";"1449";"Sołectwo - Podegrodzie"
"Rada Gminy Podegrodzie";"121014";"10";"1";"2";"2";"427";"Sołectwo - Podrzecze"
"Rada Gminy Podegrodzie";"121014";"11";"1";"6";"6";"623";"Sołectwo - Stadła"
"Rada Gminy Rytro";"121015";"1";"4";"2";"8";"688";"Sołectwo - Sucha Struga"
"Rada Gminy Rytro";"121015";"2";"1";"2";"2";"292";"Sołectwo - Roztoka Ryterska"
"Rada Gminy Rytro";"121015";"3";"1";"2";"2";"208";"Sołectwo - Obłazy Ryterskie"
"Rada Gminy Rytro";"121015";"4";"1";"2";"2";"153";"Sołectwo - Życzanów"
"Rada Gminy Rytro";"121015";"5";"3";"2";"6";"670";"Sołectwo - Rytro (przysiółki: Połom Wyżna, Połom Niżna, Osiedle za Szkołą, Wilkówka)"
"Rada Gminy Rytro";"121015";"6";"5";"2";"10";"912";"Sołectwo - Rytro (przysiółki: Centrum, Mikuty, Droga Krajowa, Dominików, Cygański Potok, Mikołaska)"
"Rada Miejska w Starym Sączu";"121016";"1";"6";"2";"24";"5271";"Miasto - Stary Sącz; Osiedle ""Śródmieście"" (ul. Bandurskiego, Daszyńskiego, Jana Pawła II, Jagiellońska, Kazimierza Wielkiego, Królowej Jadwigi, Mikołaja Kopernika, 3 Maja, Nadbrzeżna, Papieska, Piaski, Pod Ogrodami, Plac Świętej Kingi, Rynek, Staszica, Trakt Świętej Kingi, Ks. Antoniego Odziomka), Osiedle ""Zachód"" (ul. Parkowa, Żwirki i Wigury), Osiedle ""Północ"" (ul. Wiktora Bazielicha, Braterstwa Ludów, Jana Czecha, Romana Cesarczyka, Dunajcowa, Krakowska, Paszkiewicza, Powstańców Chochołowskich, Radosna, Ady Sari), Osiedle ""Tysiąclecia"" (ul. Stefana Batorego, Dąbrowskiego, Kilińskiego, 11 Listopada, Morawskiego, Polna, Szewska, Osiedle Tysiąclecia), Osiedle ""Południe"" (ul. Bolesława Chrobrego, Czarnieckiego, Magazynowa, Mickiewicza, Nowa, Ogrodowa, Partyzantów, Rocha, Sobieskiego, 22 Stycznia, Topolowa, Węgierska, Henryka Barycza), Osiedle ""Lipie"" (ul. Akacjowa, Brzozowa, Kwiatowa, Leśna, Lipska, Miodowa, Olszynka, Wincentego Witosa, Wrzosowa, Czesława Lenczowskiego), Osiedle ""Cyganowice"""
"Rada Miejska w Starym Sączu";"121016";"2";"5";"2";"20";"4012";"Miasto - Stary Sącz; Osiedle ""Słoneczne"" (bloki 1, 2, 3, 4, 5, 6, 7, 8), Osiedle ""Zachód"" (ul. Piłsudskiego, Podegrodzka, Stroma, Ks. Prof. J. Tischnera, Źródlana), Sołectwa - Gołkowice Dolne, Gołkowice Górne, Mostki"
"Rada Miejska w Starym Sączu";"121016";"3";"5";"2";"17";"4002";"Sołectwa - Gaboń, Przysietnica, Moszczenica Niżna, Moszczenica Wyżna, Skrudzina, Gaboń-Praczka"
"Rada Miejska w Starym Sączu";"121016";"4";"5";"2";"19";"4253";"Sołectwa - Łazy Biegonickie, Myślec, Popowice, Barcice Dolne, Barcice Górne, Wola Krogulecka"
"Rada Gminy w Czarnym Dunajcu";"121103";"1";"7";"5";"40";"5537";"Sołectwa - Czarny Dunajec, Chochołów, Koniówka, Podczerwone, Wróblówka"
"Rada Gminy w Czarnym Dunajcu";"121103";"2";"6";"5";"33";"4784";"Sołectwa - Dział, Odrowąż, Pieniążkowice, Piekielnik, Podszkle, Załuczne"
"Rada Gminy w Czarnym Dunajcu";"121103";"3";"8";"5";"41";"6531";"Sołectwa - Ciche, Czerwienne, Ratułów, Stare Bystre"
"Rada Gminy Czorsztyn";"121104";"1";"5";"2";"10";"1812";"Sołectwa - Maniowy, Huba"
"Rada Gminy Czorsztyn";"121104";"2";"1";"2";"2";"434";"Sołectwo - Mizerna"
"Rada Gminy Czorsztyn";"121104";"3";"4";"2";"8";"1693";"Sołectwa - Kluszkowce, Czorsztyn"
"Rada Gminy Czorsztyn";"121104";"4";"2";"2";"4";"792";"Sołectwo - Sromowce Niżne"
"Rada Gminy Czorsztyn";"121104";"5";"3";"2";"6";"909";"Sołectwo - Sromowce Wyżne"
"Rada Gminy Jabłonka";"121105";"1";"1";"2";"2";"834";"Sołectwo - Chyżne"
"Rada Gminy Jabłonka";"121105";"2";"3";"2";"6";"3032";"Sołectwo - Jabłonka"
"Rada Gminy Jabłonka";"121105";"3";"1";"2";"2";"657";"Sołectwo - Jabłonka Bory"
"Rada Gminy Jabłonka";"121105";"4";"3";"2";"6";"2493";"Sołectwo - Lipnica Mała"
"Rada Gminy Jabłonka";"121105";"5";"1";"2";"2";"758";"Sołectwo - Orawka"
"Rada Gminy Jabłonka";"121105";"6";"2";"2";"4";"1874";"Sołectwo - Podwilk"
"Rada Gminy Jabłonka";"121105";"7";"1";"2";"2";"1317";"Sołectwo - Zubrzyca Dolna"
"Rada Gminy Jabłonka";"121105";"8";"3";"2";"6";"2199";"Sołectwo - Zubrzyca Górna "
"Rada Gminy Krościenko n.D";"121106";"1";"3";"5";"11";"956";"Sołectwo - Krościenko-Zawodzie"
"Rada Gminy Krościenko n.D";"121106";"2";"4";"4";"13";"1432";"Sołectwo - Krościenko-Centrum"
"Rada Gminy Krościenko n.D";"121106";"3";"1";"2";"2";"376";"Sołectwa - Kąty-Niwki, Dziadowe Kąty"
"Rada Gminy Krościenko n.D";"121106";"4";"1";"2";"2";"359";"Sołectwo - Tylka-Biały Potok"
"Rada Gminy Krościenko n.D";"121106";"5";"3";"3";"9";"1085";"Sołectwo - Grywałd"
"Rada Gminy Krościenko n.D";"121106";"6";"1";"3";"3";"210";"Sołectwo - Hałuszowa"
"Rada Gminy Krościenko n.D";"121106";"7";"2";"3";"6";"814";"Sołectwo - Krośnica"
"Rada Gminy Lipnica Wielka ";"121107";"1";"1";"2";"2";"477";"Sołectwo - Kiczory (od Nr 1 do Nr 143)"
"Rada Gminy Lipnica Wielka ";"121107";"2";"4";"3";"12";"1017";"Sołectwo - Lipnica Wielka-Murowanica (od Nr 1 do Nr 333)"
"Rada Gminy Lipnica Wielka ";"121107";"3";"4";"3";"12";"1302";"Sołectwo - Lipnica Wielka-Centrum (od Nr 334 do Nr 729)"
"Rada Gminy Lipnica Wielka ";"121107";"4";"3";"3";"9";"810";"Sołectwo - Lipnica Wielka-Skoczyki (od Nr 730 do Nr 956)"
"Rada Gminy Lipnica Wielka ";"121107";"5";"3";"3";"8";"693";"Sołectwo - Lipnica Wielka-Przywarówka (od Nr 957 do Nr 1172)"
"Rada Gminy Łapsze Niżne";"121108";"1";"3";"2";"6";"1351";"Sołectwo - Frydman"
"Rada Gminy Łapsze Niżne";"121108";"2";"1";"2";"2";"249";"Sołectwo - Falsztyn"
