"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miasta Kostrzyn nad Odrą";"080101";"1";"5";"7";"30";"4664";"Adama Mickiewicza, Aleja Kasztanowa, Bolesława Chrobrego, Bukowa, Dębowa, Generała Józefa Bema, Generała Tadeusza Kutrzeby, Gorzowska, Henryka Sienkiewicza,  Jaworowa, Jodłowa, Kardynała Stefana Wyszyńskiego, Klonowa, Królowej Jadwigi, Krótka, Księdza Franciszka Skałby, Łódzka, Majora Henryka Sucharskiego, Marii Konopnickiej, Marzeń, Miła, Na Skarpie, Nadbrzeżna, Osiedle  3 Maja, Osiedle Kolejowe, Osiedle Warniki, Osiedle nad Wartą, Plac Grunwaldzki, Pogodna, Południowa, Przyjazdna, Radości, Rzeczna, Saperska, Szczęśliwa, Świerkowa, Tadeusza Kościuszki, Targowa, Wojska Polskiego, Wodna, Wschodnia, Zaułek Klonowy, Zaułek Wodny."
"Rada Miasta Kostrzyn nad Odrą";"080101";"2";"5";"7";"33";"4241";"Aleja Milenijna, Bastionowa, Berlińska, Chyżańska, Dworcowa, Działkowa, Gimnazjalna, Gorzyńska, Graniczna, Handlowa, Jana Pawła II nr 1, 1a, 2, 2a, 2b, 3, 4, 5a, 5b, 6, 8, 10, 12, 14, 16, 18, 20, 22, Jana z Kostrzyna, Królewska, Książęca, Mikołaja Kopernika, Mostowa, Niepodległości nr 3, 4, 4a, 5, 11, 13, 13a, 15, Ogrodowa, Osiedle B, Osiedle C, Osiedle Leśne, Osiedle Mieszka I, Osiedle Słowiańskie, Osiedlowa, Parkowa, Plac Ratuszowy, Plac Wojska Polskiego, Plac Wolności, Plac Zamkowy, Piastowska, Północna, Prosta, Przyforteczna, Spichrzowa, Sportowa, Stefana Czarnieckiego, Strzelecka, Sybiraków, Świętego Klemensa, Wędkarska, Władysława Sikorskiego, Zakole, Zaułek Kościelny, Żeglarska."
"Rada Miasta Kostrzyn nad Odrą";"080101";"3";"5";"7";"31";"5089";"Akacjowa, Aleksandra Zawadzkiego, Asfaltowa, Belgijska, Boczna, Brzoskwiniowa, Brzozowa, Chemików, Cmentarna, Czereśniowa, Drzewna, Drzewicka, Energetyków, Eugeniusza Olczaka, Familijna, Fabryczna, Fryderyka Chopina, Gabriela Narutowicza, Główna, Jagiellońska, Grzybowa, Jana Pawła II nr 9, 11, 13, 15, 17, 19, 21, 23 - 103, Jaśminowa, Kostrzyńska, Kościelna, Kwiatowa, Leśna, Lipowa, Ludwika Banaszaka, Łączna, Malinowa, Mikołaja Reja, Morelowa, Namyślińska, Niepodległości nr 6a, 6b, 6c, 6d, 8, 10, 12, 14, 21, 21a, 23, Nowa, Odrzańska, Orła Białego, Orzechowa, Owocowa, Papierników, Portowa, Promienna, Piaskowa, Polna , Przemysłowa, Różana, Rzemieślnicza, Sadowa, Słoneczna, Solidarności, Sosnowa, Spokojna,  Stanisława Moniuszki, Szkolna, Szumiłowska, Szwedzka, Środkowa, Tartaczna, Topolowa, Turkusowa, Tulipanowa, Tysiąclecia, Wąska, Wesoła, Wiśniowa, Włoska, Zacisze, Zielona, Złota."
"Rada Gminy Lubiszyn";"080105";"1";"2";"3";"5";"655";"Kozin, Smoliny-Podlesie, Staw"
"Rada Gminy Lubiszyn";"080105";"2";"1";"4";"4";"524";"Ściechów"
"Rada Gminy Lubiszyn";"080105";"3";"3";"4";"10";"1164";"Brzeźno, Lubiszyn, Tarnów"
"Rada Gminy Lubiszyn";"080105";"4";"1";"4";"4";"466";"Wysoka"
"Rada Gminy Lubiszyn";"080105";"5";"2";"4";"8";"604";"Lubno"
"Rada Gminy Lubiszyn";"080105";"6";"3";"3";"9";"928";"Baczyna"
"Rada Gminy Lubiszyn";"080105";"7";"1";"4";"4";"276";"Gajewo - Dzikowo, Mystki"
"Rada Gminy Lubiszyn";"080105";"8";"1";"3";"3";"309";"Chłopiny, Ściechówek"
"Rada Gminy Lubiszyn";"080105";"9";"1";"3";"3";"443";"Marwice"
"Rada Gminy Santok";"080106";"1";"4";"3";"9";"1504";"Wawrów, Czechów"
"Rada Gminy Santok";"080106";"2";"2";"6";"9";"932";"Janczewo, Górki"
"Rada Gminy Santok";"080106";"3";"1";"2";"2";"657";"Gralewo"
"Rada Gminy Santok";"080106";"4";"2";"2";"3";"832";"Santok, Płomykowo"
"Rada Gminy Santok";"080106";"5";"2";"3";"6";"691";"Stare Polichno, Nowe Polichno"
"Rada Gminy Santok";"080106";"6";"3";"3";"7";"1148";"Lipki Wielkie, Lipki Małe, Baranowice, Mąkoszyce"
"Rada Gminy Santok";"080106";"7";"1";"3";"3";"372";"Ludzisławice, Jastrzębnik"
"Rada Miejska w Witnicy";"080107";"1";"4";"7";"19";"2852";"Witnica:, Akacjowa, Bajkowa, Bociania, Cegielniana, Dębowa, Droga Polna, Fabryczna, Gajowa, Gołębia, Jagodowa, Jaskółcza, Jastrzębia, Kasztanowa, Komisji Edukacji Narodowej, Końcowa, Kosynierów Mirosławskich, Kościuszki, Krucza, Kukułcza, Leśna, Lisia, Łabędzia, Łowiecka, Myśliwska, Orla, Orła Bielika, Osadników, Osiedle Zachodnie, Piaskowa, Potok, Ptasia, Repatriantów, Rolna, Rutkowskiego, Sikorskiego, Słowicza, Sokola, Sosnowa, Sowia, Starzyńskiego, Strusia, Szkolna, Świerkowa, Traugutta, Wesoła, Wilcza, Wiosny Ludów, Wysockiego, Zacisze, Zaułek Kowalski, Żaków, Żurawia"
"Rada Miejska w Witnicy";"080107";"2";"4";"5";"17";"2613";"Witnica:, Azaliowa, Cmentarna, Energetyków, Fiołkowa, Gen. Świerczewskiego, Gorzowska, Granitowa, Kolejowa, Konopnickiej, Krajowej Rady Narodowej, Krasickiego, Krótka, Łąkowa, Maszynowa, Moniuszki, Ogrodowa, Osiedle Południowe, Papiernicza, Parkowa, 1-go Maja, Plac Wolności, Poprzeczna, Przemysłowa, Różana, Rybacka, Słoneczna, Spedycyjna, Spokojna, Sportowa, Stalowa, Strzelecka, Ścieżka Rybacka, Św. Jerzego, Towarowa, Transportowa, Usługowa, Wielka, Wierzbowa, Wiśniowa, Wojska Polskiego, Zaułek Kościelny, Zaułek Polny, Zaułek Wodny, Żwirowa"
"Rada Miejska w Witnicy";"080107";"3";"2";"2";"4";"1332";"Sołectwa: , Boguszyniec, Klopotowo, Nowiny Wielkie, Oksza, Świerkocin"
"Rada Miejska w Witnicy";"080107";"4";"1";"3";"3";"805";"Sołectwa: , Białcz, Białczyk, Pyrzany"
"Rada Miejska w Witnicy";"080107";"5";"1";"3";"3";"643";"Sołectwa:, Mosina, Nowe Dzieduszyce, Sosny, Stare Dzieduszyce, Tarnówek"
"Rada Miejska w Witnicy";"080107";"6";"1";"3";"3";"612";"Sołectwa:, Dąbroszyn, Krześniczka"
"Rada Miejska w Witnicy";"080107";"7";"1";"3";"3";"582";"Sołectwo: Kamień Wielki"
"Rada Miejska w Witnicy";"080107";"8";"1";"5";"5";"742";"Sołectwa:, Kamień Mały, Mościce, Mościczki"
"Rada Gminy Bobrowice";"080202";"1";"4";"7";"24";"719";"BOBROWICE, MŁYNIEC "
"Rada Gminy Bobrowice";"080202";"2";"1";"5";"5";"156";"BARŁOGI, DACHÓW"
"Rada Gminy Bobrowice";"080202";"3";"1";"4";"4";"196";"CHOJNOWO, KUKADŁO, TARNAWA KROŚNIEŃSKA, ŻARKÓW"
"Rada Gminy Bobrowice";"080202";"4";"2";"5";"10";"267";"BRONKÓW, CZEKLIN, KOŁATKA, BRONKÓWEK "
"Rada Gminy Bobrowice";"080202";"5";"4";"6";"21";"713";"BRZEZINKA, CHROMÓW, DYCHÓW, PRĄDOCINEK"
"Rada Gminy Bobrowice";"080202";"6";"1";"5";"5";"159";"DĘBY, STRUŻKA"
"Rada Gminy Bobrowice";"080202";"7";"1";"5";"5";"228";"JANISZOWICE, PRZYCHÓW"
"Rada Gminy Bobrowice";"080202";"8";"1";"4";"4";"174";"WEŁMICE"
"Rada Gminy Bytnica";"080203";"1";"5";"3";"15";"710";"BYTNICA od nr 1 do nr 139, BYTNICA od nr 146 do nr 157, osada PGR Garbowo"
"Rada Gminy Bytnica";"080203";"2";"1";"3";"3";"159";"BYTNICA od nr 140 do nr 145, BYTNICA od nr 158A do nr 159, leśniczówka SMOLARY BYTNICKIE, osada leśna GŁĘBOKIE"
"Rada Gminy Bytnica";"080203";"3";"2";"4";"6";"301";"DRZEWICA, GRYŻYNA, STRUGA"
"Rada Gminy Bytnica";"080203";"4";"1";"2";"2";"129";"GRABIN , przysiółek SZKLARKA"
"Rada Gminy Bytnica";"080203";"5";"4";"3";"12";"510";"BUDACHÓW , gajówka ŁASICZYN, kolonia PRZEWODOWO"
"Rada Gminy Bytnica";"080203";"6";"2";"4";"8";"294";"DOBROSUŁÓW , osada leśna KĘPINY, osada leśna PLISZKA"
"Rada Gminy Dąbie";"080204";"1";"1";"2";"2";"331";"Dąbie"
"Rada Gminy Dąbie";"080204";"2";"1";"2";"2";"203";"Brzeźnica, Budynia, Gola"
"Rada Gminy Dąbie";"080204";"3";"1";"2";"2";"186";"Stary Zagór"
"Rada Gminy Dąbie";"080204";"4";"1";"1";"1";"231";"Dąbki, Nowy Zagór"
"Rada Gminy Dąbie";"080204";"5";"2";"2";"3";"636";"Połupin"
"Rada Gminy Dąbie";"080204";"6";"1";"2";"2";"348";"Ciemnice"
"Rada Gminy Dąbie";"080204";"7";"2";"2";"4";"429";"Szczawno, Mokry Młyn, Suchy Młyn"
"Rada Gminy Dąbie";"080204";"8";"1";"2";"2";"358";"Gronów"
"Rada Gminy Dąbie";"080204";"9";"1";"1";"1";"200";"Pław, Godziejów"
"Rada Gminy Dąbie";"080204";"10";"1";"1";"1";"365";"Łagów"
"Rada Gminy Dąbie";"080204";"11";"1";"1";"1";"156";"Trzebule"
"Rada Gminy Dąbie";"080204";"12";"1";"2";"2";"369";"Kosierz"
"Rada Gminy Dąbie";"080204";"13";"1";"2";"2";"165";"Lubiatów"
"Rada Miejska w Gubinie";"080201";"1";"4";"6";"16";"3575";"Bohaterów, Generała Wysockiego, Grunwaldzka, Kosynierów od nr 3 do nr 11, Lenino, , 1 Maja, Majdanek, Miodowa, Nowotki, Oświęcimska, Osiedle Emilii Plater nr 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Piastowska, Sportowa, Stroma, Wojska Polskiego, Zwycięstwa"
"Rada Miejska w Gubinie";"080201";"2";"3";"6";"12";"3048";"Batalionów Chłopskich, Bolesława Krzywoustego, Gdańska, Generała Bema, Generała Sikorskiego, Generała Sowińskiego, Generała Świerczewskiego, Jana Sobieskiego, Kasztanowa, Klonowa, Kosynierów od nr 10 do nr 129, Kościuszki, Królewska, Krzywa, Lipowa, Lotnicza, Malczewskiego, Morska, Marszałka Żymierskiego, Osiedle Emilii Plater nr 2, 2a, Paderewskiego, Partyzantów, Podgórna, Różana, Rycerska, Słoneczna, Spokojna, Tobruk, Traugutta, Wyzwolenia, Złota, Żwirki i Wigury"
"Rada Miejska w Gubinie";"080201";"3";"5";"6";"16";"4495";"Barlickiego, Bronowicka, Buczka, Ceglana, Cmentarna, Daszyńskiego, Dolna, Długa, Dubois, Dzika, Findera, Fornalskiej, Gdyńska, Generała Pułaskiego, Generała Wybickiego, Hoża, Kaliska, Kasprzaka, Kossaka, Krakowska, Krańcowa, Krasickiego, Kresowa od nr 2a  do nr 50, Kresowa od nr 53 do nr 269,  Księcia Józefa Poniatowskiego, Kujawska, Lampego, Leona Wyczółkowskiego, Lubelska, Luksemburg, Łukowa, Mała, Matejki, Miedziana, Mylna, Niecała, Ogrodowa, Okrężna, Okrzei, Orla, Pamiątkowa, Parkowa, Piękna, Poleska, Przesiedleńców, Racławicka, Repatriantów, Rydla, Sadowa, Sawickiej, Świerkowa, Waryńskiego, Widok, Wiśniowa, Wodna, Wrońskiego, Wyspiańskiego, Żołnierska"
"Rada Miejska w Gubinie";"080201";"4";"3";"4";"9";"2625";"Aleje Łużyckie, Basztowa, Bolesława Chrobrego, Budziszyńska, Chopina, Doktora Kunickiego, Drukarska, Generała Dąbrowskiego, Jedności Robotniczej, Kinowa, Kołłątaja, Konopnickiej, Kopernika, Krasińskiego, Legnicka, 3 Maja, Nowa, Obrońców Pokoju, Orzeszkowej, Plac Katedralny, Rodziewiczówny, Roosevelta, Słowackiego, Śląska, Wieniawskiego, Westerplatte"
"Rada Gminy Gubin";"080205";"1";"1";"3";"3";"387";"Bieżyce, Żenichów"
"Rada Gminy Gubin";"080205";"2";"1";"3";"3";"358";"Drzeńsk Wielki, Wałowice"
"Rada Gminy Gubin";"080205";"3";"1";"3";"3";"408";"Dobre, Grochów, Kaniów, Pole, Przyborowice, Zawada"
"Rada Gminy Gubin";"080205";"4";"1";"4";"4";"403";"Czarnowice, Dobrzyń, Koperno"
"Rada Gminy Gubin";"080205";"5";"3";"4";"12";"1100";"Brzozów, Grabice, Jazów, Kozów, Luboszyce, Markosice, Nowa Wioska, Polanowice, Sadzarzewice, Węgliny, Wielotów"
"Rada Gminy Gubin";"080205";"6";"2";"5";"9";"780";"Chlebowo, Kosarzyn, Łomy, Żytowań"
"Rada Gminy Gubin";"080205";"7";"1";"4";"4";"410";"Mielno, Późna, Strzegów"
"Rada Gminy Gubin";"080205";"8";"1";"4";"4";"448";"Gębice, Sieńsk, Starosiedle"
"Rada Gminy Gubin";"080205";"9";"1";"4";"4";"441";"Gubinek, Pleśno, Sękowice"
"Rada Gminy Gubin";"080205";"10";"2";"5";"7";"727";"Budoradz, Drzeńsk Mały, Dzikowo, Jaromirowice, Komorów"
"Rada Gminy Gubin";"080205";"11";"1";"5";"5";"402";"Chęciny, Chociejów, Kujawa, Łazy, Stargard Gubiński, Witaszkowo"
"Rada Miejska w Krośnie Odrzańskim";"080206";"1";"2";"6";"9";"2141";"Krosno Odrzańskie ul.: 17 Pionierów, 22 Lipca, Armii Czerwonej od nr 12 do końca, Bobrowa, Bohaterów Wojska Polskiego, Bolesława Chrobrego, Dworcowa, Grobla, Gubińska, Katastralna, Lipowa, Marksa, Murna, Plac Prusa, Plac Wolności, Pocztowa, Poprzeczna, Rybaki, Słoneczna, Szkolna, Szosa Poznańska, Świerczewskiego, Walki Młodych, Wąska, Wiejska, Wodna, ZBOWiD, Żeromskiego, Żymierskiego, Wierzbowa"
"Rada Miejska w Krośnie Odrzańskim";"080206";"2";"2";"3";"6";"1724";"Krosno Odrzańskie ul.: Armii Czerwonej, od nr 1 do nr 11, Ignacego Łukasiewicza, Mikołaja Kopernika, Poznańska od nr 39 do końca"
"Rada Miejska w Krośnie Odrzańskim";"080206";"3";"2";"4";"8";"2105";"Krosno Odrzańskie ul.: 20 Lutego, Armii Ludowej, Dąbrowskiego, Emilii Plater, gen. Franciszka Kleeberga, gen. Tadeusza Kutrzeby, Kilińskiego, Konopnickiej, Piastów od nr 8 do końca, Pułaskiego"
"Rada Miejska w Krośnie Odrzańskim";"080206";"4";"2";"6";"9";"1819";"Krosno Odrzańskie ul.: 1 Maja, Bartosza Głowackiego, Jana Matejki, Kosynierów, Kościelna, PCK, Piastów od nr 1 do nr 7, Polna, Poznańska do nr 38, Prądzyńskiego, Srebrna Góra, Widok, Winnica, WOP"
"Rada Miejska w Krośnie Odrzańskim";"080206";"5";"2";"5";"8";"2095";"Krosno Odrzańskie ul.: 40-lecia PRL, Bolesława Krzywoustego, Bolesława Śmiałego, Cypriana Kamila Norwida, Działkowca, Fryderyka Chopina, Henryka Brodatego, Henryka Głogowskiego, Henryka Pobożnego, Jaskółcza, Józefa Bojarskiego, Kazimierza Odnowiciela, Kazimierza Wielkiego, Kościuszki, Metalowców, Mickiewicza, Mieszka I, Młyńska, Moniuszki, Obrońców Stalingradu, Ogrodowa, Paderewskiego, Sienkiewicza, Słowackiego, Władysława Łokietka, Wyspiańskiego, Kazimierza Jagiellończyka, Władysława Jagiełły, Zygmunta Starego       "
"Rada Miejska w Krośnie Odrzańskim";"080206";"6";"1";"5";"5";"805";"Miejscowości: Chyże, Gostchorze, Kamień, Łochowice, Morsko"
"Rada Miejska w Krośnie Odrzańskim";"080206";"7";"1";"3";"3";"1093";"Miejscowości: Brzózka, Nowy Raduszec, Retno, Sarbia, Sarnie Łęgi, Stary Raduszec, Strumienno"
"Rada Miejska w Krośnie Odrzańskim";"080206";"8";"1";"4";"4";"808";"Miejscowości: Radnica, Szklarka Radnicka"
"Rada Miejska w Krośnie Odrzańskim";"080206";"9";"1";"5";"5";"1441";"Miejscowości: Bielów, Czetowice, Marcinowice, Osiecznica"
"Rada Miejska w Krośnie Odrzańskim";"080206";"10";"1";"3";"3";"1094";"Miejscowości: Chojna, Czarnowo, Wężyska"
"Rada Gminy Maszewo";"080207";"1";"1";"4";"4";"123";"Miłów"
"Rada Gminy Maszewo";"080207";"2";"1";"3";"3";"107";"Bytomiec"
"Rada Gminy Maszewo";"080207";"3";"2";"3";"5";"348";"Rybaki"
"Rada Gminy Maszewo";"080207";"4";"2";"3";"5";"357";"Maszewo"
"Rada Gminy Maszewo";"080207";"5";"2";"2";"4";"275";"Połęcko"
"Rada Gminy Maszewo";"080207";"6";"1";"2";"2";"125";"Granice, Skarbona"
"Rada Gminy Maszewo";"080207";"7";"1";"3";"3";"140";"Chlebów, Korczyców"
"Rada Gminy Maszewo";"080207";"8";"1";"2";"2";"136";"Radomicko"
"Rada Gminy Maszewo";"080207";"9";"1";"3";"3";"224";"Skórzyn"
"Rada Gminy Maszewo";"080207";"10";"1";"3";"3";"172";"Lubogoszcz"
"Rada Gminy Maszewo";"080207";"11";"1";"3";"3";"167";"Siedlisko, Trzebiechów"
"Rada Gminy Maszewo";"080207";"12";"1";"1";"1";"176";"Gęstowice, Rzeczyca"
"Rada Gminy Bledzew";"080301";"1";"4";"4";"12";"945";"Bledzew, Bledzewka, Elektrownia, Krzywokleszcz, Małoszewo, Osada Rybacka, Tymiana"
"Rada Gminy Bledzew";"080301";"2";"2";"3";"5";"544";"Stary Dworek, Stary Dworek - Leśniczówka, Katarzynki, Zemsko"
"Rada Gminy Bledzew";"080301";"3";"1";"2";"2";"275";"Popowo, Popowo - Leśniczóka"
"Rada Gminy Bledzew";"080301";"4";"4";"3";"10";"1000";"Dębowiec, Nowa Wieś, Osiecko, Pniewo, Sokola Dąbrowa"
"Rada Gminy Bledzew";"080301";"5";"3";"3";"9";"731";"Chycina, Kleszczewo, Kryl, Templewo, Templewo PGR, Templewko"
"Rada Gminy Bledzew";"080301";"6";"1";"2";"2";"242";"Goruńsko, Strużyny"
"Rada Miejska w Międzyrzeczu";"080302";"1";"5";"8";"51";"4707";"Międzyrzecz ulice: , Antka, Boryny, Bolecława Chrobrego, Dąbrowskiego, Fabryczna, Mahatmy Gandhiego, Głowackiego, Hanki, Kilińskiego, Hugo Kołłątaja, Księdza Skargi, Libelta, Lipce, Lipowa, Mieczysława Mikuły, Młyńska, Ogrodowa, Piastowska, dr Tadeusza Podbielskiego, Podzamcze, Placa Powstańców Wielkopolskich, Przemysłowa, Reymonta, Rocha, Różana, Rynek, Spokojna, Sportowa, Staszica, Szkolna, Ściegiennego,  30 Stycznia, Waszkiewicza, Wesoła, Winnica, Zakaszewskiego, Osiedle Zamkowe"
"Rada Miejska w Międzyrzeczu";"080302";"2";"5";"8";"55";"4703";"Międzyrzecz ulice: , Józefa Chełmońskiego, Osiedle Kasztelańskie, Kopiernika, Kossaka, Tadeusza Kościuszki, Krasińskiego, Jacka Malczewskiego, Matejki, Mickiewicza, Cypriana Kamila Norwida, Pięciu Świętych Braci Międzyrzeckich, Bolesława Prusa, Słowackiego, Wita Stwosza, Wojska Polskiego, Wyspiańskiego, Zachodnia, Jana Zamoyskiego"
"Rada Miejska w Międzyrzeczu";"080302";"3";"6";"8";"67";"5668";"Międzyrzecz ulice: , Osiedle Centrum, Chłodna, Chopina, Długa, Gancarska, Ks. Inf. Henryka Guzowskiego, Leona Kiszmanowicza, Konstytucji 3 Maja, Krótka, Kwiatowa, Leśna, Łąkowa, Marcinkowskiego, Moniuszki, Marcelego Nowotki, Pamiątkowa, Polna, Poznańska, Rolna, Rzemieślnicza, Sienkiewicza, Osiedle Generała Sikorskiego, Słoneczna, Stoczniowców Gdańskich 1970, Karola Szymanowskiego, Świerczewskiego, Aleksandra Zawadzkiego, "
"Rada Miejska w Międzyrzeczu";"080302";"4";"5";"8";"62";"5047";"Sołectwa: , Bobowicko, Bukowiec, Gorzyca, Kalsko, Kaława, Kęszyca Leśna, Kuligowo, Kursko, Kuźnik, Nietoperek, Pieski, Pniewo, Szumiąca, Święty Wojciech, Wysoka, Wyszanowo, Żółwin"
"Rada Gminy Przytoczna";"080303";"1";"1";"4";"4";"384";"Sołectwo Chełmsko (wieś Chełmsko, wybud Żabno)., Sołectwo Twierdzielewo (wieś Twierdzielewo)"
"Rada Gminy Przytoczna";"080303";"2";"2";"4";"8";"465";"Sołectwo Rokitno (wieś Rokitno)"
"Rada Gminy Przytoczna";"080303";"3";"2";"4";"8";"576";"Sołectwo Krasne Dłusko (wieś Kr.Dłusko), Sołectwo Nowa Niedrzwica (wieś Nowa Niedrzwica), Sołectwo Dębówko (wieś Dębówko i Orłowce), Sołectwo Gaj-Poręba (wieś Gaj i Poręba)"
"Rada Gminy Przytoczna";"080303";"4";"3";"5";"12";"878";"Sołectwo Przytoczna (ul. Dworcowa, Gajowa, Główna nr 51 do 58, Parkowa, Rokitniańska  nr 7 i 9, Zamkowa)"
"Rada Gminy Przytoczna";"080303";"5";"3";"4";"12";"1063";"Sołectwo Przytoczna (ul. Akacjowa, Główna od nr 2 do 49, Górna, Jeziorna, Klonowa, Krzywa, Lipowa, Łąkowa, Osada Leśna, Parkowa, Piaskowa, Pocztowa, Polna, Rokitniańska-bez nr 7 i 9, Słoneczna, Spokojna, Środkowa, Św. Jana Bosco, Topolowa, XXX-lecia PRL, Murowiec)"
"Rada Gminy Przytoczna";"080303";"6";"1";"3";"3";"301";"Sołectwo Lubikowo (wieś Lubikowo, przys.Lubikówko, osada Dziubielewo)"
"Rada Gminy Przytoczna";"080303";"7";"2";"4";"8";"547";"Sołectwo Goraj (wieś Goraj), Sołectwo Krobielewo (wieś Krobielewo i Nowiny), Sołectwo Stryszewo (wieś Stryszewo i Stryszki)"
"Rada Gminy Przytoczna";"080303";"8";"1";"4";"4";"409";"Sołectwo Wierzbno (wieś Wierzbno), Sołectwo Strychy (wieś Strychy)"
"Rada Gminy Pszczew";"080304";"1";"2";"2";"4";"384";"Brzeźno, Nowe Gorzycko, Zielomyśl"
"Rada Gminy Pszczew";"080304";"2";"2";"2";"3";"350";"Janowo, Policko, Rańsko"
"Rada Gminy Pszczew";"080304";"3";"1";"3";"3";"362";"Silna, Świechocin"
"Rada Gminy Pszczew";"080304";"4";"1";"3";"3";"256";"Borowy Młyn, Stoki"
"Rada Gminy Pszczew";"080304";"5";"1";"2";"2";"276";"Stołuń"
"Rada Gminy Pszczew";"080304";"6";"1";"2";"2";"239";"Szarcz"
"Rada Gminy Pszczew";"080304";"7";"3";"3";"8";"704";"Pszczew, ulice:, Akacjowa, Brzozowa, Dworcowa, Grobla, Kościelna, Międychodzka, Olchowa, Plac Magdaleński, Poznańska, Rynek, Szarzecka, Topolowa, Władysława Sikorskiego, Żwirowa"
"Rada Gminy Pszczew";"080304";"8";"4";"3";"9";"819";"Pszczew, ulice:, Brzegowa, Cisowa, Jadwigi, Jałowcowa, Kasztanowa, Międzyrzecka, Modrzewiowa, Młyńska, Osiedle Powstańców Wlkp., Parkowa, Pasieka, Plac Zamielno, Różana, Słoneczna, Sosnowa, Stefana Batorego, Strażacka, Świerkowa, Wierzbowa, Wybudowanie, Zamkowa"
"Rada Miejska w Skwierzynie";"080305";"1";"3";"9";"23";"2256";"Bema, Bledzewska, Gorzowska, Grunwaldzka, Grzybowa, Jagodowa, Jaskółcza, Kopernika, Kręta, Krótka, Łąkowa, Nad Obrą, Nowa, Osiedle Grunwald, , Osiedle Ludowego Wojska Polskiego, Paderewskiego, Parkowa, Piaskowa, Plac Kościuszki, Poprzeczna, Słoneczna, Spokojna, Sportowa, Starodworska, Waszkiewicza, Wrzosowa, Źródlana, , "
"Rada Miejska w Skwierzynie";"080305";"2";"4";"10";"30";"2910";"2-go Lutego, 9-go Maja, Bolesława Chrobrego, Chopina, dr Śmigieiskiego, Drzymały, Dworcowa, Działkowców, Fredry, Generała Arciszewskiego, Gimnazjalna, Grynickiego, Hetmańska, Jana III Sobieskiego, Jana XXIII, Jana Pawła II, Kardynała Stefana Wyszyńskiego, Konopnickiej, Krajewskiej, Leśna, Maksymiliana Kolbe, Marysieńki, Matejki, Mickiewicza, Międzyrzecka, Ogrodowa, Okrężna, Orna, Pułkownika Działoszyńskiego, Pułkownika Kaletki, Pola Międzyrzeckie, Portowa, Runge, Rzeźnicka, Słowackiego, Szewska, Szpitalna, Traugutta, Wiosny Ludów, Żeromskiego, "
"Rada Miejska w Skwierzynie";"080305";"3";"4";"10";"33";"2822";"Armii Krajowej, Batorego, Ceglana Góra, Czerwonego Krzyża, Dąbrowskiego, Demokratyczna, Garncarska, Głowackiego, Lawendowa, Marszałka Piłsudskiego, Międzychodzka, Moniuszki, Mostowa, Niepodległości, Nowa Skwierzynka, Partyzancka, Plebańska, Powstańców Wielkopolskich, Poznańska, Prusa, Przemysłowa, Przybrzeżna, Ratuszowa, Roosevelta, Rynek, Skwierzyna Gaj, Władysława Jagiełły, Władysława Łokietka, Za Wartą, Teatralna, Nowowiejskiego, "
"Rada Miejska w Skwierzynie";"080305";"4";"1";"6";"6";"570";"Sołectwa: Świniary, Krobielewko, Wiejce "
"Rada Miejska w Skwierzynie";"080305";"5";"2";"7";"12";"1086";"Sołectwa: Murzynowo, Gościnowo, Dobrojewo"
"Rada Miejska w Skwierzynie";"080305";"6";"1";"5";"5";"523";"Sołectwo Trzebiszewo"
"Rada Miejska w Trzcielu";"080306";"1";"4";"4";"16";"1387";"Trzciel ulice: , Armii Czerwonej, Grunwaldzka, Koszykarska, Kościuszki, Krótka, Leśna, Mieckiewicza, Osiedle Jana III Sobieskiego, Plac Zjednoczenia Narodowego, Polna, Poznańska 1-7 oraz 19-29, Sikorskiego, Słoneczna, Spokojna, Topolowa, Weteranów, Władysława Jagiełły, Zbąszyńska, Zacisze"
"Rada Miejska w Trzcielu";"080306";"2";"2";"5";"10";"611";"Trzciel ulice: , Dębowa, Klonowa, Lipowa, Łąkowa, Młyńska, Osiedle Kolejowe, Plac Wolności, Poznańska 9-18, Świerczewskiego"
"Rada Miejska w Trzcielu";"080306";"3";"1";"3";"3";"368";"Bieleń, Jasieniec, Rybojady"
"Rada Miejska w Trzcielu";"080306";"4";"1";"4";"4";"354";"Lutol Mokry, Smolniki, Świdwowiec"
"Rada Miejska w Trzcielu";"080306";"5";"1";"4";"4";"409";"Siercz, Sierczynek, Żydowo"
"Rada Miejska w Trzcielu";"080306";"6";"1";"5";"5";"371";"Lutol Suchy"
"Rada Miejska w Trzcielu";"080306";"7";"1";"4";"4";"349";"Chociszewo"
"Rada Miejska w Trzcielu";"080306";"8";"1";"5";"5";"289";"Łagowiec, Panowice"
"Rada Miejska w Trzcielu";"080306";"9";"3";"4";"11";"1058";"Brójce, Stary Dwór"
"Rada Miejska w Bytomiu Odrzańskim";"080402";"1";"3";"2";"4";"834";"Akacjowa, Klonowa, Lipowa, Majora Sucharskiego, Mickiewicza, Ogrodowa, Osiedle Piastowskie, Sadowa, Topolowa, XXV-lecia PRL, Żeromskiego"
