"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miasta Żory";"247901";"2";"5";"6";"55";"10822";"Dzielnice:, Księcia Władysława, Powstańców Śląskich"
"Rada Miasta Żory";"247901";"3";"6";"6";"59";"13216";"Dzielnice:, Pawlikowskiego, Sikorskiego"
"Rada Miasta Żory";"247901";"4";"6";"6";"56";"12299";"Dzielnice:, 700-lecia, Zachód, Rój, Rowień-Folwarki, Rogoźna "
"Rada Miejska Będzina";"240101";"1";"8";"5";"80";"15669";"27 Stycznia, 9 Maja, Kamila Baczyńskiego, Władysława  Broniewskiego, Brzozowa, Wirginiusza Chmielewskiego, Czeladzka nr 28 i 30, Dąbrowszczaków, Dębowa, Długa, Grabowa, Gwardii Ludowej, Władysława Hibnera, I Armii Wojska Polskiego, Jarzębinowa, Jaworowa, Jesionowa, Kalinowa, Marcina Kasprzaka, Kasztanowa, Klonowa, Władysława Kniewskiego, Anastazego Kowalczyka, Leona Kruczkowskiego, Lipowa, Ludowa, Małobądzka, Nadbrzeżna, Zofii Nałkowskiej, Juliana Ursyna Niemcewicza, Cypriana Kamila Norwida, Olszynowa, Piłsudskiego od nr 32 do końca, Powstańców Śląskich, Bolesława Prusa, Rewolucjonistów, Władysława Reymonta, Rolnicza, Henryka Rutkowskiego, sierżanta Grzegorza Załogi, Józefa Skalskiego, Słowiańska, Lucjana Szenwalda, Szkolna, Szybowa, Topolowa, Walki Młodych, Wierzbowa, Wspólna, Stanisława Wyspiańskiego, Zwycięstwa, Stefana Żeromskiego"
"Rada Miejska Będzina";"240101";"2";"5";"5";"49";"11450";"1 Maja, 11-go Listopada, Aleja H.Kołłątaja, Józefa Bema, Tadeusza Boya-Żeleńskiego, Cicha, Czeladzka bez nr 28 i 30, Stanisława Gawlika, Generała Władysława Andersa, Góra Zamkowa, Górna, Jasna, Berka Joselewicza, Kamienna, Kamienne Schodki, Kielecka, Jana Kochanowskiego, Mikołaja Kopernika, Koszelew, Tadeusza Kościuszki, Krakowska, Ignacego Krasickiego, Łąkowa, Stanisława Małachowskiego, Modrzejowska, Stanisława Moniuszki, Orla, Piłsudskiego od nr 1 do nr 31, Plac 3 Maja, Plac Bohaterów Getta Będzińskiego, Plac Kazimierza Wielkiego, Plac Kolei Warszawsko-Wiedeńskiej, Plebańska, Podjazie, Podmiejska, Józefa Podsiadły, Podskarpie, Podwale, Podzamcze, Wincentego Pola, I.Potockiego, Kazimierza Promyka, Przyjaźni, Wincentego Pstrowskiego, Mikołaja Reja, Robotnicza, Rondo Unii Europejskiej, Rybna, Rybny Rynek, Sączewskiego, Sielecka, Henryka Sienkiewicza, Słoneczna, Sportowa, Spółdzielcza, Stanisława Staszica, Stawowa, Św.Brata Alberta, Teatralna, Tuwima, Wapienna, Wesoła, Wilcza, Wolska, Wyzwolenia, XXXV-lecia PRL, Zagórska, Zamkowa, Zawale, Zawodzie"
"Rada Miejska Będzina";"240101";"3";"5";"5";"50";"10648";"15 Grudnia, Akacjowa, Armii Krajowej, Armii Ludowej, Astrów, Basztowa, Bławatków, Bolesława Chrobrego, Browarna, Brzozowicka, Bursztynowa, Cynkowa, Dworska, Filtrowa, Pawła Findera, Małgorzaty Fornalskiej, Grobla, Grunwaldzka, Jabłoniowa, Jagiellońska, Jasielska, Jaśminowa, Kolejowa, Kręta, Krośnieńska, Królowej Jadwigi, Leśna, Mieszka I, Modrzewiowa, Mostowa, Namiarkowa, Niecała, Nowa, Władysława Orkana, Partyzantów, , Paryska, Paziowa, Piastowska, Podgrodzie, Polna, Prosta, Różana, Rycerska, Rzeszowska, Sadowa, Siemońska, Zygmunta Sierakowskiego, Skośna, Spacerowa, Spokojna, Wawrzyńca Stalickiego, Stokrotek, Środkowa, Świerczewskiego od nr 1 do nr 109, Tulipanów, Turniejowa, Wąska, Wiejska, Władysława Jagiełły, Wolności od nr 1 do nr 143 nieparzyste i do nr 162A parzyste, Zaciszna, Zielona, Żwirki i Wigury"
"Rada Miejska Będzina";"240101";"4";"5";"7";"59";"10422";"Adama Asnyka, Barlickiego, Boleradz, Bory, Fryderyka Chopina, Dąbrowska,  Doroty, Drzewna, Energetyczna, Górnicza, Graniczna, Hutnicza, Jedności, Stanisława Kempy, Kijowska, Kolorowa, Hugo Kołłątaja, Marii Konopnickiej, Janusza Korczaka, Janka Krasickiego, Krótka, Kwiatowa, Bolesława Limanowskiego, Róży Luksemburg, Łączna, Adama  Mickiewicza, Nadgórników, Niepiekło, Niepodległości, Marcelego Nowotki,  Odkrywkowa, Odrodzenia, Ogrodowa, Stefana Okrzei, Elizy Orzeszkowej, Osiedlowa, Parkowa, Piaskowa, Podgórna, Podleśna, Podłosie, Pokoju, Południowa, Poprzeczna, Produkcyjna, Przechodnia, Przodowników Pracy, Pustkowie, Racjonalizatorów, Radosna, Ludomira Różyckiego, Rzeczna, Rzemieślnicza, Juliusza Słowackiego, Stachowe, Strzyżowicka, Szybowcowa, Świerczewskiego od nr 110 do końca, Świerkowa, Torowa, Romualda Traugutta, Usługowa, Węgroda, Willowa, Wiśniowa, Wojska Polskiego, Wolności od nr 145 nieparzyste i od nr 164 parzyste do końca, Walerego Wróblewskiego, ZBoWiD, Żytnia"
"Rada Gminy Bobrowniki";"240104";"1";"4";"4";"13";"2505";"sołectwo Bobrowniki"
"Rada Gminy Bobrowniki";"240104";"2";"3";"4";"10";"2119";"sołectwa: Dobieszowice, Wymysłów"
"Rada Gminy Bobrowniki";"240104";"3";"1";"3";"3";"664";"sołectwa: Myszkowice, Twardowice"
"Rada Gminy Bobrowniki";"240104";"4";"4";"6";"19";"2422";"sołectwo Rogoźnik"
"Rada Gminy Bobrowniki";"240104";"5";"2";"4";"7";"1172";"sołectwo Sączów"
"Rada Gminy Bobrowniki";"240104";"6";"1";"4";"4";"807";"sołectwo Siemonia"
"Rada Miejska w Czeladzi";"240102";"1";"8";"7";"88";"10605";"Bema, Betonowa, Borowa od nr 101 – 143, Batorego, Broniewskiego, Brzechwy, Brzozowa, Brynicka, Ciołkowskiego, Cmentarna, Daleka,  Francuska, Graniczna, Górna, Handlowa, Harcerska, Jasna, Kamienna, Kamionka, Kasztanowa, Katowicka od nr 1 – 69, Klonowa, Konopnickiej, Kopernika, Kościuszki, Krakowska, Krasickiego, Krótka, Krzywa, 3 Kwietnia, Letnia, Lipowa, Lwowska, Małobądzka, Matejki, Mickiewicza, Narutowicza, Norwida, Nowopogońska, Osiedle Dziekana, Orzeszkowej, Piaskowa, Piastowska, Płocka, Pola, Poprzeczna, Poniatowskiego, Promyka, Prosta, Prusa, Pułaskiego, Pusta, Reymonta od nr 1 – 53 /nieparzyste/ i od nr 2 – 36 /parzyste/, Robotnicza, Rynek, Rynkowa, Rzemieślnicza, Saturnowska, Sienkiewicza, Sikorskiego, Skorupki, Słowackiego, Spacerowa, Spokojna, Staropogońska, Stawowa, Sułkowskiego, 27 Stycznia, 3 Szyb, Szybikowa, Trznadla, Walna, Warszawska, Wąska, Wiejska, Wiosenna, Wiśniowa, Wojciechowskiego, Wybickiego, Wyspiańskiego, Zamiejska, Zwycięstwa, Żabia, Żwirki i Wigury, Żeromskiego, Żytnia "
"Rada Miejska w Czeladzi";"240102";"2";"7";"8";"82";"9500";"Aleja Róź, Astrów, Borowa od nr 1 – 100, Biedermanna, Bratków, Buczka, Cicha, Chopina, Curie - Skłodowskiej, Czarnomskiego, Czeczotta, Dehnelów, Górnicza, Jaśminowa, Katowicka od nr 70 – 173, Kosmonautów, 21 Listopada, Lotnicza, 35 Lecia PRL, Legionów, Łączna, Mieczyków, Miła, Moniuszki, Mysłowicka, Niecała, Nowa, Okrzei, Polna, Powstania Styczniowego, Powstańców Śląskich, Reja, Reymonta od nr 38 – 84 /parzyste/ i od nr 55 – 97 /nieparzyste/, Równoległa, Scheiblera, Siemianowicka, Skałka, Składkowskiego, Słoneczna, Słowiańska, Sportowa, Staszica, Storczyków, Strzelecka, Szarych Szeregów, Szyb Jana, Ślepa, Topolowa, Tulipanów, Wapienna, Węglowa, Wrzosowa, Zacisze"
"Rada Miejska w Czeladzi";"240102";"3";"6";"8";"72";"8199";"Armii Krajowej, Asfaltowa, Będzińska, Boczna, Boguckiego, Bytomska, Ciasna, Chmielna, Czysta, Dojazd, Grodziecka, 11 Listopada, Łączkowa,  Kacza, Kilińskiego, Kościelna, Kombatantów, 17 Lipca, Madera, 1 Maja, Miasta Auby, Miodowa, Modrzejowska, Nadrzeczna, Niwa, Ogrodowa, Pieńkowskiego, Podwalna, Przełajska, Rolnicza, Sadowa, Sobieskiego, Spółdzielcza, Szkolna, Szpitalna, Tuwima, Waryńskiego, Wesoła, Wojkowicka, Wspólna, Zielona, Związku Orła Białego"
"Rada Gminy Mierzęcice";"240105";"1";"2";"4";"7";"989";"Sołectwo Mierzęcice"
"Rada Gminy Mierzęcice";"240105";"2";"3";"4";"7";"1175";"Sołectwo Przeczyce"
"Rada Gminy Mierzęcice";"240105";"3";"2";"4";"7";"749";"Sołectwo Toporowice"
"Rada Gminy Mierzęcice";"240105";"4";"2";"5";"7";"840";"Sołectwo Nowa Wieś, Sołectwo Najdziszów"
"Rada Gminy Mierzęcice";"240105";"5";"2";"3";"4";"602";"Sołectwo Boguchwałowice"
"Rada Gminy Mierzęcice";"240105";"6";"1";"3";"3";"460";"Sołectwo Sadowie, Sołectwo Zawada"
"Rada Gminy Mierzęcice";"240105";"7";"2";"6";"8";"695";"Sołectwo Mierzęcice Osiedle"
"Rada Gminy Mierzęcice";"240105";"8";"1";"2";"2";"518";"Sołectwo Mierzęcice II"
"Rada Gminy Psary";"240106";"1";"1";"3";"3";"402";"Sołectwo Brzękowice:Brzękowice Dolne, Brzękowice Wał, Goląsza Dolna., "
"Rada Gminy Psary";"240106";"2";"1";"2";"2";"476";"Sołectwo Dąbie:Dąbie ul.Dolna, Dąbie ul.Pocztowa, Dąbie Chrobakowe"
"Rada Gminy Psary";"240106";"3";"1";"2";"2";"606";"Sołectwo Goląsza:Brzękowice Górne, Dąbie Górne, Dąbie ul.Kościelna, Goląsza Górna, "
"Rada Gminy Psary";"240106";"4";"1";"3";"3";"721";"Sołectwo Góra Siewierska ulice:Górna, Kochanowskiego, Kościuszki, Leśna, Ogrodowa, , Parkowa, 1-Maja, Szopena"
"Rada Gminy Psary";"240106";"5";"1";"3";"3";"773";"Sołectwo Gródków ulice:Dojazdowa, Górna, Grodziecka, Kolejowa, Kwiatowa, Leśna, Pokoju, , Polna, Południowa, Poprzeczna, Spokojna, Wschodnia, Wspólna, Zwycięstwa"
"Rada Gminy Psary";"240106";"6";"1";"3";"3";"544";"Sołectwo Malinowice ulice:Bory, Brzozowa, Krótka, Modrzewiowa, Ogrodowa, Słoneczna, Strumyczna, , Szkolna, Topolowa, Wiejska, Wierzbowa, Zielona, "
"Rada Gminy Psary";"240106";"7";"1";"3";"3";"705";"Sołectwo Preczów ulice:Brzeźna, Dębowa, Górna, Jaworowa, Polna, Sosnowa, Szkolna, Wiejska, , Zielona, "
"Rada Gminy Psary";"240106";"8";"4";"6";"15";"2300";"Sołectwo Psary ulice:Akacjowa, Boczna, Górna, Grabowa, Graniczna, Gródkowska, Irysów, , Kamienna, Kasztanowa, Kolejowa, Leśna, Łączna, Malinowicka, Polna, Reymonta, Szkolna, , Wiejska, Wolności, Wspólna, Zwycięstwa, "
"Rada Gminy Psary";"240106";"9";"2";"4";"6";"1545";"Sołectwo Sarnów ulice:Browarna, Główna, Graniczna, Gruntowa, Jasna, Kamienna, Krótka, Leśna, , Nowa, Parkowa, Piaskowa, Podgórna, Poprzeczna, Spacerowa, Stara, Szkolna, Środkowa, Wąska, Wiejska, Zielona, Źródlana, , "
"Rada Gminy Psary";"240106";"10";"2";"5";"9";"1507";"Sołectwo Strzyżowice ulice:Belna, Boczna, Cicha, Graniczna, Ogrodowa, Parkowa, 1-Maja, Podwale, Rogoźnicka, Szopena, Szosowa, "
"Rada Miejska w Siewierzu";"240107";"1";"1";"3";"3";"644";"SIEWIERZ, Ulice: Boczna, Chabrowa, Cmentarna, Długa, Górna, Graniczna, Jeziorna, Kamienna, Młyńska, Relaksowa, Rybacka,  Rzeczna, Sadowa, Słoneczna, Stawowa, Sucha, Wczasowa, Wiklinowa, Willowa, Wiosenna, Wiśniowa, Wygodna, Zagłębiowska. , "
"Rada Miejska w Siewierzu";"240107";"2";"1";"4";"4";"642";"SIEWIERZ, Ulice: Altanka, Będzińska,  Czarnieckiego, Długosza, Górki, Kopernika, Kościuszki, Krakowska, Kręta, Krótka, Ludowa, Nawrota, Oleśnickiego, Plac Ogrójecki, Plac Strażacki, Ściegna, Rynek, Stoczkowa, Wesoła, Wolności, Wspólna, Zielona.  , "
"Rada Miejska w Siewierzu";"240107";"3";"1";"3";"3";"692";"SIEWIERZ, Ulice: Akacjowa, Cicha, Generała Sikorskiego, Krasickiego, Księdza Gietyngiera, Letniskowa, Łąkowa, Miodowa, Ogrodowa, Parkowa, Polna, Spokojna, Stolarska, Targowa., "
"Rada Miejska w Siewierzu";"240107";"4";"1";"3";"3";"746";"SIEWIERZ, Ulice: Bacholińska, Bednarska, Bema, Brzozowa, Grabowa, Grzybowa, Jałowcowa, Jodłowa, Klonowa, Legionistów, Lipowa,  Modrzewiowa, Olchowa, Rymarska, Sawickiej, Wierzbowa, Wrzosowa, Zbożowa, Ziołowa. , "
"Rada Miejska w Siewierzu";"240107";"5";"1";"3";"3";"621";"SIEWIERZ, Ulice: Bohaterów, Bytomska, Marszałka Piłsudskiego, Piaskowa, Sosnowa, Warszawska., "
"Rada Miejska w Siewierzu";"240107";"6";"1";"3";"3";"644";"SIEWIERZ, Ulice: Częstochowska, Dąbrowskiego, 11 Listopada, 3 Maja, Mickiewicza, Plac Wojska Polskiego, Sienkiewicza, Słowackiego, Strumień, Tartaczna, Władysława Łokietka, Żeromskiego, Żwirki i Wigury., "
"Rada Miejska w Siewierzu";"240107";"7";"1";"3";"3";"620";"SIEWIERZ, Ulice: Kielecka, Klubowa, Kolejowa, Krzywa, Leśna, Łysa Góra, Mostowa, Nowa, Przemysłowa,  Sportowa, Strażacka, Towarowa, Trojedzianka, Wąska, Wodna,  Zdrojowa, Źródlana. , "
"Rada Miejska w Siewierzu";"240107";"8";"2";"3";"6";"1428";"SOŁECTWO: Żelisławice   , Ulice: Goplana, Górny Las, Niwecka, Piastów, Podleśna, Przyszłości, Rolnicza, Siewierska, Zarzecze., Wsie: Czekanka, Dzierżawa, Słowik. , SOŁECTWO: Leśniaki.               , Wieś: Leśniaki., "
"Rada Miejska w Siewierzu";"240107";"9";"2";"2";"4";"1583";"SOŁECTWO: Brudzowice.  , Wieś: Brudzowice., Ulice: Cisowa, Gajowa, Główna, Jagodowa, Katowicka, Krzanów, Leśniczówka, Osiedlowa, Przykościelna, Surmy, Szkolna.       , SOŁECTWO : Dziewki.   , Wieś: Dziewki.            , SOŁECTWO: Nowa Wioska.  , Wieś: Nowa Wioska., "
"Rada Miejska w Siewierzu";"240107";"10";"3";"5";"13";"1800";"SOŁECTWO: GOŁUCHOWICE, Wieś: Gołuchowice., SOŁECTWO: WARĘŻYN, Wsie: Kuźnica Piaskowa, Kuźnica Podleśna, Kuźnica Warężyńska, Podwarężyn, Przedwarężyn, Warężyn., SOŁECTWO: WOJKOWICE KOŚCIELNE, Ulice: Dąbrowska, Drogowców, Karsów, Kościelna, Piastowska, Pierkowskie, Podskale, Różana, Wschodnia, Zachodnia, Zawodzie., "
"Rada Miejska w Siewierzu";"240107";"11";"1";"4";"4";"696";"SOŁECTWO: PODWARPIE, Wsie: Hektary, Marcinków, Podwarpie, Zawarpie., Ulica: Przeczycka., Sołectwo: TULISZÓW, Wieś: Tuliszów.,      , "
"Rada Miejska w Sławkowie";"240108";"1";"5";"5";"23";"1983";"ulice: Biskupia, Chwaliboskie, Fabryczna, Garncarska, Gołębia, Jagiellońska, Jazy, Kabania, Komora, Kościelna, Hipolita Kownackiego, Kozłowska, Księża Droga, Kwartowska, Legionów Polskich, Mały Rynek, Jana Matejki, Michałów, Niwka, Francesco Nullo, Okradzionowska, Olkuska, Piekarska, marszałka Józefa Piłsudskiego, Poprzeczna, Rynek, Siewierska, Juliusza Słowackiego, Sosnowa, Staropocztowa, Strzemieszycka, Karola Szymanowskiego, Świętego Jakuba, Świętojańska, Walcownia, Wał, Wikle, Zakościelna, Zamkowa, Zbożowa."
"Rada Miejska w Sławkowie";"240108";"2";"5";"6";"28";"1784";"ulice: 23-go Stycznia, Browarna, Cegielniana, Krakowska, Krzywda, Młyńska, Podwalna, PCK, generała Władysława Sikorskiego, Wita Stwosza, inżyniera Władysława Sujkowskiego, Zawalna"
"Rada Miejska w Sławkowie";"240108";"3";"5";"5";"22";"2039";"ulice: Botaniczna, Cechowa, Dębniki, Dymniki, Grodzka, Gwarków Sławkowskich, generała Józefa Hallera, Hrubieszowska, Jałowcowa, Kolejowa, Kołdaczka, Łosińska, Miedawa, Obrońców Westerplatte, Owocowa, Plebiscytowa, Radosna, Staszówka, Wiejska, Wrocławska, Wrzosowa, Zachodnia, Zagródki, Żupnicza, , , ulice: Borowa, Borówkowa, Brzozowa, Burki, Dębowa Góra, Gajowych, Groniec, Jarzębinowa, Jaworowa, Jesionowa, Jodłowa, Konarowa, Korzenna, Lisia, Modrzewiowa, Myśliwych, Niwa, Pasterska, Piernikarka, Ryszka, Sarnia, Stawki, Szerokotorowa, Świerkowa, Wilcza, Zajęcza."
"Rada Miasta Wojkowice";"240103";"1";"1";"4";"4";"429";"Fitelberga, Karłowicza, Kasprowicza, Paderewskiego, Jana III Sobieskiego 1-21, Szymanowskiego, Wasilewskiej, Zaułek"
"Rada Miasta Wojkowice";"240103";"2";"1";"5";"5";"437";"Brzeziny, Harcerska, Jana III Sobieskiego 24-112, Strażacka"
"Rada Miasta Wojkowice";"240103";"3";"1";"7";"7";"526";"Długosza, Głowackiego"
"Rada Miasta Wojkowice";"240103";"4";"1";"6";"6";"573";"Fabryczna, Granitowa, Kopalniana, Proletariatu, Sucharskiego, Zacisze"
"Rada Miasta Wojkowice";"240103";"5";"1";"5";"5";"587";"Morcinka"
"Rada Miasta Wojkowice";"240103";"6";"1";"6";"6";"549";"Jana III Sobieskiego 113-219 (nieparzyste) 114-288 (parzyste), PCK"
"Rada Miasta Wojkowice";"240103";"7";"1";"4";"4";"478";"Jana III Sobieskiego 221-233 (nieparzyste), Gałczyńskiego, Staffa, Tetmajera, Plaka 1-80 (domy prywatne)"
"Rada Miasta Wojkowice";"240103";"8";"2";"7";"10";"1111";"Plaka 4A, B, C, D, E, F, G, 6A, B, C, D, E"
"Rada Miasta Wojkowice";"240103";"9";"1";"4";"4";"631";"Akacjowa, Kilińskiego, Kossaka, Kosynierów, Nowa, Połaniecka, Pułaskiego, Racławicka, Jana III Sobieskiego 235-243(nieparzyste)"
"Rada Miasta Wojkowice";"240103";"10";"1";"5";"5";"630";"Jana III Sobieskiego 245-277 (nieparzyste) 290-322 (parzyste)"
"Rada Miasta Wojkowice";"240103";"11";"1";"5";"5";"486";"Dojazdowa, Drzymały, Curie Skłodowskiej, Maszyńsko, Słoneczna, Spokojna, Jana III Sobieskiego 281-353(nieparzyste) 326-394 (parzyste)"
"Rada Miasta Wojkowice";"240103";"12";"1";"6";"6";"470";"Jaworznik, Licealna, Piaski"
"Rada Miasta Wojkowice";"240103";"13";"2";"5";"8";"919";"Jana III Sobieskiego 385-677 (nieparzyste), 396- 632 (parzyste), Stara"
"Rada Gminy Bestwina";"240202";"1";"3";"5";"9";"1854";"Buczyna, Dolna, Gen. Hallera, Gen. Kustronia, Gen. Sikorskiego, Godynia, Gołębnik, Gospodarska, Graniczna, Kościelna, Ludowa, Mjr. Sucharskiego, Młyńska, Ogrodnicza, Okrężna, Plebańska, Pod Magówką, Podkępie, Polna, Rzeczna, Sokołów, Spokojna, Starowiejska, Widokowa, Wielodroga, Witosa, Zacisze, Zaułek, prawa strona ul. Krakowskiej od nr 2 do granicy sołectwa (numery parzyste) oraz lewa strona ul. Krakowskiej od nr 7 do skrzyżowania z ul. Janowicką (numery nieparzyste), lewa strona ul. Janowickiej do granicy sołectwa (numery nieparzyste)"
"Rada Gminy Bestwina";"240202";"2";"3";"5";"10";"1787";"Akacjowa, Bestwińska, Bialska, Brzozowa, Chabrowa, Cyprysowa, Górska, Groszkowa, Jaworowa, Jesionowa, Jodłowa, Kąty, Konopnickiej, Kwiatowa, Leszczynowa, Leśna, Lipowa, Maków, Obca, Odległa, Ofiar Wojny, Podleska, Podzamcze, Pogodna, Prusa, Sienkiewicza, Sosnowa, Studziennik, Szkolna, Świerkowa, Wydrzyniec, Zielona, prawa strona ul. Janowickiej do granicy sołectwa (numery parzyste), lewa strona ulicy Krakowskiej od nr 95 do nr 181 (numery nieparzyste)"
"Rada Gminy Bestwina";"240202";"3";"2";"5";"8";"1266";"sołectwo Bestwinka"
"Rada Gminy Bestwina";"240202";"4";"3";"5";"10";"1328";"sołectwo Janowice"
"Rada Gminy Bestwina";"240202";"5";"4";"5";"12";"2458";"sołectwo Kaniów"
"Rada Gminy Buczkowice";"240203";"1";"3";"4";"9";"1648";"Buczkowice góra- od granicy Szczyrku ul. Widokowej do ul. Strażackiej i Wesołej włącznie, ul. Wyzwolenia do budynku "" Starej apteki"" i remizy OSP, Jama oraz lewa strona od granicy Szczyrku do ul. Świerkowej i Długiej włącznie, ul. Lipowska do budynków nr 435 i 860 "
"Rada Gminy Buczkowice";"240203";"2";"3";"5";"13";"1745";"Buczkowice dół - od budynku ""Starej apteki"" i remizy OSP do granicy Rybarzowic, Bór oraz lewa strona od ul. Długiej i Świrkowej do granicy Rybarzowic i Godziszki oraz ""Pod Godziszka"""
"Rada Gminy Buczkowice";"240203";"3";"5";"4";"15";"2765";"Rybarzowice - cała wieś"
"Rada Gminy Buczkowice";"240203";"4";"3";"3";"6";"1803";"Godziszka - cała wieś"
"Rada Gminy Buczkowice";"240203";"5";"1";"3";"3";"637";"Kalna - cała wieś"
"Rada Miejska w Czechowicach-Dziedzicach";"240204";"1";"7";"4";"49";"12334";"Okręg wyborczy tworzą w całości jednostki pomocnicze: Osiedle „Barbara”, Osiedle „Renardowice”, Osiedle „Północ” i Osiedle „Dziedzice”. Granice okręgu stanowią: granica północna biegnie północną granicą administracyjną miasta w kierunku wschodnim; granica wschodnia biegnie wschodnią granicą administracyjną miasta w kierunku południowym do szlaku kolejowego Oświęcim - Zebrzydowice; granicę południową stanowi ww. szlak kolejowy w kierunku zachodnim do przecięcia z drogą krajową nr 1 i dalej tą drogą do skrzyżowania z ul. Wodną, tą ulicą do ul. Księża Grobel, dalej tą ulicą do granicy administracyjnej pomiędzy miastem a gminą, a następnie dalej wzdłuż tej granicy w kierunku zachodnim przechodząc na wysokości ul. Ochodzkiej w granicę zachodnią i dalej w kierunku północnym do przecięcia z północną granicą administracyjną miasta."
"Rada Miejska w Czechowicach-Dziedzicach";"240204";"2";"8";"5";"60";"13567";"Okręg wyborczy tworzą w całości jednostki pomocnicze: Osiedle „Centrum”, Osiedle „Lesisko”, Osiedle „Tomaszówka” i Osiedle „Południe”. Granice okręgu stanowią: granicę północną stanowi szlak kolejowy Oświęcim – Zebrzydowice od przecięcia z drogą krajową nr 1 do wschodniej granicy administracyjnej miasta; granica wschodnia biegnie wschodnią granicą administracyjną miasta w kierunku południowym do styku z południową granicą administracyjną miasta; granica południowa biegnie południową granicą administracyjną miasta w kierunku zachodnim do ul. Lipowskiej; granica zachodnia biegnie wzdłuż ul. Lipowskiej do przecięcia się z drogą krajową nr 1 i dalej tą drogą w kierunku północnym do przecięcia się z ul. Bukową i dalej przez południową część obszaru cmentarza i Pałacu Kotulińskich do skrzyżowania ul. Kruczej z ul. Kopernika i dalej tą ulicą do skrzyżowania z ul. Legionów i dalej ulicami: Mazańcowicką i Ligocką do granicy administracyjnej pomiędzy miastem a sołectwem Ligota i dalej tą granicą w kierunku północnym do ul. Księża Grobel i dalej ulicami: Księżą Groblą i Wodną ponownie do przecięcia się z drogą krajową nr 1 i tą drogą w kierunku północnym do przecięcia się ze szlakiem kolejowym Oświęcim – Zebrzydowice."
"Rada Miejska w Czechowicach-Dziedzicach";"240204";"3";"6";"4";"41";"9143";"Okręg wyborczy tworzą w całości jednostki pomocnicze: Osiedle „Czechowice Górne”, Sołectwo Ligota, Sołectwo Zabrzeg i Sołectwo Bronów. Granice okręgu stanowią: granica północna biegnie północną granicą administracyjną gminy do styku z granicą administracyjną miasta; granica wschodnia biegnie zachodnią granicą administracyjną miasta w kierunku południowym do ul. Ligockiej, a następnie wzdłuż tej ulicy do skrzyżowania z ul. Mazańcowicką i dalej tą ulicą do skrzyżowania z ul. Legionów, a następnie tą ulicą do skrzyżowania z ul. Kopernika i dalej tą ulicą do skrzyżowania z ul. Kruczą i dalej przez południową część cmentarza i Pałacu Kotulińskich do skrzyżowania ul. Bukowej z drogą krajową nr 1 i dalej tą drogą w kierunku południowym do przecięcia z ul. Lipowską i dalej tą ulicą do południowej granicy administracyjnej miasta; granicę południową stanowi południowa granica administracyjna miasta od ul. Lipowskiej w kierunku zachodnim i dalej południowa granica administracyjna gminy w kierunku zachodnim do styku z zachodnią granicą administracyjną gminy; granicę zachodnią stanowi zachodnia granica administracyjna gminy w kierunku północnym do styku z północną granicą administracyjną gminy."
"Rada Gminy Jasienica";"240205";"1";"5";"3";"20";"4038";"sołectwo Jasienica"
"Rada Gminy Jasienica";"240205";"2";"5";"3";"19";"3945";"sołectwo Iłownica, sołectwo Landek, sołectwo Rudzica, sołectwo Roztropice"
"Rada Gminy Jasienica";"240205";"3";"5";"3";"16";"3980";"sołectwo Bielowicko, sołectwo Biery, sołectwo Grodziec, sołectwo Łazy, sołectwo Świętoszówka, sołectwo Wieszczęta"
"Rada Gminy Jasienica";"240205";"4";"6";"3";"22";"5230";"sołectwo Mazańcowice, sołectwo Międzyrzecze Dolne, sołectwo Międzyrzecze Górne"
"Rada Gminy Jaworze";"240206";"1";"1";"3";"3";"363";"ulica: Cisowa do Rodzinnej, Górecka, Grabka, Rodzinna, Pogodna, Jasna, Jeżynowa, Myśliwska, Mała, Złocista."
"Rada Gminy Jaworze";"240206";"2";"1";"3";"3";"279";"ulica: Jarzębinowa, Cisowa część od Rodzinnej do Jasienickiej, Słoneczna część od Cisowej do Turystycznej, Smrekowa, Wrzosowa, Jodłowa, Maków."
"Rada Gminy Jaworze";"240206";"3";"1";"2";"2";"297";"ulica: Akacjowa, Brzoskwiniowa, Liliowa, Modrzewiowa, Za Goruszką, Słoneczna część od Turystycznej do Zdrojowej, Stokrotek."
"Rada Gminy Jaworze";"240206";"4";"1";"2";"2";"350";"ulica: Bławatkowa, Bratków, Brzozowa, Bukowa, Jaśminowa, Jaworowa, Nagietkowa, Orzechowa, Pod Brzegiem, Pod Lasem, Schowana , Turystyczna, Zawilcowa."
"Rada Gminy Jaworze";"240206";"5";"1";"2";"2";"347";"ulica: Azaliowa, Chabrowa, Kaczeńcowa, Motylkowa, Kwiatowa, Pelchrim, Poziomkowa, Promienista, Różana, Zielona, Tulipanowa, Wiosenna, Wypoczynkowa, Widok."
"Rada Gminy Jaworze";"240206";"6";"1";"1";"1";"267";"ulica: Cieszyńska bloki."
"Rada Gminy Jaworze";"240206";"7";"1";"4";"4";"302";"ulica: Aleja Kościelna, Lecznicza, Pałacowa, Plac Kościelny, Zdrojowa część od Wapienickiej do Nadbrzeżnej, Spacerowa, Szkolna, Nadbrzeżna, Pod Harendą, Pod Młyńską Kępą."
