"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Gminy w Kuślinie";"301501";"8";"1";"3";"3";"334";"Sołectwo Trzcianka"
"Rada Gminy w Kuślinie";"301501";"9";"2";"3";"6";"502";"Sołectwo Śliwno"
"Rada Gminy w Kuślinie";"301501";"10";"3";"4";"9";"886";"Sołectwo Wąsowo"
"Rada Miejska w Lwówku";"301502";"1";"5";"7";"26";"2377";"Miasto Lwówek:, Ulice: Aleje Emilii Sczanieckiej, Kamionki, Posadowska, Sadowa, Słoneczna, Wiśniowa, Zielona, Długa, Kasztanowa, Młyńska, Osiedle Władysława Jagiełły, Stefana Wittmanna, Świętej Barbary, Grobla, Kościelna, Magazynowa, Nowotomyska, Ogrodowa, Parkowa, Południowa, Szkolna, Średnia, Świętojańska, Zbigniewa Świtalskiego, 3 Maja, 3 Stycznia, Źródlana, Opalenicka, Ratuszowa, Rynek, Zamkowa, Pniewska, Polna, Powstańców Wielkopolskich"
"Rada Miejska w Lwówku";"301502";"2";"1";"4";"4";"451";"Chmielinko"
"Rada Miejska w Lwówku";"301502";"3";"2";"5";"9";"756";"Grońsko, Józefowo, Krzywy Las, Lipka Wielka, Mokre Ogrody, Władysławowo"
"Rada Miejska w Lwówku";"301502";"4";"1";"4";"4";"388";"Konin, Pawłówek"
"Rada Miejska w Lwówku";"301502";"5";"1";"5";"5";"453";"Podlesie, Posadowo, Posadówek, Zgierzynka"
"Rada Miejska w Lwówku";"301502";"6";"1";"5";"5";"725";"Pakosław"
"Rada Miejska w Lwówku";"301502";"7";"2";"4";"5";"864";"Brody, Bródki, Marszewo, Zygmuntowo"
"Rada Miejska w Lwówku";"301502";"8";"1";"5";"5";"590";"Zębowo"
"Rada Miejska w Lwówku";"301502";"9";"1";"4";"4";"514";"Grudzianka, Linie, Komorowice, Komorowo, Tarnowiec, Wymyślanka"
"Rada Gminy Miedzichowo";"301503";"1";"5";"4";"16";"1047";"Sołectwo Bolewice ulice: Krótka, Leśna, Młyńska, Nowa, Polna, Sportowa, Szkolna, Tylna, Żytnia."
"Rada Gminy Miedzichowo";"301503";"2";"2";"4";"8";"448";"Sołectwo Bolewice ulice: Bolewice Odbudowa, Leśniczówki/ Glinki, Modrzewina, Smolarnia /, Osiedle Leśne, Parkowa, Rzemieślnicza, Świebodzińska."
"Rada Gminy Miedzichowo";"301503";"3";"1";"1";"1";"187";"Sołectwo Grudna wsie: Grudna, Węgielnia."
"Rada Gminy Miedzichowo";"301503";"4";"1";"2";"2";"141";"Sołectwo Bolewicko, wsie: Bolewicko, Sępolno"
"Rada Gminy Miedzichowo";"301503";"5";"2";"4";"7";"458";"Sołectwo Miedzichowo i Sołectwo Błaki wsie: Błaki, Lubień, Miedzichowo, Zawada."
"Rada Gminy Miedzichowo";"301503";"6";"1";"3";"3";"139";"Sołectwo Łęczno, Toczeń i Sołectwo Prądówka wsie: Łęczno, Prądówka, Toczeń."
"Rada Gminy Miedzichowo";"301503";"7";"1";"3";"3";"218";"Sołectwo Stary Folwark i Sołectwo Szklarka Trzcielska wsie: Leśny Folwark, Stary Folwark, Szklarka Trzcielska, Trzciel Odbudowa."
"Rada Gminy Miedzichowo";"301503";"8";"1";"2";"2";"165";"Sołectwo Jabłonka Stara wsie: Jabłonka Stara, Pąchy, Silna Nowa"
"Rada Gminy Miedzichowo";"301503";"9";"1";"2";"2";"197";"Sołectwo Lewiczynek, Sołectwo Piotry, Sołectwo Zachodzko wsie: Lewiczynek, Piotry, Zachodzko."
"Rada Miejska w Nowym Tomyślu";"301504";"1";"7";"6";"58";"6300";"Miasto Nowy Tomyśl , ulice :, Akacjowa, Adama Asnyka, Azaliowa, Ignacego Baranowskiego, Wojciecha Barteckiego, Bohaterów, Władysława Broniewskiego, Brzozowa, Celna, Chmielna, Cicha, Marii Curie Skłodowskiej, Daliowa, Długa, Dojazd, Gronowa, Jana Pawła II, Kamienna, Kanałowa, Klonowa, Kolejowa, Komunalna, Marii Konopnickiej, Konwaliowa, Tadeusza Kościuszki, Krótka, Kwiatowa, Lawendowa, Leśna, Liliowa, Łanowa, Łąkowa, Marszałka Piłsudskiego, Adama Mickiewicza, Cypriana Kamila Norwida, Nowa, Ogrodowa, Olchowa, Osiedlowa, Paprocka, Piaskowa, Plac Fryderyka Chopina, Plac Dworcowy, Plac Niepodległości, Polna, Powstańców Wielkopolskich, Poznańska, Półwiejska, Radosna, Rolna, Rzemieślnicza, Różana, Sadowa, Henryka Sienkiewicza, Słoneczna, Słonecznikowa, Spacerowa, Spokojna, Storczykowa, Szkolna, Szpitalna, Jana i Jędrzeja Śniadeckich, Świerkowa, Floriana Ślósarskiego, Targowa, Topolowa, Juliana Tuwima, Tysiąclecia, Wiejska, Wierzbowa, Wincentego Witosa, Wodna, Władysława Reymonta, Rzemieślnicza, Wypoczynkowa, Zachodnia, Zagrodowa, Zakątek, Zakładowa, Zbożowa, Żwirowa."
"Rada Miejska w Nowym Tomyślu";"301504";"2";"6";"6";"52";"5940";"Miasto Nowy Tomyśl :, - osiedle Stefana Batorego, , - ulice : Agrestowa, Jagodowa, Jeżynowa, Malinowa, Poziomkowa, Emilii Sczanieckiej, Truskawkowa, Zbąszyńska, , - osiedle Północ, , - ulice : Działkowa, dr Kazimierza Hołogi, Koszykowa, 3 Stycznia, Wiatrakowa, Wiklinowa, Zacisze, Zaułek, Zielona."
"Rada Miejska w Nowym Tomyślu";"301504";"3";"8";"6";"59";"7421";"Wsie :, Bukowiec, Boruja Kościelna,  Boruja Nowa, Cicha Góra, Chojniki, Glinno, Grubsko, Jastrzębsko Stare, Kozie Laski, Nowa Róża, Paproć, Przyłęk, Róża, Sątopy, Sękowo, Stary Tomyśl, Szarki, Wytomyśl."
"Rada Miejska w Opalenicy";"301505";"1";"2";"4";"7";"2159";"Dr Adamczyka, Akacjowa, Bukowa, Brzozowa, Dębowa, Gustowskiego, Jesionowa, Gen. Józefa Karge, Kasprowicza, Kasztanowa, Kolejowa, Kwiatowa, Leśna, Łąkowa nr 9, 11, 13, 15, 28, 30, Milczyńskiego, Moniuszki, Niegolewskich, Niemojewskiego, Parkowa, Poznańska, Przybyszewskiego, Sosnowa, Strumykowa, Szkolna, Ticza Bara, Wieniawskiego, Doktora Wierzejewskiego, Zielona, Zarzecze"
"Rada Miejska w Opalenicy";"301505";"2";"2";"3";"5";"2076";"Energetyczna, Jaśminowa, Klonowa, Konopnickiej, Magnoliowa, 3 Maja, Młyńska, Nowotomyska, Powstańców Wielkopolskich, Półwiejska, Prusa, Rolna, Różana, Sienkiewicza, Spokojna, Wspólna, Wyzwolenia, Żeromskiego"
"Rada Miejska w Opalenicy";"301505";"3";"2";"5";"9";"1739";"Farna, 27 Grudnia, Kościuszki, Krótka, Mickiewicza, Opalińskich, Osiedle Centrum, plac Józefa Piłsudskiego, Powstańca Kozaka, Reymonta, Rynek, 26 Stycznia, Zamkowa"
"Rada Miejska w Opalenicy";"301505";"4";"2";"4";"8";"1539";"Dąbrowskiego, Dworcowa, Kolonia, Kręta, Łąkowa nr 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, Nowa, Ogrodowa, Polna, Poprzeczna, Porażyńska, Skośna, Słodka, Staszica, 5 Stycznia, Wiejska, Zbożowa"
"Rada Miejska w Opalenicy";"301505";"5";"1";"3";"3";"846";"Wojnowice"
"Rada Miejska w Opalenicy";"301505";"6";"2";"3";"5";"1450";"Dakowy Mokre, Kozłowo, Sielinko Osada, Troszczyn, Urbanowo, Uścięcice"
"Rada Miejska w Opalenicy";"301505";"7";"2";"4";"7";"1417";"Bukowiec Stary, Kopanki, Porażyn Ośrodek, Porażyn Tartak, Sielinko, Terespotockie"
"Rada Miejska w Opalenicy";"301505";"8";"2";"3";"6";"1370";"Jastrzębniki, Łagwy, Łęczyce, Niegolewo, Rudniki"
"Rada Miejska w Zbąszyniu";"301506";"1";"2";"6";"10";"1774";"Zbąszyń, ulice: Ariańska, Błonie, Czechowica, Dąbrowskiej, Doktora Piotrowskiego, Garbarska, Husycka, Janiszewskiego, Kawczyńskiego, Kraszewskiego, Księdza Pohla, Księdza Wawrzyniaka, Marcińca, Miodowa, Mostowa, Na Kępie, Orzeszkowej, Plac Reymonta, Poznańska, Prusa, Przysiółki, Reja, Sienkiewicza, Targowisko, Tomasza Śliwy, Topolowa, Warszawska, Woźnej, Żeromskiego"
"Rada Miejska w Zbąszyniu";"301506";"2";"2";"5";"8";"1297";"Zbąszyń, ulice: Chmielna, Folwarczna, Generała Dowbor Muśnickiego, Generała Taczaka, Gimnastyczna, Kolonia, Kościelna, Krakowska, Kudlińskiego, Leśna, Ogrodowa, Plac Rybaki, Podporucznika Klemczaka, Podporucznika Mielżyńskiego, Polna, Poprzeczna, Porucznika Krausego, Porucznika Zenktelera, Porucznika Żwirki, Powstańców Wielkopolskich, Przedmieście Święty Wojciech, Senatorska od nr 1 – 30, Sportowa, Świętomikołajska, Zaułek Łaziebny, Zaułek Ramów Sukienniczych, Zaułek Sądowy, Zaułek Starego Mielcucha, Zaułek Strzelecki, Żydowska"
"Rada Miejska w Zbąszyniu";"301506";"3";"2";"6";"11";"1350";"Zbąszyń, ulice: Basztowa, Batorego, Chłodna, Garczyńskich, Jeziorna, Krótka, Łazienki, Marcinkowskiego, Plac Wolności, Rajewo, Rynek, Senatorska od nr 31 – 44, Wypoczynkowa, Zaułek Kapłański, Zaułek Tkacki, Zbąskich, 17 Stycznia od nr 1-23 i 62-80"
"Rada Miejska w Zbąszyniu";"301506";"4";"2";"6";"10";"1410";"Zbąszyń, ulice: Akacjowa, Ciświckich, Dolna, Graniczna, Holenderska, Inżyniera Wigury, inżyniera Ryszarda Pitury, Jacentego Janka, Kolejowa, Łąkowa, Plac Dworcowy, Promenada, Rejtana, Spacerowa, Wodna, Zielona, Zygmunta I Starego, 17 Stycznia od nr 24 - 61"
"Rada Miejska w Zbąszyniu";"301506";"5";"1";"4";"4";"745";"Chrośnica, Nowe Jastrzębsko, Stefanowice"
"Rada Miejska w Zbąszyniu";"301506";"6";"1";"3";"3";"613";"Łomnica, Przychodzko"
"Rada Miejska w Zbąszyniu";"301506";"7";"1";"1";"1";"460";"Stefanowo, Zakrzewko"
"Rada Miejska w Zbąszyniu";"301506";"8";"1";"3";"3";"1007";"Perzyny, Przyprostynia"
"Rada Miejska w Zbąszyniu";"301506";"9";"1";"3";"3";"370";"Dąbrowa, Nowa Wieś, Nowa Wieś Zbąska"
"Rada Miejska w Zbąszyniu";"301506";"10";"1";"5";"5";"622";"Nądnia"
"Rada Miejska w Zbąszyniu";"301506";"11";"1";"2";"2";"1014";"Nowy Dwór, Strzyżewo"
"Rada Miejska w Obornikach";"301601";"1";"6";"6";"63";"7451";"miasto Oborniki, ulice: Adama Mickiewicza, Armii Poznań 2 i 4, Betoniarska, Boczna, Bosmana Edmunda Leśniaka, Cmentarna, Czarnkowska numery parzyste od 4 do 28, Czarnkowska numery nieparzyste od 1 do 19, Edmunda Stefanowicza, Fryderyka Chopina, Garażowa, Henryka Eichlera, Hugo Kołłątaja, Ignacego Paderewskiego, Jagiellońska, Kasztanowa, Konstantego Łopatyńskiego, Kościelna, Kowalska, Kowanowska, Krótka, Księdza Stefana Szymańskiego, Kwiatowa, Lipowa, Łazienkowa, Łukowska, Majora Mikołaja Dobrzyckiego, Marszałka Józefa Piłsudskiego, Mikołaja Kopernika, Młyńska, Nadbrzeżna, Obrońców Westerplatte, Ogrodowa, Owocowa, Piotra Wedelickiego, Polna, Powstańców Wielkopolskich, Przemysłowa, Przesmyk, Różana, Rynek, Rzemieślnicza, Sądowa, Spacerowa, Spokojna, Stanisława Moniuszki, Stanisława Staszica, Starorzeczna, Szkolna, Szpitalna, Średnia, Towarowa, Wąska, Wjazdowa, Zamkowa, Żwirki i Wigury, 3-go Maja, 11-go Listopada oraz wieś Kowanówko"
"Rada Miejska w Obornikach";"301601";"2";"7";"7";"73";"8293";"miasto Oborniki, ulice: Aleja Akacjowa, Antoniego Kruszki, Armii Krajowej, Armii Poznań za rzeką Wartą, Bielawska, Brzozowa, Bukowa, Chłopska, Cicha, Cisowa, Czarnkowska numery parzyste od 30 do końca, Czarnkowska numery nieparzyste od 19a do końca, Dębowa, Droga Leśna, Edwarda Sowiaka, Franciszka Jaegera, Franciszka Łazarewicza, Franciszka Mikołajczaka, Generała Franciszka Altera, Generała Franciszka Kleeberga, Generała Henryka Dąbrowskiego, Generała Kazimierza Pułaskiego, Generała Leopolda Okulickiego, Generała Mikołaja Bołtucia, Generała Romana Abrahama, Generała Stanisława Maczka, Generała Stanisława Taczaka, Generała Stefana Roweckiego, Generała Tadeusza Bora-Komorowskiego, Generała Tadeusza Kościuszki, Generała Tadeusza Kutrzeby, Generała Władysława Andersa, Generała Władysława Sikorskiego, Generała Zygmunta Berlinga, Gołaszyńska, Grabowa, Graniczna, Harcmistrza Jana Miękusa, Ignacego Daszyńskiego, Jana Konstantego Żupańskiego, Jaworowa, Jesienna, Jesionowa, Kalinowa, Karola Marcinkowskiego, Klonowa, Komunalna, Krańcowa, Kręta, Księdza Piotra Wawrzyniaka, Leszczynowa, Ludwika Waryńskiego, Łąkowa, Maksymiliana Jackowskiego, Marii Dąbrowskiej, Marii Pawlikowskiej-Jasnorzewskiej, Marii Rodziewiczówny, Marii Skłodowskiej-Curie, Mostowa, Nad Wartą, Nad Wełną, Nowa, Objezierska, Obrzycka, Okrężna, Olchowa, Piaskowa, Pogodna, Poprzeczna, Półwiejska, Romana Dmowskiego, Rudki, Słoneczna, Sportowa, Stanisława Mikołajczyka, Szamotulska, Szarych Szeregów, Szczepana Gniedzińskiego, Tartaczna, Topolowa, Wiązowa, Wierzbowa, Wincentego Witosa, Wiosenna, Wodna, Wojciecha Korfantego, Wybudowanie, Wymysłowska, Zofii Nałkowskiej, 1-go Maja, 15-go Sierpnia, 25-go Stycznia"
"Rada Miejska w Obornikach";"301601";"3";"8";"6";"67";"9919";"wsie: Antonin, Bąblin, Bąblinek, Bąbliniec, Bębnikąt, Bogdanowo, Chrustowo, Dąbrówka Leśna, Dołęga, Gołaszyn, Gołębowo, Górka, Kiszewko, Kiszewo, Kowalewko, Kowanowo, Lipka, Lulin, Łukowo, Maniewo, Marszewiec, Marylówka, Mycin, Nieczajna, Niemieczkowo, Nowakowo, Nowołoskoniec, Objezierze, Ocieszyn, Osowo Nowe, Osowo Stare, Pacholewo, Podlesie, Popowo, Popówko, Przeciwnica, Rożnowo, Ruks Młyn, Sepno, Sławienko, Słonawy, Stobnica, Sycyn, Ślepuchowo, Świerkówki, Urbanie, Uścikowo, Uścikówiec, Wargowo, Wychowaniec, Wymysłowo, Wypalanki, Zagaj, Żerniki, Żukowo"
"Rada Miejska w Rogoźnie";"301602";"1";"3";"7";"19";"2705";"Miasto Rogoźno, Ulice: II Armii Wojska Polskiego, Asnyka, Chabrowa, Garbacka,  Grochowskiego, Konieczyńskich, Konwaliowa, Kościuszki Nr 51 i  59, Krótka,   Orzeszkowej, Osiedle Przemysława II, Polna, Seminarialna, Sobolewskiego, Szarych Szeregów,  ks. Werbla., "
"Rada Miejska w Rogoźnie";"301602";"2";"2";"7";"13";"1855";"Miasto Rogoźno, Ulice : Aleje Marszałka Piłsudskiego, Dworcowa, Działkowa, Fabryczna, Kochanowskiego, Kolejowa, Kwiatowa, Łąkowa, Mickiewicza, Miodowa, Norwida,   Prusa, Reja, Rolna, Różana, Sienkiewicza, Słowackiego,   Towarowa, Zaułek., Miejscowości : Dziewcza Struga, Garbatka , Nowy Młyn, Ruda, Żołędzin"
"Rada Miejska w Rogoźnie";"301602";"3";"3";"7";"19";"2805";"Miasto Rogoźno, Ulice : Brzozowa, Chopina, Czarnkowska, Kard. Wyszyńskiego, Kilińskiego, Kościelna,  Kościuszki od Nr 26 do 50,  Nr 53, Nr 55, Nr 56, Nr 57, Nr 61, Nr 62, Nr 63, Krzyżaniaka, . Leśna, Lipowa, Mała Szkolna, Moniuszki,  Ogrodowa, Paderewskiego, Piekarska, Plac Powstańców Wielkopolskich, Przesmyk, Rynkowa, Rzeźnicka, Sądowa, Słoneczna, Smolary, Szymanowskiego, Topolowa, Wieniawskiego,  Wągrowiecka, Wielka Szkolna, Wójtostwo,     Za Jeziorem, Żurawia. "
"Rada Miejska w Rogoźnie";"301602";"4";"2";"6";"10";"1794";"Miasto Rogoźno, Ulice : Boczna, Boguniewska, Bursztynowa, Diamentowa, Długa,   Dojazd, Gościnna, Koralowa, Kotlarska, Kręta, Kryształowa, Kwarcowa, Łamana, Mała, Mała Poznańska, Międzyleska, Nowa, Perłowa, Plac Jana Pawła II, Plac K. Marcinkowskiego, Plażowa, Południowa, Poprzeczna, Przelotowa,  Rubinowa, Skrajna, Skromna,  Strzelecka, Sucha, Szafirowa,  Szeroka,   Szmaragdowa, Średnia, Topazowa, Turkusowa, Ukryta, Ustronna, Wąska,  Wielka Poznańska, Wschodnia, Zachodnia, Zakątek."
"Rada Miejska w Rogoźnie";"301602";"5";"1";"6";"6";"912";"Miejscowości : Biniewo, Cieśle, Marlewo, Owczegłowy, Pruśce, Sierniki, Stare, Wojciechowo."
"Rada Miejska w Rogoźnie";"301602";"6";"1";"5";"5";"939";"Miejscowości : Boguniewo, Budziszewko, Miedzylesie, Nienawiszcz, Studzieniec."
"Rada Miejska w Rogoźnie";"301602";"7";"2";"4";"8";"1587";"Miejscowości : Grudna, Jaracz, Józefinowo, Kaziopole, Parkowo,  Rożnowice, Słomowo, Szczytno, Wełna."
"Rada Miejska w Rogoźnie";"301602";"8";"1";"3";"3";"1056";"Miejscowości : Gościejewo, Karolewo, Laskowo, Owieczki, Tarnowo."
"Rada Gminy Ryczywół";"301603";"1";"5";"4";"16";"2108";"Chmielewo, Krężoły, Łopiszewo, Ryczywół"
"Rada Gminy Ryczywół";"301603";"2";"1";"3";"3";"343";"Boruchowo, Gorzewko, Wiardunki"
"Rada Gminy Ryczywół";"301603";"3";"1";"4";"4";"325";"Igrzyna, Tłukawy, Zawady"
"Rada Gminy Ryczywół";"301603";"4";"1";"3";"3";"277";"Gościejewko, Gościejewo Leśne, Ninino, Trzy Góry"
"Rada Gminy Ryczywół";"301603";"5";"1";"3";"3";"294";"Skrzetusz"
"Rada Gminy Ryczywół";"301603";"6";"1";"2";"2";"271";"Piotrowo, Połajewice, Radom"
"Rada Gminy Ryczywół";"301603";"7";"1";"3";"3";"539";"Gorzewo"
"Rada Gminy Ryczywół";"301603";"8";"2";"4";"6";"854";"Chlebowo, Drzonek, Ludomicko, Ludomki, Ludomy, Ludomy Leśniczówka, Łaszczewiec, Orłowo"
"Rada Gminy Ryczywół";"301603";"9";"2";"4";"7";"670";"Dąbrówka Ludomska, Lipa, Lipa Bagna, Lipa Nowa, Lipa Wojciechowo"
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"1";"5";"4";"16";"4076";"miasto Nowe Skalmierzyce -ulice: Boczkowska, Dojazdowa, 29 Grudnia , Generała Józefa Hallera, Kaliska, Janka Krasickiego, Kamienna, Kolejowa, Tadeusza Kościuszki, Krótka, Kwiatowa, Lipowa, 1 Maja, 3 Maja, Jana Mertki, Adama Mickiewicza, Mostowa, Nowa, Plac Wolności, Gen. Władysława Sikorskiego, Kardynała Stefana Wyszyńskiego, Tartakowa, Gabriela Narutowicza, Okólna, Podkocka, Polna, 25 Stycznia, Szkolna "
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"2";"2";"4";"8";"1606";"sołectwo Skalmierzyce- ulice: Bankowa, Stanisława Bąka, Bielawska, Boczkowska, Dąbkowa, Ludwika Jabłońskiego, Ks.Kanonika Alfonsa Czwojdy, Osada, Ostrowska, Księdza Jana Piotrowicza, Pleszewska, Podkocka, Powstańców Wielkopolskich. Słoneczna Spółdzielcza, Starowiejska, Strażacka, 24 Stycznia, Środkowa, Szumiących Wierzb, Torowa, Wiśniowa, Wincentego Witosa , "
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"3";"1";"3";"3";"932";"sołectwo Śliwniki- ulice:, Jabłonkowa, Krótka, Leśna, Niemojowskich, Nowa, Parkowa, Skalmierzycka, Spacerowa, Wiatrakowa, Wiśniowa, sołectwo Mączniki"
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"4";"1";"1";"1";"952";"sołectwo Biskupice Ołoboczne - ulice:, Bagatela, Bilczewska, Łąkowa, Ostrowska, Parcele, Podgórna, Szkolna, Środkowa"
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"5";"1";"2";"2";"646";"sołectwo Fabianów -ulice: Brzozowa, Kaliska, Leśna, Osiedlowa, Południowa, Słoneczna,  Szkolna, Środkowa , sołectwo Kościuszków ( wieś Kościuszków i Czachory)"
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"6";"1";"3";"3";"806";"sołectwo Ociąż-ulice: Kościelna, Teofila Morawskiego, Ostrowska, Parkowa, Polna, Środkowa, Torowa, Wiejska, Zakrzewki, Źródlana, sołectwa: Miedzianów, Kurów"
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"7";"1";"3";"3";"891";"sołectwa: Biskupice, Gniazdów, Droszew (wieś Droszew i Pawłów), Sołectwo Boczków - ulice: Graniczna, Krótka, Polna, Skalmierzycka, Strażacka, Topolowa, Zapłocie, sołectwo Trkusów - ulice: Kaliska, Kępina, Środkowa, "
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"8";"1";"4";"4";"760";"sołectwa: Gałązki Małe, Gałązki Wielkie, Głóski, Żakowice, sołectwo Kotowiecko (wieś Kotowiecko i Pawłówek) ulice: Jabłonkowa, Kaliska, Kasztanowa, Kościelna, Krótka, Lipowa, Polna"
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"9";"1";"4";"4";"655";"sołectwa: Chotów, Strzegowa , sołectwo Węgry - ulice: Bursztynowa, Łąkowa, Nowa, Parkowa, Polna, Wierzbowa, Zabłocko"
"Rada Gminy i Miasta Nowe Skalmierzyce";"301702";"10";"1";"3";"3";"801";"sołectwa: Gostyczyna, Leziona, Osiek, sołectwo Śmiłów - ulice: Kaliska, Nowa, Wiśniowa"
"Rada Gminy i Miasta w Odolanowie";"301703";"1";"5";"10";"27";"4084";"miasto Odolanów"
"Rada Gminy i Miasta w Odolanowie";"301703";"2";"1";"2";"2";"578";"sołectwo Huta, sołectwo Nadstawki, osady: Grochowiska, Papiernia, Trzcieliny"
"Rada Gminy i Miasta w Odolanowie";"301703";"3";"1";"2";"2";"750";"sołectwo Świeca I, sołectwo Świeca II"
"Rada Gminy i Miasta w Odolanowie";"301703";"4";"1";"1";"1";"438";"sołectwo Boników"
"Rada Gminy i Miasta w Odolanowie";"301703";"5";"1";"3";"3";"603";"sołectwo Garki"
"Rada Gminy i Miasta w Odolanowie";"301703";"6";"2";"5";"6";"1573";"sołectwo Tarchały Wielkie, sołectwo Gorzyce Małe, sołectwo Baby, sołectwo Kaczory"
"Rada Gminy i Miasta w Odolanowie";"301703";"7";"1";"3";"3";"954";"sołectwo Raczyce"
"Rada Gminy i Miasta w Odolanowie";"301703";"8";"1";"1";"1";"783";"sołectwo Uciechów, osada Lipiny"
"Rada Gminy i Miasta w Odolanowie";"301703";"9";"1";"3";"3";"755";"sołectwo Nabyszyce; osada Kuroch, sołectwo Gliśnica; osada: Biadaszki, Wisławka"
"Rada Gminy i Miasta w Odolanowie";"301703";"10";"1";"2";"2";"601";"sołectwo Wierzbno, sołectwo Tarchały Małe"
"Rada Miejska Ostrowa Wielkopolskiego";"301701";"1";"8";"7";"92";"19587";"Osiedla: Śródmieście, Wenecja, Krępa, "
"Rada Miejska Ostrowa Wielkopolskiego";"301701";"2";"8";"7";"83";"21518";"Osiedla: Pruślin, Kamienice Stare, Zacisze-Zębców, Odolanowskie, Nowe Parcele, Parcele Zacharzewskie"
"Rada Miejska Ostrowa Wielkopolskiego";"301701";"3";"7";"7";"82";"18858";"Osiedla: Jana Pawła II, Powstańców Wielkopolskich"
"Rada Gminy Ostrów Wielkopolski";"301704";"1";"1";"2";"2";"930";"sołectwa: Chruszczyny, Daniszyn, Mazury"
"Rada Gminy Ostrów Wielkopolski";"301704";"2";"1";"3";"3";"824";"sołectwa: Cegły, Łąkociny"
"Rada Gminy Ostrów Wielkopolski";"301704";"3";"1";"2";"2";"1349";"sołectwa: Lamki, Świeligów, Zacharzew"
"Rada Gminy Ostrów Wielkopolski";"301704";"4";"2";"2";"3";"1869";"sołectwa: Gorzyce Wielkie, Radziwiłłów"
"Rada Gminy Ostrów Wielkopolski";"301704";"5";"1";"2";"2";"911";"sołectwo Topola Mała"
"Rada Gminy Ostrów Wielkopolski";"301704";"6";"1";"2";"2";"1057";"sołectwa: Nowe Kamienice, Smardowskie Olendry, Wysocko Wielkie, "
"Rada Gminy Ostrów Wielkopolski";"301704";"7";"1";"2";"2";"1281";"sołectwa: Sadowie, Wtórek"
"Rada Gminy Ostrów Wielkopolski";"301704";"8";"1";"2";"2";"991";"sołectwa: Czekanów, Kołątajew"
"Rada Gminy Ostrów Wielkopolski";"301704";"9";"1";"3";"3";"988";"sołectwa: Franklinów, Karski, Lewkowiec"
"Rada Gminy Ostrów Wielkopolski";"301704";"10";"1";"4";"4";"922";"sołectwo Lewków"
"Rada Gminy Ostrów Wielkopolski";"301704";"11";"1";"3";"3";"734";"sołectwa: Kwiatków, Lewków Osiedle, Młynów, Słaborowice, "
"Rada Gminy Ostrów Wielkopolski";"301704";"12";"1";"3";"3";"835";"sołectwa: Będzieszyn, Gutów, Szczury"
"Rada Gminy Ostrów Wielkopolski";"301704";"13";"1";"3";"3";"787";"sołectwa: Biniew, Górzenko, Górzno"
"Rada Gminy Ostrów Wielkopolski";"301704";"14";"1";"2";"2";"988";"sołectwa: Borowiec, Sobótka"
"Rada Gminy Przygodzice";"301705";"1";"1";"2";"2";"556";"Antonin, Ludwików"
"Rada Gminy Przygodzice";"301705";"2";"2";"4";"6";"1345";"Chynowa, Bogufałów, Przygodziczki"
"Rada Gminy Przygodzice";"301705";"3";"1";"3";"3";"886";"Czarnylas, Hetmanów"
"Rada Gminy Przygodzice";"301705";"4";"2";"3";"5";"1003";"Dębnica"
"Rada Gminy Przygodzice";"301705";"5";"2";"5";"8";"1345";"Janków Przygodzki, Trzcieliny, Pardalin, Osiedle 40-lecia PRL"
"Rada Gminy Przygodzice";"301705";"6";"3";"4";"8";"1832";"Przygodzice, Antonin-Strugi, Stacja PKP"
"Rada Gminy Przygodzice";"301705";"7";"1";"2";"2";"665";"Topola - Osiedle"
"Rada Gminy Przygodzice";"301705";"8";"1";"2";"2";"360";"Topola Wielka"
"Rada Gminy Przygodzice";"301705";"9";"2";"3";"5";"1219";"Wysocko Małe, Smardów"
"Rada Gminy i Miasta Raszków";"301706";"1";"1";"2";"2";"620";"Sołectwa: Grudzielec, Grudzielec Nowy"
"Rada Gminy i Miasta Raszków";"301706";"2";"1";"3";"3";"566";"Sołectwa: Janków Zaleśny, Sulisław"
"Rada Gminy i Miasta Raszków";"301706";"3";"2";"3";"5";"1074";"Sołectwa: Bugaj, Koryta, Ligota"
"Rada Gminy i Miasta Raszków";"301706";"4";"1";"2";"2";"492";"Sołectwo: Korytnica"
"Rada Gminy i Miasta Raszków";"301706";"5";"3";"2";"6";"2052";"Sołectwa: Drogosław, Głogowa, Józefów, , Miasto Raszków"
"Rada Gminy i Miasta Raszków";"301706";"6";"1";"1";"1";"630";"Sołectwa: Moszczanka, Skrzebowa"
"Rada Gminy i Miasta Raszków";"301706";"7";"1";"1";"1";"606";"Sołectwa: Szczurawice, Bieganin"
"Rada Gminy i Miasta Raszków";"301706";"8";"1";"4";"4";"619";"Sołectwo: Przybysławice"
