"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miasta Torunia";"046301";"4";"8";"5";"73";"48387";"Andrzeja Sobkowiaka, Antczaka, Augustowska, Bajeczna, Barwna, Batorego, Bażyńskich, Białostocka, Brejskiego, Brzozowa, Bukowa, Buszczyńskich, Bytomska, Calineczki, Chrobrego numery parzyste 8-do końca i numery nieparzyste od 1-do końca, Cedrowa, Ceglana, Celnicza, Ceramiczna, Chełmska, Ciechanowska, Ciekawa, Cisowa, Curie-Skłodowskiej, Cyprysowa, Czekoladowa, Czereśniowa, Częstochowska, Dojazd, Donimirskiego, Droga Trzeposka, Dworcowa, Działowa, Działowskiego, Dziewulskiego, Elbląska, Fabryczna, Filomatów Pomorskich, Gawędy, Gdańska, Gen. Chłopickiego, Gen. Prądzyńskiego, Gen. Sowińskiego, Gerarda Pająkowskiego, Gipsowa, Gminna, Gołębia, Gorzowska, Grabowa, Granitowa, Grudziądzka numery parzyste od 48-do końca, Guliwera, Gustlika, Hebanowa, Honoratki, Ignacego Dudojcia, inż. Jana Brody, Jałowcowa, J. Chrzanowskiego, Jamontta, Jarocińska, Jarzębinowa, Jaworowa, Jaworskich, Jeleniogórska, Jeśmanowicza, Jodłowa, Kalinowa, Kaliska, Kałamarskiego, Kamienna, Kanałowa, Karolinki, Kartuska, Katarzynki, Katowicka, Kłodzka, Kłopot, Kpt. Tadeusza Łęgowskiego, Kasztanowa, Kielecka, Klonowa, Kociewska, Kołowa, Koniczynki, Konopackich, Konińska, Kopciuszka, Koszalińska, Kościuszki, Kraińska, Krakowska, Krańcowa, Kresowa, Krośnieńska, Krynicka, Ks. Alfonsa Mańkowskiego, Ks. Kanonika Pawła Piotra Gogi, Kwitnącej Jabłoni, Legnicka, Leszczynowa, Luba, Lubelska, Lubicka, Łąkowa, Łokietka, Łomżyńska, Łukowa, Łyskowskiego, Małgorzatki, Mjr. Sucharskiego, Mazowiecka, Mazurska, Mleczna, Mocarskiego, Morwowa, Na Zapleczu, Nad Rzeczką, Nad Strugą, Nad Zatoką, Nowotarska, Niesiołowskiego, Odległa, Olbrachta, Ostra, Ostrołęcka, Olsztyńska, Olszynowa, Osikowa, Palmowa, Pancernych, Papowska, Pilska, Piotra Curie, Piotrkowska, Piskorskiej, Plac  Daszyńskiego, Plac Fryderyka Skarbka, Plac Pokoju Toruńskiego, Platanowa, Płaska, Płocka, Podchorążych, Pod Dębową Górą, Podgórna numery parzyste od 86-do końca i numery nieparzyste od 77-do końca, Ppor. Jerzego Paszkowskiego, Ppłk. Jana Pałubickiego, Plac Bpa Jana Chrapka, Polna numery parzyste od 22-do końca i numery nieparzyste od 15 do końca, Powiśle, Przelot, Przemyska, Przeskok, Przybyłów, Przy Lesie, Przy Kaszowniku numery parzyste od 2 do 30 i numery nieparzyste od 27-do końca, Pułaskiego, Radomska, Rakowicza, Rondo Bielawy, Rozwarta, Równinna, Rubinkowskiego, Rudego, Rydygiera, Rzeczna, Rzeszowska, Sanocka, Sczanieckiego, Siedlecka, Sielska, Sieradzka, Skierniewicka, Słodka, Słupska, Sobieskiego, Sopocka, Sporna, Stalowa, Staszica, Studzienna, Sułkowskiego, Suwalska, Szarika, Szczecińska, Szczęsna, Szosa Lubicka numery parzyste od 2 do 120 i numery nieparzyste 1-91, 133, 145 do końca, Ścieżka Szkolna, Świerkowa, Świętopełka, Targowa, Tarnobrzeska, Tarnowska, Topolowa, Towarowa, Traugutta, Twarda, Ukośna, Uśmiechu, Wałdowska, Wandy Bukiewicz, Wapienna, Warneńczyka, Waryńskiego, Wielki Rów 26-do końca, 29-do końca, Wierzbowa, Widok, Winna, Winnica, Wojska Polskiego, Wschodnia, Wykopy, Wymarzona, Zakątek, Zakręt, Zamojska, Zaułek Dworcowy, Zbigniewa Iwanowa, Zielonogórska, Ziemi Michałowskiej, Żółkiewskiego, Żwirowa"
"Rada Miasta Włocławek";"046401";"1";"5";"8";"70";"18405";"20 Stycznia, Aleja Chopina, Bauera, Bechiego, Bednarska, Biskupia, Bojańczyka, Browarna, Brzeska, Brzozowa, Bukowa, Bulwary Marszałka Piłsudskiego, Chmielna, Cyganka, Gdańska, Jagiellońska, Jesionowa, Jodłowa, Kasprowicza, Kilińskiego, Kościuszki, Kowalska, Kraszewskiego, Królewiecka, Leszczynowa, Lunewil, Łazienna,  Łęgska, 3 Maja, Maślana, Matebudy, Mickiewicza, Miedziana, Młynarska, Ogniowa, Okrężna, Okrzei od nr 58 do nr 81, Olszowa, Orla, Orzechowa, Paderewskiego, Piekarska, Plac Biskupa Kozala, Plac Kopernika, Plac Staszica, Plac Wolności, Polskiego Czerwonego Krzyża, Polskiej Organizacji Wojskowej, Przechodnia, Przedmiejska, Prymasa Karnkowskiego, Prymasa Wyszyńskiego od nr 1 do nr 8, Pułaskiego, Reja, Reymonta, Rybacka, Rzemieślnicza, Sadowa, Składowa, Słowackiego, Srebrna, Stary Rynek, Stodólna, Strugaczy, Szczęśliwa, Szpichlerna, Świętego Antoniego, Świętego Jana, Targowa, Topolowa, Towarowa, Traugutta, Tumska, Warszawska, Wierzbowa,  Wiślana, Wojska Polskiego, Wronia, Zamcza, Zapiecek, Zduńska, Zielony Rynek, Złota, Związków Zawodowych, Żabia, "
"Rada Miasta Włocławek";"046401";"2";"5";"8";"74";"19635";"Akacjowa, Aleja Kazimierza Wielkiego, Aleja Księdza Popiełuszki, Armii Krajowej, Azaliowa, Barska, Bławatkowa, Bobrownicka, Borówkowa, Bracka, Brzegowa, Brzoskwiniowa, Bursztynowa, Celulozowa, Chabrowa, Chełmicka, Ciasna, Cmentarna, Cysterska, Dobrzyńska, Duninowska, Figowa, Głogowa, Gościnna, Górskiego, Górna, Górzysta, Grabowa, Graniczna, Grodzka, Grondy, Grzybowa, Herbaciana, Jagodowa, Jałowcowa, Jarzębinowa, Jaśminowa, Jazowska, Jedwabna, Jemiołowa, Jeżynowa, Kalinowa, Kamienna, Kasztanowa, Klonowa, Kombatantów, Komunalna, Konwaliowa, Kotlarska, Krajobrazowa, Kręta, Krokusowa, Krótka, Krzemowa, Kulińska, Kwiatowa, Leśna, Leśnictwo Rybnica, Leśniczówka Dąbrówka, Liliowa, Lipnowska, Łanowa, Łąkowa, Makowa, Malinowa, Malwowa, Modzerowska, Morelowa, Mostowa, Myśliwska, Nad Kanałem, Nad Strugą, Nad Zalewem, Nizinna, Nowomiejska, Obrońców Wisły 1920 roku, Okopowa, Okrzei od nr 1 do nr 32, Osada Rybnica, Ostrowska, Ostrowy  Leśne, Papieżka, Piaski, Plac Kolanowszczyzna, Plac Powstania Styczniowego, Plażowa, Płocka,  Podgórna, Podlesie, Podmokła, Polna, Południowa, Poziomkowa, Przemysłowa, Przesmyk, Ptasia, 14 Pułku Piechoty, Radyszyńska, Rakutowska, Rozdroże, Różana, Ruciana, Rybnicka, Saperska, Sasankowa, Skalna, Spacerowa, Spokojna, Sportowa, Staromłyńska, Stokrotkowa, Storczykowa, Stroma, Suszycka, Świerkowa, Tarninowa, Teligi, Uskok, 3 Warszawskiego Pułku Pontonowego, Wapienna, Weselna, Widok, Willowa, Wiosenna, Witosa, Witoszyńska, Wojskowa, Wolność, Wrzosowa, Wschodnia, Zagajewskiego, Zarzeczewo, Zarzeczewska, Zawilcowa, Zielna, Zjazdowa, Żelazne Wody, Żołnierska, Żytnia, "
"Rada Miasta Włocławek";"046401";"3";"5";"8";"74";"17087";"Aleja Królowej Jadwigi, Arentowicza, Boczna, Bojakowskiego, Brdowska, Broniewskiego, Chłodna, Cicha, Długa, Dojazdowa, Doktor Brandt, Dygasińskiego, Dziewińska, Falbanka, Filtrowa, Generała Dąbrowskiego, Gniazdowskiego, Goplana, Guzowska, Jasna, Kaliska od nr 1 do nr 76, Kapitulna z wyłączeniem bloku nr 95, Kaszubska, Kolska, Kruszyńska, Księdza Skorupki, Kujawska, Lotnicza, Łanieszczyzna, Łubna, Matrasia, Mazowiecka, Miła, Mylna, Nagórskiego, Niecała, Okrzei od nr 33 do nr 57,  Piastowska, Plac Przyjaciół WOŚP, Plac 11 Listopada, Planty, Płowiecka, Prosta, Pusta, Sienna, Skarżyńskiego, Słodowska, Słoneczna, Smolna, Smólska, Spółdzielcza, Starodębska, Studzienna, Śliska, Warmińska, Węglowa, Wiejska, Wodociągowa, Wspólna, Wysoka od nr 1 do nr 9, Zimna, Źródlana, Żeromskiego, Żwirki i Wigury"
"Rada Miasta Włocławek";"046401";"4";"5";"8";"68";"20013";"Aleja Jana Pawła II, Asnyka, Bagienna, Bartnicka, Baśniowa, Bluszczowa, Błotna, Bobrowa, Bociania, Borowska, Botaniczna, Brzezinowa, Cienista, Cisowa, Daleka, Dąbrowskiej, Deszczowa, Dębowa, Dobra, Dolna, Drzewna, Działkowa, Dzika, Fredry, Gajowa, Gałczyńskiego, Harcerska, Iglasta, Irysowa, Jaskółcza, Jastrzębia, Jaworowa,  Jelonkowa, Jesienna, Jowiszowa, Kaletnicza, Kaliska od nr 77 do końca, Kapitulna nr 95, Kochanowskiego, Kolibrowa, Komarowa, Konopnickiej, Koralowa, Korczaka, Kościelna, Kozłowskiego, Krasińskiego, Krecia, Krucza, Kryniczna, Księżycowa, Kukułcza, Laskowa, Letnia, Letniskowa, Lipowa, Lisia, Liściasta, Łabędzia, Łady, Łosia, Łowiecka, Łubinowa, Majora Hubala, Majora Sucharskiego, Marsa, Matejki, Merkurego, Metalowa, Michelińska, Mielęcińska, Miodowa, Modra, Modrzewiowa, Moniuszki, Neptuna, Noakowskiego, Norwida, Nowa, Nowcy, Orzeszkowej, Osiedlowa, Paprocia, Parafialna, Parkowa, Pawia, Piękna, Pocztowa, Polanka, Popiela, Prezydenta Mystkowskiego, Prezydenta Starzyńskiego, Prusa, Pszczela, Robotnicza, Sarnia, Saturna, Sępia, Sienkiewicza, Sitowska, Skłodowskiej-Curie, Skrajna, Skryta, Słowicza, Smocza, Sobolowa, Sokola, Sosnowa, Sowia, Stawowa, Strzelecka, Szajnowicza-Iwanowa, Szczygla, Szewska, Szkolna, Szpalerowa, Szuwarowa, Szyszkowa, Świetlana, Tęczowa, Trawiasta, Trzcinowa, Ustronna, Wczasowa, Wenus, Wiązowa, Wieniawskiego, Wiewiórcza, Wilcza, Wilgi, Wiśniowa, Wodna, Wyspiańskiego, Zachodnia, Zacisze, Zagajnikowa, Zajęcza, Zaułek, Zbiegniewskiej, Zbieżna, Zgodna, Zielona, Ziębia, Zimowa, Ziołowa, Żbikowa, Żurawia, Żurska, Żywiczna, "
"Rada Miasta Włocławek";"046401";"5";"5";"8";"69";"19374";"Bajeczna, Budowlanych, Ceglana, Chemików, Chocimska, Energetyków, Fabryczna, Flisacka, Gołębia, Grunwaldzka, Hoża, Hutnicza, Inowrocławska, Junacka, Kawka, Kolejowa, Korabnicka, Krzywa Góra, Leopoldowska, Lisek, Mechaników, Mikanowska, Obwodowa, Ogrodowa, Okrzei od nr 82 do końca, Piwna, Plac Solidarności, Pochyła, Podmiejska, Pogodna, Promienna, Przyjemna, Prymasa Wyszyńskiego od nr 9 do końca, Pszenna, Radosna, Rajska, Rolna, Rózinowska, Ruda, Rysia, Rzeczna, Sielska, Siewna, Skromna, Solna, Szara, Szpitalna, Tartaczna, Toruńska, Twarda, Urocza, Wąska, Wesoła, Wieniecka, Wiklinowa, Wydmowa, Wylotowa, Wysoka od nr 10 do końca, Zagrodowa, Zakole, Zakręt, Zalesie, Zatorze, Zbożowa, Zdrojowa, Żwirowa, Żyzna"
"Rada Miejska Aleksandrowa Kujawskiego";"040101";"1";"2";"9";"15";"1429";"Brzozowa, Cicha, Dolna, Halinowo, Leśna, Limanowskiego, Miodowa, Nowa, Osińska, Piaskowa, Przemysłowa, Rudnickiego, Spokojna, Zielona"
"Rada Miejska Aleksandrowa Kujawskiego";"040101";"2";"2";"9";"15";"1470";"Długa, Bębnowskiego, Fredry, Krótka, Kwiatowa, Krzywa, Księżycowa, Listna, Marczewskiego, Mickiewicza, Moniuszki, Polna, Promienna, Reja, Stachury, Tęczowa, Tuwima, Wierzbowa, Wiśniowa"
"Rada Miejska Aleksandrowa Kujawskiego";"040101";"3";"3";"9";"21";"1857";"Asnyka, Bojowników o Wolność i Demokrację, Czysta, Dekerta, Drzewna, Górna, Graniczna, Kochanowskiego, Konopnickiej, Kopernika, Kościuszki, Księdza Szczygłowskiego, Ogrodowa, Okrzei, Piekarska, Prusa, Sikorskiego, Słowackiego, Strażacka, Szpitalna , "
"Rada Miejska Aleksandrowa Kujawskiego";"040101";"4";"2";"9";"16";"1457";"Akacjowa, Boczna, Chopina, Dębowa, Jesionowa, Kasztanowa, Klonowa, Leszczynowa, Łąkowa, Modrzewiowa, Narutowicza, Objazdowa, Okrężna, 8 Marca, Marszałka Piłsudskiego, Salezjańska, Sienkiewicza, Słoneczna, Szeroka, Sosnowa, Świerkowa, Targowa, Traugutta, Tartaczna"
"Rada Miejska Aleksandrowa Kujawskiego";"040101";"5";"3";"10";"19";"1941";"Spółdzielcza, Szkolna, Świstucha, Wspólna, Zacisze"
"Rada Miejska Aleksandrowa Kujawskiego";"040101";"6";"3";"9";"18";"1933";"Aleja Danilewicz Zielińskiej od nr 2 do nr 28, Dworcowa, Hoża, Kościelna, Krasińskiego, Lipowa, Osiedlowa, Parkowa, Pogodna, Wojska Polskiego, Wyspiańskiego"
"Rada Gminy Aleksandrów Kujawski";"040104";"1";"2";"4";"6";"1342";"Sołectwa: Chrusty, Goszczewo, Podgaj, Rożno-Parcele, Rudunki"
"Rada Gminy Aleksandrów Kujawski";"040104";"2";"2";"3";"5";"1103";"Sołectwo Służewo"
"Rada Gminy Aleksandrów Kujawski";"040104";"3";"2";"4";"6";"910";"Sołectwa: Poczałkowo, Przybranowo, Przybranówek, Wólka"
"Rada Gminy Aleksandrów Kujawski";"040104";"4";"1";"2";"2";"517";"Sołectwa: Ostrowąs, Plebanka"
"Rada Gminy Aleksandrów Kujawski";"040104";"5";"1";"2";"2";"725";"Sołectwa: Ośno, Ośno Drugie, Słomkowo"
"Rada Gminy Aleksandrów Kujawski";"040104";"6";"1";"3";"3";"700";"Sołectwo Stawki"
"Rada Gminy Aleksandrów Kujawski";"040104";"7";"2";"3";"5";"1464";"Sołectwa: Łazieniec, Nowy Ciechocinek, Odolion"
"Rada Gminy Aleksandrów Kujawski";"040104";"8";"1";"2";"2";"371";"Sołectwa: Grabie, Opoczki, Zduny"
"Rada Gminy Aleksandrów Kujawski";"040104";"9";"1";"2";"2";"379";"Sołectwa: Opoki, Wilkostowo"
"Rada Gminy Aleksandrów Kujawski";"040104";"10";"2";"3";"5";"1240";"Sołectwa: Białe Błota, Otłoczyn, Słońsk Dolny, Wołuszewo"
"Rada Gminy Bądkowo";"040105";"1";"3";"4";"10";"825";"Sołectwo Bądkowo"
"Rada Gminy Bądkowo";"040105";"2";"1";"3";"3";"181";"Sołectwa: Antoniewo, Kryńsk"
"Rada Gminy Bądkowo";"040105";"3";"1";"3";"3";"252";"Sołectwa: Biele, Jaranowo, Zieleniec"
"Rada Gminy Bądkowo";"040105";"4";"1";"2";"2";"269";"Sołectwa: Jaranowo Duże, Kwiatkowo"
"Rada Gminy Bądkowo";"040105";"5";"1";"4";"4";"205";"Sołectwo Wysocin"
"Rada Gminy Bądkowo";"040105";"6";"1";"2";"2";"261";"Sołectwa: Kolonia Łowiczek, Sinki"
"Rada Gminy Bądkowo";"040105";"7";"1";"3";"3";"235";"Sołectwa: Łowiczek, Tomaszewo"
"Rada Gminy Bądkowo";"040105";"8";"1";"2";"2";"209";"Sołectwa: Kaniewo, Wójtówka"
"Rada Gminy Bądkowo";"040105";"9";"1";"3";"3";"235";"Sołectwa: Łówkowice"
"Rada Gminy Bądkowo";"040105";"10";"1";"4";"4";"219";"Sołectwa: Kalinowiec, Toporzyszczewo Stare"
"Rada Gminy Bądkowo";"040105";"11";"1";"4";"4";"264";"Sołectwa: Toporzyszczewo, Żabieniec"
"Rada Gminy Bądkowo";"040105";"12";"1";"3";"3";"232";"Sołectwa: Słupy Duże, Słupy Małe"
"Rada Gminy Bądkowo";"040105";"13";"1";"3";"3";"286";"Sołectwa: Bądkówek, Kujawka"
"Rada Miejska Ciechocinka";"040102";"1";"2";"7";"10";"1241";"Cicha, Krótka, Osiedlowa, Ogrodowa, Spółdzielcza, Wierzbowa"
"Rada Miejska Ciechocinka";"040102";"2";"2";"6";"8";"1082";"Polna, Raczyńskich, Widok"
"Rada Miejska Ciechocinka";"040102";"3";"2";"3";"6";"1233";"Al. Pojednania, Bolesława Chrobrego, Bolesława Krzywoustego, Jana III Sobieskiego,  Kazimierza Wielkiego, Kolejowa, Kopernika, Królowej Jadwigi, Mieszka I, Poprzeczna, Pl. Gdański, Sportowa, Staszica, Stefana Batorego, Tężniowa, Wesoła, Władysława Jagiełły, Władysława Warneńczyka, Wołuszewska"
"Rada Miejska Ciechocinka";"040102";"4";"2";"6";"10";"1251";"Bema, Gen. Józefa Chłopickiego, Gen. Józefa Sowińskiego, Miodowa, Południowa, Zdrojowa"
"Rada Miejska Ciechocinka";"040102";"5";"2";"4";"7";"1063";"3-go Maja, Al. Armii Krajowej, Broniewskiego, Gronowa, Hermanowskiego, Kościuszki, Ks. Antoniego Owczarka, Kwiatowa, Łąkowa, Marszałka Piłsudskiego, Narutowicza, Okrężna, Orzechowa, Przejazd, Piekarska, Sadowa, Stolarska, Stawowa, Strażacka, Św. Brata Alberta, Wiśniowa, Zielona, Żelazna"
"Rada Miejska Ciechocinka";"040102";"6";"2";"5";"8";"1337";"Chopina, Dembickiego, Konopnickiej, Kosmonautów, Matejki, Norwida, Pusta, Słońska, Kępa Słońska, Słońsk Górny, Solna, Traugutta, Warzelniana, Wiślana, Władysława Łokietka, Władysława Reymonta"
"Rada Miejska Ciechocinka";"040102";"7";"3";"5";"9";"1850";"Al. 700-Lecia, Akacjowa, Blacharska, Brzozowa, Bukowa, Dębowa, Dobra, Graniczna, Klonowa, Kasztanowa, Lipowa, Lipnowska, Leśna, Lorentowicza, Modrzewiowa, Mickiewicza, Nowa, Nieszawska, Przedmiejska, Piaskowa, Rolna, Sienkiewicza, Słowackiego, Sosnowa, Słoneczna, Szmurły, Świerkowa, Topolowa, Wiejska, Wojska Polskiego, Związkowców, Żytnia"
"Rada Gminy Koneck";"040106";"1";"1";"2";"2";"163";"Sołectwo Brzeźno"
"Rada Gminy Koneck";"040106";"2";"1";"3";"3";"204";"Sołectwo Chromowola"
"Rada Gminy Koneck";"040106";"3";"1";"4";"4";"247";"Sołectwa: Jeziorno, Romanowo, Święte"
"Rada Gminy Koneck";"040106";"4";"1";"3";"3";"270";"Sołectwa: Kamieniec, Kajetanowo, Żołnowo"
"Rada Gminy Koneck";"040106";"5";"4";"4";"12";"634";"Sołectwa: Koneck, Zapustek"
"Rada Gminy Koneck";"040106";"6";"1";"2";"2";"137";"Sołectwa: Pomiany, Opalanka"
"Rada Gminy Koneck";"040106";"7";"1";"1";"1";"146";"Sołectwa: Kruszynek, Kruszynek-Kolonia"
"Rada Gminy Koneck";"040106";"8";"1";"3";"3";"145";"Sołectwa: Młynek, Ossówka"
"Rada Gminy Koneck";"040106";"9";"1";"4";"4";"163";"Sołectwo Spoczynek"
"Rada Gminy Koneck";"040106";"10";"3";"3";"7";"613";"Sołectwa: Straszewo, Zazdromin"
"Rada Miejska Nieszawa";"040103";"1";"3";"3";"9";"330";"ulice: Ciechocińska, Sienkiewicza, Drzewna, Laskowskiego, Pl. Gen. Hallera "
"Rada Miejska Nieszawa";"040103";"2";"4";"4";"14";"393";"ulice: Kolonia Nieszawa, Dymiec, Zjazd, Szkolna, Stodólna, Klasztorna, Św. M. Kolbe, Ogrodowa, Kujawska, Toruńska, Warszawska"
"Rada Miejska Nieszawa";"040103";"3";"2";"3";"6";"285";"ulice: Kościuszki, Osiedlowa, Mickiewicza, Przeskok, Rejenta"
"Rada Miejska Nieszawa";"040103";"4";"4";"3";"9";"417";"ulice: Żabieniec, 3 Maja, Wąska, Piekarska, Zimna, Noakowskiego"
"Rada Miejska Nieszawa";"040103";"5";"2";"4";"7";"266";"ulice: Browarna, Pl. M. Piłsudskiego, Rybaki, Narutowicza, Gęsiniec, Bulwary 500-lecia, Kilińskiego, Droga Gdańska, Starościńska, Pl. K. Jagiellończyka, Krzywdów i Bieńków, Józefa Spornego"
"Rada Gminy Raciążek";"040107";"1";"2";"4";"8";"254";"Sołectwa: Dąbrówka, Niestuszewo, Podzamcze"
"Rada Gminy Raciążek";"040107";"2";"2";"4";"8";"340";"Sołectwo Podole"
"Rada Gminy Raciążek";"040107";"3";"4";"5";"17";"691";"Sołectwo Raciążek ulice: Akacjowa, Aleja 700-lecia, Brzozowa, Czereśniowa, Dębowa, Glinki, Jesionowa, Klonowa, Leśna, Lipowa, Ogrodowa, Paśniki, Podgórna, Pole, Polna, Sadowa, Spokojna, Wiatraczna, Wierzbowa, Wiśniowa, Złota"
"Rada Gminy Raciążek";"040107";"4";"4";"3";"11";"698";"Sołectwo Raciążek ulice: Cicha, Ks. Bogdana Jarominiaka, Kwiatowa, Nadgórna, Okrężna, Przedmiejska, Rynkowa, Szkolna, Wąska, Wysoka, Winniczna, Zamkowa"
"Rada Gminy Raciążek";"040107";"5";"1";"5";"5";"179";"Sołectwo Siarzewo"
"Rada Gminy Raciążek";"040107";"6";"1";"4";"4";"203";"Sołectwo Turzno"
"Rada Gminy Raciążek";"040107";"7";"1";"5";"5";"157";"Sołectwo Turzynek"
"Rada Gminy Waganiec";"040108";"1";"3";"4";"9";"683";"Sołectwo Waganiec"
"Rada Gminy Waganiec";"040108";"2";"1";"3";"3";"297";"Sołectwo Kaźmierzyn"
"Rada Gminy Waganiec";"040108";"3";"1";"2";"2";"222";"Sołectwo Zbrachlin"
"Rada Gminy Waganiec";"040108";"4";"1";"2";"2";"231";"Sołectwa: Nowy Zbrachlin, Siutkowo"
"Rada Gminy Waganiec";"040108";"5";"1";"2";"2";"184";"Sołectwo Niszczewy"
"Rada Gminy Waganiec";"040108";"6";"1";"3";"3";"197";"Sołectwa: Michalin, Kolonia Święte"
"Rada Gminy Waganiec";"040108";"7";"1";"2";"2";"173";"Sołectwa: Śliwkowo, Stary Zbrachlin "
"Rada Gminy Waganiec";"040108";"8";"1";"2";"2";"222";"Sołectwa: Włoszyca, Bertowo"
"Rada Gminy Waganiec";"040108";"9";"1";"3";"3";"274";"Sołectwa: Wólne, Wójtówka, Szpitalka, Przypust"
"Rada Gminy Waganiec";"040108";"10";"1";"3";"3";"250";"Sołectwo Plebanka"
"Rada Gminy Waganiec";"040108";"11";"1";"3";"3";"274";"Sołectwa: Brudnowo, Konstantynowo"
"Rada Gminy Waganiec";"040108";"12";"1";"3";"3";"228";"Sołectwo Sierzchowo"
"Rada Gminy Waganiec";"040108";"13";"1";"3";"3";"247";"Sołectwa: Józefowo, Wiktoryn"
"Rada Gminy Zakrzewo";"040109";"1";"3";"3";"7";"665";"Sołectwo Zakrzewo"
"Rada Gminy Zakrzewo";"040109";"2";"1";"2";"2";"148";"Sołectwo Gęsin"
"Rada Gminy Zakrzewo";"040109";"3";"1";"1";"1";"208";"Sołectwo Seroczki"
"Rada Gminy Zakrzewo";"040109";"4";"1";"2";"2";"166";"Sołectwa: Bachorza, Wola Bachorna"
"Rada Gminy Zakrzewo";"040109";"5";"1";"2";"2";"226";"Sołectwa: Kuczkowo, Zarębowo"
"Rada Gminy Zakrzewo";"040109";"6";"3";"5";"7";"544";"Sołectwa: Sędzin, Sędzin Kolonia, Kobielice"
"Rada Gminy Zakrzewo";"040109";"7";"1";"2";"2";"197";"Sołectwo Michałowo"
"Rada Gminy Zakrzewo";"040109";"8";"1";"2";"2";"208";"Sołectwa: Lepsze, Gosławice, Sinki I"
"Rada Gminy Zakrzewo";"040109";"9";"2";"2";"3";"428";"Sołectwa: Siniarzewo, Ujma Duża"
"Rada Gminy Zakrzewo";"040109";"10";"1";"2";"2";"201";"Sołectwo Kolonia Bodzanowska"
"Rada Gminy Bartniczka";"040206";"1";"3";"3";"7";"613";"Bartniczka"
"Rada Gminy Bartniczka";"040206";"2";"2";"2";"4";"392";"Grążawy"
"Rada Gminy Bartniczka";"040206";"3";"1";"2";"2";"371";"Łaszewo, Świerczynki"
"Rada Gminy Bartniczka";"040206";"4";"2";"2";"4";"522";"Radoszki"
"Rada Gminy Bartniczka";"040206";"5";"1";"2";"2";"338";"Gutowo, Samin"
"Rada Gminy Bartniczka";"040206";"6";"1";"3";"3";"240";"Stare Świerczyny, Koziary"
"Rada Gminy Bartniczka";"040206";"7";"1";"3";"3";"223";"Nowe Świerczyny"
"Rada Gminy Bartniczka";"040206";"8";"2";"2";"3";"525";"Jastrzębie"
"Rada Gminy Bartniczka";"040206";"9";"2";"3";"4";"412";"Komorowo, Igliczyzna"
"Rada Gminy Bobrowo";"040202";"1";"3";"3";"7";"929";"Bobrowo, Chojno, Czekanowo, Wądzyn, Wichulec"
"Rada Gminy Bobrowo";"040202";"2";"1";"2";"2";"333";"Zgniłobłoty"
"Rada Gminy Bobrowo";"040202";"3";"2";"2";"4";"736";"Budy, Drużyny, Grzybno, Kruszyny Szlacheckie"
"Rada Gminy Bobrowo";"040202";"4";"2";"2";"3";"788";"Grabówiec, Nieżywięć"
"Rada Gminy Bobrowo";"040202";"5";"1";"2";"2";"300";"Buczek, Tylice"
"Rada Gminy Bobrowo";"040202";"6";"1";"2";"2";"309";"Kawki"
"Rada Gminy Bobrowo";"040202";"7";"2";"2";"4";"657";"Dąbrówka, Kruszyny"
"Rada Gminy Bobrowo";"040202";"8";"1";"3";"3";"241";"Brudzawy"
"Rada Gminy Bobrowo";"040202";"9";"2";"2";"4";"702";"Małki, Wymokłe"
