"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miejska w Myszyńcu";"141508";"2";"1";"2";"2";"651";"sołectwo: Myszyniec Stary"
"Rada Miejska w Myszyńcu";"141508";"3";"1";"2";"2";"495";"sołectwa: Pełty, Myszyniec - Koryta od nr 24 do nr 55"
"Rada Miejska w Myszyńcu";"141508";"4";"1";"2";"2";"642";"sołectwa: Białusny Lasek, Świdwiborek, Zdunek"
"Rada Miejska w Myszyńcu";"141508";"5";"1";"2";"2";"731";"sołectwa: Drężek, Wydmusy"
"Rada Miejska w Myszyńcu";"141508";"6";"2";"3";"4";"889";"sołectwa: Gadomskie, Wykrot, Cięćk"
"Rada Miejska w Myszyńcu";"141508";"7";"1";"2";"2";"483";"sołectwo: Wolkowe I"
"Rada Miejska w Myszyńcu";"141508";"8";"1";"2";"2";"339";"sołectwo: Wolkowe II"
"Rada Miejska w Myszyńcu";"141508";"9";"1";"1";"1";"532";"sołectwa: Olszyny, Charcibałda"
"Rada Miejska w Myszyńcu";"141508";"10";"1";"2";"2";"474";"sołectwa: Krysiaki, Niedźwiedź"
"Rada Miejska w Myszyńcu";"141508";"11";"1";"2";"2";"414";"sołectwo: Zalesie"
"Rada Gminy Olszewo-Borki";"141509";"1";"3";"7";"12";"1706";"sołectwa: Grabowo, Olszewo-Borki"
"Rada Gminy Olszewo-Borki";"141509";"2";"1";"4";"4";"664";"sołectwa: Białobrzeg Bliższy, Białobrzeg Dalszy, Drężewo"
"Rada Gminy Olszewo-Borki";"141509";"3";"1";"3";"3";"493";"sołectwa: Nakły, Stepna-Michałki, Stepna Stara, Żebry-Ostrowy 1, Żebry-Ostrowy 2"
"Rada Gminy Olszewo-Borki";"141509";"4";"2";"3";"4";"877";"sołectwa: Dobrołęka, Kordowo, Nożewo, Żebry - Perosy, Żebry - Sławki, Żebry - Stara Wieś, Żebry - Żabin, Żerań Duży, Żerań Mały"
"Rada Gminy Olszewo-Borki";"141509";"5";"1";"3";"3";"560";"sołectwa: Rżaniec, Zabiele - Piliki, Zabiele Wielkie"
"Rada Gminy Olszewo-Borki";"141509";"6";"2";"2";"4";"1093";"sołectwa: Działyń, Grabnik, Nowa Wieś, Żebry - Chudek, Żebry - Wierzchlas"
"Rada Gminy Olszewo-Borki";"141509";"7";"1";"2";"2";"340";"sołectwa: Chojniki, Przytań, Wyszel"
"Rada Gminy Olszewo-Borki";"141509";"8";"1";"2";"2";"418";"sołectwa: Grabówek, Mostowo, Rataje"
"Rada Gminy Olszewo-Borki";"141509";"9";"1";"3";"3";"502";"sołectwo: Antonie"
"Rada Gminy Olszewo-Borki";"141509";"10";"1";"3";"3";"537";"sołectwa: Łazy, Kruki"
"Rada Gminy Olszewo-Borki";"141509";"11";"1";"2";"2";"520";"sołectwo: Zabrodzie"
"Rada Gminy Rzekuń";"141510";"1";"4";"15";"32";"1976";"sołectwa: Rzekuń, Czarnowiec"
"Rada Gminy Rzekuń";"141510";"2";"3";"5";"11";"1493";"sołectwa: Tobolice, Daniszewo, Drwęcz, Susk Nowy, Ławy, Goworki"
"Rada Gminy Rzekuń";"141510";"3";"2";"4";"7";"928";"sołectwa: Borawe, Kamianka"
"Rada Gminy Rzekuń";"141510";"4";"1";"4";"4";"660";"sołectwa: Dzbenin, Korczaki"
"Rada Gminy Rzekuń";"141510";"5";"3";"6";"12";"1292";"sołectwa: Zabiele, Susk Stary, Rozwory, Przytuły Nowe, Przytuły Stare, Ołdaki, Nowa Wieś Wschodnia, Nowa Wieś Wschodnia oś. ""Leśniewo"" "
"Rada Gminy Rzekuń";"141510";"6";"2";"5";"10";"1042";"sołectwa: Laskowiec, Teodorowo"
"Rada Gminy w Troszynie";"141511";"1";"3";"2";"6";"735";"Troszyn"
"Rada Gminy w Troszynie";"141511";"2";"2";"2";"3";"512";"Zamość, Rabędy, Borowce, Janki Stare, Zapieczne"
"Rada Gminy w Troszynie";"141511";"3";"1";"2";"2";"250";"Repki, Rostki, Chrzczony, Wysocarz"
"Rada Gminy w Troszynie";"141511";"4";"1";"2";"2";"458";"Janochy, Grucele, Kurpie Dworskie, Kurpie Szlacheckie, Choromany, Sawały"
"Rada Gminy w Troszynie";"141511";"5";"2";"2";"4";"488";"Milewo Wielkie, Milewo - Łosie, Milewo - Tosie, Mieczki- Poziemaki, Mieczki- Abramy, Żmijewo- Zagroby, Żmijewek Włościański, Żmijewek- Mans, Chrostowo"
"Rada Gminy w Troszynie";"141511";"6";"1";"2";"2";"264";"Kleczkowo, Mieczki- Ziemaki, Zawady"
"Rada Gminy w Troszynie";"141511";"7";"1";"2";"2";"254";"Żyźniewo, Radgoszcz, Aleksandrowo, Kamionowo"
"Rada Gminy w Troszynie";"141511";"8";"3";"2";"6";"732";"Dąbek, Ojcewo, Siemiątkowo, Opęchowo, Puchały, Dzbenin, Budne, Trzaski"
"Rada Gminy w Troszynie";"141511";"9";"1";"1";"1";"294";"Łątczyn"
"Rada Gminy Andrzejewo";"141602";"1";"3";"3";"9";"787";"Andrzejewo, Andrzejewo-Kolonie, Andrzejewo-Zarzecze, Jabłonowo-Klacze"
"Rada Gminy Andrzejewo";"141602";"2";"1";"3";"3";"304";"Króle Duże"
"Rada Gminy Andrzejewo";"141602";"3";"1";"3";"3";"294";"Ruskołęka-Parcele, Pęchratka Mała "
"Rada Gminy Andrzejewo";"141602";"4";"1";"4";"4";"286";"Króle Małe, Jasienica-Parcele, Kowalówka"
"Rada Gminy Andrzejewo";"141602";"5";"1";"3";"3";"281";"Stara Ruskołęka"
"Rada Gminy Andrzejewo";"141602";"6";"2";"3";"6";"487";"Ołdaki-Polonia, Grodzick-Ołdaki, Przeździecko-Lenarty, Zaręby-Warchoły, Zaręby-Bolędy, Zaręby-Choromany"
"Rada Gminy Andrzejewo";"141602";"7";"1";"4";"4";"259";"Dąbrowa, Nowa Ruskołęka"
"Rada Gminy Andrzejewo";"141602";"8";"1";"4";"4";"255";"Łętownica-Parcele, Przeździecko-Jachy, Przeździecko-Grzymki"
"Rada Gminy Andrzejewo";"141602";"9";"1";"2";"2";"204";"Pieńki-Żaki, Załuski-Lipniewo, Żelazy-Brokowo, Przeździecko-Dworaki"
"Rada Gminy Andrzejewo";"141602";"10";"1";"4";"4";"200";"Pieńki Wielkie, Pieńki-Sobotki, Olszewo-Cechny"
"Rada Gminy Andrzejewo";"141602";"11";"1";"2";"2";"148";"Mianowo"
"Rada Gminy Andrzejewo";"141602";"12";"1";"3";"3";"149";"Gołębie-Leśniewo, Godlewo-Gorzejewo, Janowo, Kuleszki-Nienałty"
"Rada Gminy Boguty-Pianki";"141603";"1";"1";"3";"3";"237";"Boguty- Augustyny, Boguty- Leśne, Boguty Pianki, Boguty-Rubiesze, Kutyłowo- Bródki"
"Rada Gminy Boguty-Pianki";"141603";"2";"1";"4";"4";"221";"Boguty Żurawie"
"Rada Gminy Boguty-Pianki";"141603";"3";"1";"3";"3";"116";"Cietrzewki- Warzyno, Kunin- Zamek,  Szpice- Chojnowo"
"Rada Gminy Boguty-Pianki";"141603";"4";"1";"3";"3";"177";"Kamieńczyk- Borowy, Kamieńczyk-Jankowięta, Kamieńczyk-Pierce, Kamieńczyk-Ryciorki, Kamieńczyk-Wielki"
"Rada Gminy Boguty-Pianki";"141603";"5";"1";"3";"3";"152";"Drewnowo- Daćbogi, Drewnowo- Lipskie, Drewnowo- Ziemaki, Konarze"
"Rada Gminy Boguty-Pianki";"141603";"6";"1";"1";"1";"94";"Trynisze- Kuniewo, Trynisze- Moszewo"
"Rada Gminy Boguty-Pianki";"141603";"7";"1";"3";"3";"152";"Białe Szczepanowice, Drewnowo- Gołyń"
"Rada Gminy Boguty-Pianki";"141603";"8";"1";"2";"2";"151";"Białe- Chorosze, Białe-Figle, Białe- Kwaczoły, Godlewo- Łuby "
"Rada Gminy Boguty-Pianki";"141603";"9";"1";"2";"2";"111";"Białe- Giezki, Białe- Misztale, Białe- Papieże, Białe- Zieje, Michałowo- Wróble"
"Rada Gminy Boguty-Pianki";"141603";"10";"1";"3";"3";"170";"Boguty- Milczki, Drewnowo- Dmoszki, Kutyłowo- Perysie"
"Rada Gminy Boguty-Pianki";"141603";"11";"1";"3";"3";"109";"Złotki- Przeczki, Złotki- Pułapki, Złotki- Stara Wieś, Kutyłowo- Skupie"
"Rada Gminy Boguty-Pianki";"141603";"12";"1";"2";"2";"197";"Tymianki- Adamy, Tymianki- Bucie, Tymianki- Skóry"
"Rada Gminy Boguty-Pianki";"141603";"13";"1";"2";"2";"148";"Tymianki- Dębosze, Tymianki- Moderki, Tymianki- Okunie, Tymianki- Pachoły, Tymianki- Szklarze"
"Rada Gminy Boguty-Pianki";"141603";"14";"1";"2";"2";"112";"Godlewo- Baćki, Kraszewo- Czarne, Murawskie-Miazgi"
"Rada Gminy Boguty-Pianki";"141603";"15";"1";"3";"3";"156";"Murawskie- Czachy, Zabiele- Pikuły, Zawisty- Dworaki, Zawisty- Koziany, Zawisty- Króle, Zawisty- Kruki, Zawisty- Piotrowice, Zawisty- Wity"
"Rada Gminy w Broku";"141604";"1";"1";"4";"4";"169";"m. Brok ulice: Czuraj, Polna, Przyleśna, Zamoście"
"Rada Gminy w Broku";"141604";"2";"1";"4";"4";"206";"m. Brok, Ulice: Małkińska, Murawska, Nakły, Przychód, Stare Miasto, Zarycze"
"Rada Gminy w Broku";"141604";"3";"1";"5";"5";"136";"m. Brok, Ulice: Błotna, Botaniczna, Głęboka, Kwiatowa, Pl. Szkolny, Zamkowa"
"Rada Gminy w Broku";"141604";"4";"1";"5";"5";"153";"m. Brok, Ulice: Jana Pawła II, Przemysłowa, Sportowa, Józefa Wójcickiego, Wyzwolenia"
"Rada Gminy w Broku";"141604";"5";"1";"3";"3";"156";"m. Brok, Ulice:Lipowa, Kościuszki, Pl. Kościelny, Pocztowa, Poprzeczna, Rybacka, Spacerowa,  Spokojna, Warszawska, Wąska, Wspólna, Zjazd."
"Rada Gminy w Broku";"141604";"6";"1";"3";"3";"135";"m. Brok, Ulice: Armii Krajowej, Cicha,  Komorówka, Łysa Góra, Stodolna"
"Rada Gminy w Broku";"141604";"7";"1";"3";"3";"213";"m. Brok, Ulice: Krótka, Gabriela Narutowicza, Ostrowska, Pułtuska, Strażacka, Szeroka"
"Rada Gminy w Broku";"141604";"8";"1";"3";"3";"167";"m. Brok, Ulice: Akacjowa, Jarzębinowa, Jaśminowa, Kalinowa, Konwalii, Ludwinowo, Miła,  Modrzewiowa, Piesza, Szosowa, Tartaczna, Wrzosowa, Żurawieniec"
"Rada Gminy w Broku";"141604";"9";"1";"4";"4";"124";"m. Brok, Ulice:Jarosława Dąbrowskiego, Marii Konopnickiej, Adama Mickiewicza, Parkingowa, Przystań, Władysława Reymonta, Henryka Sienkiewicza, Słoneczna, Romualda Traugutta, Wesoła, Zielona"
"Rada Gminy w Broku";"141604";"10";"1";"4";"4";"245";"sołectwo: Bojany, , m. Brok ulice:Brzostowa, Dobra, Leśna, Letniskowa, Piaskowa, Radosna, Sosnowa, Stokrotki, Wakacyjna, Wczasowa, Wiosenna, Wiśniowa, Żywiczna"
"Rada Gminy w Broku";"141604";"11";"2";"3";"5";"271";"sołectwo: Laskowizna, Puzdrowizna"
"Rada Gminy w Broku";"141604";"12";"1";"2";"2";"179";"sołectwo: Kaczkowo Nowe"
"Rada Gminy w Broku";"141604";"13";"2";"4";"7";"241";"sołectwo: Kaczkowo Stare"
"Rada Gminy Małkinia Górna";"141605";"1";"2";"4";"6";"1156";"sołectwo:Małkinia Górna I, ulice: Brokowska, Jana III Sobieskiego, Kościelna, Ostrowska, 1- go Maja, Strażacka, , Przewóz"
"Rada Gminy Małkinia Górna";"141605";"2";"5";"6";"21";"3657";"sołectwo: Małkinia Górna II, ulice: Biegańskiego, Kolejowa, Lipowa, Mickiewicza, Nurska, Piaski, Sienkiewicza, Wilczyńskiego;, Małkinia Górna III ulice: Cicha, Leśna 3, Przedszkolna;, Małkinia Górna IV ulica Leśna;, Małkinia Górna V ulice: 15 Sierpnia, Chopina, Jana Pawła II, Kochanowskiego, Konopnickiej, Konstytucji 3 Maja, Kopernika, M. C. Skłodowskiej, Słowackiego, Witosa, Wyspiańskiego, Wyszyńskiego, Żeromskiego"
"Rada Gminy Małkinia Górna";"141605";"3";"1";"2";"2";"578";"sołectwo: Kiełczew, ulice: Cicha, Dolna, Folwarczna, Leśna, Prymasa Tysiąclecia, Spokojna, Wesoła, Wiejska, Wspólna."
"Rada Gminy Małkinia Górna";"141605";"4";"1";"3";"3";"649";"sołectwo: Prostyń"
"Rada Gminy Małkinia Górna";"141605";"5";"1";"2";"2";"575";"sołectwa: Borowe, Treblinka, Grądy, Poniatowo"
"Rada Gminy Małkinia Górna";"141605";"6";"1";"4";"4";"680";"sołectwa: Kańkowo, Zawisty Podleśne, ulice: 11 Listopada, 15 Sierpnia"
"Rada Gminy Małkinia Górna";"141605";"7";"1";"3";"3";"627";"sołectwa: Podgórze Gazdy, Rostki Piotrowice, Rostki Wielkie, Zawisty Nadbużne ulice: Jaśminowa, Konwaliowa, Liliowa, Magnoliowa, Nadbużna, Nurska, Różana, Sasankowa"
"Rada Gminy Małkinia Górna";"141605";"8";"1";"4";"4";"677";"sołectwa: Daniłowo, Daniłówka Pierwsza, Daniłowo Parcel, Niegowiec, Żachy-Pawły"
"Rada Gminy Małkinia Górna";"141605";"9";"1";"3";"3";"652";"sołectwa: Błędnica, Orło, Małkinia Dolna"
"Rada Gminy Małkinia Górna";"141605";"10";"1";"3";"3";"722";"sołectwa: Glina, Sumiężne, Klukowo"
"Rada Gminy Nur";"141606";"1";"1";"2";"2";"158";"sołectwo: Zuzela"
"Rada Gminy Nur";"141606";"2";"1";"1";"1";"173";"sołectwa: Kałęczyn, Zakrzewo- Słomy"
"Rada Gminy Nur";"141606";"3";"1";"1";"1";"152";"sołectwo: Ołtarze- Gołacze"
"Rada Gminy Nur";"141606";"4";"1";"3";"3";"142";"sołectwo: Strękowo"
"Rada Gminy Nur";"141606";"5";"1";"3";"3";"148";"sołectwa: Kossaki, Kamianka"
"Rada Gminy Nur";"141606";"6";"1";"3";"3";"174";"sołectwo: Żebry- Laskowiec"
"Rada Gminy Nur";"141606";"7";"1";"3";"3";"211";"sołectwa: Kramkowo Lipskie, Żebry- Kolonia"
"Rada Gminy Nur";"141606";"8";"3";"3";"9";"587";"sołectwo: Nur"
"Rada Gminy Nur";"141606";"9";"1";"2";"2";"208";"sołectwa: Zaszków, Zaszków- Kolonia"
"Rada Gminy Nur";"141606";"10";"1";"2";"2";"146";"sołectwa: Ślepowrony, Obryte"
"Rada Gminy Nur";"141606";"11";"1";"2";"2";"195";"sołectwa: Ołowskie, Myślibory, Murawskie Nadbużne"
"Rada Gminy Nur";"141606";"12";"1";"2";"2";"168";"sołectwo: Godlewo-Warsze, Godlewo-Mierniki"
"Rada Gminy Nur";"141606";"13";"1";"2";"2";"175";"sołectwa: Godlewo Wielkie, Godlewo-Milewek"
"Rada Miasta Ostrów Mazowiecka";"141601";"1";"8";"7";"104";"6566";"Ulice: Akacjowa, Krzysztofa Baczyńskiego, Bąkówka, Antoniego Bałdygi, Stefana Batorego, Bielska, Billewiczówny, Tadeusza Borowskiego, Borowikowa, Błękitna, Brokowska, Władysława Broniewskiego, Ks. Stanisława Brzózki, Brzozowa, Bukowa, Bursztynowa, Fryderyka Chopina, Cyprysowa, Marii Dąbrowskiej, Dębowa, Dobra, Dolna, Dzika, Karola Fryczego, Gajowa, Konstantego I Gałczyńskiego, Tadeusza Gajcego, Gęsia, Głowackiego, Henryka Gosiewskiego, Gródźki, Hajduczka, Jana Harusewicza, Kazimiery Iłłakowiczówny, Jarosława Iwaszkiewicza, Jagodowa, Jaśminowa, Jodłowa, Kacza, Kalinowa, Kamienna, Kasztanowa, Ketlinga, Kiemliczów, Jana Kochanowskiego, Tadeusza Kolasińskiego, Oskara Kolberga, Konwaliowa, Mikołaja Kopernika, Kosynierów, Rocha Kowalskiego, Leona Kruczkowskiego, Krótka, Książęca, Kubusia Puchatka, Krucza, Kwiatowa, Gen. Mariana Langewicza, Lazurowa, Łąkowa, Jana Lechonia, Bolesława Leśmiana, Leśna, Łamana, 3-go Maja od nr 41 do nr 69 i od nr 68 do nr 100, Kornela Makuszyńskiego, Malinowa, Maksymiliana Malinowskiego, Małkińska, Jana Matejki, Mazowiecka, Pl. Księżnej Anny Mazowieckiej, Stanisława Mikołajczyka, Ludwika Mieczkowskiego, Modra, Modrzewiowa, Gustawa Morcinka, Marcina Mieszka, Ignacego Mystkowskiego, Zofii Nałkowskiej, Tomasza Nocznickiego, Ogrodowa, Stefana Okrzei, Olszynowa, Owocowa, Parcelacyjna, Parkowa, Partyzantów, Pasterska, Piaskowa, Rot. Witolda Pileckiego, Płk. Karola Piłata, Podstoczysko, Na Polance, Ks. Jerzego Popiełuszki, Poprzeczna, Poziomkowa, Prosta, Przeskok, Juliana Przybosia, Jana Radwańskiego, Macieja Rataja, 63-go Roku, Różana, Różańska, Rycerska, Pawła Sapiehy, Serwisowa, Marii Skłodowskiej-Curie, Jana Skrzetuskiego, Antoniego Słonimskiego, Sosnowa, Spacerowa, Srebrna, Leopolda Staffa, Błażeja Stolarskiego, Stanisława Staszica, Leona Surowskiego, Szpitalna, Płk. Witolda Sztarka, Marii i Józefa Świderskich, Świerkowa, Ksawerego Taczanowskiego, Tamkowa,  , Targowa, Kazimierza Przerwy Tetmajera, Romualda Traugutta, henrykaTrębickiego, Juliana Tuwima, Warszawska, Pl. Ludwika Waryńskiego, Widna, Alfreda Wieczorka, Wiejska, Witaminowa, Stanisława Witkiewicza, Wiśniowa, Wincentego Witosa, Wojska Polskiego, Michała Wołodyjowskiego, Antoniego Wróblewskiego, Wrzosowa, Wspólna, Wysoka, Ks. Kard. Stefana Wyszyńskiego, Wyzwolenia, zaciszna, Jana Onufrego Zagłoby, Zawiszy, Zdrojowa, Zielona."
"Rada Miasta Ostrów Mazowiecka";"141601";"2";"7";"7";"92";"6161";"Ulice:, Armii Krajowej, Bohaterów Pecynki, Boj. o Wolność i Demokrację, Stanisława Duboisa, Jana Kilińskiego, Andrzeja Kmicica, Kolarska, Marii Konopnickiej, Tadeusza Kościuszki, Józefa Ignacego Kraszewskiego, Kwiatów Polskich, Lipowa, 3-go Maja od nr 1 do nr 31 i od nr 2 do nr 64, Nowa, Piękna, Emilii Plater, Władysława Reymonta, Romana Rubinkowskiego, Dr. Eugeniusza Rytla, Księdza Jana Sobotki, Henryka Sienkiewicza, Juliusza Słowackiego, Sportowa, Stefana Sudoła, Szkolna, Techników, Tęczowa, 100-lecia, Kazimierza Warchalskiego, Wiaduktowa, Widnichowska, Wileńska, Pl. Wolności, Wójtowska, Wschodnia, Zachodnia, Jana Zakrzewskiego, Gabrieli Zapolskiej, Stefana Żeromskiego."
"Rada Miasta Ostrów Mazowiecka";"141601";"3";"6";"7";"80";"5670";"Ulice:, Alibaby, Artyleryjska, Adama Asnyka, Bagińska, Bajkowa, Bażantowa, Józefa Bema, Biała, Błotna, Borowa, Chabrowa, Józefa Chełmońskiego, Cicha, Cmentarna, Działkowa, Fabryczna, Juliana Fałata, Fiołkowa, Gołębia, Maksymiliana Gierymskiego, Harcerska, Płk. Aleksandra Hertela, Inwalidów, Jagiellońska, Jasna, Kameralna, Klonowa, Kolejowa, Janusza Korczaka, Wojciecha Kossaka, Królowej Bony, Gen. Mariana Kukiela, Legionowa, 11 Listopada, Lubiejewska, Łączna, Jacka Malczewskiego, Adama Mickiewicza, Miodowa, Mjr. Antoniego Miszewskiego, Młyńska, Stanisława Moniuszki, Jana Najmoły, Stanisława Noakowskiego, Oficerska, Okrężna, Elizy Orzeszkowej, 18 PAL, Pasażerska, Petroneli Pawłowskiej, Józefa Piłsudskiego, Pocztowa, Pogodna, Północna, Bolesława Prusa, Przyjaźni, Ptasia, Pusta, Płk. Mariana Raganowicza, Gen. Stefana Grota Roweckiego, Mikołaja Reja, Robotnicza, Marii Rodziewiczówny, Ferdynanda Ruszczyca, Płk. Jana Rzepeckiego, Sadowa, Saperska, Sielska, Gen. Władysława Sikorskiego, Słoneczna, Spokojna, Stacyjna, Strzelecka, Henryka Sucharskiego, Szkoły Podchorążych Piechoty, Torowa, Ułanów, Waleczna, Wąska, Wesoła, Wiosenna, Wodna, Wronia, Leona Wyczółkowskiego, Stanisława Wyspiańskiego, Złota, Złotych Kłosów, Zwycięstwa, Żale, Żwirowa, Żurawia.  "
"Rada Gminy Ostrów Mazowiecka";"141607";"1";"3";"5";"11";"1785";"sołectwa: Dybki, Nagoszewka, Nagoszewo, Nowa Osuchowa, Przyjmy k. Poręby, Stara Osuchowa, Wiśniewo"
"Rada Gminy Ostrów Mazowiecka";"141607";"2";"1";"3";"3";"795";"sołectwa: Kuskowizna, Stara Grabownica, Nowa Grabownica"
"Rada Gminy Ostrów Mazowiecka";"141607";"3";"2";"7";"10";"1188";"sołectwa: Komorowo, Antoniewo, Stok"
"Rada Gminy Ostrów Mazowiecka";"141607";"4";"1";"4";"4";"710";"sołectwa: Zalesie, Jelonki, Jelenie, Przyjmy k. Jelonek"
"Rada Gminy Ostrów Mazowiecka";"141607";"5";"1";"6";"6";"852";"sołectwa: Stare Lubiejewo, Nowe Lubiejewo, Sulęcin-Kolonia, Zakrzewek"
"Rada Gminy Ostrów Mazowiecka";"141607";"6";"2";"3";"5";"1265";"sołectwa: Pałapus, Budy Grudzie, Podborze, Prosienica, Guty-Bujno, Kalinowo"
"Rada Gminy Ostrów Mazowiecka";"141607";"7";"3";"6";"13";"1847";"sołectwa: Jasienica, Kalinowo-Parcele, Smolechy, Nieskórz, Ugniewo, Biel"
"Rada Gminy Ostrów Mazowiecka";"141607";"8";"1";"4";"4";"960";"sołectwa: Koziki, Fidury, Koziki Majdan, Pólki, Lipniki, Popielarnia, Rogóźnia, Sielc, Komorowo:  ul. Legionowa 10 i ul. Różańska 88"
"Rada Gminy Ostrów Mazowiecka";"141607";"9";"1";"3";"3";"669";" Osiedle wojskowe: Komorowo ulice: Bociańskiego, Cegielniana, Kolejowa, Kościelna, Legionowa 6, 8, 12 i 14, Poziomkowa"
"Rada Gminy Stary Lubotyń";"141608";"1";"1";"2";"2";"233";"sołectwo: Sulęcin Włościański"
"Rada Gminy Stary Lubotyń";"141608";"2";"1";"4";"4";"261";"sołectwa: Sulęcin Szlachecki, Grądziki"
"Rada Gminy Stary Lubotyń";"141608";"3";"1";"2";"2";"199";"sołectwo: Rząśnik"
"Rada Gminy Stary Lubotyń";"141608";"4";"1";"3";"3";"207";"sołectwa: Budziszki, Lubotyń-Włóki"
"Rada Gminy Stary Lubotyń";"141608";"5";"1";"2";"2";"151";"sołectwa: Rogowo Folwark, Gniazdowo (wieś- Stare Rogowo), Rogówek"
"Rada Gminy Stary Lubotyń";"141608";"6";"1";"2";"2";"208";"sołectwo: Gniazdowo"
"Rada Gminy Stary Lubotyń";"141608";"7";"1";"2";"2";"259";"sołectwa: Kosewo, Klimoty"
"Rada Gminy Stary Lubotyń";"141608";"8";"1";"2";"2";"234";"sołectwa: Świerże, Chmielewo, Gumowo"
"Rada Gminy Stary Lubotyń";"141608";"9";"1";"3";"3";"204";"sołectwa: Podbiele, Podbielko- Gawki"
"Rada Gminy Stary Lubotyń";"141608";"10";"2";"2";"4";"399";"sołectwa: Stary Lubotyń, Luboty- Morgi"
"Rada Gminy Stary Lubotyń";"141608";"11";"1";"1";"1";"115";"sołectwo: Stary Turobin"
"Rada Gminy Stary Lubotyń";"141608";"12";"1";"2";"2";"213";"sołectwa: Rabędy, Żyłowo, Żochowo"
"Rada Gminy Stary Lubotyń";"141608";"13";"1";"3";"3";"210";"sołectwo: Koskowo"
"Rada Gminy Stary Lubotyń";"141608";"14";"1";"1";"1";"201";"sołectwa: Turobin-Brzozowa, Lubotyń-Kolonia"
"Rada Gminy w Szulborzu Wielkim";"141609";"1";"1";"1";"1";"108";"sołectwo:Grędzice"
"Rada Gminy w Szulborzu Wielkim";"141609";"2";"1";"2";"2";"134";"sołectwa:Mianówek, Świerże- Leśniewek"
"Rada Gminy w Szulborzu Wielkim";"141609";"3";"3";"1";"3";"336";"sołectwo:Szulborze Wielkie"
"Rada Gminy w Szulborzu Wielkim";"141609";"4";"1";"1";"1";"96";"sołectwo:Leśniewo"
"Rada Gminy w Szulborzu Wielkim";"141609";"5";"1";"1";"1";"112";"sołectwo:Gostkowo"
"Rada Gminy w Szulborzu Wielkim";"141609";"6";"1";"1";"1";"118";"sołectwo:Brulino- Lipskie, Godlewo-Gudosze"
"Rada Gminy w Szulborzu Wielkim";"141609";"7";"1";"1";"1";"99";"sołectwo:Uścianek- Dębianka"
"Rada Gminy w Szulborzu Wielkim";"141609";"8";"1";"1";"1";"114";"sołectwa:Słup, Słup-Kolonia"
"Rada Gminy w Szulborzu Wielkim";"141609";"9";"1";"1";"1";"110";"sołectwo:Janczewo Wielkie"
"Rada Gminy w Szulborzu Wielkim";"141609";"10";"1";"1";"1";"56";"sołectwa:Helenowo, Janczewo-Sukmanki"
"Rada Gminy w Szulborzu Wielkim";"141609";"11";"1";"1";"1";"88";"sołectwo:Smolewo-Wieś"
"Rada Gminy w Szulborzu Wielkim";"141609";"12";"1";"1";"1";"62";"sołectwo:Smolewo-Parcele"
"Rada Gminy w Szulborzu Wielkim";"141609";"13";"1";"1";"1";"88";"sołectwo:Zakrzewo-Zalesie"
"Rada Gminy Wąsewo";"141610";"1";"2";"2";"4";"478";"sołectwo: Wąsewo"
"Rada Gminy Wąsewo";"141610";"2";"4";"4";"10";"1072";"sołectwa:  Bagatele, Bartosy, Brzezienko, Króle, Mokrylas, Rososz, Wąsewo Kolonia, Wysocze, Zastawie"
"Rada Gminy Wąsewo";"141610";"3";"3";"3";"7";"689";"sołectwa: Brudki Nowe, Brudki Stare, Majdan Suski, Przedświt, Wąsewo-Lachowiec, Ulasek"
"Rada Gminy Wąsewo";"141610";"4";"3";"5";"9";"759";"sołectwa: Daleki, Grądy, Rynek, Rząśnik Majdan, Rząśnik, Szlachecki, Rząśnik Włościański, Choiny, Grębki, Jarząbka, Ruda"
"Rada Gminy Wąsewo";"141610";"5";"3";"4";"7";"702";"sołectwa: Czesin, Modlinek, Przyborowie, Trynosy, Trynosy-Osiedle, Zgorzałowo"
"Rada Gminy Zaręby Kościelne";"141611";"1";"1";"1";"1";"284";"sołectwo: Chmielewo"
"Rada Gminy Zaręby Kościelne";"141611";"2";"1";"2";"2";"203";"sołectwa: Rawy - Gaczkowo, Nienałty - Szymany, Nienałty - Brewki"
"Rada Gminy Zaręby Kościelne";"141611";"3";"1";"1";"1";"209";"sołectwa: Gaczkowo, Nowa Złotoria"
"Rada Gminy Zaręby Kościelne";"141611";"4";"1";"1";"1";"226";"sołectwa: Kępiste - Borowe, Rostki - Daćbogi"
"Rada Gminy Zaręby Kościelne";"141611";"5";"1";"1";"1";"161";"sołectwa: Stara Złotoria, Niemiry, Kańkowo- Piecki"
"Rada Gminy Zaręby Kościelne";"141611";"6";"1";"2";"2";"211";"sołectwo: Gąsiorowo"
"Rada Gminy Zaręby Kościelne";"141611";"7";"1";"1";"1";"166";"sołectwa: Zakrzewo- Kopijki, Zakrzewo Wielkie"
"Rada Gminy Zaręby Kościelne";"141611";"8";"1";"1";"1";"172";"sołectwa: Pułazie, Zgleczewo Panieńskie, Zgleczewo Szlacheckie"
"Rada Gminy Zaręby Kościelne";"141611";"9";"1";"1";"1";"250";"sołectwa: Kietlanka, Pętkowo Wielkie"
"Rada Gminy Zaręby Kościelne";"141611";"10";"3";"2";"5";"665";"sołectwa: Zaręby Kościelne, Grabowo, Świerże- Kolonia, Kosuty"
