"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miejska Tykocin";"200212";"3";"1";"5";"5";"348";"Część miejscowości Tykocin tj. ulice: Bernardyńska, Stary Rynek, Złota, Sokołowska, Holendry, Kozia, Kombatantów, Piekarska, Nadkanalna"
"Rada Miejska Tykocin";"200212";"4";"1";"4";"4";"383";"Część miejscowości Tykocin tj. ulice: Plac Czarnieckiego, Browarna, Zatylna, Józefa Piłsudskiego, Kaczorowska"
"Rada Miejska Tykocin";"200212";"5";"1";"2";"2";"247";"Sierki"
"Rada Miejska Tykocin";"200212";"6";"1";"4";"4";"289";"Broniszewo, Stelmachowo, kol. Stelmachowo"
"Rada Miejska Tykocin";"200212";"7";"1";"5";"5";"415";"Hermany, Łopuchowo, Nieciece, Kiermusy"
"Rada Miejska Tykocin";"200212";"8";"1";"5";"5";"409";"Kapice Stare, Kapice Lipniki, Jeżewo Stare, Jeżewo Nowe"
"Rada Miejska Tykocin";"200212";"9";"1";"3";"3";"409";"Leśniki, Rzędziany"
"Rada Miejska Tykocin";"200212";"10";"1";"4";"4";"366";"Pajewo, Radule"
"Rada Miejska Tykocin";"200212";"11";"1";"5";"5";"437";"Saniki, Sawino"
"Rada Miejska Tykocin";"200212";"12";"1";"3";"3";"260";"Kiślaki, Krosno, Łazy Duże, Łazy Małe, Słomianka, Szafranki"
"Rada Miejska Tykocin";"200212";"13";"1";"4";"4";"262";"Tatary, Piaski, Łaziuki, Żuki"
"Rada Miejska Tykocin";"200212";"14";"1";"4";"4";"284";"Bagienki, Dobki, Lipniki, Popowlany"
"Rada Miejska Tykocin";"200212";"15";"1";"3";"3";"315";"Siekierki"
"Rada Miejska w Wasilkowie";"200213";"1";"2";"4";"7";"1333";"Wasilków ulice: Białostocka, Bociania, Ciemna, Dworna, Gajna, Edwarda Godlewskiego, Tadeusza Kościuszki, Kryńska, Adama Mickiewicza, Nowa, Jana Pawła II, Pogodna, Rynek Kilińskiego, Słoneczna, Wincentego Witosa, Kard. Stefana Wyszyńskiego, Zaułek., , "
"Rada Miejska w Wasilkowie";"200213";"2";"3";"4";"8";"2157";"Wasilków ulice: Cechowa, Chabrowa, Elektryczna, Grodzieńska, Grzybowa, Jagodowa, Jakimy, Klonowa, Kolejowa, Kościelna od nr 1 do 61 oraz nr 63, 64, 66, 68, 70, 72, Kupiecka, Łazienna, Łąkowa, Olszowa, Wiśniowa, Piaskowa, Polna, Projektowana, Przejazdowa, Rzemieślnicza, Rolna, Spożywcza, Stanisława Staszica, Supraślska, Wielobranżowa, Wojtachowska, Grzegorza Wołowicza, Żurawia, Żwirowa."
"Rada Miejska w Wasilkowie";"200213";"3";"2";"4";"7";"1378";"Wasilków ulice: Błękitna, Czysta, Jurowiecka, Kamienna, Leśna, Nadawki, Nadrzeczna, Ogrodowa, Piasta, Emilii Plater, Produkcyjna, Przemysłowa, Przytorowa, Henryka Sienkiewicza, Stawowa, Torfowa, Zakładowa, Zielona."
"Rada Miejska w Wasilkowie";"200213";"4";"2";"3";"6";"1656";"Wieś Nowodworce ulice: 3-go Maja, Bagnowska, Bociania, Brzozowa, Ceglana, Działkowa, Gajowa, Grzybowa, Gwiazdkowa, Krynicka, Krzywe Góry, Leszczynowa, Leśna, Lipowa, Łąkowa, Nadrzeczna, Niemeńska, Ogrodowa, Przytulna, Sadzawki, Skrajna, Spacerowa, Stawowa, Stroma, Supraślska, Turowska, Wasilkowska, Wspólna, Zaciszna., Wieś Studzianki ulice: Akacjowa, Białostocka, Brzozowa, Jagodowa, Konwaliowa, Dworna, Gajna, Krótka, Krzywa, Lipowa, Łącznikowa, Łąkowa, Magnoliowa, 3-go Maja, Malinowa,  Modrzewiowa, Nowa, Plażowa, Podgórna, Podleśna, Polna, Polonijna, Sokólska, Sosnowa, Spółdzielcza, Stawowa, Supraślska, Warszawska, Wasilkowska, Wesoła, Wichrowa, Wrzosowa,  Zaciszna, Zielona. , Wsie: Dąbrówki, Horodnianka. , Kolonie: Ożynnik, Zapieczki."
"Rada Miejska w Wasilkowie";"200213";"5";"2";"4";"5";"1678";"Wieś Jurowce: ulice: Augustowska, Białostocka, Bukowa, Dębowa, Dobra, Górna, Jana Pawła II, Krótka, Leśna, Lipowa,  Polna, Północna, Przyleśna, Sosnowa, Stroma, Świerkowa, Uskok, Wasilkowska, Wiązowa, Wiejska, Wjazd, Zagórna. , Wsie: Katrynka, Osowicze, Rybniki, Sielachowskie, Sochonie wraz z gajówką Burczak, Woroszyły, Wólka-Przedmieście, Wólka Poduchowna., Kolonie: Mostek, Zaścianek."
"Rada Miejska w Wasilkowie";"200213";"6";"4";"5";"15";"2642";"Wasilków ulice: Akacjowa, Borsucza, Brzozowa, Ignacego Daszyńskiego, Marii Dąbrowskiej, Dębowa, Romana Dmowskiego, Jałowcowa, Jaworowa, Jesionowa, Kasztanowa, Marii Konopnickiej, Kościelna od nr 62, 62/1, 65, 65A, 65B, 65C, 65D, 65E, 67, 69, 71, Krucza, Krzywa, Leszczynowa, Lipowa, Lisia, 11-Listopada, Magnoliowa, Modrzewiowa, Orla, Orzechowa, Ignacego Paderewskiego, Panerka, Marszałka Józefa Piłsudskiego, Podleśna, Prosta, Bolesława Prusa, Ks. Wacława Rabczyńskiego, Równoległa, Gen. Edwarda Rydza-Śmigłego, Gen. Władysława Sikorskiego, Juliusza Słowackiego, Gen. Kazimierza Sosnkowskiego, Sosnowa, Sportowa, Świerkowa, Ukośna, Wierzbowa, Wiewiórcza, Zajęcza, Stefana Żeromskiego."
"Rada Miejska w Zabłudowie";"200214";"1";"4";"3";"9";"1956";"Zabłudów, Zabłudów Kolonia Miasto"
"Rada Miejska w Zabłudowie";"200214";"2";"1";"2";"2";"506";"Aleksicze, Sieśki, Gnieciuki, Żywkowo, Olszanka, Ochremowicze, Zabłudów-Kolonia, Kowalowce, Kucharówka"
"Rada Miejska w Zabłudowie";"200214";"3";"1";"3";"3";"575";"Dobrzyniówka, Teodorowo"
"Rada Miejska w Zabłudowie";"200214";"4";"2";"3";"5";"714";"Rafałówka, Kamionka, Płoskie, Zacisze, Zajezierce, Słomianka, Łukiany, Tatarowce, Rudnica, Kościukówka, Bobrowa, Borowiki"
"Rada Miejska w Zabłudowie";"200214";"5";"1";"3";"3";"461";"Folwarki Małe, Krasne, Folwarki Wielkie, Folwarki Tylwickie, Małynka, Kołpaki"
"Rada Miejska w Zabłudowie";"200214";"6";"2";"3";"6";"841";"Kuriany, Białostoczek, Protasy, Zwierki"
"Rada Miejska w Zabłudowie";"200214";"7";"1";"3";"3";"662";"Halickie, Skrybicze, Łubniki, Zagruszany, Pasynki, Kudrycze, Bogdaniec, Józefowo"
"Rada Miejska w Zabłudowie";"200214";"8";"1";"2";"2";"511";"Rzepniki, Krynickie, Solniki, Żuki, Nowosady"
"Rada Miejska w Zabłudowie";"200214";"9";"1";"2";"2";"518";"Ryboły, SK Ryboły, Laszki, Koźliki"
"Rada Miejska w Zabłudowie";"200214";"10";"1";"1";"1";"461";"Kaniuki, Ciełuszki, Pawły, Dawidowicze, Ostrówki, Miniewicze"
"Rada Gminy Zawady";"200215";"1";"2";"2";"4";"367";"Zawady Stare, Zawady Borysówka"
"Rada Gminy Zawady";"200215";"2";"1";"3";"3";"208";"Zawady-Kolonia, Targonie-Wity"
"Rada Gminy Zawady";"200215";"3";"2";"2";"4";"301";"Konopki-Klimki, Konopki- Pokrzywnica, Targonie-Krytuły"
"Rada Gminy Zawady";"200215";"4";"1";"2";"2";"177";"Targonie Wielkie"
"Rada Gminy Zawady";"200215";"5";"1";"2";"2";"178";"Łaś-Toczyłowo"
"Rada Gminy Zawady";"200215";"6";"1";"2";"2";"163";"Stare Krzewo, Nowe Krzewo, Cibory-Kołaczki, Cibory-Witki, Krzewo Plebanki"
"Rada Gminy Zawady";"200215";"7";"1";"2";"2";"205";"Cibory Gałeckie, Cibory Chrzczony, Cibory Krupy, Cibory Marki"
"Rada Gminy Zawady";"200215";"8";"1";"1";"1";"189";"Nowe Chlebiotki, Stare Chlebiotki, Wieczorki"
"Rada Gminy Zawady";"200215";"9";"1";"2";"2";"116";"Nowe Grabowo, Stare Grabowo, "
"Rada Gminy Zawady";"200215";"10";"1";"2";"2";"122";"Strękowa Góra"
"Rada Gminy Zawady";"200215";"11";"1";"1";"1";"106";"Rudniki"
"Rada Gminy Zawady";"200215";"12";"2";"2";"4";"273";"Maliszewo-Łynki, Maliszewo-Perkusy, Góra Strękowa, Kurpiki"
"Rada Gminy Bielsk Podlaski";"200303";"1";"1";"4";"4";"441";"Augustowo "
"Rada Gminy Bielsk Podlaski";"200303";"2";"1";"4";"4";"470";"Grabowiec, Skrzypki Duże, Skrzypki Małe, Stryki, Szastały, Zawady "
"Rada Gminy Bielsk Podlaski";"200303";"3";"1";"2";"2";"459";"Brześcianka, Łubin Kościelny, Łubin Rudołty, Sierakowizna, Truski "
"Rada Gminy Bielsk Podlaski";"200303";"4";"1";"4";"4";"397";"Dubiażyn, Kozły, Lewki, Podbiele, Rajki "
"Rada Gminy Bielsk Podlaski";"200303";"5";"1";"5";"5";"337";"Knorydy, Mokre "
"Rada Gminy Bielsk Podlaski";"200303";"6";"1";"3";"3";"452";"Bolesty, Dobromil, Pietrzykowo Gołąbki, Pietrzykowo Wyszki, Piliki "
"Rada Gminy Bielsk Podlaski";"200303";"7";"1";"3";"3";"407";"Biała, Hołody, Kotły, Parcewo "
"Rada Gminy Bielsk Podlaski";"200303";"8";"1";"3";"3";"409";"Hryniewicze Duże, Hryniewicze Małe, Proniewicze, Rzepniewo "
"Rada Gminy Bielsk Podlaski";"200303";"9";"1";"4";"4";"462";"Widowo "
"Rada Gminy Bielsk Podlaski";"200303";"10";"1";"3";"3";"394";"Bańki, Malinowo, Nałogi, Orlanka, Sobótka, Stołowacz, Woronie "
"Rada Gminy Bielsk Podlaski";"200303";"11";"1";"3";"3";"422";"Krzywa, Ogrodniki, Pasynki, Saki "
"Rada Gminy Bielsk Podlaski";"200303";"12";"1";"4";"4";"428";"Kożyno, Łoknica, Miękisze, Stupniki, Pilipki, Treszczotki, Zubowo "
"Rada Gminy Bielsk Podlaski";"200303";"13";"1";"4";"4";"416";"Haćki, Orzechowicze, Rajsk "
"Rada Gminy Bielsk Podlaski";"200303";"14";"1";"3";"3";"421";"Chraboły, Deniski, Husaki, Jacewicze, Plutycze"
"Rada Gminy Bielsk Podlaski";"200303";"15";"1";"3";"3";"441";"Knorozy, Ploski "
"Rada Miasta Bielsk Podlaski";"200301";"1";"6";"4";"47";"6156";"ul. Kościuszki nr 1-19 i nr 2-20, ul. 11 Listopada nr 2-102, ul.Fryderyka Chopina, ul. Konstantego Ciołkowskiego, ul.Jarosława Dąbrowskiego, ul.Jagiellońska nr 15-57 i nr 36-68, ul.Adama Kazanowskiego, ul.Kazimierzowska nr 1-39, ul.Kościelna, ul.Krucza, ul.Kryniczna, ul.3 Maja nr 1-23 i nr 2-24, ul. Adama Mickiewicza nr 27-57, ul. Obwodowa, ul.Ogrodowa  nr 1-45 i nr 2-50, Aleja Józefa Piłsudskiego nr 17-53 i nr 14-54, Plac Ratuszowy, ul. Poświętna, ul. Powstania Listopadowego, ul. Powstania Styczniowego, ul. Rejonowa, ul. Scaleniowa, ul. Henryka Sienkiewicza, ul. Słoneczna, ul. Wita Stwosza, ul. Targowa, ul. Walecznych, ul. Wierzbowa, ul. Zachodnia, ul. Stefana Żeromskiego nr 1-13 i nr 2-44."
"Rada Miasta Bielsk Podlaski";"200301";"2";"5";"4";"36";"5587";"ul. Władysława Andersa, ul.Białostocka, ul. Władysława Broniewskiego,  ul.Czwartaków, ul. Franciszka Kleeberga nr 1-115 i nr 2-132, ul.Grunwaldzka, ul.Gwardii Ludowej, ul.Harcerska, ul.Jagiellońska nr 59-81 i nr 70-86,  ul. Jana Kochanowskiego, ul. Hugo Kołłątaja, ul. Marii Konopnickiej, ul. Konwaliowa, ul.Kowalska, ul. Jana Krasickiego, ul. Jana Matejki,  ul. Adama Mickiewicza nr 59-201 i nr 62-226,  ul.Miodowa , ul.Młynowa, ul.Ogrodowa nr 47-131 i nr 52-138, ul.Okrężna, ul.Owsiana, Aleja Józefa Piłsudskiego  nr 55-77 i nr 56-72, ul.Emilii Plater, ul.Północna, ul. Tadeusza Rejtana, ul.Rzeczna, ul.Sadowa, ul.Hanki Sawickiej, ul. Władysława Sikorskiego, ul. Marii Skłodowskiej-Curie, ul.Szkolna, ul. Juliana Tuwima, ul.Wandy Wasilewskiej, ul.Widowska, ul. Wschodnia, ul. Wspólna, ul.Zielona, ul. Franciszka Żwirki  i Stanisława Wigury."
"Rada Miasta Bielsk Podlaski";"200301";"3";"5";"4";"39";"5283";"ul.Akacjowa, ul.Stefana Batorego nr 1-83 i nr 2-38, ul.Białowieska nr 1-117 i nr 2-94, ul.Brzozowa, ul. Cegielniana, ul. Chabrowa, ul.Chmielna nr 1-73 i nr 2-96, ul.Dębowa, ul.Dubicze nr 1-89 i nr 2-100, ul.Górna, ul.Hołowieska, ul. Jagiellońska nr 1-13 i nr 2-34,  ul.Jarzębinowa, ul.Jaśminowa, ul.Jesionowa, ul.Kasztanowa, ul. Kazimierzowska nr 2-40, ul.Kleszczelowska, ul.Klonowa, ul. Mikołaja Kopernika, ul.Kwiatowa, ul. Lazurowa, ul.Lipowa, ul. Lniana, ul. Makowa, ul.Malinowa, ul. Adama Mickiewicza nr 34-60, ul.Mleczna, ul.Modrzewiowa, ul.Orlańska, ul. Owocowa, ul.Pogodna, ul.Polna, ul. Józefa  Poniatowskiego nr 1-11, ul. Przechodnia, ul. Różana, ul. Rumiankowa, ul. Słonecznikowa, ul.Szpitalna, ul. Szydłówka, ul.Topolowa, ul. Romualda Traugutta,  ul.Warzywna, ul. Wczasowa, ul. Wesoła, ul. Wiśniowa, ul.Wrzosowa, ul. Żytnia."
"Rada Miasta Bielsk Podlaski";"200301";"4";"5";"4";"37";"5098";"ul. Adama Asnyka, ul.Krzysztofa Kamila Baczyńskiego, ul.Bagnista, ul. Józefa Bema, ul. bł.ks. Antoniego Beszty Borowskiego, ul.Bohaterów Września, ul.Brańska, ul.Jana Długosza, ul.Dubiażyńska nr 1-81 i nr 2-50, ul.Dworska, ul. Alfonsa Erdmana, ul.Gajowa, ul. Zygmunta Glogera, ul. Władysława Gomułki, ul.Grabniak, ul.Jana Pawła II, ul. Tadeusza Jarońskiego, ul. Józefa Jaroszewicza, ul. Jodłowa, ul. Jana Kilińskiego, ul. Jana Krzysztofa Kluka, ul. Oskara Kolberga, ul.Kolejowa, ul. Jarosława Kostycewicza, ul.Koszarowa, ul. Tadeusza Kościuszki nr 22-28, ul. Józefa Ignacego Kraszewskiego, ul.Krótka, ul. Bolesława Leśmiana, ul.Leśna, ul.30 Lipca, ul. 11 Listopada nr 1-115, ul.Lotnicza, ul.Łąkowa, ul.Mała, ul. Adama Mickiewicza nr 1-25  i nr 2-32, ul.Myśliwska, ul. Na Lubce, ul. Gabriela Narutowicza, ul.Niecała, ul. Cypriana Kamila Norwida, ul.Nowa, ul.Obozowa, ul. Karola Olszewskiego, ul. Elizy Orzeszkowej, ul.Parkowa, Aleja Józefa  Piłsudskiego nr 1-15 i nr 2-12, ul. Józefa Poniatowskiego nr 2-18, ul. Anatola Pronina, ul. Bolesława Prusa, ul. Mikołaja Reja, ul. Władysława Stanisława Reymonta, ul. Juliusza Słowackiego nr 1-37 i nr 2-52, ul.Sosnowa, ul.Sportowa, ul.Strzelnicza, ul.Studziwodzka, ul. Jerzego Szaniawskiego, ul.Szarych Szeregów, ul.Świerkowa, ul. Bronisława  Taraszkiewicza, ul. Józefa Tokarzewicza, ul.Torowa, ul.Wiejska, ul. Wincentego Witosa, ul.Wodna, ul.Wojska Polskiego, ul. Władysława Wysockiego, ul. Stefana Kardynała Wyszyńskiego, ul.Zajęcza, ul.Zamkowa, ul. Zimowa Droga, ul.Żabia, ul. Władysława Żarniewicza, ul.Żurawia. "
"Rada Gminy Boćki";"200304";"1";"1";"5";"5";"279";"Sołectwa: Andryjanki, Piotrowo-Trojany"
"Rada Gminy Boćki";"200304";"2";"1";"4";"4";"260";"Sołectwa: Piotrowo-Krzywokoły, Wandalin, Wygonowo"
"Rada Gminy Boćki";"200304";"3";"2";"4";"7";"576";"Sołectwa: Boćki I, Jakubowskie, Kolonia Andryjanki"
"Rada Gminy Boćki";"200304";"4";"2";"7";"12";"514";"Sołectwa: Boćki II, Siedlece"
"Rada Gminy Boćki";"200304";"5";"2";"6";"10";"536";"Sołectwa: Boćki III, Boćki IV, Pasieka, Skalimowo"
"Rada Gminy Boćki";"200304";"6";"1";"3";"3";"259";"Sołectwa: Krasna Wieś, Nurzec"
"Rada Gminy Boćki";"200304";"7";"1";"3";"3";"301";"Sołectwa: Bystre, Mołoczki, Sasiny, Śnieżki"
"Rada Gminy Boćki";"200304";"8";"1";"3";"3";"260";"Sołectwa: Dubno, Dziecinne, Szeszyły"
"Rada Gminy Boćki";"200304";"9";"1";"3";"3";"280";"Sołectwa: Hawryłki, Starowieś, Szumki, Wiercień"
"Rada Gminy Boćki";"200304";"10";"1";"3";"3";"282";"Sołectwa: Bodaki, Bodaczki, Olszewo"
"Rada Gminy Boćki";"200304";"11";"1";"3";"3";"277";"Sołectwa: Siekluki, Sielc"
"Rada Gminy Boćki";"200304";"12";"1";"4";"4";"229";"Sołectwa: Solniki, Torule, Wojtki, Żołoćki"
"Rada Miasta Brańsk";"200302";"1";"1";"4";"4";"197";"ul. Jagiellońska z wyłączeniem nr 11, 13, 17"
"Rada Miasta Brańsk";"200302";"2";"1";"5";"5";"187";"ul. Armii Krajowej nr 27, ul. Jagiellońska nr 11, 13, 17"
"Rada Miasta Brańsk";"200302";"3";"1";"4";"4";"269";"ul. Armii Krajowej nr 2, 2a, 2b, 2c, 2d, 2e, 4a, 7, 21, 29, 29A, 31, 33, 33 A; ul. Kościuszki nr 16, 16a, 18, 22, 24, 26, 35, 35a, 37, 39, 41, 41a, 41b, 41c, 42, 43, 45."
"Rada Miasta Brańsk";"200302";"4";"1";"4";"4";"253";"ul. Jana Pawła II z wyłączeniem nr 54, 58, 60 i 62; ul. Kościuszki z wyłączeniem nr 16, 16a, 18, 22, 24, 26, 30, 34, 35, 35a, 37, 39, 41, 41a, 41b, 41c, 42, 43, 45."
"Rada Miasta Brańsk";"200302";"5";"1";"5";"5";"191";"ul. Kościelna, ul. Rynek nr 3, 5, 6, 7, 9, 11; ul. Sienkiewicza od nr 5 do nr 26."
"Rada Miasta Brańsk";"200302";"6";"1";"5";"5";"138";"ul. Binduga nr 3, ul. Jana Pawła II nr 54, 58, 60 i 62; ul. Sienkiewicza od nr 27 do końca"
"Rada Miasta Brańsk";"200302";"7";"1";"3";"3";"166";"ul. Kapicy - Milewskiego; ul. Rynek z wyłączeniem nr 3, 5, 6, 7, 9, 11; ul. Senatorska."
"Rada Miasta Brańsk";"200302";"8";"1";"5";"5";"227";"ul. Boćkowska z wyłączeniem nr 5."
"Rada Miasta Brańsk";"200302";"9";"1";"5";"5";"228";"ul. Bielska, ul. Boćkowska nr 5, ul. Konopnickiej, ul. Józefa Piłsudskiego"
"Rada Miasta Brańsk";"200302";"10";"1";"4";"4";"204";"ul. Binduga od nr 4 do nr 70."
"Rada Miasta Brańsk";"200302";"11";"1";"4";"4";"185";"ul. Binduga od nr 71 do końca, ul. Kilińskiego, ul. Poniatowskiego, Polna"
"Rada Miasta Brańsk";"200302";"12";"1";"3";"3";"191";"ul. Krótka, ul. Mickiewicza, ul. Ogrodowa."
"Rada Miasta Brańsk";"200302";"13";"1";"5";"5";"303";"ul. Armii Krajowej nr 8, 10, 12, 12A, 16, 16a, 16A, 18, 18/1, 20, 28, 30, 43b, 45a, 83, 101; ul. Błonie numery parzyste od 34 do końca i numery nieparzyste od 59 do końca; ul. Jaśminowa, ul. Jarzębinowa, ul. Kasztanowa, ul. Klonowa, ul. Kopernika do nr 7 włącznie, ul. Sportowa, ul. Witosa."
"Rada Miasta Brańsk";"200302";"14";"1";"4";"4";"282";"ul. Aleksandra Jagiellończyka, ul. Błonie nr parzyste do nr 32 włącznie oraz nr nieparzyste do nr 57, ul. Kopernika od nr 9 do końca, ul. Szkolna, ul. Kolonia"
"Rada Miasta Brańsk";"200302";"15";"1";"5";"5";"176";"ul. Królowej Bony, ul. Marii Skłodowskiej - Curie, ul. Słowackiego, ul. Księdza Ściegiennego, ul. Kardynała Stefana Wyszyńskiego."
"Rada Gminy Brańsk";"200305";"1";"1";"2";"2";"354";"Część gminy Brańsk w skład której wchodzą miejscowości:Bronka, Kalnica, Kiersnówek, Majorowizna, , "
"Rada Gminy Brańsk";"200305";"2";"1";"1";"1";"282";"Część gminy Brańsk w skład której wchodzą miejscowości: Dębowo, Kadłubówka, Koszewo, Nowosady  , "
"Rada Gminy Brańsk";"200305";"3";"1";"2";"2";"371";"Część gminy Brańsk w skład której wchodzą miejscowości: Chojewo, Kiersnowo, Pace , "
"Rada Gminy Brańsk";"200305";"4";"1";"2";"2";"326";"Część gminy Brańsk w skład której wchodzą miejscowości: Burchaty, Klichy, Widźgowo, "
"Rada Gminy Brańsk";"200305";"5";"1";"2";"2";"472";"Część gminy Brańsk w skład której wchodzą miejscowości: Holonki,  Oleksin, Puchały Stare , "
"Rada Gminy Brańsk";"200305";"6";"1";"1";"1";"432";"Część gminy Brańsk w skład której wchodzą miejscowości: Płonowo, Puchały Nowe, Szmurły, Spieszyn , "
"Rada Gminy Brańsk";"200305";"7";"1";"1";"1";"350";"Część gminy Brańsk w skład której wchodzą miejscowości: Popławy, , "
"Rada Gminy Brańsk";"200305";"8";"1";"2";"2";"290";"Część gminy Brańsk w skład której wchodzą miejscowości: Brzeźnica, Lubieszcze , "
"Rada Gminy Brańsk";"200305";"9";"1";"2";"2";"231";"Część gminy Brańsk w skład której wchodzą miejscowości: Patoki , "
"Rada Gminy Brańsk";"200305";"10";"1";"1";"1";"291";"Część gminy Brańsk w skład której wchodzą miejscowości: Domanowo , , "
"Rada Gminy Brańsk";"200305";"11";"1";"2";"2";"407";"Część gminy Brańsk w skład której wchodzą miejscowości: Mień , , "
"Rada Gminy Brańsk";"200305";"12";"1";"2";"2";"361";"Część gminy Brańsk w skład której wchodzą miejscowości: Glinnik, Pruszanka Stara, Pruszanka Baranki, Pietraszki, , "
"Rada Gminy Brańsk";"200305";"13";"1";"2";"2";"351";"Część gminy Brańsk w skład której wchodzą miejscowości: Ferma, Kiewłaki, Olszewek, Ściony Markowo w tym sołectwo Pasieka , "
"Rada Gminy Brańsk";"200305";"14";"1";"2";"2";"324";"Część gminy Brańsk w skład której wchodzą miejscowości: Olędzkie, Świrydy, Zanie, "
"Rada Gminy Brańsk";"200305";"15";"1";"2";"2";"352";"Część gminy Brańsk w skład której wchodzą miejscowości: Olszewo, Poletyły, Załuskie- Kościelne , Załuskie- Koronne , "
"Rada Gminy Orla";"200306";"1";"4";"5";"14";"789";"Sołectwo Orla"
"Rada Gminy Orla";"200306";"2";"2";"2";"3";"423";"Sołectwa: Reduty, Krywiatycze, Szczyty Dzięciołowo, Szczyty Nowodwory"
"Rada Gminy Orla";"200306";"3";"1";"2";"2";"223";"Sołectwo Koszele"
"Rada Gminy Orla";"200306";"4";"2";"3";"4";"337";"Sołectwa: Mikłasze, Wólka, Spiczki, Szernie"
"Rada Gminy Orla";"200306";"5";"1";"3";"3";"164";"Sołectwo Malinniki"
"Rada Gminy Orla";"200306";"6";"1";"2";"2";"185";"Sołectwa: Paszkowszczyzna, Topczykały"
"Rada Gminy Orla";"200306";"7";"1";"3";"3";"206";"Sołectwa: Gredele, Koszki"
"Rada Gminy Orla";"200306";"8";"3";"2";"4";"471";"Sołectwa: Gregorowce, Dydule, Wólka Wygonowska, Czechy Zabłotne, Moskiewce, Oleksze, Pawlinowo"
"Rada Gminy Rudka";"200307";"1";"1";"2";"2";"106";"Rudka - ul. Olendzka, ul. Ks. Prałata Michała Badowskiego, ul. Wolności"
"Rada Gminy Rudka";"200307";"2";"1";"1";"1";"123";"Rudka - ul. Cegielniana, ul. Łąkowa, ul. Ogrodowa, ul. Szkolna od nr 28 do nr 32"
"Rada Gminy Rudka";"200307";"3";"1";"2";"2";"158";"Rudka - ul. 3-go Maja, ul. Ciechanowiecka od nr 30 do nr 67"
"Rada Gminy Rudka";"200307";"4";"1";"2";"2";"156";"Rudka - ul. Brańska od nr 1 do nr 9A, ul. Ciechanowiecka od nr 1 do nr 29"
"Rada Gminy Rudka";"200307";"5";"1";"2";"2";"171";"Rudka - ul. Wola, ul. Szkolna od nr 1 do nr 27"
"Rada Gminy Rudka";"200307";"6";"1";"2";"2";"111";"Rudka - ul. Polna, ul. Brańska od nr 10 do nr 38"
"Rada Gminy Rudka";"200307";"7";"1";"2";"2";"170";"Rudka - ul. Młynowa, ul. Sportowa, ul. Zakościelna, ul. Ossolińskich"
"Rada Gminy Rudka";"200307";"8";"2";"2";"3";"220";"Olendy"
"Rada Gminy Rudka";"200307";"9";"1";"2";"2";"71";"Józefin, Karp"
"Rada Gminy Rudka";"200307";"10";"2";"2";"3";"165";"Koce Borowe, Niemyje Stare"
"Rada Gminy Rudka";"200307";"11";"1";"1";"1";"78";"Niemyje-Jarnąty, Niemyje-Skłody"
"Rada Gminy Rudka";"200307";"12";"1";"1";"1";"78";"Niemyje Nowe"
"Rada Gminy Rudka";"200307";"13";"1";"1";"1";"63";"Niemyje-Ząbki"
"Rada Gminy Wyszki";"200308";"1";"2";"2";"4";"599";"Mulawicze, Olszanica, Łyse, Strabla."
"Rada Gminy Wyszki";"200308";"2";"1";"1";"1";"232";"Łapcie, Samułki Duże, Samułki Małe, Wiktorzyn."
"Rada Gminy Wyszki";"200308";"3";"1";"2";"2";"303";"Falki, Godzieby, Koćmiery, Osówka, Wypychy, Zdrojki."
"Rada Gminy Wyszki";"200308";"4";"1";"3";"3";"254";"Filipy, Kowale, Łubice, Łuczaje."
"Rada Gminy Wyszki";"200308";"5";"1";"2";"2";"272";"Budlewo, Ignatki, Topczewo."
"Rada Gminy Wyszki";"200308";"6";"1";"2";"2";"270";"Kamienny Dwór, Wólka Pietkowska."
"Rada Gminy Wyszki";"200308";"7";"1";"2";"2";"253";"Moskwin, Ostrówek, Sieśki, Wodźki, Wólka Zaleska, Zalesie."
"Rada Gminy Wyszki";"200308";"8";"1";"2";"2";"255";"Bogusze, Gawiny, Górskie, Mierzwin Duży, Mierzwin Mały, Nowe Bagińskie, Pierzchały, Stare Bagińskie, Trzeszczkowo."
"Rada Gminy Wyszki";"200308";"9";"1";"2";"2";"304";"Wyszki, Krupice."
"Rada Gminy Wyszki";"200308";"10";"1";"2";"2";"270";"Mieszuki, Stacewicze, Warpechy Nowe, Warpechy Stare."
"Rada Gminy Wyszki";"200308";"11";"1";"2";"2";"211";"Kalinówka, Kożuszki, Sasiny, Szczepany, Tworki, Zakrzewo."
"Rada Gminy Wyszki";"200308";"12";"1";"2";"2";"255";"Pulsze."
"Rada Gminy Wyszki";"200308";"13";"1";"2";"2";"228";"Niewino Borowe, Niewino Kamieńskie, Niewino Leśne, Niewino Popławskie, Niewino Stare."
"Rada Gminy Wyszki";"200308";"14";"1";"1";"1";"261";"Bujnowo, Malesze, Szpaki."
"Rada Gminy Grajewo";"200402";"1";"1";"3";"3";"314";" Konopki, Konopki-Kolonie, Mierucie, Uścianki"
"Rada Gminy Grajewo";"200402";"2";"1";"3";"3";"342";" Flesze, Cyprki, Kurki, Kurejwa, Kurejewka, Chojnówek"
"Rada Gminy Grajewo";"200402";"3";"1";"2";"2";"263";" Popowo"
