"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miejska w Lidzbarku";"280304";"8";"1";"4";"4";"849";"Gmina – miejscowości : Cibórz , Jeleń, Koty, Miłostajki, Olszewo, Podcibórz"
"Rada Miejska w Lidzbarku";"280304";"9";"1";"6";"6";"882";"Gmina – miejscowości : Bryńsk,  Bryńsk Szlachecki, Glinki, Jamielnik, Ostrowy,  Nowy Zieluń, Zielonka"
"Rada Miejska w Lidzbarku";"280304";"10";"1";"2";"2";"580";"Gmina – miejscowości :  Stare Dłutowo"
"Rada Miejska w Lidzbarku";"280304";"11";"1";"3";"3";"776";"Gmina – miejscowości :Adamowo, Biernaty,  Nowe Dłutowo, Nowy Dwór, Marszewnica, Nick,  Wawrowo,  Zdrojek"
"Rada Miejska w Lidzbarku";"280304";"12";"1";"4";"4";"640";"Gmina -  miejscowości : Bełk , Borówno, Dębowiec, Klonowo, Nadleśnictwo Lidzbark, Nowy Dwór Leśniczówka , Piaseczno , Sarnia Góra, Wlewsk"
"Rada Gminy Płośnica";"280305";"1";"2";"6";"11";"806";"Płośnica"
"Rada Gminy Płośnica";"280305";"2";"2";"5";"9";"668";"Gródki, Prioma"
"Rada Gminy Płośnica";"280305";"3";"1";"3";"3";"287";"Przełęk"
"Rada Gminy Płośnica";"280305";"4";"2";"5";"8";"604";"Wielki Łęck, Mały Łęck"
"Rada Gminy Płośnica";"280305";"5";"2";"6";"10";"534";"Niechłonin, Gruszka"
"Rada Gminy Płośnica";"280305";"6";"1";"3";"3";"315";"Zalesie"
"Rada Gminy Płośnica";"280305";"7";"1";"4";"4";"327";"Jabłonowo"
"Rada Gminy Płośnica";"280305";"8";"1";"2";"2";"316";"Turza Mała"
"Rada Gminy Płośnica";"280305";"9";"1";"3";"3";"255";"Gralewo, Murawki"
"Rada Gminy Płośnica";"280305";"10";"1";"4";"4";"320";"Rutkowice"
"Rada Gminy Płośnica";"280305";"11";"1";"1";"1";"273";"Skurpie"
"Rada Gminy Rybno";"280306";"1";"1";"3";"3";"404";"Groszki, Naguszewo, Rumian"
"Rada Gminy Rybno";"280306";"2";"2";"4";"8";"809";"Gronowo, Hartowiec, Truszczyny"
"Rada Gminy Rybno";"280306";"3";"2";"5";"9";"654";"Gralewo Stacja, Rapaty, Żabiny"
"Rada Gminy Rybno";"280306";"4";"2";"5";"8";"532";"Koszelewki, Koszelewy"
"Rada Gminy Rybno";"280306";"5";"5";"6";"21";"2145";"Grądy, Kopaniarze, Rybno, Wery"
"Rada Gminy Rybno";"280306";"6";"2";"6";"11";"634";"Grabacz, Nowa Wieś, Prusy, Szczupliny, Tuczki"
"Rada Gminy Rybno";"280306";"7";"1";"3";"3";"474";"Dębień, Jeglia"
"Rada Gminy Elbląg";"280401";"1";"1";"2";"2";"332";"Batorowo, Jagodno, Nowe Batorowo"
"Rada Gminy Elbląg";"280401";"2";"1";"2";"2";"499";"Kępa Rybacka, Nowakowo, Nowakowo Trzecie"
"Rada Gminy Elbląg";"280401";"3";"1";"1";"1";"300";"Cieplice, Kępiny Wielkie, Nowotki"
"Rada Gminy Elbląg";"280401";"4";"1";"2";"2";"329";"Adamowo Osiedle, Helenowo, Władysławowo"
"Rada Gminy Elbląg";"280401";"5";"1";"2";"2";"304";"Bielnik Drugi, Bielnik Pierwszy"
"Rada Gminy Elbląg";"280401";"6";"1";"5";"5";"391";"Adamowo, Janowo, Kazimierzowo"
"Rada Gminy Elbląg";"280401";"7";"3";"5";"7";"1120";"Czechowo, Gronowo Górne, Nowe Pole"
"Rada Gminy Elbląg";"280401";"8";"1";"2";"2";"379";"Nowina, Raczki Elbląskie, Tropy Elbląskie"
"Rada Gminy Elbląg";"280401";"9";"1";"2";"2";"339";"Przezmark, Przezmark Osiedle, Sierpin"
"Rada Gminy Elbląg";"280401";"10";"1";"2";"2";"524";"Janów, Komorowo Żuławskie, Pilona"
"Rada Gminy Elbląg";"280401";"11";"1";"1";"1";"363";"Bogaczewo, Myślęcin, Nowa Pilona, Pasieki, Weklice"
"Rada Gminy Elbląg";"280401";"12";"1";"3";"3";"266";"Dłużyna, Klepa, Węzina"
"Rada Gminy Elbląg";"280401";"13";"1";"2";"2";"278";"Drużno, Karczowizna, Lisów, Nowy Dwór"
"Rada Gminy Godkowo";"280402";"1";"2";"6";"12";"342";"Bielica, Burdajny, Cieszyniec, Miłosna, Plajny, Stary Cieszyn, Stojpy"
"Rada Gminy Godkowo";"280402";"2";"2";"4";"7";"333";"Grądki, Grużajny, Nawty, Siedlisko"
"Rada Gminy Godkowo";"280402";"3";"1";"4";"4";"176";"Osiek"
"Rada Gminy Godkowo";"280402";"4";"3";"5";"14";"656";"Godkowo, Gwiździny, Lesiska, Ząbrowiec, Zimnochy"
"Rada Gminy Godkowo";"280402";"5";"1";"3";"3";"192";"Klekotki, Skowrony"
"Rada Gminy Godkowo";"280402";"6";"1";"3";"3";"197";"Swędkowo, Szymbory"
"Rada Gminy Godkowo";"280402";"7";"2";"3";"6";"361";"Dąbkowo, Dobry, Kwitajny Wielkie"
"Rada Gminy Godkowo";"280402";"8";"2";"4";"8";"338";"Krykajny, Nowe Wikrowo, Olkowo, Podągi"
"Rada Gminy Godkowo";"280402";"9";"1";"4";"4";"142";"Łępno, Piskajny"
"Rada Gminy Gronowo Elbląskie";"280403";"1";"5";"3";"11";"1334";"Gronowo Elbląskie, Mojkowo"
"Rada Gminy Gronowo Elbląskie";"280403";"2";"1";"4";"4";"280";"Oleśno, Dworki"
"Rada Gminy Gronowo Elbląskie";"280403";"3";"1";"3";"3";"332";"Fiszewo, Rozgart"
"Rada Gminy Gronowo Elbląskie";"280403";"4";"1";"3";"3";"300";"Gajewiec, Jasionno, Różany"
"Rada Gminy Gronowo Elbląskie";"280403";"5";"4";"4";"13";"1055";"Jegłownik, Nowy Dwór Elbląski, Kopanka Druga"
"Rada Gminy Gronowo Elbląskie";"280403";"6";"1";"2";"2";"216";"Karczowiska Górne, Szopy"
"Rada Gminy Gronowo Elbląskie";"280403";"7";"1";"3";"3";"224";"Błotnica, Nogat, Kopanka Pierwsza"
"Rada Gminy Gronowo Elbląskie";"280403";"8";"1";"3";"3";"198";"Wikrowo, Wiktorowo"
"Rada Gminy Markusy";"280404";"1";"1";"4";"4";"237";"Markusy 1-65"
"Rada Gminy Markusy";"280404";"2";"1";"2";"2";"174";"Markusy 66-106"
"Rada Gminy Markusy";"280404";"3";"1";"2";"2";"262";"Balewo, Wiśniewo"
"Rada Gminy Markusy";"280404";"4";"1";"3";"3";"173";"Nowe Dolno"
"Rada Gminy Markusy";"280404";"5";"1";"2";"2";"135";"Stankowo, Topolno Małe"
"Rada Gminy Markusy";"280404";"6";"1";"2";"2";"193";"Dzierzgonka, Rachowo"
"Rada Gminy Markusy";"280404";"7";"1";"4";"4";"217";"Żurawiec"
"Rada Gminy Markusy";"280404";"8";"1";"1";"1";"162";"Węgle - Żukowo, Żółwiniec, Jurandowo"
"Rada Gminy Markusy";"280404";"9";"1";"3";"3";"105";"Jezioro"
"Rada Gminy Markusy";"280404";"10";"1";"3";"3";"297";"Krzewsk"
"Rada Gminy Markusy";"280404";"11";"1";"4";"4";"285";"Brudzędy, Stare Dolno"
"Rada Gminy Markusy";"280404";"12";"1";"3";"3";"189";"Stalewo, Złotnica"
"Rada Gminy Markusy";"280404";"13";"1";"4";"4";"195";"Zwierzeńskie Pole, Zwierzno 53-86"
"Rada Gminy Markusy";"280404";"14";"1";"4";"4";"229";"Zwierzno 1-52"
"Rada Gminy Markusy";"280404";"15";"1";"4";"4";"269";"Kępniewo"
"Rada Gminy Milejewo";"280405";"1";"1";"2";"2";"114";"Huta Żuławska"
"Rada Gminy Milejewo";"280405";"2";"1";"3";"3";"213";"Jagodnik, Piastowo"
"Rada Gminy Milejewo";"280405";"3";"1";"2";"2";"179";"Majewo"
"Rada Gminy Milejewo";"280405";"4";"3";"3";"9";"518";"Milejewo"
"Rada Gminy Milejewo";"280405";"5";"1";"3";"3";"255";"Ogrodniki"
"Rada Gminy Milejewo";"280405";"6";"1";"2";"2";"70";"Rychnowy"
"Rada Gminy Milejewo";"280405";"7";"1";"3";"3";"116";"Zajączkowo"
"Rada Gminy Milejewo";"280405";"8";"2";"4";"6";"447";"Kamiennik Wielki"
"Rada Gminy Milejewo";"280405";"9";"1";"3";"3";"148";"Stoboje"
"Rada Gminy Milejewo";"280405";"10";"1";"4";"4";"208";"Pomorska Wieś"
"Rada Gminy Milejewo";"280405";"11";"1";"2";"2";"76";"Wilkowo"
"Rada Gminy Milejewo";"280405";"12";"1";"3";"3";"154";"Zalesie"
"Rada Miejska w Młynarach";"280406";"1";"3";"4";"12";"635";"ulice : Chodkiewicza, Chopina, Elbląska, Grunwaldzka, Kopernika, Kościelna, Kościuszki, Langiewicza, Mierosławskiego, Nad Baudą, Niepodległości, Nowe Osiedle, Paderewskiego, Polna, Rynek, Styczniowa, Traugutta, Warszawska, Żółkiewskiego, "
"Rada Miejska w Młynarach";"280406";"2";"3";"4";"12";"845";"ulice : Dworcowa, Kolejowa, Konarskiego, 1 Maja, Ogrodowa, Osińskiego, Słowackiego, Staszica, Kwiatowa, "
"Rada Miejska w Młynarach";"280406";"3";"1";"3";"3";"282";"wieś : Młynarska Wola, Bronikowo, Broniszewo, Krasinek, Mikołajki, Janiki Pasłęckie"
"Rada Miejska w Młynarach";"280406";"4";"1";"3";"3";"225";"wieś : Zaścianki, Podgórze"
"Rada Miejska w Młynarach";"280406";"5";"1";"4";"4";"240";"wieś : Kwietnik, Zastawno"
"Rada Miejska w Młynarach";"280406";"6";"1";"4";"4";"217";"wieś: Kobyliny, Olszówka, Ojcowa Wola, Sąpy, Sucha, Warszewo "
"Rada Miejska w Młynarach";"280406";"7";"1";"4";"4";"257";"wieś: Kraskowo, Gardyny, Płonne"
"Rada Miejska w Młynarach";"280406";"8";"1";"4";"4";"216";"wieś:  Nowe Sadłuki, Rucianka, Włóczyska "
"Rada Miejska w Młynarach";"280406";"9";"1";"2";"2";"227";"wieś: Nowe Monasterzysko, Sokolnik,  Stare Monasterzysko"
"Rada Miejska w Młynarach";"280406";"10";"1";"3";"3";"253";"wieś: Błudowo, Karszewo"
"Rada Miejska w Młynarach";"280406";"11";"1";"3";"3";"231";"wieś: Kurowo Braniewskie"
"Rada Miejska w Pasłęku";"280407";"1";"5";"4";"17";"6069";"Ulice: Bankowa od nr 1 do nr 19a oraz nr 21 i 21a, Bohaterów Westerplatte od nr 10 do nr 55, Drzymały, Dworcowa, Działka, Firmowa, Gdańska, Kolonia Zdroje, Kopernika od nr 27 do nr 61, Księdza Cyganka, Limanowskiego, 11-go Listopada, 3 Maja, Malinowa, Ogrodowa, Ostry Róg, Plac Grunwaldzki, Polna, Przedszkolna, Różana, Sadowa, Słoneczna, Słowackiego, Spółdzielcza, Zielona, Zwycięstwa"
"Rada Miejska w Pasłęku";"280407";"2";"4";"4";"15";"4084";"Ulice : Andersa, Apteczna, Augustyna Steffena, Bankowa nr 20, 22, 23, 26, Bohaterów Westerplatte od nr 3 do nr 9, Brzozowa, Buczka, Chodkiewicza, Chopina, Chrobrego, Cicha, Czarnieckiego, Dąbrowskiego, Dębowa, Długa, Dolna, Elbląska, Firleja, Geodetów, Hrynyka, Jagiełły, Jaśminowa, Jaworowa, Kochanowskiego, Kolonia Robotnicza, Konopnickiej, Kopernika od nr 9 do nr 26, Kościuszki, Krasickiego, Kraszewskiego, Kresowa, Krzywa, Kusocińskiego, Kwiatowa, Lanca, Leśna, Lwowska, Mickiewicza, Nowowiejskiego, Osińskiego, Paderewskiego, Parkowa, Partyzantów, Piłsudskiego, Plac św. Wojciecha, Południowa, Przemysłowa, Rataja, Rzemieślnicza, Sienkiewicza, Spacerowa, Sprzymierzonych, Strażacka, Sybiraków, Szkolna, Topolowa, Traugutta, Tuwima, Wileńska, Wiosenna, Wiśniowa, Witosa, Wojska Polskiego, Wschodnia, Zamkowa, Zawiszy Czarnego, , "
"Rada Miejska w Pasłęku";"280407";"3";"3";"5";"11";"2604";"Miejscowości: Anglity, Aniołowo, Bądy, Borzynowo, Dawidy, Gołąbki, Gulbity, Kajmy, Kawki, Kopina, Krosienko, Krosno, Kupin, Leszczyna, Łączna, Łukszty, Marianka, Nowe Kusy, Pólko, Robity, Rogowo, Rzeczna, Sakówko, Sokółka, Stare Kusy, Stegny, Wikrowo, Zakrzewko, Zielony Grąd"
"Rada Miejska w Pasłęku";"280407";"4";"3";"5";"9";"3052";"Miejscowości: Awajki, Brzeziny, Buczyniec, Czarna Góra, Dargowo, Drulity, Gryżyna, Kąty, Kielminek, Krasin, Kronin, Kwitajny, Kudyński Bór, Leżnica, Majki, Marzewo, Nowa Wieś, Nowiny, Nowy Cieszyn, Piniewo, Rogajny, Rydzówka, Rzędy, Sałkowice, Skolimowo, Surowe, Tolpity, Tulno, Wakarowo, Wójtowizna, Zielno, Zielonka Pasłęcka "
"Rada Gminy Rychliki";"280408";"1";"1";"3";"3";"215";"Barzyna, Budki, Liszki, Śliwica"
"Rada Gminy Rychliki";"280408";"2";"1";"3";"3";"215";"Marwica"
"Rada Gminy Rychliki";"280408";"3";"2";"5";"7";"503";"Jelonki"
"Rada Gminy Rychliki";"280408";"4";"3";"4";"11";"604";"Rychliki"
"Rada Gminy Rychliki";"280408";"5";"1";"3";"3";"229";"Rejsyty, Wopity"
"Rada Gminy Rychliki";"280408";"6";"1";"3";"3";"235";"Wysoka, Topolno Wielkie"
"Rada Gminy Rychliki";"280408";"7";"1";"2";"2";"142";"Powodowo, Grądowy Młyn"
"Rada Gminy Rychliki";"280408";"8";"1";"3";"3";"262";"Buczyniec, Dziśnity, Gołutowo, Lepno"
"Rada Gminy Rychliki";"280408";"9";"1";"3";"3";"232";"Kwietniewo od Nr 1-19, 47-49d, 51, Dymnik"
"Rada Gminy Rychliki";"280408";"10";"1";"4";"4";"221";"Kwietniewo od Nr 20-46, 60, Kiersity, Krupin"
"Rada Gminy Rychliki";"280408";"11";"1";"4";"4";"220";"Święty Gaj, Jankowo, "
"Rada Gminy Rychliki";"280408";"12";"1";"2";"2";"210";"Mokajny, Sójki, Protowo"
"Rada Miejska w Tolkmicku";"280409";"1";"2";"5";"6";"581";"Łęcze, Pagórki"
"Rada Miejska w Tolkmicku";"280409";"2";"2";"4";"5";"683";"Bogdaniec, Nadbrzeże, Pęklewo, Połoniny, Suchacz"
"Rada Miejska w Tolkmicku";"280409";"3";"1";"3";"3";"358";"Kamionek Wielki, Rangóry"
"Rada Miejska w Tolkmicku";"280409";"4";"2";"3";"5";"835";"Brzezina, Chojnowo, Nowinka, Pogrodzie, Przybyłowo, Święty Kamień, Wodynia"
"Rada Miejska w Tolkmicku";"280409";"5";"2";"5";"7";"585";"Biała Leśniczówka, Janówek, Kadyny, Kikoły, Ostrogóra, Wysoki Bór"
"Rada Miejska w Tolkmicku";"280409";"6";"3";"5";"10";"1031";"Tolkmicko, ul.Ceramiczna, Jagiellońska, Kościelna, Kręta, Krzywa, Mazurska, Morska, Ogrodowa, Parkowa, Portowa, Plac Wolności, Rybacka, Słupecka, Szkolna, Świętojańska, Zawiszy "
"Rada Miejska w Tolkmicku";"280409";"7";"3";"5";"12";"1195";"Tolkmicko, ul.Bażyńskiego, Działyńskiego, Dzika, Elbląska, Kilińskiego, Kopernika, Królewiecka,  Młyńska, Nadrzeczna, Osiedlowa, Przybytowska, Sportowa, Szpitalna, Wiśniowa, Wybudówka Biała, Zakopiańska "
"Rada Gminy Ełk";"280502";"1";"1";"2";"2";"509";"Chełchy, Czaple, Płociczno, Krokocie                                         "
"Rada Gminy Ełk";"280502";"2";"1";"3";"3";"458";"Sędki, Lega, Przykopka, Leśniczówka Pisanica                       "
"Rada Gminy Ełk";"280502";"3";"1";"6";"6";"528";"Buczki, Szeligi, Mrozy Wielkie i Małe, Sordachy, Koziki, Regielnica"
"Rada Gminy Ełk";"280502";"4";"1";"3";"3";"379";"Kałęczyny, Giże, Brodowo, Regiel                                              "
"Rada Gminy Ełk";"280502";"5";"2";"7";"10";"1267";"Nowa Wieś Ełcka, Lipinka, Sikory Ostrokolskie                                                        "
"Rada Gminy Ełk";"280502";"6";"1";"3";"3";"467";"Rożyńsk, Lepaki Wielkie i Małe, Guzki, Mołdzie                        "
"Rada Gminy Ełk";"280502";"7";"1";"4";"4";"734";"Barany, Maleczewo, Mącze, Mąki, Chruściele, Ełk Osada, Szarejki, Szarek, Zdunki, Bobry , "
"Rada Gminy Ełk";"280502";"8";"2";"5";"9";"1063";"Straduny, Chojniak, Janisze, Skup, Przytuły, Rydzewo                 "
"Rada Gminy Ełk";"280502";"9";"1";"3";"3";"458";"Siedliska"
"Rada Gminy Ełk";"280502";"10";"1";"5";"5";"666";"Oracze, Wityny, Malinówka Wielka i Mała, Piaski, Sajzy, Konieczki, Miluki"
"Rada Gminy Ełk";"280502";"11";"1";"3";"3";"480";"Woszczele, Chrzanowo, Bienie, Małkinie                                      "
"Rada Gminy Ełk";"280502";"12";"1";"4";"4";"624";"Pistki, Ruska Wieś, Bartosze, Judziki, Buniaki, Rękusy, Talusy"
"Rada Gminy Ełk";"280502";"13";"1";"4";"4";"605";"Bajtkowo, Rostki Bajtkowskie, Białojany, Zdedy, Rymki, Borki, Borecki Dwór, Ciernie, Niekrasy, Karbowskie, Suczki, Śniepie, Mostołty, Tracze, "
"Rada Miasta Ełk";"280501";"1";"7";"7";"82";"14437";"Baranki, Dębowa, Grajewska, Intermat, Jana Pawła II, Jasna, J. Kilińskiego, Kolejowa, Krótka, Krzywa, Leśna, Letniskowa, Lipowa, Pogodna, Robotnicza, Sosnowa, Świerkowa, Wczasowa, Jeziorna, Kard. S. Wyszyńskiego, Księdza Jerzego Popiełuszki, Mariampolska, Ciepła, Dojazdowa, Handlowa, Jagodowa, Konwaliowa, Krzemowa, Malinowa, Miedziana, Okrężna, Poziomkowa, Przytorowa, Rumiankowa, Sasankowa, Stalowa, Strefowa, Wrzosowa, Złota, Żelazna, Koszykowa, Parkowa, Piękna,  Cmentarna, Marii Dąbrowskiej, J. Kochanowskiego, Mikołaja Kopernika, J. Korsaka, Kwiatowa, Jana Matejki, Zofii Nałkowskiej, Cypriana Kamila Norwida, Emilii Plater, Bolesława Prusa, Mikołaja Reja, Targowa, Towarowa, Melchiora Wańkowicza, Stanisława Wyspiańskiego, Gabrieli Zapolskiej, Jesienna, Bp. Edwarda Samsela, Brata Jana Jakubczaka, Matki Teresy z Kalkuty, Letnia, Witolda Maternika, Spacerowa, Św. Jana Bosko, Św. Wojciecha, Św. Maksymiliana Marii Kolbe, Św. Dominika Savio, Św. Franciszka, Św. Rafała Kalinowskiego, Wielkanocna, Wiosenna, Garbarska, Lekarska, Św. Ojca Pio, Zimowa, Skórzana "
"Rada Miasta Ełk";"280501";"2";"5";"7";"63";"9665";"Augustowska, K. A. Bahrkego, Generała Józefa Bema, gen. Bora Komorowskiego, Władysława Broniewskiego, Brzozowa, Bursztynowa, M. C. Skłodowskiej, mjr H. Dobrzańskiego, Dolna, gen. Stefana Grota-Roweckiego, Jaćwingów, Kolonia, Konieczki, Janusza Korczaka, Krakowska, Ignacego Kraszewskiego, Lazurowa, Lwowska, Łąkowa, Ignacego Łukasiewicza, I. Malmeda, Mazurska, Miodowa, Nadrzeczna, Nektarowa, Ogrodowa, Generała Leopolda Okulickiego, Owocowa, Majora Jana Piwnika Ponurego, Generała Zygmunta Podhorskiego, Podmiejska, Poprzeczna, Powstańców Śląskich, Przemysłowa, Rzemieślnicza, Sadowa, Sezamkowa, H. Sienkiewicza, generała Władysława Sikorskiego, Słoneczna, Sportowa, Stanisława Staszica, mjr Henryka Sucharskiego, Suwalska, Śląska, Tęczowa, R. Traugutta, Warmińska, Wąski Tor, Wileńska nr 1, 3, 5, W. Witosa, Zielona"
"Rada Miasta Ełk";"280501";"3";"5";"7";"64";"10545";"Adama Asnyka, Aleja 1000-lecia, Aleja Lubelska, Krzysztofa Kamila Baczyńskiego, Jana Brzechwy, Cicha, Czarna, Danusi, Jana Długosza, Grodzieńska, Grunwaldzka, W. Jagiełły, Jagienki, Juranda, M. Kajki, Kąpielowa, T. Kościuszki, Królowej Jadwigi, Książąt Mazowieckich, Księcia Witolda, Księżnej Anny, 11-go Listopada, Maćka z Bogdańca, Nadjeziorna, Plac Katedralny, Pomorska, K. Pułaskiego, Roosevelta, Szosa Obwodowa, prof. Władysława Szafera, Juliana Tuwima, Warszawska, Wileńska bez nr 1, 3, 5, Wojska Polskiego, Zamkowa, Zawiszy, Zbyszka z Bogdańca"
"Rada Miasta Ełk";"280501";"4";"6";"7";"69";"11213";"Armii Krajowej, F. Chopina, J. Dąbrowskiego, Gdańska, Gustawa Gizewiusza, M. Konopnickiej, 3-go Maja, Magazynowa, J. i H. Małeckich, A. Mickiewicza, St. Moniuszki, E. Orzeszkowej, Marszałka Józefa Piłsudskiego, J. Słowackiego, Szkolna, Stary Rynek, Porucznika Władysława Świackiego ""Sępa"", Toruńska, Wawelska, S. Żeromskiego"
"Rada Gminy Kalinowo";"280503";"1";"2";"4";"8";"705";"Sołectwa: Kalinowo, Maże"
"Rada Gminy Kalinowo";"280503";"2";"1";"4";"4";"349";"Sołectwa: Prawdziska, Krzyżewo, Grądzkie Ełckie"
"Rada Gminy Kalinowo";"280503";"3";"1";"5";"5";"420";"Sołectwa: Skomętno Wielkie, Długie, Piętki"
"Rada Gminy Kalinowo";"280503";"4";"2";"4";"7";"818";"Sołectwo Pisanica"
"Rada Gminy Kalinowo";"280503";"5";"1";"4";"4";"221";"Sołectwa: Mazurowo, Kulesze"
"Rada Gminy Kalinowo";"280503";"6";"1";"3";"3";"425";"Sołectwa: Milewo, Turowo, Ginie"
"Rada Gminy Kalinowo";"280503";"7";"1";"4";"4";"310";"Sołectwa: Wierzbowo, Zanie, Zocie"
"Rada Gminy Kalinowo";"280503";"8";"1";"4";"4";"254";"Sołectwa: Dorsze, Iwaśki, Marcinowo"
"Rada Gminy Kalinowo";"280503";"9";"1";"5";"5";"492";"Sołectwa: Wysokie, Golubka, Golubie, Szczudły, Zaborowo"
"Rada Gminy Kalinowo";"280503";"10";"1";"4";"4";"284";"Sołectwa: Laski Wielkie, Laski Małe, Łoje, Makosieje"
"Rada Gminy Kalinowo";"280503";"11";"1";"3";"3";"332";"Sołectwa: Sypitki, Stacze, Kucze, Czyńcze"
"Rada Gminy Kalinowo";"280503";"12";"1";"4";"4";"422";"Sołectwa: Dudki, Romanowo, Romoty, Stożne, Skrzypki, Jędrzejki, Lisewo"
"Rada Gminy Kalinowo";"280503";"13";"1";"4";"4";"387";"Sołectwo Borzymy"
"Rada Gminy Prostki";"280504";"1";"5";"5";"21";"1939";"Prostki"
"Rada Gminy Prostki";"280504";"2";"1";"6";"6";"271";"Bogusze"
"Rada Gminy Prostki";"280504";"3";"1";"6";"6";"407";"Lipińskie Małe, Ostrykół, Osiedle Leśne"
"Rada Gminy Prostki";"280504";"4";"1";"5";"5";"393";"Krupin, Popowo, Gorczyce, Długochorzele"
"Rada Gminy Prostki";"280504";"5";"1";"6";"6";"403";"Miłusze, Kobylin, Kobylinek, Glinki, Sołtmany"
"Rada Gminy Prostki";"280504";"6";"1";"5";"5";"415";"Bobry, Borki, Miechowo"
"Rada Gminy Prostki";"280504";"7";"1";"6";"6";"412";"Kosinowo, Krzywińskie, Nowaki, Taczki, Dybowo, Dybówko, Marchewki"
"Rada Gminy Prostki";"280504";"8";"1";"5";"5";"371";"Olszewo, Bzury, Czyprki, Jebramki, Rożyńsk Wielki, Guty Rożyńskie, Kurzątki  "
"Rada Gminy Prostki";"280504";"9";"2";"5";"9";"838";"Wiśniowo Ełckie, Dąbrowskie, Żelazki, Długosze"
"Rada Gminy Prostki";"280504";"10";"1";"5";"5";"476";"Cisy, Krzywe, Katarzynowo, Zawady-Tworki, Kopijki"
"Rada Gminy Stare Juchy";"280505";"1";"3";"7";"14";"676";"Sołectwo Stare Juchy ul: Długa, Kolejowa, Krótka, Kwiatowa, Leśna, Nadrzeczna, Plac 500-lecia, Świerkowa."
"Rada Gminy Stare Juchy";"280505";"2";"3";"5";"13";"650";"Sołectwo Stare Juchy ul: Ełcka, Jeziorna, Kajki, Kętrzyńskiego, Mazurska, Mickiewicza, Ogrodowa, Orzeszkowej, Piwna, Polna, Prusa, Robotnicza, Sportowa, Wczasowa."
"Rada Gminy Stare Juchy";"280505";"3";"1";"4";"4";"211";"Sołectwa: Czerwonka, Królowa Wola, Bałamutowo."
"Rada Gminy Stare Juchy";"280505";"4";"1";"5";"5";"215";"Sołectwa: Gorło, Jeziorowskie, Laśmiady, Liski, Sikory Juskie."
"Rada Gminy Stare Juchy";"280505";"5";"1";"3";"3";"195";"Sołectwa: Gorłówko, Zawady Ełckie."
"Rada Gminy Stare Juchy";"280505";"6";"1";"5";"5";"274";"Sołectwa: Dobra Wola, Orzechowo, Szczecinowo."
"Rada Gminy Stare Juchy";"280505";"7";"1";"6";"6";"216";"Sołectwa: Kałtki, Nowe Krzywe, Olszewo, Panistruga, Płowce, Stare Krzywe."
"Rada Gminy Stare Juchy";"280505";"8";"2";"3";"3";"375";"Sołectwa: Grabnik, Grabnik osada, Rogale."
"Rada Gminy Stare Juchy";"280505";"9";"2";"3";"6";"360";"Sołectwa: Skomack Wielki, Skomack Wielki osada."
"Rada Miejska w Giżycku";"280601";"1";"8";"7";"86";"8786";"Aleja Wojska Polskiego, Antonowska, Batorego, Bema, Drzymały, Działkowa, I Dywizji im. T. Kościuszki od nr 1 do nr 8, 8A i nr 11, Fryderyka Chopina, Generała Orlicz Dreszera, Gimnazjalna, Hetmańska, Jarzębinowa, Jasna, Kajki, Kasztanowa, Kasztelańska, Kilińskiego, Klonowa, Konarskiego od nr 26 do nr 31, Konopnickiej, Kopernika, Koszarowa, Krótka, Krzywa, Kwiatowa, Łąkowa, Łuczańska, 3-go Maja, Mazurska, Mikołaja Reja, Moniuszki, Myśliwska, Nadbrzeżna, Nowogródzka, Nowowiejska, Obwodowa nr 25, Okrzei, Olsztyńska, Orzechowa, Owsiana, Perkunowska, Piaskowa, Plac Marszałka Józefa Piłsudskiego, Pocztowa, Polna, Pomorska, Przyszłość, Rajska, Rolnicza, Rybacka, Sadowa, Sikorskiego, Słoneczna, Słowackiego, Sportowa, Stefana Żeromskiego, Struga, Szkolna, Św. Brunona, Świderska, Topolowa, Turystyczna, Tuwima, Warzywna, Wesoła, Wiejska, Wilanowska, Wiśniowa, Wodna, Wrzosowa, Wspólna, Zakole, Żwirowa"
"Rada Miejska w Giżycku";"280601";"2";"7";"7";"78";"8575";"Aleja 1-go Maja, Armii Krajowej, Białostocka, Boczna, Bohaterów Westerplatte, Daszyńskiego, I Dywizji im. T. Kościuszki od nr 9 do nr 10A i od nr 12 do nr 29, Dąbrowskiego, Emilii Plater, Gdańska, Górna, Grodzieńska, Jeziorna, Kętrzyńskiego, Kolejowa, Konarskiego od nr 1 do nr 25A, Mickiewicza, Obwodowa nr 1, 2, 4, Ogrodowa, Pasaż Portowy, Pionierska, Plac Dworcowy, Plac Grunwaldzki, Plac Targowy, Przejściowa, Róża Wiatrów, Sienkiewicza, Słowiańska, Smętka, Staszica od nr 1 do nr 22, Suwalska od nr 16 do nr 46, Sybiraków, Szantowa, Szarych Szeregów, Traugutta, Trocka, Unii Europejskiej, Warmińska, Warszawska, Wileńska, Wincentego Witosa, Wyzwolenia, Zielona, Żeglarska"
